seed,fault_type,method,selection_fraction,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio1_per_10000
102,offset,Shallow tree,0.325,1436,10,1,0.1,3,0,1.0,0.32520891364902504,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Shallow tree,0.35000000000000003,1436,10,1,0.1,3,0,1.0,0.3502785515320334,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Shallow tree,0.375,1436,10,1,0.1,3,0,1.0,0.3746518105849582,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Shallow tree,0.4,1436,10,1,0.1,3,0,1.0,0.3997214484679666,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Shallow tree,0.42500000000000004,1436,10,3,0.3,3,0,1.0,0.42479108635097496,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.45,1436,10,3,0.3,3,0,1.0,0.44986072423398327,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.47500000000000003,1436,10,3,0.3,3,0,1.0,0.47493036211699163,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.5,1436,10,3,0.3,3,0,1.0,0.5,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.525,1436,10,3,0.3,3,0,1.0,0.5250696378830083,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.55,1436,10,3,0.3,3,0,1.0,0.5501392757660167,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.5750000000000001,1436,10,3,0.3,3,0,1.0,0.575208913649025,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.6000000000000001,1436,10,3,0.3,3,1,0.6666666666666667,0.6002785515320335,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Shallow tree,0.625,1436,10,3,0.3,3,1,0.6666666666666667,0.6253481894150418,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Shallow tree,0.65,1436,10,3,0.3,3,1,0.6666666666666667,0.6497214484679665,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Shallow tree,0.675,1436,10,3,0.3,3,1,0.6666666666666667,0.674791086350975,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Shallow tree,0.7000000000000001,1436,10,4,0.4,3,1,0.6666666666666667,0.6998607242339833,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.7250000000000001,1436,10,4,0.4,3,1,0.6666666666666667,0.7249303621169917,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.75,1436,10,4,0.4,3,1,0.6666666666666667,0.75,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.775,1436,10,4,0.4,3,1,0.6666666666666667,0.7750696378830083,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Shallow tree,0.8,1436,10,5,0.5,3,1,0.6666666666666667,0.8001392757660167,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Shallow tree,0.8250000000000001,1436,10,6,0.6,3,1,0.6666666666666667,0.825208913649025,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Shallow tree,0.8500000000000001,1436,10,6,0.6,3,1,0.6666666666666667,0.8502785515320335,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Shallow tree,0.875,1436,10,6,0.6,3,1,0.6666666666666667,0.8746518105849582,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Shallow tree,0.9,1436,10,6,0.6,3,1,0.6666666666666667,0.8997214484679665,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Shallow tree,0.925,1436,10,6,0.6,3,1,0.6666666666666667,0.924791086350975,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Shallow tree,0.9500000000000001,1436,10,6,0.6,3,2,0.33333333333333337,0.9498607242339833,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Shallow tree,0.9750000000000001,1436,10,6,0.6,3,2,0.33333333333333337,0.9749303621169917,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Shallow tree,1.0,1436,10,10,1.0,3,3,0.0,1.0,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Confidence difference,0.0,1436,10,0,0.0,3,0,1.0,0.0,0.5111420612813371,0.0,0.0
102,offset,Confidence difference,0.025,1436,10,0,0.0,3,1,0.6666666666666667,0.025069637883008356,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Confidence difference,0.05,1436,10,0,0.0,3,1,0.6666666666666667,0.05013927576601671,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Confidence difference,0.07500000000000001,1436,10,3,0.3,3,1,0.6666666666666667,0.07520891364902507,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Confidence difference,0.1,1436,10,3,0.3,3,1,0.6666666666666667,0.10027855153203342,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Confidence difference,0.125,1436,10,3,0.3,3,1,0.6666666666666667,0.12534818941504178,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Confidence difference,0.15000000000000002,1436,10,3,0.3,3,1,0.6666666666666667,0.14972144846796656,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Confidence difference,0.17500000000000002,1436,10,4,0.4,3,1,0.6666666666666667,0.17479108635097493,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.2,1436,10,4,0.4,3,1,0.6666666666666667,0.1998607242339833,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.225,1436,10,4,0.4,3,1,0.6666666666666667,0.22493036211699163,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.25,1436,10,4,0.4,3,1,0.6666666666666667,0.25,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.275,1436,10,4,0.4,3,1,0.6666666666666667,0.27506963788300837,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.30000000000000004,1436,10,4,0.4,3,1,0.6666666666666667,0.30013927576601673,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.325,1436,10,4,0.4,3,1,0.6666666666666667,0.32520891364902504,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.35000000000000003,1436,10,4,0.4,3,1,0.6666666666666667,0.3502785515320334,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.375,1436,10,4,0.4,3,1,0.6666666666666667,0.3746518105849582,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.4,1436,10,4,0.4,3,1,0.6666666666666667,0.3997214484679666,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.42500000000000004,1436,10,4,0.4,3,1,0.6666666666666667,0.42479108635097496,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.45,1436,10,4,0.4,3,1,0.6666666666666667,0.44986072423398327,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.47500000000000003,1436,10,4,0.4,3,1,0.6666666666666667,0.47493036211699163,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.5,1436,10,4,0.4,3,1,0.6666666666666667,0.5,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.525,1436,10,4,0.4,3,1,0.6666666666666667,0.5250696378830083,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.55,1436,10,4,0.4,3,1,0.6666666666666667,0.5501392757660167,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Confidence difference,0.5750000000000001,1436,10,5,0.5,3,1,0.6666666666666667,0.575208913649025,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Confidence difference,0.6000000000000001,1436,10,6,0.6,3,1,0.6666666666666667,0.6002785515320335,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.625,1436,10,6,0.6,3,1,0.6666666666666667,0.6253481894150418,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.65,1436,10,6,0.6,3,1,0.6666666666666667,0.6497214484679665,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.675,1436,10,6,0.6,3,1,0.6666666666666667,0.674791086350975,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.7000000000000001,1436,10,6,0.6,3,1,0.6666666666666667,0.6998607242339833,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.7250000000000001,1436,10,6,0.6,3,1,0.6666666666666667,0.7249303621169917,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.75,1436,10,6,0.6,3,2,0.33333333333333337,0.75,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Confidence difference,0.775,1436,10,6,0.6,3,2,0.33333333333333337,0.7750696378830083,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Confidence difference,0.8,1436,10,7,0.7,3,2,0.33333333333333337,0.8001392757660167,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Confidence difference,0.8250000000000001,1436,10,8,0.8,3,2,0.33333333333333337,0.825208913649025,0.5153203342618384,41.78272980501393,41.78272980501393
102,offset,Confidence difference,0.8500000000000001,1436,10,8,0.8,3,2,0.33333333333333337,0.8502785515320335,0.5153203342618384,41.78272980501393,41.78272980501393
102,offset,Confidence difference,0.875,1436,10,8,0.8,3,2,0.33333333333333337,0.8746518105849582,0.5153203342618384,41.78272980501393,41.78272980501393
102,offset,Confidence difference,0.9,1436,10,9,0.9,3,2,0.33333333333333337,0.8997214484679665,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Confidence difference,0.925,1436,10,9,0.9,3,2,0.33333333333333337,0.924791086350975,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Confidence difference,0.9500000000000001,1436,10,9,0.9,3,2,0.33333333333333337,0.9498607242339833,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Confidence difference,0.9750000000000001,1436,10,9,0.9,3,2,0.33333333333333337,0.9749303621169917,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Confidence difference,1.0,1436,10,10,1.0,3,3,0.0,1.0,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Entropy difference,0.0,1436,10,0,0.0,3,0,1.0,0.0,0.5111420612813371,0.0,0.0
102,offset,Entropy difference,0.025,1436,10,0,0.0,3,0,1.0,0.025069637883008356,0.5111420612813371,0.0,0.0
102,offset,Entropy difference,0.05,1436,10,1,0.1,3,0,1.0,0.05013927576601671,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Entropy difference,0.07500000000000001,1436,10,2,0.2,3,0,1.0,0.07520891364902507,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Entropy difference,0.1,1436,10,4,0.4,3,0,1.0,0.10027855153203342,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Entropy difference,0.125,1436,10,4,0.4,3,0,1.0,0.12534818941504178,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Entropy difference,0.15000000000000002,1436,10,4,0.4,3,0,1.0,0.14972144846796656,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Entropy difference,0.17500000000000002,1436,10,4,0.4,3,0,1.0,0.17479108635097493,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Entropy difference,0.2,1436,10,5,0.5,3,0,1.0,0.1998607242339833,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Entropy difference,0.225,1436,10,5,0.5,3,0,1.0,0.22493036211699163,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Entropy difference,0.25,1436,10,5,0.5,3,0,1.0,0.25,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Entropy difference,0.275,1436,10,8,0.8,3,0,1.0,0.27506963788300837,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.30000000000000004,1436,10,8,0.8,3,0,1.0,0.30013927576601673,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.325,1436,10,8,0.8,3,0,1.0,0.32520891364902504,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.35000000000000003,1436,10,8,0.8,3,0,1.0,0.3502785515320334,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.375,1436,10,8,0.8,3,0,1.0,0.3746518105849582,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.4,1436,10,8,0.8,3,0,1.0,0.3997214484679666,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.42500000000000004,1436,10,8,0.8,3,0,1.0,0.42479108635097496,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.45,1436,10,8,0.8,3,0,1.0,0.44986072423398327,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.47500000000000003,1436,10,9,0.9,3,0,1.0,0.47493036211699163,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.5,1436,10,9,0.9,3,0,1.0,0.5,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.525,1436,10,9,0.9,3,0,1.0,0.5250696378830083,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.55,1436,10,10,1.0,3,0,1.0,0.5501392757660167,0.5181058495821727,69.63788300835654,69.63788300835654
102,offset,Entropy difference,0.5750000000000001,1436,10,10,1.0,3,0,1.0,0.575208913649025,0.5181058495821727,69.63788300835654,69.63788300835654
102,offset,Entropy difference,0.6000000000000001,1436,10,10,1.0,3,0,1.0,0.6002785515320335,0.5181058495821727,69.63788300835654,69.63788300835654
102,offset,Entropy difference,0.625,1436,10,10,1.0,3,0,1.0,0.6253481894150418,0.5181058495821727,69.63788300835654,69.63788300835654
102,offset,Entropy difference,0.65,1436,10,10,1.0,3,0,1.0,0.6497214484679665,0.5181058495821727,69.63788300835654,69.63788300835654
102,offset,Entropy difference,0.675,1436,10,10,1.0,3,1,0.6666666666666667,0.674791086350975,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.7000000000000001,1436,10,10,1.0,3,1,0.6666666666666667,0.6998607242339833,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.7250000000000001,1436,10,10,1.0,3,1,0.6666666666666667,0.7249303621169917,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.75,1436,10,10,1.0,3,1,0.6666666666666667,0.75,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.775,1436,10,10,1.0,3,1,0.6666666666666667,0.7750696378830083,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.8,1436,10,10,1.0,3,1,0.6666666666666667,0.8001392757660167,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.8250000000000001,1436,10,10,1.0,3,1,0.6666666666666667,0.825208913649025,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.8500000000000001,1436,10,10,1.0,3,1,0.6666666666666667,0.8502785515320335,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.875,1436,10,10,1.0,3,1,0.6666666666666667,0.8746518105849582,0.5174094707520891,62.674094707520894,62.674094707520894
102,offset,Entropy difference,0.9,1436,10,10,1.0,3,2,0.33333333333333337,0.8997214484679665,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.925,1436,10,10,1.0,3,2,0.33333333333333337,0.924791086350975,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.9500000000000001,1436,10,10,1.0,3,2,0.33333333333333337,0.9498607242339833,0.5167130919220055,55.710306406685234,55.710306406685234
102,offset,Entropy difference,0.9750000000000001,1436,10,10,1.0,3,3,0.0,0.9749303621169917,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Entropy difference,1.0,1436,10,10,1.0,3,3,0.0,1.0,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Logit-margin difference,0.0,1436,10,0,0.0,3,0,1.0,0.0,0.5111420612813371,0.0,0.0
102,offset,Logit-margin difference,0.025,1436,10,0,0.0,3,1,0.6666666666666667,0.025069637883008356,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Logit-margin difference,0.05,1436,10,0,0.0,3,1,0.6666666666666667,0.05013927576601671,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Logit-margin difference,0.07500000000000001,1436,10,1,0.1,3,1,0.6666666666666667,0.07520891364902507,0.5111420612813371,0.0,0.0
102,offset,Logit-margin difference,0.1,1436,10,2,0.2,3,1,0.6666666666666667,0.10027855153203342,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.125,1436,10,2,0.2,3,1,0.6666666666666667,0.12534818941504178,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.15000000000000002,1436,10,2,0.2,3,1,0.6666666666666667,0.14972144846796656,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.17500000000000002,1436,10,2,0.2,3,1,0.6666666666666667,0.17479108635097493,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.2,1436,10,3,0.3,3,1,0.6666666666666667,0.1998607242339833,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.225,1436,10,3,0.3,3,1,0.6666666666666667,0.22493036211699163,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.25,1436,10,3,0.3,3,1,0.6666666666666667,0.25,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.275,1436,10,3,0.3,3,2,0.33333333333333337,0.27506963788300837,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.30000000000000004,1436,10,3,0.3,3,2,0.33333333333333337,0.30013927576601673,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Logit-margin difference,0.325,1436,10,4,0.4,3,2,0.33333333333333337,0.32520891364902504,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.35000000000000003,1436,10,4,0.4,3,2,0.33333333333333337,0.3502785515320334,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.375,1436,10,4,0.4,3,2,0.33333333333333337,0.3746518105849582,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.4,1436,10,4,0.4,3,2,0.33333333333333337,0.3997214484679666,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.42500000000000004,1436,10,4,0.4,3,2,0.33333333333333337,0.42479108635097496,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.45,1436,10,4,0.4,3,2,0.33333333333333337,0.44986072423398327,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.47500000000000003,1436,10,4,0.4,3,2,0.33333333333333337,0.47493036211699163,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.5,1436,10,4,0.4,3,2,0.33333333333333337,0.5,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.525,1436,10,4,0.4,3,2,0.33333333333333337,0.5250696378830083,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.55,1436,10,4,0.4,3,2,0.33333333333333337,0.5501392757660167,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.5750000000000001,1436,10,4,0.4,3,2,0.33333333333333337,0.575208913649025,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.6000000000000001,1436,10,4,0.4,3,2,0.33333333333333337,0.6002785515320335,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.625,1436,10,4,0.4,3,2,0.33333333333333337,0.6253481894150418,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.65,1436,10,4,0.4,3,2,0.33333333333333337,0.6497214484679665,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Logit-margin difference,0.675,1436,10,5,0.5,3,2,0.33333333333333337,0.674791086350975,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Logit-margin difference,0.7000000000000001,1436,10,5,0.5,3,2,0.33333333333333337,0.6998607242339833,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Logit-margin difference,0.7250000000000001,1436,10,5,0.5,3,2,0.33333333333333337,0.7249303621169917,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Logit-margin difference,0.75,1436,10,6,0.6,3,2,0.33333333333333337,0.75,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Logit-margin difference,0.775,1436,10,6,0.6,3,2,0.33333333333333337,0.7750696378830083,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Logit-margin difference,0.8,1436,10,6,0.6,3,2,0.33333333333333337,0.8001392757660167,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Logit-margin difference,0.8250000000000001,1436,10,7,0.7,3,2,0.33333333333333337,0.825208913649025,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Logit-margin difference,0.8500000000000001,1436,10,7,0.7,3,2,0.33333333333333337,0.8502785515320335,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Logit-margin difference,0.875,1436,10,7,0.7,3,2,0.33333333333333337,0.8746518105849582,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Logit-margin difference,0.9,1436,10,7,0.7,3,2,0.33333333333333337,0.8997214484679665,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Logit-margin difference,0.925,1436,10,9,0.9,3,2,0.33333333333333337,0.924791086350975,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Logit-margin difference,0.9500000000000001,1436,10,9,0.9,3,2,0.33333333333333337,0.9498607242339833,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Logit-margin difference,0.9750000000000001,1436,10,9,0.9,3,2,0.33333333333333337,0.9749303621169917,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Logit-margin difference,1.0,1436,10,10,1.0,3,3,0.0,1.0,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Random,0.0,1436,10,0,0.0,3,0,1.0,0.0,0.5111420612813371,0.0,0.0
102,offset,Random,0.025,1436,10,0,0.0,3,0,1.0,0.025069637883008356,0.5111420612813371,0.0,0.0
102,offset,Random,0.05,1436,10,0,0.0,3,0,1.0,0.05013927576601671,0.5111420612813371,0.0,0.0
102,offset,Random,0.07500000000000001,1436,10,0,0.0,3,0,1.0,0.07520891364902507,0.5111420612813371,0.0,0.0
102,offset,Random,0.1,1436,10,0,0.0,3,0,1.0,0.10027855153203342,0.5111420612813371,0.0,0.0
102,offset,Random,0.125,1436,10,0,0.0,3,0,1.0,0.12534818941504178,0.5111420612813371,0.0,0.0
102,offset,Random,0.15000000000000002,1436,10,0,0.0,3,0,1.0,0.14972144846796656,0.5111420612813371,0.0,0.0
102,offset,Random,0.17500000000000002,1436,10,0,0.0,3,1,0.6666666666666667,0.17479108635097493,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Random,0.2,1436,10,0,0.0,3,1,0.6666666666666667,0.1998607242339833,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Random,0.225,1436,10,0,0.0,3,2,0.33333333333333337,0.22493036211699163,0.5097493036211699,-13.927576601671309,-13.927576601671309
102,offset,Random,0.25,1436,10,0,0.0,3,2,0.33333333333333337,0.25,0.5097493036211699,-13.927576601671309,-13.927576601671309
102,offset,Random,0.275,1436,10,0,0.0,3,2,0.33333333333333337,0.27506963788300837,0.5097493036211699,-13.927576601671309,-13.927576601671309
102,offset,Random,0.30000000000000004,1436,10,0,0.0,3,2,0.33333333333333337,0.30013927576601673,0.5097493036211699,-13.927576601671309,-13.927576601671309
102,offset,Random,0.325,1436,10,1,0.1,3,2,0.33333333333333337,0.32520891364902504,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Random,0.35000000000000003,1436,10,1,0.1,3,2,0.33333333333333337,0.3502785515320334,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Random,0.375,1436,10,1,0.1,3,2,0.33333333333333337,0.3746518105849582,0.5104456824512534,-6.963788300835654,-6.963788300835654
102,offset,Random,0.4,1436,10,2,0.2,3,2,0.33333333333333337,0.3997214484679666,0.5111420612813371,0.0,0.0
102,offset,Random,0.42500000000000004,1436,10,2,0.2,3,2,0.33333333333333337,0.42479108635097496,0.5111420612813371,0.0,0.0
102,offset,Random,0.45,1436,10,2,0.2,3,2,0.33333333333333337,0.44986072423398327,0.5111420612813371,0.0,0.0
102,offset,Random,0.47500000000000003,1436,10,3,0.3,3,2,0.33333333333333337,0.47493036211699163,0.5118384401114207,6.963788300835654,6.963788300835654
102,offset,Random,0.5,1436,10,4,0.4,3,2,0.33333333333333337,0.5,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Random,0.525,1436,10,4,0.4,3,2,0.33333333333333337,0.5250696378830083,0.5125348189415042,13.927576601671309,13.927576601671309
102,offset,Random,0.55,1436,10,5,0.5,3,2,0.33333333333333337,0.5501392757660167,0.5132311977715878,20.891364902506965,20.891364902506965
102,offset,Random,0.5750000000000001,1436,10,6,0.6,3,2,0.33333333333333337,0.575208913649025,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Random,0.6000000000000001,1436,10,7,0.7,3,2,0.33333333333333337,0.6002785515320335,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.625,1436,10,7,0.7,3,2,0.33333333333333337,0.6253481894150418,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.65,1436,10,7,0.7,3,2,0.33333333333333337,0.6497214484679665,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.675,1436,10,7,0.7,3,2,0.33333333333333337,0.674791086350975,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.7000000000000001,1436,10,7,0.7,3,2,0.33333333333333337,0.6998607242339833,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.7250000000000001,1436,10,7,0.7,3,3,0.0,0.7249303621169917,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Random,0.75,1436,10,7,0.7,3,3,0.0,0.75,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Random,0.775,1436,10,7,0.7,3,3,0.0,0.7750696378830083,0.5139275766016713,27.855153203342617,27.855153203342617
102,offset,Random,0.8,1436,10,8,0.8,3,3,0.0,0.8001392757660167,0.5146239554317549,34.81894150417827,34.81894150417827
102,offset,Random,0.8250000000000001,1436,10,9,0.9,3,3,0.0,0.825208913649025,0.5153203342618384,41.78272980501393,41.78272980501393
102,offset,Random,0.8500000000000001,1436,10,9,0.9,3,3,0.0,0.8502785515320335,0.5153203342618384,41.78272980501393,41.78272980501393
102,offset,Random,0.875,1436,10,10,1.0,3,3,0.0,0.8746518105849582,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Random,0.9,1436,10,10,1.0,3,3,0.0,0.8997214484679665,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Random,0.925,1436,10,10,1.0,3,3,0.0,0.924791086350975,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Random,0.9500000000000001,1436,10,10,1.0,3,3,0.0,0.9498607242339833,0.516016713091922,48.74651810584958,48.74651810584958
102,offset,Random,0.9750000000000001,1436,10,10,1.0,3,3,0.0,0.9749303621169917,0.516016713091922,48.74651810584958,48.74651810584958
