replicate,negative_transfer_prevention,recovery_retention,full_selection_rate,safe_minus_pdrf_auroc,safe_minus_full_auroc
184,0.8688827331486612,0.13283442469597756,0.4905118384401114,0.003163226727511903,0.0016259249362595707
185,0.9178674351585014,0.15626403233048944,0.4878655988857939,0.006665368879617772,-0.0046302601754222295
186,0.9406827084499161,0.10551454624402953,0.3077472144846797,0.005097911133322808,-0.006251685623057224
187,0.9393428812131424,0.07517577068685775,0.24796309192200558,0.0022244069950979606,0.0016181579418520498
188,0.9144869215291751,0.12721712538226299,0.4716922005571031,0.005069409743154729,-0.003932968427891481
189,0.8921475875118259,0.12643678160919541,0.6080431754874652,0.0038107928533209767,0.0028634459100098653
190,0.9468390804597702,0.061478090255068674,0.42712395543175485,0.0026726922754498617,-0.0004325926359629584
191,0.8919523099850969,0.24808575803981622,0.4854108635097493,0.00762662475518916,-0.0038385572092222153
192,0.916012084592145,0.18257956448911222,0.37555710306406687,0.004988120252484296,-0.0015285570787937353
193,0.889167188478397,0.17738478027867097,0.5518454038997215,0.006336378217714711,0.0009906495908191815
194,0.8939393939393939,0.1453921007441328,0.449025069637883,0.0057846681101275665,-0.004812030684621438
195,0.9330734243014944,0.08151382823871907,0.45933147632311977,0.004064075764212749,0.002122971392630957
196,0.8673400673400673,0.2330508474576271,0.4702298050139276,0.006888405371262674,-0.006232757375672859
197,0.9283276450511946,0.1297335203366059,0.4699338440111421,0.004655629025009156,-0.004296409170388316
198,0.9169329073482428,0.13504273504273503,0.338283426183844,0.003797670265861086,-0.004355260519812165
199,0.9282674772036474,0.09804928131416837,0.5106023676880223,0.005744628094030757,-0.001352279956837954
200,0.919602529358627,0.1706379707916987,0.6366469359331476,0.005531970979593459,-2.0004721014377225e-05
201,0.9135913591359136,0.12777777777777777,0.4852715877437326,0.005815155614419143,-0.0009050340069883811
202,0.9371134020618557,0.07839262187088274,0.45377785515320335,0.003931854562426618,-0.0016458160768630936
203,0.8447712418300654,0.2864378165447383,0.42428621169916436,0.004893679064213452,-0.004674436134212812
204,0.8859649122807017,0.125,0.5842792479108635,0.0035589348639600837,-0.00035480297940393424
205,0.8830455259026687,0.2095971027614305,0.4091051532033426,0.00526211847171143,-0.0062295374585004115
206,0.889090909090909,0.19356999330207636,0.5572597493036212,0.005412676159857632,0.0008001487796710505
207,0.8946528332003192,0.07502206531332745,0.3945856545961003,0.00148427251696015,0.0023015916854900453
208,0.9220014716703459,0.14575471698113207,0.30981894150417827,0.003972550690524379,-0.00025544311392233787
209,0.9155172413793103,0.182884448305821,0.40315111420612815,0.006099571232207723,-0.007644042213316715
210,0.7893401015228426,0.3065002152389152,0.5721448467966573,0.0067374492291062404,-0.007769864725515441
