seed,fault_type,prevalence,stream,method,harm_to_correction_cost_ratio,pass_penalty_equivalent_corrections_per_10000,corrections_per_10000,harms_per_10000,mean_forward_passes,net_utility_per_10000,energy_note
103,offset,0.4,strict_fault_applied_available,Tree-6,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Tree-6,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Tree-6,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Tree-6,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Tree-6,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Tree-6,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Three-outcome-6,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,1.0,0.0,0.0,0.0,2.5710306406685235,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,1.0,0.5,0.0,0.0,2.5710306406685235,-0.7855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,1.0,2.0,0.0,0.0,2.5710306406685235,-3.142061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,2.0,0.0,0.0,0.0,2.5710306406685235,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,2.0,0.5,0.0,0.0,2.5710306406685235,-0.7855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,2.0,2.0,0.0,0.0,2.5710306406685235,-3.142061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,5.0,0.0,0.0,0.0,2.5710306406685235,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,5.0,0.5,0.0,0.0,2.5710306406685235,-0.7855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,5.0,2.0,0.0,0.0,2.5710306406685235,-3.142061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,10.0,0.0,0.0,0.0,2.5710306406685235,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,10.0,0.5,0.0,0.0,2.5710306406685235,-0.7855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Cascade-25,10.0,2.0,0.0,0.0,2.5710306406685235,-3.142061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,0.0,181.058495821727,34.81894150417827,1.0,146.23955431754874,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,0.5,181.058495821727,34.81894150417827,1.0,146.23955431754874,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,2.0,181.058495821727,34.81894150417827,1.0,146.23955431754874,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,0.0,181.058495821727,34.81894150417827,1.0,111.42061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,0.5,181.058495821727,34.81894150417827,1.0,111.42061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,2.0,181.058495821727,34.81894150417827,1.0,111.42061281337047,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,0.0,181.058495821727,34.81894150417827,1.0,6.96378830083566,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,0.5,181.058495821727,34.81894150417827,1.0,6.96378830083566,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,2.0,181.058495821727,34.81894150417827,1.0,6.96378830083566,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,0.0,181.058495821727,34.81894150417827,1.0,-167.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,0.5,181.058495821727,34.81894150417827,1.0,-167.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,2.0,181.058495821727,34.81894150417827,1.0,-167.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,1.0,0.0,13.927576601671309,0.0,6.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,1.0,0.5,13.927576601671309,0.0,6.0,11.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,1.0,2.0,13.927576601671309,0.0,6.0,3.9275766016713085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,2.0,0.0,13.927576601671309,0.0,6.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,2.0,0.5,13.927576601671309,0.0,6.0,11.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,2.0,2.0,13.927576601671309,0.0,6.0,3.9275766016713085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,5.0,0.0,13.927576601671309,0.0,6.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,5.0,0.5,13.927576601671309,0.0,6.0,11.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,5.0,2.0,13.927576601671309,0.0,6.0,3.9275766016713085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,10.0,0.0,13.927576601671309,0.0,6.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,10.0,0.5,13.927576601671309,0.0,6.0,11.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,10.0,2.0,13.927576601671309,0.0,6.0,3.9275766016713085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Tree-6,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,1.0,0.0,0.0,0.0,2.8551532033426184,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,1.0,0.5,0.0,0.0,2.8551532033426184,-0.9275766016713092,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,1.0,2.0,0.0,0.0,2.8551532033426184,-3.7103064066852367,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.0,0.0,0.0,0.0,2.8551532033426184,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.0,0.5,0.0,0.0,2.8551532033426184,-0.9275766016713092,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.0,2.0,0.0,0.0,2.8551532033426184,-3.7103064066852367,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,5.0,0.0,0.0,0.0,2.8551532033426184,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,5.0,0.5,0.0,0.0,2.8551532033426184,-0.9275766016713092,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,5.0,2.0,0.0,0.0,2.8551532033426184,-3.7103064066852367,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,10.0,0.0,0.0,0.0,2.8551532033426184,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,10.0,0.5,0.0,0.0,2.8551532033426184,-0.9275766016713092,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Cascade-25,10.0,2.0,0.0,0.0,2.8551532033426184,-3.7103064066852367,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,0.0,215.8774373259053,27.855153203342617,1.0,188.0222841225627,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,0.5,215.8774373259053,27.855153203342617,1.0,188.0222841225627,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,2.0,215.8774373259053,27.855153203342617,1.0,188.0222841225627,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,0.0,215.8774373259053,27.855153203342617,1.0,160.16713091922009,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,0.5,215.8774373259053,27.855153203342617,1.0,160.16713091922009,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2.0,2.0,215.8774373259053,27.855153203342617,1.0,160.16713091922009,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,0.0,215.8774373259053,27.855153203342617,1.0,76.60167130919223,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,0.5,215.8774373259053,27.855153203342617,1.0,76.60167130919223,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5.0,2.0,215.8774373259053,27.855153203342617,1.0,76.60167130919223,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,0.0,215.8774373259053,27.855153203342617,1.0,-62.67409470752085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,0.5,215.8774373259053,27.855153203342617,1.0,-62.67409470752085,forward-pass/FLOP penalty proxy; energy was not measured
103,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,10.0,2.0,215.8774373259053,27.855153203342617,1.0,-62.67409470752085,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,1.0,0.0,0.0,0.0,6.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,1.0,0.5,0.0,0.0,6.0,-2.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,1.0,2.0,0.0,0.0,6.0,-10.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,2.0,0.0,0.0,0.0,6.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,2.0,0.5,0.0,0.0,6.0,-2.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,2.0,2.0,0.0,0.0,6.0,-10.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,5.0,0.0,0.0,0.0,6.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,5.0,0.5,0.0,0.0,6.0,-2.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,5.0,2.0,0.0,0.0,6.0,-10.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,10.0,0.0,0.0,0.0,6.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,10.0,0.5,0.0,0.0,6.0,-2.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Safe-CF-12,10.0,2.0,0.0,0.0,6.0,-10.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,1.0,0.0,6.963788300835654,34.81894150417827,2.0,-27.855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,1.0,0.5,6.963788300835654,34.81894150417827,2.0,-28.355153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,1.0,2.0,6.963788300835654,34.81894150417827,2.0,-29.855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,0.0,6.963788300835654,34.81894150417827,2.0,-62.67409470752089,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,0.5,6.963788300835654,34.81894150417827,2.0,-63.17409470752089,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,2.0,6.963788300835654,34.81894150417827,2.0,-64.67409470752088,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,5.0,0.0,6.963788300835654,34.81894150417827,2.0,-167.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,5.0,0.5,6.963788300835654,34.81894150417827,2.0,-167.6309192200557,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,5.0,2.0,6.963788300835654,34.81894150417827,2.0,-169.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,10.0,0.0,6.963788300835654,34.81894150417827,2.0,-341.22562674094706,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,10.0,0.5,6.963788300835654,34.81894150417827,2.0,-341.72562674094706,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Shrink-6,10.0,2.0,6.963788300835654,34.81894150417827,2.0,-343.22562674094706,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Tree-6,1.0,0.0,48.74651810584958,48.74651810584958,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Tree-6,1.0,0.5,48.74651810584958,48.74651810584958,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Tree-6,1.0,2.0,48.74651810584958,48.74651810584958,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Tree-6,2.0,0.0,48.74651810584958,48.74651810584958,2.0,-48.74651810584958,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,0.4,strict_fault_applied_available,Tree-6,2.0,0.5,48.74651810584958,48.74651810584958,2.0,-49.24651810584958,forward-pass/FLOP penalty proxy; energy was not measured
