seed,base_temperature,lite_temperature
101,0.9380179113447048,1.0171927014960767
102,0.818148697748099,0.8355874588850503
103,0.5733853729876689,0.5800940994767164
104,0.7249484208941313,0.7636726627537513
105,0.8631412313532546,0.8418156214487362
106,0.6240788034666606,0.6189521555788308
107,0.9294273882872307,0.8902207467601678
108,1.040919939729362,0.921215173167158
109,0.8198120201213096,0.7699680394260409
110,0.8415205307008368,0.8582553984729091
