seed,repeat,fold,feature,standardized_coefficient
102,8,2,base_entropy,-0.2473408265435558
102,8,2,recovery_entropy,-0.3316361954829407
102,8,2,entropy_delta,-0.2606531962819845
102,8,3,base_confidence,0.3154004511248601
102,8,3,recovery_confidence,0.3814879820285679
102,8,3,confidence_delta,0.10984955234174032
102,8,3,base_entropy,-0.29564622116827055
102,8,3,recovery_entropy,-0.32743382280850547
102,8,3,entropy_delta,-0.10344385081022359
102,8,4,base_confidence,0.2700946271804355
102,8,4,recovery_confidence,0.4203722801403238
102,8,4,confidence_delta,0.21571520910783507
102,8,4,base_entropy,-0.25423598769226236
102,8,4,recovery_entropy,-0.34235543892989023
102,8,4,entropy_delta,-0.24916281846974536
102,8,5,base_confidence,0.2935143251434496
102,8,5,recovery_confidence,0.3838010456952348
102,8,5,confidence_delta,0.19912619779804497
102,8,5,base_entropy,-0.24117426796333957
102,8,5,recovery_entropy,-0.3021455308399705
102,8,5,entropy_delta,-0.20648694179155327
102,9,1,base_confidence,0.28618120926605856
102,9,1,recovery_confidence,0.381776550621843
102,9,1,confidence_delta,0.18775703996821388
102,9,1,base_entropy,-0.2591370664150663
102,9,1,recovery_entropy,-0.3146588598092203
102,9,1,entropy_delta,-0.19039787848289544
102,9,2,base_confidence,0.2606478161980153
102,9,2,recovery_confidence,0.3601653717450044
102,9,2,confidence_delta,0.18761693634280707
102,9,2,base_entropy,-0.25428779620300634
102,9,2,recovery_entropy,-0.3209716659344203
102,9,2,entropy_delta,-0.21084248165444058
102,9,3,base_confidence,0.2461800867759211
102,9,3,recovery_confidence,0.38090576769434575
102,9,3,confidence_delta,0.21963678250293378
102,9,3,base_entropy,-0.23625419285578836
102,9,3,recovery_entropy,-0.3161166872988276
102,9,3,entropy_delta,-0.24453356037326648
102,9,4,base_confidence,0.31872709629812707
102,9,4,recovery_confidence,0.43099118423112553
102,9,4,confidence_delta,0.16539826888918535
102,9,4,base_entropy,-0.2821265040760345
102,9,4,recovery_entropy,-0.35302735915359923
102,9,4,entropy_delta,-0.20091833860277267
102,9,5,base_confidence,0.27702004446130896
102,9,5,recovery_confidence,0.4337200435371094
102,9,5,confidence_delta,0.20686100772228252
102,9,5,base_entropy,-0.26309872652914246
102,9,5,recovery_entropy,-0.3387468055068769
102,9,5,entropy_delta,-0.19781341842168884
102,10,1,base_confidence,0.28098174865142533
102,10,1,recovery_confidence,0.3991006883785655
102,10,1,confidence_delta,0.14163388632938367
102,10,1,base_entropy,-0.24215482911073766
102,10,1,recovery_entropy,-0.31324283893716787
102,10,1,entropy_delta,-0.16981450931436223
102,10,2,base_confidence,0.32294055058357696
102,10,2,recovery_confidence,0.39137798360844483
102,10,2,confidence_delta,0.14567491785769923
102,10,2,base_entropy,-0.2735966532146412
102,10,2,recovery_entropy,-0.34063385108794925
102,10,2,entropy_delta,-0.21973002228079955
102,10,3,base_confidence,0.25050077371862295
102,10,3,recovery_confidence,0.3948757972411844
102,10,3,confidence_delta,0.24732181904475603
102,10,3,base_entropy,-0.2301203128927681
102,10,3,recovery_entropy,-0.3031417008226736
102,10,3,entropy_delta,-0.22503063902781206
102,10,4,base_confidence,0.28879781408300625
102,10,4,recovery_confidence,0.3951717002690782
102,10,4,confidence_delta,0.18285464947347008
102,10,4,base_entropy,-0.3148865842899788
102,10,4,recovery_entropy,-0.38168567191543507
102,10,4,entropy_delta,-0.22345787540923567
102,10,5,base_confidence,0.24283450893539776
102,10,5,recovery_confidence,0.40377838082944667
102,10,5,confidence_delta,0.23739216001662516
102,10,5,base_entropy,-0.23947778037587308
102,10,5,recovery_entropy,-0.3049646745476302
102,10,5,entropy_delta,-0.19129148516439753
103,1,1,base_confidence,0.21262214556519643
103,1,1,recovery_confidence,0.1669685758971422
103,1,1,confidence_delta,-0.029936838159725084
103,1,1,base_entropy,-0.11316850247927583
103,1,1,recovery_entropy,-0.11221429064028458
103,1,1,entropy_delta,-0.01729980602770645
103,1,2,base_confidence,0.14469607314767352
103,1,2,recovery_confidence,0.20058520595388088
103,1,2,confidence_delta,0.056868374106123165
103,1,2,base_entropy,-0.16101030346986087
103,1,2,recovery_entropy,-0.22430871666985816
103,1,2,entropy_delta,-0.12242658969783694
103,1,3,base_confidence,0.19307729594216066
103,1,3,recovery_confidence,0.16143122839493823
103,1,3,confidence_delta,-0.0033649115695940043
103,1,3,base_entropy,-0.11459943575577762
103,1,3,recovery_entropy,-0.12917710537963667
103,1,3,entropy_delta,-0.05540886163493721
103,1,4,base_confidence,0.35911991234686214
103,1,4,recovery_confidence,0.24665164191173544
