analysis_set,seed,fault_type,prevalence,stream,method,class,n,auroc,auprc,recall
strict,106,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,3,230,0.8689757733073762,0.6924935582079179,0.6565217391304348
strict,106,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,4,253,0.7288397221507589,0.3109877483052803,0.1383399209486166
strict,106,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,5,266,0.8396712936186621,0.7184036123738113,0.6466165413533834
strict,106,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6,237,0.7017767971199629,0.2837013591933012,0.29535864978902954
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,1,230,0.7810801067128128,0.4954492475314711,0.6260869565217392
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,2,220,0.8440976375598088,0.6014096238773353,0.4818181818181818
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,3,230,0.8742302977864301,0.702774725620705,0.6652173913043479
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,4,253,0.7428491241200271,0.32009242844042585,0.12648221343873517
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,5,266,0.8421936250883618,0.7245943343455302,0.650375939849624
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,6,237,0.7098109183813515,0.29072486885445203,0.3080168776371308
