seed,fault_type,score_calibration,threshold,preference_n,preference_auroc,preference_nll,preference_brier,preference_ece10,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
105,gaussian,platt,0.7361072133892987,50,0.6587301587301587,0.585332093296632,0.1985439347733922,0.04166450392075399,Conditional Lite-CF,2.0,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7228412256267409,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7979144422847179,0.5360383209799034,2.3851080403645124,0.7805360447708524,0.3101020287545515,0.3098273141941231,0.11686486634996034
105,gaussian,isotonic,0.999999,50,0.5763888888888888,1.0474215178583706,0.20974781653043614,0.09222805741777065,Conditional Lite-CF,2.0,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7388579387186629,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7980340786506516,0.5364767111737886,2.3795001791227564,0.779339444361042,0.30942793227943144,0.3091532177190031,0.11667953485665539
105,offset,raw_logistic,0.55,56,0.7379679144385027,0.6658561220557644,0.23639691328077728,0.14549182897545265,Conditional Lite-CF,2.0,1436,34,6,0.17647058823529413,22,0,1.0,0.7228412256267409,0.5034818941504178,41.78272980501393,1.0,41.78272980501393,0.5034818941504178,0.8364291503500012,0.5981243024823241,1.8116033835978111,0.7215901415288167,0.25125313858549375,0.25021336779113773,0.11830312611133385
105,offset,platt,0.7361072133892987,56,0.7379679144385027,0.6907460476741202,0.24774235357125945,0.11509166465021059,Conditional Lite-CF,2.0,1436,34,6,0.17647058823529413,22,0,1.0,0.7228412256267409,0.5034818941504178,41.78272980501393,1.0,41.78272980501393,0.5034818941504178,0.8364291503500012,0.5981243024823241,1.8116033835978111,0.7215901415288167,0.25125313858549375,0.25021336779113773,0.11830312611133385
105,offset,isotonic,0.999999,56,0.7486631016042781,0.5806450470168765,0.20684281566334553,0.10944710740081752,Conditional Lite-CF,2.0,1436,34,6,0.17647058823529413,22,0,1.0,0.7437325905292479,0.5034818941504178,41.78272980501393,1.0,41.78272980501393,0.5034818941504178,0.8364533692744556,0.5983657894612527,1.810433981867822,0.7208768294475011,0.2510327672346128,0.24999299644025677,0.1179334101403526
105,stuck_at,raw_logistic,0.55,56,0.6808080808080808,0.6995919402104437,0.2532260948847031,0.31682290793120677,Conditional Lite-CF,2.0,1436,45,1,0.022222222222222223,11,0,1.0,0.7207520891364902,0.45473537604456826,6.963788300835654,1.0,6.963788300835654,0.45473537604456826,0.8187870815198489,0.5757657241756405,1.841556397390473,0.7531140061850804,0.27844402482982966,0.27844402482982966,0.11787136262132279
105,stuck_at,platt,0.7361072133892987,56,0.6808080808080808,0.5104535259371257,0.1633885468159393,0.08421579407988566,Conditional Lite-CF,2.0,1436,45,1,0.022222222222222223,11,0,1.0,0.7207520891364902,0.45473537604456826,6.963788300835654,1.0,6.963788300835654,0.45473537604456826,0.8187870815198489,0.5757657241756405,1.841556397390473,0.7531140061850804,0.27844402482982966,0.27844402482982966,0.11787136262132279
105,stuck_at,isotonic,0.999999,56,0.5434343434343434,0.5525897779079029,0.18393263396179624,0.1430517572735013,Conditional Lite-CF,2.0,1436,45,1,0.022222222222222223,11,0,1.0,0.7402506963788301,0.45473537604456826,6.963788300835654,1.0,6.963788300835654,0.45473537604456826,0.8188437685633475,0.5758103999185749,1.8408197471220384,0.7523276079924854,0.2788494187858968,0.27884941878589686,0.11793410145190653
106,drift,raw_logistic,0.65,36,0.7968253968253968,0.5868238098974831,0.1984815492573918,0.17050242446260033,Conditional Lite-CF,2.0,1436,21,7,0.3333333333333333,15,1,0.9333333333333333,0.8655988857938719,0.5271587743732591,41.78272980501393,1.0,41.78272980501393,0.5271587743732591,0.8433047934886382,0.6219335089492998,2.394965262511377,0.7436983663636618,0.317279343179173,0.31727934317917295,0.12162755540296943
106,drift,platt,0.787405348693282,36,0.7968253968253968,0.5484737303721716,0.18349827236390814,0.16109656631829064,Conditional Lite-CF,2.0,1436,21,7,0.3333333333333333,15,1,0.9333333333333333,0.8655988857938719,0.5271587743732591,41.78272980501393,1.0,41.78272980501393,0.5271587743732591,0.8433047934886382,0.6219335089492998,2.394965262511377,0.7436983663636618,0.317279343179173,0.31727934317917295,0.12162755540296943
