seed,fault_type,fault_prevalence,stream,method,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,stuck_at,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.48746518105849584,0.8318964980002871,0.5933339724159508,2.3557621927484496,0.7785457370818187,0.31229745774344064,0.31229745774344075,0.12547769658468771
101,stuck_at,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.47701949860724235,0.8338331191943019,0.5934616696081315,2.368678479321336,0.7885336026206182,0.3260579305717551,0.32605793057175514,0.12830484307543777
101,stuck_at,0.4,full_mixed_stream,PDRF,4364,0.5520164986251146,0.8500482503668064,0.6106495097654884,2.1665494102072533,0.7061608956577563,0.28576782988837435,0.2857678298883744,0.11019816425560088
101,stuck_at,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5547662694775435,0.8518258899998363,0.6178271447995799,2.0095625892923237,0.6888887396552108,0.2671862820777113,0.2671862820777113,0.10364801914751538
101,stuck_at,0.4,full_mixed_stream,Lite-CF-6,4364,0.5501833180568286,0.8524441989002614,0.6190043357854609,2.0133659632181047,0.6918001513861892,0.27473738528512814,0.27473738528512814,0.10490774347838443
101,stuck_at,0.7,full_mixed_70pct,PDRF,4364,0.5247479376718607,0.8385327514237625,0.5896754237205353,2.379615152637941,0.7543006091120162,0.3122833914636586,0.31228339146365863,0.11954778941578659
101,stuck_at,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5313932172318974,0.8426610905441625,0.5993957738155434,2.169109159609776,0.7250857846225103,0.2881897604387263,0.2881897604387264,0.11190129009060851
101,stuck_at,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5265811182401466,0.8436303008267995,0.6011471304323083,2.175368453650895,0.7299738444350111,0.29653304372784345,0.29653304372784356,0.11332590323279745
101,none,0.0,clean_no_imposed_fault,PDRF,4364,0.5838680109990834,0.8671652400732571,0.647698236584251,1.9070353031425218,0.6467166642034355,0.2541838986180547,0.2541838986180547,0.09888175331950044
101,none,0.0,clean_no_imposed_fault,RO-PDRF-Lite,4364,0.5845554537121906,0.8656388488271514,0.6460332826967184,1.812374812291182,0.6454415310197112,0.24140328762431082,0.24140328762431087,0.09502824699227545
101,none,0.0,clean_no_imposed_fault,Lite-CF-6,4364,0.5799725022914757,0.8661640546541459,0.6471298435131568,1.8125312073720192,0.6465230823515185,0.24868320018878623,0.24868320018878623,0.09622203282091807
102,gaussian,0.1,full_mixed_10pct,PDRF,4364,0.5753895508707608,0.8605282143698109,0.6317791243718603,1.7838037997063636,0.6138745526730134,0.21547429687075648,0.21533164759965095,0.0839192561443597
102,gaussian,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5836388634280477,0.8644613239188018,0.6392439527614034,1.6420560585030817,0.595115883712164,0.19735219377748392,0.197352193777484,0.0814996890798483
102,gaussian,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5763061411549038,0.8625661428007231,0.6371277538954311,1.6810770888304425,0.6065716286021753,0.2111828619513896,0.2110402126802842,0.08281426673943652
102,gaussian,0.4,strict_fault_applied_available,PDRF,1436,0.4714484679665738,0.7862003761367841,0.5016691422782378,2.9683837172862093,0.8333847211073273,0.3418610198620933,0.3408350095410879,0.1263929529985072
102,gaussian,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.4860724233983287,0.8005699662045501,0.5231103047871118,2.4708931958668217,0.7766912585087231,0.30423171638900004,0.3042317163890001,0.11245035892972415
102,gaussian,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.47284122562674097,0.795527533651283,0.5166476602876645,2.6160041756739134,0.8062952124501098,0.33512362219082253,0.33409761186981735,0.12093366567894827
102,gaussian,0.4,full_mixed_stream,PDRF,4364,0.5497250229147571,0.8386647359198731,0.5890206237039227,2.129124537953156,0.6722004862689577,0.25103119806756896,0.2502170580928635,0.09263785794045759
102,gaussian,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.557057745187901,0.845961681741744,0.6014024104989738,1.8876188627574293,0.643492796930449,0.2294683132506614,0.22946831325066136,0.08662003822402946
102,gaussian,0.4,full_mixed_stream,Lite-CF-6,4364,0.5494958753437214,0.8430676674763137,0.598045153035811,1.952880197861108,0.6594968165757991,0.24698764811442264,0.2461735081397171,0.09009007419197712
102,gaussian,0.7,full_mixed_70pct,PDRF,4364,0.5137488542621448,0.8173199882844594,0.5533907659933973,2.4567830817002254,0.7350098092059512,0.2917619718054182,0.2912831925487562,0.10531194103714375
102,gaussian,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5316223648029331,0.8284518201921497,0.5689642298050078,2.116329196938446,0.6936766845261678,0.25804468258232655,0.2580446825823266,0.09454048918097833
102,gaussian,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5158111824014665,0.8238590525063992,0.5634510516535531,2.2167341891970005,0.7177909130455016,0.2852205896174602,0.2847418103607985,0.10170166705153118
102,offset,0.1,full_mixed_10pct,PDRF,4364,0.5797433547204399,0.8615681007388362,0.6335973426038347,1.7722898096094246,0.6127781372899612,0.21601416563503895,0.21587151636393354,0.08468229004335248
102,offset,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5843263061411549,0.8647454272210093,0.6393587089659571,1.644879473963134,0.5968261929178323,0.20144518028241795,0.201445180282418,0.08294896167482212
102,offset,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5790559120073328,0.8633029012125774,0.6381429128765773,1.6746433468921735,0.6061683066793823,0.21255505987601733,0.21241241060491187,0.08349692153785188
102,offset,0.4,strict_fault_applied_available,PDRF,1436,0.5111420612813371,0.8248632341445395,0.5842026104190533,2.4338803955531394,0.8116993491606392,0.34347408917631356,0.3434740891763135,0.1347816401296448
102,offset,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.516016713091922,0.8313828047982614,0.5912029988645155,2.186655054463339,0.7796173952843806,0.3224745329020202,0.3224745329020202,0.12697599455282016
102,offset,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.5118384401114207,0.831162542120846,0.5907857539124874,2.209193614999108,0.787321715843344,0.3306948025253216,0.3306948025253216,0.128558764900984
102,offset,0.4,full_mixed_stream,PDRF,4364,0.5627864344637947,0.8467236641210459,0.6120627987047634,1.953243059949332,0.665064786425822,0.2515619880618908,0.2510854628490926,0.0944947849896196
102,offset,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5669110907424382,0.8519317518855805,0.619263597445808,1.7940886219106371,0.6444556595358211,0.2354712198759356,0.23547121987593572,0.0898687920896002
102,offset,0.4,full_mixed_stream,Lite-CF-6,4364,0.5623281393217232,0.8507206719265726,0.6182383482003552,1.8190167778040458,0.6532534753458917,0.24553031882027515,0.24505379360747703,0.09177410476435721
102,offset,0.7,full_mixed_70pct,PDRF,4364,0.5442254812098992,0.8353401669933014,0.5942689733330175,2.1483470247876575,0.7181427809730346,0.28620397425149835,0.28620397425149835,0.10765618418776489
102,offset,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5492667277726856,0.8417702756603411,0.6023845793693653,1.953042715454259,0.6929372393590071,0.26817884379407037,0.2681788437940703,0.10194881891407158
102,offset,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5435380384967919,0.8406866050303977,0.6013603073832877,1.9785179263504271,0.7022126570885906,0.27896856486884614,0.2789685648688461,0.10408620253617755
102,drift,0.1,full_mixed_10pct,PDRF,4364,0.5811182401466545,0.8626707764881179,0.635662837805499,1.7602418199819438,0.6105338489213946,0.2145517209310291,0.21440907165992368,0.084469322958531
102,drift,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5850137488542622,0.8658736784178998,0.6415876870755598,1.6332102060855271,0.5943571710181793,0.2004094526899174,0.20040945268991742,0.08208636901734821
102,drift,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5804307974335472,0.8644152346401367,0.6402312559594817,1.663102687584273,0.6038264514070553,0.21072183578790787,0.21057918651680238,0.08302180469029251
