seed,fault_type,prevalence,stream,method,harm_to_correction_cost_ratio,pass_penalty_equivalent_corrections_per_10000,corrections_per_10000,harms_per_10000,mean_forward_passes,net_utility_per_10000,energy_note
101,offset,0.7,full_mixed_stream,Safe-CF-12,10.0,2.0,4.582951420714941,13.748854262144821,6.0,-142.90559120073326,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,0.0,130.6141154903758,187.90100824931255,1.0,-57.286892758936744,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,0.5,130.6141154903758,187.90100824931255,1.0,-57.286892758936744,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,2.0,130.6141154903758,187.90100824931255,1.0,-57.286892758936744,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,0.0,130.6141154903758,187.90100824931255,1.0,-245.1879010082493,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,0.5,130.6141154903758,187.90100824931255,1.0,-245.1879010082493,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,2.0,130.6141154903758,187.90100824931255,1.0,-245.1879010082493,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,0.0,130.6141154903758,187.90100824931255,1.0,-808.890925756187,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,0.5,130.6141154903758,187.90100824931255,1.0,-808.890925756187,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,2.0,130.6141154903758,187.90100824931255,1.0,-808.890925756187,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,0.0,130.6141154903758,187.90100824931255,1.0,-1748.3959670027498,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,0.5,130.6141154903758,187.90100824931255,1.0,-1748.3959670027498,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,2.0,130.6141154903758,187.90100824931255,1.0,-1748.3959670027498,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,1.0,0.0,0.0,18.331805682859763,6.0,-18.331805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,1.0,0.5,0.0,18.331805682859763,6.0,-20.831805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,1.0,2.0,0.0,18.331805682859763,6.0,-28.331805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,2.0,0.0,0.0,18.331805682859763,6.0,-36.663611365719525,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,2.0,0.5,0.0,18.331805682859763,6.0,-39.163611365719525,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,2.0,2.0,0.0,18.331805682859763,6.0,-46.663611365719525,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,5.0,0.0,0.0,18.331805682859763,6.0,-91.65902841429882,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,5.0,0.5,0.0,18.331805682859763,6.0,-94.15902841429882,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,5.0,2.0,0.0,18.331805682859763,6.0,-101.65902841429882,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,10.0,0.0,0.0,18.331805682859763,6.0,-183.31805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,10.0,0.5,0.0,18.331805682859763,6.0,-185.81805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,drift,0.7,full_mixed_stream,Safe-CF-12,10.0,2.0,0.0,18.331805682859763,6.0,-193.31805682859763,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,0.0,174.15215398716774,187.90100824931255,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,0.5,174.15215398716774,187.90100824931255,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,1.0,2.0,174.15215398716774,187.90100824931255,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,0.0,174.15215398716774,187.90100824931255,1.0,-201.64986251145737,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,0.5,174.15215398716774,187.90100824931255,1.0,-201.64986251145737,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,2.0,2.0,174.15215398716774,187.90100824931255,1.0,-201.64986251145737,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,0.0,174.15215398716774,187.90100824931255,1.0,-765.3528872593951,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,0.5,174.15215398716774,187.90100824931255,1.0,-765.3528872593951,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,5.0,2.0,174.15215398716774,187.90100824931255,1.0,-765.3528872593951,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,0.0,174.15215398716774,187.90100824931255,1.0,-1704.8579285059577,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,0.5,174.15215398716774,187.90100824931255,1.0,-1704.8579285059577,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Always RO-PDRF-Full,10.0,2.0,174.15215398716774,187.90100824931255,1.0,-1704.8579285059577,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,1.0,0.0,4.582951420714941,9.165902841429881,6.0,-4.582951420714941,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,1.0,0.5,4.582951420714941,9.165902841429881,6.0,-7.082951420714941,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,1.0,2.0,4.582951420714941,9.165902841429881,6.0,-14.582951420714942,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,2.0,0.0,4.582951420714941,9.165902841429881,6.0,-13.748854262144821,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,2.0,0.5,4.582951420714941,9.165902841429881,6.0,-16.24885426214482,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,2.0,2.0,4.582951420714941,9.165902841429881,6.0,-23.74885426214482,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,5.0,0.0,4.582951420714941,9.165902841429881,6.0,-41.24656278643447,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,5.0,0.5,4.582951420714941,9.165902841429881,6.0,-43.74656278643447,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,5.0,2.0,4.582951420714941,9.165902841429881,6.0,-51.24656278643447,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,10.0,0.0,4.582951420714941,9.165902841429881,6.0,-87.07607699358388,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,10.0,0.5,4.582951420714941,9.165902841429881,6.0,-89.57607699358388,forward-pass/FLOP penalty proxy; energy was not measured
101,stuck_at,0.7,full_mixed_stream,Safe-CF-12,10.0,2.0,4.582951420714941,9.165902841429881,6.0,-97.07607699358388,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.0,142.07149404216315,116.86526122823098,1.0,25.206232813932175,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.5,142.07149404216315,116.86526122823098,1.0,25.206232813932175,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,2.0,142.07149404216315,116.86526122823098,1.0,25.206232813932175,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.0,142.07149404216315,116.86526122823098,1.0,-91.6590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.5,142.07149404216315,116.86526122823098,1.0,-91.6590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,2.0,142.07149404216315,116.86526122823098,1.0,-91.6590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,0.0,142.07149404216315,116.86526122823098,1.0,-442.2548120989917,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,0.5,142.07149404216315,116.86526122823098,1.0,-442.2548120989917,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,2.0,142.07149404216315,116.86526122823098,1.0,-442.2548120989917,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,0.0,142.07149404216315,116.86526122823098,1.0,-1026.5811182401467,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,0.5,142.07149404216315,116.86526122823098,1.0,-1026.5811182401467,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,2.0,142.07149404216315,116.86526122823098,1.0,-1026.5811182401467,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,1.0,0.0,18.331805682859763,11.45737855178735,6.0,6.874427131072412,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,1.0,0.5,18.331805682859763,11.45737855178735,6.0,4.374427131072412,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,1.0,2.0,18.331805682859763,11.45737855178735,6.0,-3.1255728689275877,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,2.0,0.0,18.331805682859763,11.45737855178735,6.0,-4.582951420714938,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,2.0,0.5,18.331805682859763,11.45737855178735,6.0,-7.082951420714938,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,2.0,2.0,18.331805682859763,11.45737855178735,6.0,-14.582951420714938,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,5.0,0.0,18.331805682859763,11.45737855178735,6.0,-38.95508707607699,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,5.0,0.5,18.331805682859763,11.45737855178735,6.0,-41.45508707607699,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,5.0,2.0,18.331805682859763,11.45737855178735,6.0,-48.95508707607699,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,10.0,0.0,18.331805682859763,11.45737855178735,6.0,-96.24197983501374,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,10.0,0.5,18.331805682859763,11.45737855178735,6.0,-98.74197983501374,forward-pass/FLOP penalty proxy; energy was not measured
102,gaussian,0.1,full_mixed_stream,Safe-CF-12,10.0,2.0,18.331805682859763,11.45737855178735,6.0,-106.24197983501374,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.0,98.53345554537123,109.99083409715857,1.0,-11.457378551787343,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.5,98.53345554537123,109.99083409715857,1.0,-11.457378551787343,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,2.0,98.53345554537123,109.99083409715857,1.0,-11.457378551787343,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.0,98.53345554537123,109.99083409715857,1.0,-121.44821264894591,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.5,98.53345554537123,109.99083409715857,1.0,-121.44821264894591,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,2.0,98.53345554537123,109.99083409715857,1.0,-121.44821264894591,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,0.0,98.53345554537123,109.99083409715857,1.0,-451.4207149404216,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,0.5,98.53345554537123,109.99083409715857,1.0,-451.4207149404216,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,2.0,98.53345554537123,109.99083409715857,1.0,-451.4207149404216,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,0.0,98.53345554537123,109.99083409715857,1.0,-1001.3748854262144,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,0.5,98.53345554537123,109.99083409715857,1.0,-1001.3748854262144,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Always RO-PDRF-Full,10.0,2.0,98.53345554537123,109.99083409715857,1.0,-1001.3748854262144,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,1.0,0.0,2.2914757103574703,11.45737855178735,6.0,-9.16590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,1.0,0.5,2.2914757103574703,11.45737855178735,6.0,-11.66590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,1.0,2.0,2.2914757103574703,11.45737855178735,6.0,-19.16590284142988,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,2.0,0.0,2.2914757103574703,11.45737855178735,6.0,-20.62328139321723,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,2.0,0.5,2.2914757103574703,11.45737855178735,6.0,-23.12328139321723,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,2.0,2.0,2.2914757103574703,11.45737855178735,6.0,-30.62328139321723,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,5.0,0.0,2.2914757103574703,11.45737855178735,6.0,-54.995417048579284,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,5.0,0.5,2.2914757103574703,11.45737855178735,6.0,-57.495417048579284,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,5.0,2.0,2.2914757103574703,11.45737855178735,6.0,-64.99541704857928,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,10.0,0.0,2.2914757103574703,11.45737855178735,6.0,-112.28230980751603,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,10.0,0.5,2.2914757103574703,11.45737855178735,6.0,-114.78230980751603,forward-pass/FLOP penalty proxy; energy was not measured
102,offset,0.1,full_mixed_stream,Safe-CF-12,10.0,2.0,2.2914757103574703,11.45737855178735,6.0,-122.28230980751603,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,1.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,1.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,1.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,2.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,2.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,2.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,5.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,5.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,5.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,10.0,0.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,10.0,0.5,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always PDRF,10.0,2.0,0.0,0.0,1.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.0,98.53345554537123,112.28230980751604,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,0.5,98.53345554537123,112.28230980751604,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,1.0,2.0,98.53345554537123,112.28230980751604,1.0,-13.748854262144818,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.0,98.53345554537123,112.28230980751604,1.0,-126.03116406966086,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,0.5,98.53345554537123,112.28230980751604,1.0,-126.03116406966086,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,2.0,2.0,98.53345554537123,112.28230980751604,1.0,-126.03116406966086,forward-pass/FLOP penalty proxy; energy was not measured
102,drift,0.1,full_mixed_stream,Always RO-PDRF-Full,5.0,0.0,98.53345554537123,112.28230980751604,1.0,-462.878093492209,forward-pass/FLOP penalty proxy; energy was not measured
