seed,repeat,fold,feature,standardized_coefficient
103,3,5,recovery_confidence,0.7816122046077839
103,3,5,confidence_delta,0.14893943868913045
103,3,5,base_entropy,-0.24482233073378243
103,3,5,recovery_entropy,-0.11060833811263981
103,3,5,entropy_delta,0.22619825275767155
103,3,5,base_recovery_js,0.5084987629066525
103,3,5,base_consensus_js,-0.4704123716799065
103,3,5,recovery_consensus_js,-0.3095171304266422
103,3,5,base_consensus_agreement,0.6082915374596732
103,3,5,recovery_consensus_agreement,-0.3179716227816202
103,3,5,removal_fraction,-0.6440994971976096
103,4,1,base_confidence,0.2404485811119875
103,4,1,recovery_confidence,0.48437509282036617
103,4,1,confidence_delta,0.10914204410685863
103,4,1,base_entropy,-0.22721058362161703
103,4,1,recovery_entropy,-0.239183323151085
103,4,1,entropy_delta,0.01919049032662598
103,4,1,base_recovery_js,0.6061321970438146
103,4,1,base_consensus_js,-0.5131336719161348
103,4,1,recovery_consensus_js,-0.273156828144442
103,4,1,base_consensus_agreement,0.5713939583265322
103,4,1,recovery_consensus_agreement,-0.29417589040083425
103,4,1,removal_fraction,-0.5450556180100685
103,4,2,base_confidence,0.22427317584463352
103,4,2,recovery_confidence,0.5496444637591338
103,4,2,confidence_delta,0.2022943944089566
103,4,2,base_entropy,-0.3328077922165823
103,4,2,recovery_entropy,-0.28150385232714487
103,4,2,entropy_delta,0.0993208746840799
103,4,2,base_recovery_js,0.3391164512183998
103,4,2,base_consensus_js,-0.4284538047602058
103,4,2,recovery_consensus_js,-0.21147059417834319
103,4,2,base_consensus_agreement,0.6076290680333242
103,4,2,recovery_consensus_agreement,-0.2665820507766716
103,4,2,removal_fraction,-0.6293454970675508
103,4,3,base_confidence,-0.032197892547687755
103,4,3,recovery_confidence,0.5225644575092318
103,4,3,confidence_delta,0.38051780813018043
103,4,3,base_entropy,-0.6506686217671679
103,4,3,recovery_entropy,-0.4827692947730504
103,4,3,entropy_delta,0.25614041743477517
103,4,3,base_recovery_js,0.49471105190236997
103,4,3,base_consensus_js,-0.38614571657067176
103,4,3,recovery_consensus_js,-0.25550960678271156
103,4,3,base_consensus_agreement,0.6249682651839192
103,4,3,recovery_consensus_agreement,-0.3174839223836456
103,4,3,removal_fraction,-0.3070533361591982
103,4,4,base_confidence,0.4198560742430793
103,4,4,recovery_confidence,0.8286277663072966
103,4,4,confidence_delta,0.25361065320136994
103,4,4,base_entropy,-0.3355224866268024
103,4,4,recovery_entropy,-0.4788467492802403
103,4,4,entropy_delta,-0.13984252431881744
103,4,4,base_recovery_js,0.668253055519798
103,4,4,base_consensus_js,-0.28636216460584046
103,4,4,recovery_consensus_js,-0.47759669437260666
103,4,4,base_consensus_agreement,0.620353074879499
103,4,4,recovery_consensus_agreement,-0.5672567552436332
103,4,4,removal_fraction,-0.37043431726667775
103,4,5,base_confidence,0.24738255423475652
103,4,5,recovery_confidence,0.6376876558833162
103,4,5,confidence_delta,0.2763173006218456
103,4,5,base_entropy,-0.4080612369627493
103,4,5,recovery_entropy,-0.15387122823964283
103,4,5,entropy_delta,0.45211813324848854
103,4,5,base_recovery_js,0.3820072262420237
103,4,5,base_consensus_js,-0.35049782360767134
103,4,5,recovery_consensus_js,0.2172424536237482
103,4,5,base_consensus_agreement,0.5550247440248731
103,4,5,recovery_consensus_agreement,-0.12695573830490364
103,4,5,removal_fraction,-0.5763972149405576
103,5,1,base_confidence,0.20923796797848593
103,5,1,recovery_confidence,0.6583342931036352
103,5,1,confidence_delta,0.2861526525329048
103,5,1,base_entropy,-0.34386931058346454
103,5,1,recovery_entropy,-0.16482115264371516
103,5,1,entropy_delta,0.2733966894441953
103,5,1,base_recovery_js,0.5420524313317251
103,5,1,base_consensus_js,-0.47763333512364603
103,5,1,recovery_consensus_js,-0.15976515202965302
103,5,1,base_consensus_agreement,0.6077746328329907
103,5,1,recovery_consensus_agreement,-0.27113057212848596
103,5,1,removal_fraction,-0.3130144708972504
103,5,2,base_confidence,0.21871947911865414
103,5,2,recovery_confidence,0.5953400512873419
103,5,2,confidence_delta,0.23678107415229607
103,5,2,base_entropy,-0.45565671792013057
103,5,2,recovery_entropy,-0.39297632331345267
103,5,2,entropy_delta,0.1373965962373516
103,5,2,base_recovery_js,0.29600008659149896
103,5,2,base_consensus_js,-0.33811708900479964
103,5,2,recovery_consensus_js,0.19111790581584515
103,5,2,base_consensus_agreement,0.5988647838581498
103,5,2,recovery_consensus_agreement,-0.23835846755815437
103,5,2,removal_fraction,-0.5179094800449847
103,5,3,base_confidence,0.15029817110726668
103,5,3,recovery_confidence,0.5630586179903228
103,5,3,confidence_delta,0.2722623683006515
103,5,3,base_entropy,-0.32821743805110937
103,5,3,recovery_entropy,-0.27493271458670837
103,5,3,entropy_delta,0.1017171208024414
103,5,3,base_recovery_js,0.5196620330151226
103,5,3,base_consensus_js,-0.05170245088360045
103,5,3,recovery_consensus_js,-0.4903635147266087
103,5,3,base_consensus_agreement,0.7423932885101792
103,5,3,recovery_consensus_agreement,-0.29312138655168
103,5,3,removal_fraction,-0.5499569256705759
103,5,4,base_confidence,0.2898603235268144
103,5,4,recovery_confidence,0.578655254606289
103,5,4,confidence_delta,0.17571534223000954
103,5,4,base_entropy,-0.33495048205075845
103,5,4,recovery_entropy,-0.3322790929662937
103,5,4,entropy_delta,0.032166704480059385
103,5,4,base_recovery_js,0.6554971986877376
103,5,4,base_consensus_js,-0.6149614645223451
103,5,4,recovery_consensus_js,-0.24258715420887406
103,5,4,base_consensus_agreement,0.5621919555024179
103,5,4,recovery_consensus_agreement,-0.4940363368303889
103,5,4,removal_fraction,-0.597056536832013
103,5,5,base_confidence,0.24137347522444996
103,5,5,recovery_confidence,0.6149301358407484
103,5,5,confidence_delta,0.22448932264002744
103,5,5,base_entropy,-0.44337431992744814
103,5,5,recovery_entropy,-0.384819822189299
103,5,5,entropy_delta,0.12246695470142002
103,5,5,base_recovery_js,0.3360151152503426
103,5,5,base_consensus_js,-0.4926073103287179
103,5,5,recovery_consensus_js,-0.20686159983455865
103,5,5,base_consensus_agreement,0.509476480663071
103,5,5,recovery_consensus_agreement,-0.2843071550071084
103,5,5,removal_fraction,-0.4062706262350002
103,6,1,base_confidence,0.10149264924715327
103,6,1,recovery_confidence,0.4593200407235249
103,6,1,confidence_delta,0.2313220563616306
103,6,1,base_entropy,-0.5538013224793731
103,6,1,recovery_entropy,-0.5324706017375924
103,6,1,entropy_delta,0.08064007032943976
103,6,1,base_recovery_js,0.16222035686112043
103,6,1,base_consensus_js,-0.21921953401046163
103,6,1,recovery_consensus_js,0.4112598055129609
103,6,1,base_consensus_agreement,0.70560086583772
103,6,1,recovery_consensus_agreement,-0.334857175804877
103,6,1,removal_fraction,-0.306669318416807
103,6,2,base_confidence,0.20003180134999293
103,6,2,recovery_confidence,0.5570995496555257
103,6,2,confidence_delta,0.20658352022963117
103,6,2,base_entropy,-0.3003144995696735
103,6,2,recovery_entropy,-0.22815678858996238
103,6,2,entropy_delta,0.1316849587079252
103,6,2,base_recovery_js,0.5782896655634774
103,6,2,base_consensus_js,-0.23758244836906003
103,6,2,recovery_consensus_js,-0.3060783603756431
103,6,2,base_consensus_agreement,0.6696840906684723
103,6,2,recovery_consensus_agreement,-0.2630848261988602
103,6,2,removal_fraction,-0.455872932730071
103,6,3,base_confidence,0.17584100539447176
103,6,3,recovery_confidence,0.6498581685496159
103,6,3,confidence_delta,0.33205599098008265
103,6,3,base_entropy,-0.4312093585731301
103,6,3,recovery_entropy,-0.36134849709218214
103,6,3,entropy_delta,0.12070417396095165
103,6,3,base_recovery_js,0.6201804628280423
103,6,3,base_consensus_js,-0.6017328117414644
103,6,3,recovery_consensus_js,-0.17505108959262447
103,6,3,base_consensus_agreement,0.4643776593423552
103,6,3,recovery_consensus_agreement,-0.41833929382767576
103,6,3,removal_fraction,-0.5809747533103599
103,6,4,base_confidence,0.3594735631385986
103,6,4,recovery_confidence,0.5165166088164341
103,6,4,confidence_delta,0.08164486323355763
103,6,4,base_entropy,-0.3554947550379938
103,6,4,recovery_entropy,-0.4130198668902666
103,6,4,entropy_delta,-0.04256614356755626
103,6,4,base_recovery_js,0.3277447303240034
103,6,4,base_consensus_js,-0.7182131479543499
103,6,4,recovery_consensus_js,-0.29806738006933486
103,6,4,base_consensus_agreement,0.654644215578955
103,6,4,recovery_consensus_agreement,-0.35238649407313843
103,6,4,removal_fraction,-0.5858886191119314
103,6,5,base_confidence,0.33552062126455456
103,6,5,recovery_confidence,0.7926546273966361
103,6,5,confidence_delta,0.2796179862658948
103,6,5,base_entropy,-0.30215022859743956
103,6,5,recovery_entropy,-0.050523883139820536
103,6,5,entropy_delta,0.3859865338125062
103,6,5,base_recovery_js,0.5582925238914828
103,6,5,base_consensus_js,-0.2998786441426062
103,6,5,recovery_consensus_js,-0.26779108250019706
103,6,5,base_consensus_agreement,0.5116874323508867
103,6,5,recovery_consensus_agreement,-0.2003807989946591
103,6,5,removal_fraction,-0.4648605218681773
103,7,1,base_confidence,0.2817123950289829
103,7,1,recovery_confidence,0.6592254516086231
103,7,1,confidence_delta,0.2365395617955585
103,7,1,base_entropy,-0.3978531395811449
103,7,1,recovery_entropy,-0.3619903355498054
103,7,1,entropy_delta,0.11793152021045415
103,7,1,base_recovery_js,0.49317129289172956
103,7,1,base_consensus_js,-0.5083745816497128
103,7,1,recovery_consensus_js,-0.22915396262080137
103,7,1,base_consensus_agreement,0.4655551915322798
103,7,1,recovery_consensus_agreement,-0.25482650338190427
103,7,1,removal_fraction,-0.5148621314006246
103,7,2,base_confidence,0.18628372048923694
103,7,2,recovery_confidence,0.6138175183185917
103,7,2,confidence_delta,0.2730828810085249
103,7,2,base_entropy,-0.38772173484625105
103,7,2,recovery_entropy,-0.26218679351091534
103,7,2,entropy_delta,0.19458763886513594
103,7,2,base_recovery_js,0.5151220521414394
103,7,2,base_consensus_js,-0.44551330677322015
103,7,2,recovery_consensus_js,-0.23730277998826949
103,7,2,base_consensus_agreement,0.604977146778902
103,7,2,recovery_consensus_agreement,-0.2551954170240795
103,7,2,removal_fraction,-0.5284058861936148
103,7,3,base_confidence,0.20312311910860031
103,7,3,recovery_confidence,0.6262102082908009
103,7,3,confidence_delta,0.24787241438879645
103,7,3,base_entropy,-0.3040593154584456
103,7,3,recovery_entropy,-0.17892849628241556
103,7,3,entropy_delta,0.1749432156084528
103,7,3,base_recovery_js,0.5510294266748813
103,7,3,base_consensus_js,-0.2493473879721551
103,7,3,recovery_consensus_js,-0.26976816821544625
103,7,3,base_consensus_agreement,0.5887680446332945
103,7,3,recovery_consensus_agreement,-0.2241399377582038
103,7,3,removal_fraction,-0.3259873835971274
103,7,4,base_confidence,0.27089349554171743
103,7,4,recovery_confidence,0.46006681561173013
103,7,4,confidence_delta,0.10664895568643659
103,7,4,base_entropy,-0.4465403539851504
103,7,4,recovery_entropy,-0.4677060250681736
103,7,4,entropy_delta,0.02523602513065653
103,7,4,base_recovery_js,0.14747177602262054
103,7,4,base_consensus_js,-0.269181970939752
103,7,4,recovery_consensus_js,0.0962333961934174
103,7,4,base_consensus_agreement,0.6274111072773803
103,7,4,recovery_consensus_agreement,-0.5553845992715827
103,7,4,removal_fraction,-0.614971253173873
103,7,5,base_confidence,0.1518356663663898
103,7,5,recovery_confidence,0.5883181293853756
103,7,5,confidence_delta,0.2963905222461304
103,7,5,base_entropy,-0.37758104208181087
103,7,5,recovery_entropy,-0.3424000496758263
103,7,5,entropy_delta,0.07894076465413703
103,7,5,base_recovery_js,0.5700455970717138
103,7,5,base_consensus_js,-0.45729702050190046
103,7,5,recovery_consensus_js,-0.2258455554131297
103,7,5,base_consensus_agreement,0.7257602140656786
103,7,5,recovery_consensus_agreement,-0.3873170841697141
103,7,5,removal_fraction,-0.40263447964334415
103,8,1,base_confidence,0.2860236581986824
103,8,1,recovery_confidence,0.5295642044966753
103,8,1,confidence_delta,0.15148270308739992
103,8,1,base_entropy,-0.29230679752156163
103,8,1,recovery_entropy,-0.32304309091251066
103,8,1,entropy_delta,-0.03054275709561379
103,8,1,base_recovery_js,0.5596779970926714
103,8,1,base_consensus_js,-0.4399701113490218
103,8,1,recovery_consensus_js,-0.24978594246826855
103,8,1,base_consensus_agreement,0.5624260843501072
103,8,1,recovery_consensus_agreement,-0.2535766936942112
103,8,1,removal_fraction,-0.5797095758563612
103,8,2,base_confidence,0.4070368315854763
103,8,2,recovery_confidence,0.8566472678723186
103,8,2,confidence_delta,0.2647685354973981
103,8,2,base_entropy,-0.37421298205218956
103,8,2,recovery_entropy,-0.1938342360542357
103,8,2,entropy_delta,0.2671244180557839
103,8,2,base_recovery_js,0.46259436027949835
103,8,2,base_consensus_js,-0.42027543251643135
103,8,2,recovery_consensus_js,-0.2536585104985009
103,8,2,base_consensus_agreement,0.532821143352444
103,8,2,recovery_consensus_agreement,-0.2595413298969886
103,8,2,removal_fraction,-0.4001758958845257
103,8,3,base_confidence,0.2090050380467492
103,8,3,recovery_confidence,0.4732935179092714
103,8,3,confidence_delta,0.14842495302516628
103,8,3,base_entropy,-0.4949815297785323
103,8,3,recovery_entropy,-0.5892517926514879
103,8,3,entropy_delta,-0.03297934733104118
103,8,3,base_recovery_js,0.21704470613575855
103,8,3,base_consensus_js,-0.349226885340731
103,8,3,recovery_consensus_js,0.22360946977682516
103,8,3,base_consensus_agreement,0.6689440712908664
103,8,3,recovery_consensus_agreement,-0.3812544950075912
103,8,3,removal_fraction,-0.4366415041351393
103,8,4,base_confidence,-0.01000492214779169
103,8,4,recovery_confidence,0.5656233430327948
103,8,4,confidence_delta,0.41112413340817966
103,8,4,base_entropy,-0.35021161797493355
103,8,4,recovery_entropy,-0.11594891871061329
103,8,4,entropy_delta,0.33461182052811744
103,8,4,base_recovery_js,0.591510667952831
103,8,4,base_consensus_js,-0.20942915248589425
103,8,4,recovery_consensus_js,-0.28776892564737294
103,8,4,base_consensus_agreement,0.6688814233701085
103,8,4,recovery_consensus_agreement,-0.23938069526840797
103,8,4,removal_fraction,-0.3666603341074082
103,8,5,base_confidence,0.135639281249074
103,8,5,recovery_confidence,0.5125732908459016
103,8,5,confidence_delta,0.24588765701987647
103,8,5,base_entropy,-0.4260703846361817
103,8,5,recovery_entropy,-0.34492300137600185
103,8,5,entropy_delta,0.15258759394511617
103,8,5,base_recovery_js,0.5094119643954478
103,8,5,base_consensus_js,-0.5318934295556148
103,8,5,recovery_consensus_js,-0.32143253442301944
103,8,5,base_consensus_agreement,0.5963406939829168
103,8,5,recovery_consensus_agreement,-0.49786829998514287
103,8,5,removal_fraction,-0.5839288836833231
103,9,1,base_confidence,0.22589132943662638
103,9,1,recovery_confidence,0.6150928118571011
103,9,1,confidence_delta,0.23696563402637802
103,9,1,base_entropy,-0.3943191098036133
103,9,1,recovery_entropy,-0.282986193016351
103,9,1,entropy_delta,0.18380755093082154
103,9,1,base_recovery_js,0.6099254390730007
103,9,1,base_consensus_js,-0.48998493203738713
103,9,1,recovery_consensus_js,-0.14032934810195816
103,9,1,base_consensus_agreement,0.420195126260629
103,9,1,recovery_consensus_agreement,-0.35652050221065446
103,9,1,removal_fraction,-0.42674814443861714
103,9,2,base_confidence,0.23930570110680693
103,9,2,recovery_confidence,0.42185505098956777
103,9,2,confidence_delta,0.12274700300403159
103,9,2,base_entropy,-0.4572830954006092
103,9,2,recovery_entropy,-0.43884761429191455
103,9,2,entropy_delta,0.05137188402051957
103,9,2,base_recovery_js,0.3726411021780623
103,9,2,base_consensus_js,-0.27962507255071145
103,9,2,recovery_consensus_js,0.41348577149694643
103,9,2,base_consensus_agreement,0.5338214920502342
103,9,2,recovery_consensus_agreement,-0.174373114125341
103,9,2,removal_fraction,-0.39601365353141527
103,9,3,base_confidence,0.12396917664167034
103,9,3,recovery_confidence,0.5653957843824108
103,9,3,confidence_delta,0.32488060817562475
103,9,3,base_entropy,-0.5444778878328864
103,9,3,recovery_entropy,-0.5417608101720626
103,9,3,entropy_delta,0.044668087290298024
103,9,3,base_recovery_js,0.11164123289317326
103,9,3,base_consensus_js,-0.6097331600621645
103,9,3,recovery_consensus_js,-0.2697538734242818
103,9,3,base_consensus_agreement,0.6795047331514998
103,9,3,recovery_consensus_agreement,-0.45279622922216706
103,9,3,removal_fraction,-0.27718593288279375
103,9,4,base_confidence,0.32875300549048964
103,9,4,recovery_confidence,0.7207823523360541
103,9,4,confidence_delta,0.19348273773436384
103,9,4,base_entropy,-0.1335535885590894
103,9,4,recovery_entropy,-0.15246000059447332
103,9,4,entropy_delta,-0.0012222630658250016
103,9,4,base_recovery_js,0.476002153208061
103,9,4,base_consensus_js,-0.21959483616363917
103,9,4,recovery_consensus_js,-0.5311434765507789
103,9,4,base_consensus_agreement,0.8157246317671748
103,9,4,recovery_consensus_agreement,-0.39150528109593813
103,9,4,removal_fraction,-0.7062949818415623
103,9,5,base_confidence,0.20823749555348292
103,9,5,recovery_confidence,0.6365174722826418
103,9,5,confidence_delta,0.27046378941343713
103,9,5,base_entropy,-0.44483190150018787
103,9,5,recovery_entropy,-0.262891655500324
103,9,5,entropy_delta,0.2726826048219842
103,9,5,base_recovery_js,0.6013802212387351
103,9,5,base_consensus_js,-0.4067263037283015
103,9,5,recovery_consensus_js,-0.36283822674543353
103,9,5,base_consensus_agreement,0.5984369845190699
103,9,5,recovery_consensus_agreement,-0.29104693070195164
103,9,5,removal_fraction,-0.5076910790738886
103,10,1,base_confidence,0.1534105282982765
103,10,1,recovery_confidence,0.44274463154211374
103,10,1,confidence_delta,0.17223436728056912
103,10,1,base_entropy,-0.36032176196905064
103,10,1,recovery_entropy,-0.25305769067981543
103,10,1,entropy_delta,0.16799185785863613
103,10,1,base_recovery_js,0.31780305060093517
103,10,1,base_consensus_js,-0.24640734985082965
103,10,1,recovery_consensus_js,0.3469813804668599
103,10,1,base_consensus_agreement,0.6303715873837652
103,10,1,recovery_consensus_agreement,-0.2414973288106047
103,10,1,removal_fraction,-0.4156367353172458
103,10,2,base_confidence,0.12919119596956613
103,10,2,recovery_confidence,0.6207156802192094
103,10,2,confidence_delta,0.32295408771037115
103,10,2,base_entropy,-0.4800873150556396
103,10,2,recovery_entropy,-0.36788520352693016
103,10,2,entropy_delta,0.2553445709970114
103,10,2,base_recovery_js,0.20412452537170345
103,10,2,base_consensus_js,-0.5092976223598423
103,10,2,recovery_consensus_js,-0.2274749530036571
103,10,2,base_consensus_agreement,0.6980209271701868
103,10,2,recovery_consensus_agreement,-0.40178828240694325
103,10,2,removal_fraction,-0.5108353693944292
103,10,3,base_confidence,0.4433341688447445
103,10,3,recovery_confidence,0.6996023201501204
103,10,3,confidence_delta,0.1673090339249107
103,10,3,base_entropy,-0.4510762330841397
103,10,3,recovery_entropy,-0.5153477634075
103,10,3,entropy_delta,-0.07015164753914682
103,10,3,base_recovery_js,0.674767741594113
103,10,3,base_consensus_js,-0.37186368346851595
103,10,3,recovery_consensus_js,-0.5101002781702747
103,10,3,base_consensus_agreement,0.4924985891057216
103,10,3,recovery_consensus_agreement,-0.4924985891057216
103,10,3,removal_fraction,-0.5606533988857645
103,10,4,base_confidence,0.22086671643246478
103,10,4,recovery_confidence,0.6202639794599514
103,10,4,confidence_delta,0.26235125312863206
103,10,4,base_entropy,-0.28631908816872426
103,10,4,recovery_entropy,-0.17775684272546544
103,10,4,entropy_delta,0.1662740001941322
103,10,4,base_recovery_js,0.5240189557928419
103,10,4,base_consensus_js,-0.3792224663675996
103,10,4,recovery_consensus_js,-0.29504702511941033
103,10,4,base_consensus_agreement,0.6984073376116817
103,10,4,recovery_consensus_agreement,-0.28798142945365096
103,10,4,removal_fraction,-0.458982289810314
103,10,5,base_confidence,0.2228564730041352
103,10,5,recovery_confidence,0.6164834350012653
103,10,5,confidence_delta,0.25729615580811954
103,10,5,base_entropy,-0.4055610103444466
103,10,5,recovery_entropy,-0.36390607820044085
103,10,5,entropy_delta,0.07540380499543672
103,10,5,base_recovery_js,0.5759499640655259
103,10,5,base_consensus_js,-0.48301216398177194
103,10,5,recovery_consensus_js,-0.24700686954102521
103,10,5,base_consensus_agreement,0.44661734648670753
103,10,5,recovery_consensus_agreement,-0.15717094101080115
103,10,5,removal_fraction,-0.5222599207341615
104,1,1,base_confidence,0.34477128609823604
104,1,1,recovery_confidence,1.0427343825063762
104,1,1,confidence_delta,0.6771472084271069
104,1,1,base_entropy,-0.583548035040698
104,1,1,recovery_entropy,0.1620405420019223
104,1,1,entropy_delta,0.8300186875984505
104,1,1,base_recovery_js,0.9421945134662404
104,1,1,base_consensus_js,0.08786060994915258
104,1,1,recovery_consensus_js,0.24028218353596448
104,1,1,base_consensus_agreement,0.29700130161487326
104,1,1,recovery_consensus_agreement,-0.5288031577420839
104,1,1,removal_fraction,0.23497439355747377
104,1,2,base_confidence,0.6082475069380842
104,1,2,recovery_confidence,0.9860250495438058
104,1,2,confidence_delta,0.37895146683387027
104,1,2,base_entropy,-0.6213419318425161
104,1,2,recovery_entropy,0.05297124293735406
104,1,2,entropy_delta,0.7339546630909487
104,1,2,base_recovery_js,0.9617065361367367
104,1,2,base_consensus_js,-0.17985563591081596
104,1,2,recovery_consensus_js,0.05233682369167091
104,1,2,base_consensus_agreement,0.8042328392974253
104,1,2,recovery_consensus_agreement,-0.8010650188043756
104,1,2,removal_fraction,0.3043797945399099
104,1,3,base_confidence,0.31303131624783065
104,1,3,recovery_confidence,0.8187773557556665
104,1,3,confidence_delta,0.45743847374947777
104,1,3,base_entropy,-0.5875572553018997
104,1,3,recovery_entropy,-0.08923763675289915
104,1,3,entropy_delta,0.5504065141001537
104,1,3,base_recovery_js,0.6550427781818327
104,1,3,base_consensus_js,0.06013468683067625
104,1,3,recovery_consensus_js,0.41689000382861113
104,1,3,base_consensus_agreement,0.3369432877271814
104,1,3,recovery_consensus_agreement,-0.5083172884164349
104,1,3,removal_fraction,-0.33267884249356594
104,1,4,base_confidence,0.3216426973645383
104,1,4,recovery_confidence,1.0725416768695875
104,1,4,confidence_delta,0.6844362320565909
104,1,4,base_entropy,-0.41266219346123945
104,1,4,recovery_entropy,0.189876986786688
104,1,4,entropy_delta,0.6382876010695542
104,1,4,base_recovery_js,1.0564919552070249
104,1,4,base_consensus_js,-0.12688128836800844
104,1,4,recovery_consensus_js,0.21808919278955297
104,1,4,base_consensus_agreement,0.39016026940882836
104,1,4,recovery_consensus_agreement,-0.5542857650666435
104,1,4,removal_fraction,0.17105295700444192
104,1,5,base_confidence,0.25768901277067763
104,1,5,recovery_confidence,0.8995811802247108
104,1,5,confidence_delta,0.5344542324251339
104,1,5,base_entropy,-0.5533878027658781
104,1,5,recovery_entropy,-0.01680738394272233
104,1,5,entropy_delta,0.5360835523256277
104,1,5,base_recovery_js,1.1084826680902526
104,1,5,base_consensus_js,-0.1646189619550753
104,1,5,recovery_consensus_js,0.22879029745391544
104,1,5,base_consensus_agreement,0.4137498389303326
104,1,5,recovery_consensus_agreement,-0.605975238524403
104,1,5,removal_fraction,0.02302048613577218
104,2,1,base_confidence,0.3821250085230914
104,2,1,recovery_confidence,0.9797689558275301
104,2,1,confidence_delta,0.5599103333467066
104,2,1,base_entropy,-0.5239511465283169
104,2,1,recovery_entropy,-0.04520499485156191
104,2,1,entropy_delta,0.49282037742247786
104,2,1,base_recovery_js,1.0039019710237882
104,2,1,base_consensus_js,-0.04434431777280508
104,2,1,recovery_consensus_js,0.20702944537785767
104,2,1,base_consensus_agreement,0.4991962726245238
104,2,1,recovery_consensus_agreement,-0.6983699515293559
104,2,1,removal_fraction,0.03445867629641565
104,2,2,base_confidence,0.5701934429381056
104,2,2,recovery_confidence,0.9148939817574722
104,2,2,confidence_delta,0.2997427448304633
104,2,2,base_entropy,-0.5762342987159756
104,2,2,recovery_entropy,-0.0025197418836111598
104,2,2,entropy_delta,0.5953806341546305
104,2,2,base_recovery_js,0.8484170726424021
104,2,2,base_consensus_js,0.1545072943298976
104,2,2,recovery_consensus_js,0.44271023819086225
104,2,2,base_consensus_agreement,0.4607932279263059
104,2,2,recovery_consensus_agreement,-0.45860035266003246
104,2,2,removal_fraction,0.024615855738992318
104,2,3,base_confidence,0.34386613871767013
104,2,3,recovery_confidence,0.9096915593585395
104,2,3,confidence_delta,0.5113149116063062
104,2,3,base_entropy,-0.5261533492663544
104,2,3,recovery_entropy,0.14700369079810316
104,2,3,entropy_delta,0.7953732743278665
104,2,3,base_recovery_js,1.0079940267799354
104,2,3,base_consensus_js,-0.10554416502722923
104,2,3,recovery_consensus_js,0.07695688879156697
104,2,3,base_consensus_agreement,0.3530527552478004
104,2,3,recovery_consensus_agreement,-0.5922803655731272
104,2,3,removal_fraction,0.2250249194633616
104,2,4,base_confidence,0.28135319773381273
104,2,4,recovery_confidence,0.9703625916231542
104,2,4,confidence_delta,0.6020389995746787
104,2,4,base_entropy,-0.4964057681148436
104,2,4,recovery_entropy,0.11006165667719135
104,2,4,entropy_delta,0.6056230900067405
104,2,4,base_recovery_js,1.0530337022145666
104,2,4,base_consensus_js,-0.2303595431834769
104,2,4,recovery_consensus_js,0.15231826908127116
104,2,4,base_consensus_agreement,0.3794655255957374
104,2,4,recovery_consensus_agreement,-0.5588185500556015
104,2,4,removal_fraction,-0.024806858847896074
104,2,5,base_confidence,0.30641913041023183
104,2,5,recovery_confidence,1.061775590797311
104,2,5,confidence_delta,0.7403561843157839
104,2,5,base_entropy,-0.5058905074011487
104,2,5,recovery_entropy,0.197299967777745
104,2,5,entropy_delta,0.7839562577206362
104,2,5,base_recovery_js,1.0093131029022326
104,2,5,base_consensus_js,0.10554534946180338
104,2,5,recovery_consensus_js,0.30945573541868576
104,2,5,base_consensus_agreement,0.3644063337668624
104,2,5,recovery_consensus_agreement,-0.563320802240751
104,2,5,removal_fraction,0.16300051547825128
104,3,1,base_confidence,0.4916813662833736
104,3,1,recovery_confidence,1.0444828069514291
104,3,1,confidence_delta,0.47933574714151383
104,3,1,base_entropy,-0.41308742004338156
104,3,1,recovery_entropy,0.12874616558229077
104,3,1,entropy_delta,0.554428306208144
104,3,1,base_recovery_js,1.0658369020309764
104,3,1,base_consensus_js,0.05119744469052962
104,3,1,recovery_consensus_js,0.22666387250774161
104,3,1,base_consensus_agreement,0.5549187256150592
104,3,1,recovery_consensus_agreement,-0.7728104439814398
104,3,1,removal_fraction,0.1200113332200744
104,3,2,base_confidence,0.2653308888936409
104,3,2,recovery_confidence,1.0686245280303082
104,3,2,confidence_delta,0.7076446318835038
104,3,2,base_entropy,-0.7320024804608881
104,3,2,recovery_entropy,-0.02835675671730069
104,3,2,entropy_delta,0.7455188021145868
104,3,2,base_recovery_js,0.815733108571872
104,3,2,base_consensus_js,-0.09895064433333965
104,3,2,recovery_consensus_js,0.14525487618396246
104,3,2,base_consensus_agreement,0.45514139476061843
104,3,2,recovery_consensus_agreement,-0.6172088249082807
104,3,2,removal_fraction,0.06998919394959797
104,3,3,base_confidence,0.3213021962580129
104,3,3,recovery_confidence,0.915476577534973
104,3,3,confidence_delta,0.553490348455476
104,3,3,base_entropy,-0.4555499628063919
104,3,3,recovery_entropy,0.0650276215509715
104,3,3,entropy_delta,0.5337701500374329
104,3,3,base_recovery_js,1.141170427432566
104,3,3,base_consensus_js,-0.2336825931124368
104,3,3,recovery_consensus_js,0.20281189551574857
104,3,3,base_consensus_agreement,0.25935153064228295
104,3,3,recovery_consensus_agreement,-0.4647520069156321
104,3,3,removal_fraction,0.13929949745141315
104,3,4,base_confidence,0.306630452211776
104,3,4,recovery_confidence,0.8311625364663435
104,3,4,confidence_delta,0.4994090519829413
104,3,4,base_entropy,-0.5356639327439754
104,3,4,recovery_entropy,0.06128057624711786
104,3,4,entropy_delta,0.6750166734339815
104,3,4,base_recovery_js,0.8008285880694628
104,3,4,base_consensus_js,0.05060857388582682
104,3,4,recovery_consensus_js,0.3994862180850794
