seed,fault_type,batch,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,stuck_at,8,Always RO-PDRF-Lite,1.0,91,3,3,1.0,0,0,1.0,1.0,0.5164835164835165,329.6703296703297,1.0,329.6703296703297,0.5164835164835165,0.9062124646117593,0.7111841463093783,1.4810457016519196,0.6836917744982075,0.25770378504562885,0.2725683864283617,0.14560238541693316
101,stuck_at,8,Frozen Lite-CF (ungated),2.0,91,3,1,0.3333333333333333,0,0,1.0,0.7032967032967034,0.4945054945054945,109.89010989010988,1.0,109.89010989010988,0.4945054945054945,0.9088313989900642,0.7117725820070477,1.477751371533626,0.6968389316677109,0.2896042825579169,0.28352092312068206,0.15245056040662056
101,stuck_at,8,Prospective gate Lite-CF,2.0,91,3,1,0.3333333333333333,0,0,1.0,0.7032967032967034,0.4945054945054945,109.89010989010988,1.0,109.89010989010988,0.4945054945054945,0.9088313989900642,0.7117725820070477,1.477751371533626,0.6968389316677109,0.2896042825579169,0.28352092312068206,0.15245056040662056
101,stuck_at,8,All-row multinomial (utility 1:1),2.0,91,3,2,0.6666666666666666,0,0,1.0,0.9230769230769231,0.5054945054945055,219.78021978021977,1.0,219.78021978021977,0.5054945054945055,0.906952311616779,0.7077138561649817,1.4711870482977474,0.6796435907522446,0.26463171683241793,0.2732826112503515,0.14871156046311979
101,stuck_at,9,Always PDRF,1.0,165,8,0,0.0,6,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8820203777206993,0.7933666102618849,1.6795491009713364,0.7369002144024029,0.2603503693780581,0.25993794931635206,0.1521709798374299
101,stuck_at,9,Always RO-PDRF-Lite,1.0,165,8,8,1.0,6,6,0.0,1.0,0.5454545454545454,121.21212121212122,1.0,121.21212121212122,0.5454545454545454,0.8990140530420329,0.7788130979466813,1.3717990140564311,0.632161606011986,0.2659681179385435,0.2702664156778337,0.13148556111420448
101,stuck_at,9,Frozen Lite-CF (ungated),2.0,165,8,0,0.0,6,0,1.0,0.6424242424242425,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.9103149527889366,0.7987429075973805,1.3396093914621232,0.6361483962917823,0.21472341890104604,0.23529216362028454,0.13170116084555536
101,stuck_at,9,Prospective gate Lite-CF,2.0,165,8,0,0.0,6,0,1.0,0.6424242424242425,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.9103149527889366,0.7987429075973805,1.3396093914621232,0.6361483962917823,0.21472341890104604,0.23529216362028454,0.13170116084555536
101,stuck_at,9,All-row multinomial (utility 1:1),2.0,165,8,4,0.5,6,1,0.8333333333333334,0.8545454545454545,0.5515151515151515,181.8181818181818,1.0,181.8181818181818,0.5515151515151515,0.903086121804327,0.7831040780859301,1.3643619407886152,0.6339908198035024,0.27381092093619835,0.2801478687056805,0.13076775173926955
101,stuck_at,10,Always PDRF,1.0,1180,39,0,0.0,25,0,1.0,0.0,0.4652542372881356,0.0,1.0,0.0,0.4652542372881356,0.8182375136267437,0.5588623814032795,2.827639445011191,0.8474823481024115,0.36546059668617936,0.36546059668617936,0.14107463643128368
101,stuck_at,10,Always RO-PDRF-Lite,1.0,1180,39,39,1.0,25,25,0.0,1.0,0.47711864406779664,118.64406779661017,1.0,118.64406779661017,0.47711864406779664,0.8217450462705301,0.569654095247361,2.560807214082331,0.8063297135408283,0.33073768116862423,0.3307395786282912,0.13256233790250016
101,stuck_at,10,Frozen Lite-CF (ungated),2.0,1180,39,7,0.1794871794871795,25,4,0.84,0.7805084745762711,0.46779661016949153,25.423728813559322,1.0,25.423728813559322,0.46779661016949153,0.8239421046210372,0.5691031118484712,2.581280823648001,0.8169130721977138,0.34601205390872414,0.3460139513683911,0.13397794029056917
101,stuck_at,10,Prospective gate Lite-CF,2.0,1180,39,7,0.1794871794871795,25,4,0.84,0.7805084745762711,0.46779661016949153,25.423728813559322,1.0,25.423728813559322,0.46779661016949153,0.8239421046210372,0.5691031118484712,2.581280823648001,0.8169130721977138,0.34601205390872414,0.3460139513683911,0.13397794029056917
101,stuck_at,10,All-row multinomial (utility 1:1),2.0,1180,39,36,0.9230769230769231,25,18,0.28,0.9584745762711865,0.48050847457627116,152.54237288135593,1.0,152.54237288135593,0.48050847457627116,0.8236579350744369,0.5709755417957733,2.5519530345572146,0.8022403020177841,0.3278256072214112,0.32782750468107824,0.13062763626841883
102,drift,8,Always PDRF,1.0,91,1,0,0.0,0,0,1.0,0.0,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.9057359772512501,0.746589105099487,1.3871442834767864,0.7094933093471856,0.30195743606564257,0.30882648901055476,0.1485453062834731
102,drift,8,Always RO-PDRF-Lite,1.0,91,1,1,1.0,0,0,1.0,1.0,0.5384615384615384,109.89010989010988,1.0,109.89010989010988,0.5384615384615384,0.9090709427910975,0.7542743806636033,1.2938444300309675,0.6681442777284092,0.27329632960436007,0.2611533754402595,0.1417103422206187
102,drift,8,Frozen Lite-CF (ungated),2.0,91,1,0,0.0,0,0,1.0,0.7472527472527473,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.9052790011306749,0.7462908027009418,1.3115522792690675,0.6741752947530566,0.2749510949506721,0.29050979272004623,0.1454199255859509
102,drift,8,Prospective gate Lite-CF,2.0,91,1,0,0.0,0,0,1.0,0.7472527472527473,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.9052790011306749,0.7462908027009418,1.3115522792690675,0.6741752947530566,0.2749510949506721,0.29050979272004623,0.1454199255859509
102,drift,8,All-row multinomial (utility 1:1),2.0,91,1,1,1.0,0,0,1.0,0.04395604395604396,0.5384615384615384,109.89010989010988,1.0,109.89010989010988,0.5384615384615384,0.9054492311595154,0.7463703101044192,1.3851477012947184,0.7074628501950275,0.3032598306692274,0.31866175528045854,0.14593937241564922
102,drift,9,Always PDRF,1.0,165,1,0,0.0,4,0,1.0,0.0,0.7090909090909091,0.0,1.0,0.0,0.7090909090909091,0.9218126613176665,0.7684154654822963,1.0097690519549591,0.4707283748929743,0.1569503536484505,0.19315650081026162,0.09074818578043688
102,drift,9,Always RO-PDRF-Lite,1.0,165,1,1,1.0,4,4,0.0,1.0,0.6909090909090909,-181.8181818181818,1.0,-181.8181818181818,0.6909090909090909,0.918512069740376,0.7651825878407884,0.9817816538819295,0.4607236235469169,0.1501841333028897,0.14305592150647878,0.08469405496395198
102,drift,9,Frozen Lite-CF (ungated),2.0,165,1,1,1.0,4,0,1.0,0.6,0.7151515151515152,60.60606060606061,1.0,60.60606060606061,0.7151515151515152,0.9249172675348217,0.7788962522218544,0.9823452831114404,0.458799542647622,0.17920586467473068,0.19742248178562471,0.0901629433272324
102,drift,9,Prospective gate Lite-CF,2.0,165,1,1,1.0,4,0,1.0,0.6,0.7151515151515152,60.60606060606061,1.0,60.60606060606061,0.7151515151515152,0.9249172675348217,0.7788962522218544,0.9823452831114404,0.458799542647622,0.17920586467473068,0.19742248178562471,0.0901629433272324
102,drift,9,All-row multinomial (utility 1:1),2.0,165,1,1,1.0,4,0,1.0,0.06666666666666667,0.7151515151515152,60.60606060606061,1.0,60.60606060606061,0.7151515151515152,0.9239585798212461,0.7724245295597134,1.0029377676741984,0.46359979996309614,0.13392803302767012,0.17784508840443503,0.0887428234947834
102,drift,10,Always PDRF,1.0,1180,3,0,0.0,2,0,1.0,0.0,0.5135593220338983,0.0,1.0,0.0,0.5135593220338983,0.8200794354012194,0.5846401954368955,2.518865395859593,0.8145875780489104,0.3585651450815974,0.3585651450815974,0.13745560671407447
102,drift,10,Always RO-PDRF-Lite,1.0,1180,3,3,1.0,2,2,0.0,1.0,0.514406779661017,8.474576271186441,1.0,8.474576271186441,0.514406779661017,0.8265753325939279,0.5907816668634668,2.236050522280956,0.7751876057977117,0.33621604278781203,0.3362160427878121,0.12947208463843593
102,drift,10,Frozen Lite-CF (ungated),2.0,1180,3,1,0.3333333333333333,2,0,1.0,0.8720338983050847,0.514406779661017,8.474576271186441,1.0,8.474576271186441,0.514406779661017,0.8264561781323074,0.5901697102560889,2.2658185256587413,0.785318403718629,0.34175085497672875,0.3417508549767288,0.130713755231912
102,drift,10,Prospective gate Lite-CF,2.0,1180,3,1,0.3333333333333333,2,0,1.0,0.8720338983050847,0.514406779661017,8.474576271186441,1.0,8.474576271186441,0.514406779661017,0.8264561781323074,0.5901697102560889,2.2658185256587413,0.785318403718629,0.34175085497672875,0.3417508549767288,0.130713755231912
102,drift,10,All-row multinomial (utility 1:1),2.0,1180,3,1,0.3333333333333333,2,0,1.0,0.026271186440677965,0.514406779661017,8.474576271186441,1.0,8.474576271186441,0.514406779661017,0.8202505409987456,0.5848513487544924,2.5088938454026217,0.8136819654289623,0.3591590086499683,0.35915900864996836,0.13690439957391207
102,gaussian,8,Always PDRF,1.0,91,8,0,0.0,1,0,1.0,0.0,0.4945054945054945,0.0,1.0,0.0,0.4945054945054945,0.8133270423965565,0.5392585298454026,2.14379458908587,0.713183642195861,0.26684579289299937,0.2668457928929994,0.14072136178036745
102,gaussian,8,Always RO-PDRF-Lite,1.0,91,8,8,1.0,1,1,0.0,1.0,0.5714285714285714,769.2307692307693,1.0,769.2307692307693,0.5714285714285714,0.8331764807034591,0.5707889085359993,1.767418904320064,0.6305066058598213,0.19364730255900298,0.25095617408982185,0.12995155462539562
102,gaussian,8,Frozen Lite-CF (ungated),2.0,91,8,1,0.125,1,0,1.0,0.6373626373626373,0.5054945054945055,109.89010989010988,1.0,109.89010989010988,0.5054945054945055,0.8169098842781325,0.5508657188909857,1.95421076691434,0.6787043919838402,0.24449688031797373,0.2642266623019303,0.1333418434462542
102,gaussian,8,Prospective gate Lite-CF,2.0,91,8,1,0.125,1,0,1.0,0.6373626373626373,0.5054945054945055,109.89010989010988,1.0,109.89010989010988,0.5054945054945055,0.8169098842781325,0.5508657188909857,1.95421076691434,0.6787043919838402,0.24449688031797373,0.2642266623019303,0.1333418434462542
102,gaussian,8,All-row multinomial (utility 1:1),2.0,91,8,2,0.25,1,0,1.0,0.04395604395604396,0.5164835164835165,219.78021978021977,1.0,219.78021978021977,0.5164835164835165,0.8132694083119781,0.5375113215670058,2.129019596565386,0.7057978693704419,0.24944133461539156,0.2494413346153916,0.13741066179711547
102,gaussian,9,Always PDRF,1.0,165,1,0,0.0,2,0,1.0,0.0,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8325011616697399,0.6111733426445407,2.3960002444941195,0.6946446209829408,0.25716604448125113,0.2394718441813729,0.1241384639852847
102,gaussian,9,Always RO-PDRF-Lite,1.0,165,1,1,1.0,2,2,0.0,1.0,0.5696969696969697,-60.60606060606061,1.0,-60.60606060606061,0.5696969696969697,0.8494633702663922,0.6414118750361752,1.9520383205639849,0.6556426143371573,0.2417109571487705,0.24022427987825754,0.12018716443488205
102,gaussian,9,Frozen Lite-CF (ungated),2.0,165,1,0,0.0,2,0,1.0,0.7212121212121212,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8382878162836462,0.6285200767752062,2.128471639209441,0.6722865461057264,0.2543027709960746,0.23664427903181154,0.12139166626997439
102,gaussian,9,Prospective gate Lite-CF,2.0,165,1,0,0.0,2,0,1.0,0.7212121212121212,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8382878162836462,0.6285200767752062,2.128471639209441,0.6722865461057264,0.2543027709960746,0.23664427903181154,0.12139166626997439
102,gaussian,9,All-row multinomial (utility 1:1),2.0,165,1,1,1.0,2,1,0.5,0.09090909090909091,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8344973300906666,0.6180670798764478,2.3780435558368946,0.6843067873851765,0.26868017033377956,0.2509859700339012,0.12233742287626598
102,gaussian,10,Always PDRF,1.0,1180,28,0,0.0,13,0,1.0,0.0,0.45508474576271185,0.0,1.0,0.0,0.45508474576271185,0.775795703907761,0.49102225837515084,3.112011584809044,0.8620545640746725,0.3619684910563159,0.3607198886656688,0.1326366752752537
102,gaussian,10,Always RO-PDRF-Lite,1.0,1180,28,28,1.0,13,13,0.0,1.0,0.46779661016949153,127.11864406779661,1.0,127.11864406779661,0.46779661016949153,0.7891245406808566,0.5099153285875783,2.597695920405579,0.8048911141691965,0.32518728942074526,0.3251872894207453,0.11989386510332171
102,gaussian,10,Frozen Lite-CF (ungated),2.0,1180,28,1,0.03571428571428571,13,0,1.0,0.7322033898305085,0.4559322033898305,8.474576271186441,1.0,8.474576271186441,0.4559322033898305,0.7853018571561764,0.5042537275392787,2.7352127084821953,0.8348733434749013,0.35589331149143194,0.3546447091007848,0.12723551028264687
102,gaussian,10,Prospective gate Lite-CF,2.0,1180,28,1,0.03571428571428571,13,0,1.0,0.7322033898305085,0.4559322033898305,8.474576271186441,1.0,8.474576271186441,0.4559322033898305,0.7853018571561764,0.5042537275392787,2.7352127084821953,0.8348733434749013,0.35589331149143194,0.3546447091007848,0.12723551028264687
102,gaussian,10,All-row multinomial (utility 1:1),2.0,1180,28,3,0.10714285714285714,13,2,0.8461538461538461,0.059322033898305086,0.4559322033898305,8.474576271186441,1.0,8.474576271186441,0.4559322033898305,0.7766320203846359,0.49304767710602543,3.0946650118063417,0.8594247681994891,0.36779565223312366,0.3665470498424763,0.13208501777726822
102,offset,8,Always PDRF,1.0,91,2,0,0.0,0,0,1.0,0.0,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8829616246049485,0.7124570525789468,1.9581761248091218,0.8727116539789367,0.3952760942606387,0.39527609426063864,0.17012647362073197
102,offset,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,0,0,1.0,1.0,0.42857142857142855,219.78021978021977,1.0,219.78021978021977,0.42857142857142855,0.892579321290806,0.7230397773554299,1.8002386748593138,0.8283804338080342,0.36508859154188805,0.3541065661754686,0.1647245451439685
102,offset,8,Frozen Lite-CF (ungated),2.0,91,2,0,0.0,0,0,1.0,0.7802197802197802,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8886692018478067,0.7184567142166713,1.825231240928424,0.8440448379975178,0.3805974713442674,0.40423631585852077,0.16601145180815124
102,offset,8,Prospective gate Lite-CF,2.0,91,2,0,0.0,0,0,1.0,0.7802197802197802,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8886692018478067,0.7184567142166713,1.825231240928424,0.8440448379975178,0.3805974713442674,0.40423631585852077,0.16601145180815124
102,offset,8,All-row multinomial (utility 1:1),2.0,91,2,0,0.0,0,0,1.0,0.10989010989010989,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8823517029065915,0.7123162282488843,1.952976134675426,0.8711422183056386,0.39667017151346784,0.3966701715134678,0.173658007943142
102,offset,9,Always PDRF,1.0,165,2,0,0.0,1,0,1.0,0.0,0.5878787878787879,0.0,1.0,0.0,0.5878787878787879,0.8828504410827822,0.7469783906665207,1.2660564474869227,0.5995394522041555,0.2343558604934267,0.2379376755333585,0.108967165841321
102,offset,9,Always RO-PDRF-Lite,1.0,165,2,2,1.0,1,1,0.0,1.0,0.593939393939394,60.60606060606061,1.0,60.60606060606061,0.593939393939394,0.8867444664292496,0.7496114719700989,1.151517910685406,0.5582080204700405,0.21104093902046306,0.21545453653252628,0.10826904785200002
102,offset,9,Frozen Lite-CF (ungated),2.0,165,2,1,0.5,1,0,1.0,0.6727272727272727,0.593939393939394,60.60606060606061,1.0,60.60606060606061,0.593939393939394,0.8892416543928253,0.753844414319779,1.1709391841094234,0.5685662201043697,0.21971416577793748,0.24166056585462806,0.10663492683596544
102,offset,9,Prospective gate Lite-CF,2.0,165,2,1,0.5,1,0,1.0,0.6727272727272727,0.593939393939394,60.60606060606061,1.0,60.60606060606061,0.593939393939394,0.8892416543928253,0.753844414319779,1.1709391841094234,0.5685662201043697,0.21971416577793748,0.24166056585462806,0.10663492683596544
102,offset,9,All-row multinomial (utility 1:1),2.0,165,2,1,0.5,1,0,1.0,0.03636363636363636,0.593939393939394,60.60606060606061,1.0,60.60606060606061,0.593939393939394,0.8838968293999284,0.7486685749242338,1.2605563247221492,0.5960140762739081,0.22437855805039925,0.22186124900425244,0.10966669989349032
102,offset,10,Always PDRF,1.0,1180,6,0,0.0,2,0,1.0,0.0,0.5084745762711864,0.0,1.0,0.0,0.5084745762711864,0.8107653453662742,0.569612231421556,2.633863480357072,0.8366605892109401,0.36359159194436275,0.3635915919443628,0.14111713363785447
102,offset,10,Always RO-PDRF-Lite,1.0,1180,6,6,1.0,2,2,0.0,1.0,0.511864406779661,33.898305084745765,1.0,33.898305084745765,0.511864406779661,0.8171869784561273,0.5739174318553987,2.361198714859386,0.806816641334138,0.3450495090852108,0.3450495090852108,0.13482684030784667
102,offset,10,Frozen Lite-CF (ungated),2.0,1180,6,0,0.0,2,0,1.0,0.8762711864406779,0.5084745762711864,0.0,1.0,0.0,0.5084745762711864,0.8166289402704422,0.5726491979707479,2.3839839176577855,0.8135359977763109,0.35110947417158456,0.35110947417158456,0.1355944311870586
102,offset,10,Prospective gate Lite-CF,2.0,1180,6,0,0.0,2,0,1.0,0.8762711864406779,0.5084745762711864,0.0,1.0,0.0,0.5084745762711864,0.8166289402704422,0.5726491979707479,2.3839839176577855,0.8135359977763109,0.35110947417158456,0.35110947417158456,0.1355944311870586
102,offset,10,All-row multinomial (utility 1:1),2.0,1180,6,2,0.3333333333333333,2,0,1.0,0.02457627118644068,0.5101694915254237,16.949152542372882,1.0,16.949152542372882,0.5101694915254237,0.8109040757383302,0.5696550708621678,2.6239728192183276,0.8357051088849867,0.36325936904826667,0.3632593690482667,0.1409333763795401
102,stuck_at,8,Always PDRF,1.0,91,1,0,0.0,0,0,1.0,0.0,0.5054945054945055,0.0,1.0,0.0,0.5054945054945055,0.8696323583144978,0.6866461963834435,1.39538587880474,0.7195320842963356,0.34202338462785686,0.3423748790054109,0.1410899784713903
102,stuck_at,8,Always RO-PDRF-Lite,1.0,91,1,1,1.0,0,0,1.0,1.0,0.5164835164835165,109.89010989010988,1.0,109.89010989010988,0.5164835164835165,0.882362318023249,0.7029896964108797,1.3713864638139217,0.7030512493119399,0.3181548241790333,0.31632920260121716,0.13833761015880344
102,stuck_at,8,Frozen Lite-CF (ungated),2.0,91,1,0,0.0,0,0,1.0,0.7032967032967034,0.5054945054945055,0.0,1.0,0.0,0.5054945054945055,0.8759926385176485,0.6945217195579866,1.4053818138841265,0.7139573517206387,0.33250915784377455,0.3330093004035626,0.13999630472985977
102,stuck_at,8,Prospective gate Lite-CF,2.0,91,1,0,0.0,0,0,1.0,0.7032967032967034,0.5054945054945055,0.0,1.0,0.0,0.5054945054945055,0.8759926385176485,0.6945217195579866,1.4053818138841265,0.7139573517206387,0.33250915784377455,0.3330093004035626,0.13999630472985977
102,stuck_at,8,All-row multinomial (utility 1:1),2.0,91,1,0,0.0,0,0,1.0,0.06593406593406594,0.5054945054945055,0.0,1.0,0.0,0.5054945054945055,0.8698892736507783,0.6877544274487412,1.3891732650861,0.7197627033645326,0.3420558909827157,0.34240738536026977,0.1425908356918475
102,stuck_at,9,Always PDRF,1.0,165,7,0,0.0,0,0,1.0,0.0,0.5515151515151515,0.0,1.0,0.0,0.5515151515151515,0.8824070972415322,0.7529737386444907,1.1363653468868125,0.5562821320511258,0.1695477222681774,0.1835256502603948,0.10892452005957243
102,stuck_at,9,Always RO-PDRF-Lite,1.0,165,7,7,1.0,0,0,1.0,1.0,0.593939393939394,424.24242424242425,1.0,424.24242424242425,0.593939393939394,0.8885369810830063,0.7570997707568158,1.0758709475097608,0.5287883256778162,0.12940304736861702,0.14924954254568715,0.10412693062377738
102,stuck_at,9,Frozen Lite-CF (ungated),2.0,165,7,0,0.0,0,0,1.0,0.5575757575757576,0.5515151515151515,0.0,1.0,0.0,0.5515151515151515,0.8852892953486416,0.7545153784142143,1.110789872125641,0.5546172989018595,0.16802870176301277,0.1837447919410508,0.10999687012411864
102,stuck_at,9,Prospective gate Lite-CF,2.0,165,7,0,0.0,0,0,1.0,0.5575757575757576,0.5515151515151515,0.0,1.0,0.0,0.5515151515151515,0.8852892953486416,0.7545153784142143,1.110789872125641,0.5546172989018595,0.16802870176301277,0.1837447919410508,0.10999687012411864
102,stuck_at,9,All-row multinomial (utility 1:1),2.0,165,7,4,0.5714285714285714,0,0,1.0,0.05454545454545454,0.5757575757575758,242.42424242424244,1.0,242.42424242424244,0.5757575757575758,0.8826672932243045,0.7533272375514364,1.1329382836916795,0.5516627856122379,0.15551379693495826,0.17202866057362848,0.10848233038127252
102,stuck_at,10,Always PDRF,1.0,1180,8,0,0.0,2,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8066975115459735,0.5651003466928585,2.231616433738127,0.7511192021404671,0.2852829631479433,0.284022057613817,0.12017417194829627
102,stuck_at,10,Always RO-PDRF-Lite,1.0,1180,8,8,1.0,2,2,0.0,1.0,0.514406779661017,50.847457627118644,1.0,50.847457627118644,0.514406779661017,0.8139940850880901,0.5707273008202217,2.0676007876587135,0.7304218812231739,0.2727534690458954,0.27275346904589537,0.11643467050000911
102,stuck_at,10,Frozen Lite-CF (ungated),2.0,1180,8,1,0.125,2,0,1.0,0.7389830508474576,0.5101694915254237,8.474576271186441,1.0,8.474576271186441,0.5101694915254237,0.8113179049896506,0.5684121841276834,2.116620280484477,0.7401655751633517,0.2814790635922416,0.2802181580581154,0.1181146324810542
102,stuck_at,10,Prospective gate Lite-CF,2.0,1180,8,1,0.125,2,0,1.0,0.7389830508474576,0.5101694915254237,8.474576271186441,1.0,8.474576271186441,0.5101694915254237,0.8113179049896506,0.5684121841276834,2.116620280484477,0.7401655751633517,0.2814790635922416,0.2802181580581154,0.1181146324810542
102,stuck_at,10,All-row multinomial (utility 1:1),2.0,1180,8,4,0.5,2,0,1.0,0.03474576271186441,0.5127118644067796,33.898305084745765,1.0,33.898305084745765,0.5127118644067796,0.8070581935807338,0.5656104957365429,2.2265309727808527,0.7495226250957453,0.2832240413097131,0.28196313577558685,0.12000669754122943
103,drift,8,Always PDRF,1.0,91,2,0,0.0,0,0,1.0,0.0,0.4835164835164835,0.0,1.0,0.0,0.4835164835164835,0.9059886901690289,0.7448990143042843,2.028019765790165,0.8557164849523432,0.40765612168307275,0.3881041695925456,0.16268279251988643
103,drift,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,0,0,1.0,1.0,0.5054945054945055,219.78021978021977,1.0,219.78021978021977,0.5054945054945055,0.9162716361195754,0.767354055568584,1.6972538267322772,0.7816950180586126,0.34806250499168684,0.3448305537851429,0.15280855663908877
103,drift,8,Frozen Lite-CF (ungated),2.0,91,2,0,0.0,0,0,1.0,0.4835164835164835,0.4835164835164835,0.0,1.0,0.0,0.4835164835164835,0.9095551416012935,0.7517504389523677,1.8428839419891296,0.8399327576588816,0.40278258944264833,0.3832517185496867,0.16133366579692818
103,drift,8,Prospective gate Lite-CF,1.0,91,2,0,0.0,0,0,1.0,0.0,0.4835164835164835,0.0,1.0,0.0,0.4835164835164835,0.9059886901690289,0.7448990143042843,2.028019765790165,0.8557164849523432,0.40765612168307275,0.3881041695925456,0.16268279251988643
103,drift,8,All-row multinomial (utility 1:1),2.0,91,2,2,1.0,0,0,1.0,0.945054945054945,0.5054945054945055,219.78021978021977,1.0,219.78021978021977,0.5054945054945055,0.9168013365358972,0.7679197139114788,1.688944214272003,0.7792369608307643,0.35505465390937174,0.34830075316279424,0.15205207933985684
103,drift,9,Always PDRF,1.0,165,9,0,0.0,3,0,1.0,0.0,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.8768685794364003,0.7071943357516347,1.4148063497694088,0.599561125455732,0.2218986892429555,0.2269580893193784,0.10960462946475735
103,drift,9,Always RO-PDRF-Lite,1.0,165,9,9,1.0,3,3,0.0,1.0,0.6606060606060606,363.6363636363636,1.0,363.6363636363636,0.6606060606060606,0.8923415749703024,0.7527862813521834,1.2377925533535,0.5410383266017382,0.18219572968475933,0.1875260148194244,0.0967181912883381
103,drift,9,Frozen Lite-CF (ungated),2.0,165,9,0,0.0,3,0,1.0,0.34545454545454546,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.8901471547180773,0.7280449055085484,1.304903932248843,0.5942457188052489,0.22107708372404836,0.22613648380047133,0.10878635697862153
103,drift,9,Prospective gate Lite-CF,1.0,165,9,0,0.0,3,0,1.0,0.0,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.8768685794364003,0.7071943357516347,1.4148063497694088,0.599561125455732,0.2218986892429555,0.2269580893193784,0.10960462946475735
103,drift,9,All-row multinomial (utility 1:1),2.0,165,9,9,1.0,3,3,0.0,1.0,0.6606060606060606,363.6363636363636,1.0,363.6363636363636,0.6606060606060606,0.8923415749703024,0.7527862813521834,1.2377925533535,0.5410383266017382,0.18219572968475933,0.1875260148194244,0.0967181912883381
103,drift,10,Always PDRF,1.0,1180,17,0,0.0,2,0,1.0,0.0,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.795624348237292,0.5428401288572201,3.8590100237412903,0.9512263659629485,0.44637652088133417,0.4452141259929688,0.16327107884672795
103,drift,10,Always RO-PDRF-Lite,1.0,1180,17,17,1.0,2,2,0.0,1.0,0.4906779661016949,127.11864406779661,1.0,127.11864406779661,0.4906779661016949,0.7987632968280661,0.5523200289839014,3.497609491677031,0.920663795796687,0.42454080364870017,0.4240706914463035,0.15730633318225926
103,drift,10,Frozen Lite-CF (ungated),2.0,1180,17,0,0.0,2,0,1.0,0.6966101694915254,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.7998167246156006,0.5526023358925569,3.566844618063694,0.945786644030309,0.4438121294297256,0.44264973454136014,0.16242613371049056
103,drift,10,Prospective gate Lite-CF,1.0,1180,17,0,0.0,2,0,1.0,0.0,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.795624348237292,0.5428401288572201,3.8590100237412903,0.9512263659629485,0.44637652088133417,0.4452141259929688,0.16327107884672795
103,drift,10,All-row multinomial (utility 1:1),2.0,1180,17,16,0.9411764705882353,2,2,0.0,0.9949152542372881,0.48983050847457626,118.64406779661017,1.0,118.64406779661017,0.48983050847457626,0.7988068167809345,0.5524365048477174,3.4983018492799323,0.9209054935510029,0.42602662588661555,0.42486423099825016,0.15723757020615156
103,gaussian,8,Always PDRF,1.0,91,8,0,0.0,1,0,1.0,0.0,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8047346235467012,0.5336987550744686,3.098532587328086,0.7392874857056798,0.30435606215701194,0.2935387193477661,0.1431940073842339
103,gaussian,8,Always RO-PDRF-Lite,1.0,91,8,8,1.0,1,1,0.0,1.0,0.6263736263736264,769.2307692307693,1.0,769.2307692307693,0.6263736263736264,0.8231597509622541,0.5962270496167369,2.306896984152944,0.6414236134605558,0.22390230446410136,0.21526102397719843,0.12151500441618773
103,gaussian,8,Frozen Lite-CF (ungated),2.0,91,8,0,0.0,1,0,1.0,0.4835164835164835,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8084885401659266,0.5797242357122516,2.8603971974739575,0.7336785177958273,0.30396959801911544,0.2946671319427843,0.14253722179854392
103,gaussian,8,Prospective gate Lite-CF,1.0,91,8,0,0.0,1,0,1.0,0.0,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8047346235467012,0.5336987550744686,3.098532587328086,0.7392874857056798,0.30435606215701194,0.2935387193477661,0.1431940073842339
