seed,calibration_group,test_group,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,1,2,gaussian,0.7,Conditional Lite-CF,2.0,1397,42,14,0.3333333333333333,48,18,0.625,0.8088761632068718,0.5082319255547602,-28.63278453829635,1.0,-28.63278453829635,0.5082319255547602,0.8081117222905311,0.5157120279286324,2.818315111095221,0.7812767269710609,0.3236539442911286,0.3236539442911286,0.1173624216681648
101,1,2,gaussian,0.4000000000000001,All-row multinomial,2.0,1397,42,5,0.11904761904761904,48,9,0.8125,0.06800286327845383,0.5082319255547602,-28.63278453829635,1.0,-28.63278453829635,0.5082319255547602,0.8099437391606178,0.5233123276882322,2.9852694641289452,0.791227619116269,0.33686918649965236,0.3368691864996523,0.11972121112518667
101,1,2,offset,0.7,Conditional Lite-CF,2.0,1397,43,9,0.20930232558139536,52,32,0.3846153846153846,0.870436649964209,0.408017179670723,-164.638511095204,1.0,-164.638511095204,0.408017179670723,0.8007940430357169,0.5085366592370898,4.072757715171172,0.9835638246771874,0.44844958224457765,0.4481319144382002,0.16977772596773996
101,1,2,offset,0.4000000000000001,All-row multinomial,2.0,1397,43,4,0.09302325581395349,52,12,0.7692307692307692,0.07086614173228346,0.41875447387258413,-57.2655690765927,1.0,-57.2655690765927,0.41875447387258413,0.8011379822899518,0.5165019722454068,4.474097752085171,0.9949556266148522,0.4552272794722262,0.45490961166584876,0.17137875934939992
101,1,2,stuck_at,0.7,Conditional Lite-CF,2.0,1397,44,6,0.13636363636363635,53,31,0.41509433962264153,0.863278453829635,0.4022906227630637,-178.9549033643522,1.0,-178.9549033643522,0.4022906227630637,0.7977910271032468,0.4988861096141248,4.027783295051953,0.9882311562815367,0.45040433098419774,0.4504043309841977,0.16997050331110033
101,1,2,stuck_at,0.4000000000000001,All-row multinomial,2.0,1397,44,3,0.06818181818181818,53,15,0.7169811320754718,0.06442376521116679,0.41159627773801,-85.89835361488905,1.0,-85.89835361488905,0.41159627773801,0.7989901997408824,0.5071160959195075,4.414500530535449,1.003046900576731,0.45920456776083785,0.4592045677608378,0.1722676031597553
101,1,3,drift,0.7,Conditional Lite-CF,2.0,1401,30,0,0.0,25,6,0.76,0.7544610992148465,0.4796573875802998,-42.82655246252676,1.0,-42.82655246252676,0.4796573875802998,0.8514877030402479,0.608109664849468,2.1422734849025087,0.7607904822745829,0.32532793202178095,0.3253279320217809,0.1243431507239614
101,1,3,drift,0.4000000000000001,All-row multinomial,2.0,1401,30,0,0.0,25,2,0.92,0.06423982869379015,0.4825124910778016,-14.275517487508923,1.0,-14.275517487508923,0.4825124910778016,0.8531172787069563,0.6082293352096361,2.2362558432833715,0.7797034739673692,0.34141543096511595,0.3414154309651161,0.13023747771566394
101,1,3,gaussian,0.7,Conditional Lite-CF,2.0,1401,35,4,0.11428571428571428,22,5,0.7727272727272727,0.7994289793004996,0.48108493932905066,-7.137758743754461,1.0,-7.137758743754461,0.48108493932905066,0.8070207653153055,0.5117767602448405,2.7524865764920943,0.8295667029783583,0.3586589355534721,0.3583611669397128,0.12787116373895552
101,1,3,gaussian,0.4000000000000001,All-row multinomial,2.0,1401,35,4,0.11428571428571428,22,2,0.9090909090909091,0.052105638829407566,0.483226266952177,14.275517487508923,1.0,14.275517487508923,0.483226266952177,0.8093214354395332,0.5168348863446394,2.9941469524197513,0.8434865227620281,0.36918147097899656,0.3688837023652375,0.13134731992811696
101,1,3,offset,0.7,Conditional Lite-CF,2.0,1401,10,0,0.0,18,2,0.8888888888888888,0.7958600999286224,0.4632405424696645,-14.275517487508923,1.0,-14.275517487508923,0.4632405424696645,0.846803336084537,0.5996350775650008,2.408463654205226,0.8139770504174526,0.351830652951338,0.35183065295133803,0.13814652629433163
101,1,3,offset,0.4000000000000001,All-row multinomial,2.0,1401,10,0,0.0,18,2,0.8888888888888888,0.054960742326909354,0.4632405424696645,-14.275517487508923,1.0,-14.275517487508923,0.4632405424696645,0.8501643301105707,0.5959827120260064,2.533127438019895,0.8406820919035278,0.3749899172339334,0.3749899172339333,0.14427168642743754
101,1,3,stuck_at,0.7,Conditional Lite-CF,2.0,1401,10,0,0.0,27,4,0.8518518518518519,0.7930049964311207,0.47751605995717344,-28.551034975017846,1.0,-28.551034975017846,0.47751605995717344,0.8480555504507681,0.60658924657795,2.455746420410577,0.829304592720903,0.33315670335746334,0.3320242508140963,0.14469423052711425
101,1,3,stuck_at,0.4000000000000001,All-row multinomial,2.0,1401,10,0,0.0,27,5,0.8148148148148149,0.07780157030692363,0.476802284082798,-35.6887937187723,1.0,-35.6887937187723,0.476802284082798,0.850336827424655,0.6094868431409467,2.6253539807464255,0.8564342320598642,0.3584547309606726,0.3573222784173055,0.14868754159146297
101,1,4,drift,0.7,Conditional Lite-CF,2.0,1393,22,0,0.0,18,1,0.9444444444444444,0.8758076094759512,0.5233309404163675,-7.178750897343862,1.0,-7.178750897343862,0.5233309404163675,0.8289199583387448,0.5836583346475143,2.7496761427150407,0.7795642666603362,0.33137908176998515,0.3313790817699852,0.12382735850076006
101,1,4,drift,0.4000000000000001,All-row multinomial,2.0,1393,22,1,0.045454545454545456,18,1,0.9444444444444444,0.0624551328068916,0.5240488155061019,0.0,1.0,0.0,0.5240488155061019,0.8217771853862441,0.5752298545248883,3.1903393080362985,0.810680099414247,0.3523084881557306,0.3523084881557307,0.13134518558761624
101,1,4,gaussian,0.7,Conditional Lite-CF,2.0,1393,39,10,0.2564102564102564,24,4,0.8333333333333334,0.7925340990667624,0.49174443646805455,43.07250538406317,1.0,43.07250538406317,0.49174443646805455,0.7959726759880099,0.4942236360054478,2.7682524974125307,0.8070245770134867,0.3351807090625374,0.3345417723356881,0.11804351659525024
101,1,4,gaussian,0.4000000000000001,All-row multinomial,2.0,1393,39,8,0.20512820512820512,24,1,0.9583333333333334,0.06604450825556353,0.49246231155778897,50.25125628140704,1.0,50.25125628140704,0.49246231155778897,0.7903036557446653,0.4822407988182051,3.168647484003768,0.8261129367373073,0.3476420898665731,0.3470031531397239,0.1232073426856684
101,1,4,offset,0.7,Conditional Lite-CF,2.0,1393,30,0,0.0,10,0,1.0,0.8750897343862168,0.4867193108399139,0.0,1.0,0.0,0.4867193108399139,0.8237846603877585,0.5651335939282041,3.2209429444631255,0.8551303712746804,0.3740083133953226,0.3727899788915114,0.1397545736743579
101,1,4,offset,0.4000000000000001,All-row multinomial,2.0,1393,30,0,0.0,10,0,1.0,0.07394113424264179,0.4867193108399139,0.0,1.0,0.0,0.4867193108399139,0.8153822455115285,0.5515021750364003,3.7844877810649336,0.8856744553926293,0.39220045611316845,0.3909821216093572,0.14707909442642284
