,accuracy,accuracy,macro_auroc,macro_auroc,macro_auprc,macro_auprc,nll,nll,brier,brier,ece15_equal_width,ece15_equal_width
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
method,,,,,,,,,,,,
Lite-CF-6,0.48852715877437325,0.024743123784998013,0.8150818014117908,0.01950849286116454,0.5597744443156566,0.0407611689742737,2.6774520911023947,0.5189069324628203,0.8128739570427355,0.060708692414121725,0.34081340285150247,0.044945580735192316
PDRF,0.4869428969359332,0.02538349883705466,0.8114969624061764,0.021031553307456367,0.5533588640867623,0.04272998382336133,2.823869348096357,0.5603900095282498,0.8285882132653078,0.05896844239333087,0.3491793687217399,0.045518225767918585
RO-PDRF-Lite,0.5001566852367688,0.02002866492153049,0.8175216074371573,0.017094629705047992,0.5643016365759511,0.037029273446460516,2.6022730289198472,0.46147096112187436,0.7987519566530193,0.05409388182587406,0.33024222055973385,0.04520305694075316
