method,seed,epoch,train_loss,gradient_norm,selection_ce
EF-PD+CD,103,9,0.2173674882700046,0.5465085382262865,0.38574135303497314
EF-PD+CD,103,10,0.2077355869114399,0.5409427074094614,0.44999566674232483
EF-PD+CD,103,11,0.21366224624216557,0.5398881795505682,0.40497705340385437
EF-PD+CD,103,12,0.20958562133212885,0.5868200038870176,0.4767216145992279
EF-PD+CD,103,13,0.19930839786926904,0.5086781593660513,0.4334450364112854
EF-PD+CD,103,14,0.19320919116338095,0.4356350873907407,0.4753974378108978
EF-PD+CD,103,15,0.19417419036229452,0.5309156316022078,0.43798720836639404
EF-PD+CD,103,16,0.2013538827498754,0.5152487605810165,0.4947885274887085
EF-PD+CD,103,17,0.1710921712219715,0.43915747851133347,0.42331138253211975
EF-PD+CD,103,18,0.1868626195937395,0.49372162235279876,0.35881832242012024
EF-PD+CD,103,19,0.18362462085982165,0.4685538324217002,0.39397522807121277
EF-PD+CD,103,20,0.18783365935087204,0.47080270821849507,0.46460938453674316
EF-PD+CD,103,21,0.18291307892650366,0.5235273701449236,0.46421271562576294
EF-PD+CD,103,22,0.17442137251297632,0.5086740329861641,0.4457947313785553
EF-PD+CD,103,23,0.16711259074509144,0.47302936886747676,0.37602025270462036
EF-PD+CD,103,24,0.17216885928064585,0.47046202917893726,0.4529377818107605
EF-PD+CD,103,25,0.17086221712330976,0.4728216603398323,0.41002580523490906
EF-PD+CD,103,26,0.1737885115047296,0.48958756153782207,0.4546385407447815
EF-PD+CD,103,27,0.16709324841698012,0.45056503762801486,0.4723961651325226
UF-PD+CD,103,1,1.7758627484242122,0.24991685959200063,1.3520938158035278
UF-PD+CD,103,2,1.0853006814916928,0.32761314138770103,0.854232132434845
UF-PD+CD,103,3,0.629429096976916,0.30648923975725967,0.6660279035568237
UF-PD+CD,103,4,0.43479026791950065,0.29495581425726414,0.5907871127128601
UF-PD+CD,103,5,0.3704409177104632,0.2993231415748596,0.5523268580436707
UF-PD+CD,103,6,0.2957544419914484,0.28240348150332767,0.5563963055610657
UF-PD+CD,103,7,0.2762738311042388,0.27764781937003136,0.5549419522285461
UF-PD+CD,103,8,0.25074073672294617,0.2850579898804426,0.5673263072967529
UF-PD+CD,103,9,0.22406162383655706,0.234829505905509,0.45627352595329285
UF-PD+CD,103,10,0.20235402478526035,0.23402447377641997,0.4826517105102539
UF-PD+CD,103,11,0.2014498816182216,0.2534918449819088,0.4542117714881897
UF-PD+CD,103,12,0.18881466208646694,0.2652216609567404,0.5417271852493286
UF-PD+CD,103,13,0.18380099286635718,0.2284201749910911,0.520512580871582
UF-PD+CD,103,14,0.1679680229475101,0.22099393171568713,0.47687408328056335
UF-PD+CD,103,15,0.1593312251692017,0.23031184636056423,0.5121229887008667
UF-PD+CD,103,16,0.15495399323602518,0.21784678908685842,0.47565868496894836
UF-PD+CD,103,17,0.14937439871331057,0.22411546235283217,0.48795613646507263
UF-PD+CD,103,18,0.1388953768958648,0.20225523598492146,0.4564549922943115
UF-PD+CD,103,19,0.14223719543466964,0.2347587924450636,0.4498845338821411
UF-PD+CD,103,20,0.13546610592554012,0.2256314984212319,0.47608187794685364
UF-PD+CD,103,21,0.12151248287409544,0.19691100933899483,0.49000993371009827
UF-PD+CD,103,22,0.11960211458305518,0.20470791961997747,0.4671868681907654
UF-PD+CD,103,23,0.11551446351222694,0.18802100016425052,0.45919865369796753
UF-PD+CD,103,24,0.11220655031502247,0.2036128987868627,0.47450685501098633
UF-PD+CD,103,25,0.10308467643335462,0.17804967518895864,0.4795834720134735
UF-PD+CD,103,26,0.10635673332338531,0.2072048063079516,0.518527626991272
UF-PD+CD,103,27,0.10243755113333464,0.1995692498361071,0.4780539274215698
UF-PD+CD,103,28,0.09572797206540902,0.22818096292515597,0.5088762640953064
ModDrop-SD,103,1,1.312273847560088,0.7312313492099444,0.6705805063247681
ModDrop-SD,103,2,0.4477029927074909,0.9837239136298498,0.5280652046203613
ModDrop-SD,103,3,0.23490275318423906,0.6186667258540789,0.45344647765159607
ModDrop-SD,103,4,0.16731355153024197,0.5792275505761305,0.5211583375930786
ModDrop-SD,103,5,0.13006995928784212,0.5371340165535609,0.5218069553375244
ModDrop-SD,103,6,0.12277731811627746,0.5914423850675424,0.4662472605705261
ModDrop-SD,103,7,0.10077319449434678,0.5516426327327887,0.4066181778907776
ModDrop-SD,103,8,0.07482468724871676,0.40450467728078365,0.5204430222511292
ModDrop-SD,103,9,0.0720636557477216,0.4950183580319087,0.5542281866073608
ModDrop-SD,103,10,0.06157539047611257,0.37599306429425877,0.4835640788078308
ModDrop-SD,103,11,0.05660685780458152,0.3740955690542857,0.5242047309875488
ModDrop-SD,103,12,0.05347149974356095,0.36377855483442545,0.7181398868560791
ModDrop-SD,103,13,0.046682780453314386,0.3013104631875952,0.6422579288482666
ModDrop-SD,103,14,0.0474737734378626,0.3580475226044655,0.5716007947921753
ModDrop-SD,103,15,0.05866281416577598,0.568537998944521,0.5450421571731567
ModDrop-SD,103,16,0.0460356529802084,0.3588750697672367,0.6728088855743408
EF-PD+CD,104,1,1.3240080798665683,0.6601931986709436,0.69223952293396
EF-PD+CD,104,2,0.509698194762071,0.8279285778601965,0.5239779949188232
EF-PD+CD,104,3,0.34872124902904034,0.8081104531884193,0.5089569091796875
EF-PD+CD,104,4,0.2911706150819858,0.7308898431559404,0.4684758484363556
EF-PD+CD,104,5,0.27523607574403286,0.5378471997876962,0.4578940272331238
EF-PD+CD,104,6,0.25386731637020904,0.6363287270069122,0.45442500710487366
EF-PD+CD,104,7,0.24002701602876186,0.5647073859969775,0.4196400046348572
EF-PD+CD,104,8,0.22854303754866123,0.5752937110761801,0.46720045804977417
EF-PD+CD,104,9,0.21342259583373865,0.5608148189882437,0.45826780796051025
EF-PD+CD,104,10,0.2143037331600984,0.5467799864709377,0.35351234674453735
EF-PD+CD,104,11,0.21051005584498247,0.5209653303027153,0.3980501890182495
EF-PD+CD,104,12,0.19689514487981796,0.5094239575167497,0.5233522653579712
EF-PD+CD,104,13,0.20663795371850333,0.5160916522145271,0.43293291330337524
EF-PD+CD,104,14,0.19627783447504044,0.4964900153378646,0.35103029012680054
EF-PD+CD,104,15,0.18303776097794375,0.4677152956525485,0.4510256052017212
EF-PD+CD,104,16,0.19529424794018269,0.6044844761490822,0.360700398683548
EF-PD+CD,104,17,0.18434302260478339,0.4620633622010549,0.42951700091362
EF-PD+CD,104,18,0.1822141297161579,0.5169753308097521,0.40416672825813293
EF-PD+CD,104,19,0.17879918279747167,0.48112987354397774,0.35413405299186707
EF-PD+CD,104,20,0.16864753079911074,0.44517674917976063,0.38958364725112915
EF-PD+CD,104,21,0.17008018183211485,0.4600618779659271,0.39005157351493835
EF-PD+CD,104,22,0.16756969007352987,0.4139652159065008,0.4035646915435791
EF-PD+CD,104,23,0.1731810700148344,0.5084096652766069,0.46243104338645935
UF-PD+CD,104,1,1.7665145595868428,0.24312803273399672,1.3086879253387451
UF-PD+CD,104,2,1.08286269257466,0.3169902327160041,0.9015069007873535
UF-PD+CD,104,3,0.6573541139562925,0.30991314475735027,0.6609636545181274
UF-PD+CD,104,4,0.4692685181895892,0.3261339347809553,0.6081714630126953
UF-PD+CD,104,5,0.3772992764910062,0.3096164235224326,0.5470244884490967
UF-PD+CD,104,6,0.3168422933667898,0.283040934552749,0.5163121819496155
UF-PD+CD,104,7,0.2825013877203067,0.2976740474502246,0.47832682728767395
UF-PD+CD,104,8,0.24804988565544286,0.26702114505072433,0.46536025404930115
UF-PD+CD,104,9,0.23026038085420927,0.2918876533706983,0.46763697266578674
UF-PD+CD,104,10,0.21941914781928062,0.27105354114125174,0.4559318423271179
UF-PD+CD,104,11,0.19687405539055666,0.23676633710662523,0.48116981983184814
UF-PD+CD,104,12,0.18685108795762062,0.22304075583815575,0.46131500601768494
UF-PD+CD,104,13,0.18393083785971007,0.2354076529542605,0.46761101484298706
UF-PD+CD,104,14,0.17019938273976246,0.2254379354417324,0.4592093825340271
UF-PD+CD,104,15,0.16130897340675196,0.23424112672607103,0.4452889859676361
UF-PD+CD,104,16,0.16211767184237638,0.22778645964960256,0.44108325242996216
UF-PD+CD,104,17,0.1547615888218085,0.25297856827576953,0.4665479063987732
UF-PD+CD,104,18,0.13790923884759346,0.23275149737795195,0.40942713618278503
UF-PD+CD,104,19,0.14611538220196962,0.23295707069337368,0.41713547706604004
UF-PD+CD,104,20,0.13199531783660254,0.20695914948980013,0.3924279808998108
UF-PD+CD,104,21,0.12750953249633312,0.1838252122203509,0.4382929801940918
UF-PD+CD,104,22,0.12075602946182092,0.19440796536703905,0.4408220052719116
UF-PD+CD,104,23,0.1193099319934845,0.21627923287451267,0.4371788501739502
UF-PD+CD,104,24,0.11602570147564013,0.19868805973480144,0.4422506093978882
UF-PD+CD,104,25,0.11653229221701622,0.20226369053125381,0.41650334000587463
UF-PD+CD,104,26,0.10898277877519529,0.2162575696905454,0.42029136419296265
UF-PD+CD,104,27,0.10538378016402324,0.2216749101256331,0.3993912935256958
UF-PD+CD,104,28,0.10072426653156678,0.2034268006682396,0.4452252686023712
UF-PD+CD,104,29,0.09924530098214746,0.192944987056156,0.40276163816452026
ModDrop-SD,104,1,1.3328213865558307,0.6722794845700264,0.687981903553009
ModDrop-SD,104,2,0.4335037147005399,0.7435021710892519,0.5339441299438477
ModDrop-SD,104,3,0.22678055676321188,0.7513729271789392,0.5437448024749756
ModDrop-SD,104,4,0.15299412918587527,0.6399480911592642,0.512793242931366
ModDrop-SD,104,5,0.11952548163632552,0.5338332864145438,0.576280415058136
ModDrop-SD,104,6,0.09319924982264638,0.48405284869174164,0.4422013759613037
ModDrop-SD,104,7,0.07915753110622366,0.40583948232233524,0.4870378077030182
ModDrop-SD,104,8,0.06705226609483361,0.39009638006488484,0.5141732692718506
ModDrop-SD,104,9,0.06310309562832117,0.44363227921227616,0.5412142276763916
ModDrop-SD,104,10,0.061456295273577176,0.4860649627322952,0.5378983020782471
ModDrop-SD,104,11,0.05679602393259605,0.42937869640688103,0.526381254196167
ModDrop-SD,104,12,0.052078313271825515,0.3749217853570978,0.5088108777999878
ModDrop-SD,104,13,0.050750262259195246,0.4428811874240637,0.5312102437019348
ModDrop-SD,104,14,0.05445371052095046,0.432527585575978,0.5291342735290527
ModDrop-SD,104,15,0.04140862690595289,0.3196533204366763,0.5568660497665405
EF-PD+CD,105,1,1.298576258122921,0.7043854184448719,0.761443555355072
EF-PD+CD,105,2,0.4825618676841259,1.0251133466760318,0.44703933596611023
EF-PD+CD,105,3,0.333650603890419,0.7199652207394441,0.49379146099090576
EF-PD+CD,105,4,0.2953319450219472,0.7038545943796635,0.39640486240386963
EF-PD+CD,105,5,0.2596761550133427,0.5845892752210299,0.45708349347114563
EF-PD+CD,105,6,0.24478069692850113,0.5536256060004234,0.3947911262512207
EF-PD+CD,105,7,0.23572728782892227,0.594041838000218,0.38398250937461853
EF-PD+CD,105,8,0.24100947566330433,0.7003332773844401,0.4479535222053528
EF-PD+CD,105,9,0.22294386041661104,0.5980147942900658,0.39645856618881226
EF-PD+CD,105,10,0.21808276946345964,0.5578658431768417,0.36670199036598206
EF-PD+CD,105,11,0.2140675994257132,0.5679123662412167,0.389504998922348
EF-PD+CD,105,12,0.20683671409885088,0.5677223540842533,0.3471808135509491
EF-PD+CD,105,13,0.19689372492333254,0.5222325958311558,0.43973320722579956
EF-PD+CD,105,14,0.20053453060487905,0.5307283612589041,0.30413544178009033
EF-PD+CD,105,15,0.20355760554472604,0.49555733675758046,0.4400275945663452
EF-PD+CD,105,16,0.18344930342088142,0.44044484694798786,0.39859792590141296
EF-PD+CD,105,17,0.18082384392619133,0.4935952660938104,0.5078113079071045
EF-PD+CD,105,18,0.1846817471086979,0.5003333489100138,0.31894156336784363
EF-PD+CD,105,19,0.18757298029959202,0.5266183751324812,0.39072009921073914
EF-PD+CD,105,20,0.18411463436981043,0.5658302170534929,0.38503214716911316
EF-PD+CD,105,21,0.17259512655436993,0.4824991213778655,0.3776812255382538
EF-PD+CD,105,22,0.17153365087384978,0.45650526508688927,0.42887598276138306
EF-PD+CD,105,23,0.16699711388597885,0.4306257764498393,0.43947678804397583
UF-PD+CD,105,1,1.7960665971040726,0.24104991555213928,1.328230857849121
UF-PD+CD,105,2,1.0825949956973393,0.3180944292495648,0.8320375680923462
UF-PD+CD,105,3,0.6320118382573128,0.29919628364344436,0.629102885723114
UF-PD+CD,105,4,0.4403071900208791,0.29446047234038514,0.5729749798774719
UF-PD+CD,105,5,0.3500288749734561,0.27759171773989993,0.5481523275375366
UF-PD+CD,105,6,0.2919414434581995,0.26756391550103825,0.509339451789856
UF-PD+CD,105,7,0.2591817273447911,0.2770763859152794,0.5169508457183838
UF-PD+CD,105,8,0.23700377407173315,0.2754074366142352,0.5409623980522156
UF-PD+CD,105,9,0.213929641370972,0.2302089538425207,0.5275472402572632
UF-PD+CD,105,10,0.2100477833300829,0.2708180360496044,0.49211761355400085
UF-PD+CD,105,11,0.19187147356569767,0.24847494314114252,0.5367407202720642
UF-PD+CD,105,12,0.17909046479811272,0.243083239843448,0.5282953381538391
UF-PD+CD,105,13,0.17030657175928354,0.2232977468520403,0.5507281422615051
UF-PD+CD,105,14,0.16348728723824024,0.2146104152003924,0.48868855834007263
UF-PD+CD,105,15,0.15129913234462342,0.21456020511686802,0.4844275414943695
UF-PD+CD,105,16,0.15382476647694907,0.21499680913984776,0.5383340716362
UF-PD+CD,105,17,0.13655807822942734,0.20885242770115534,0.5256380438804626
UF-PD+CD,105,18,0.1319394207869967,0.19645624607801437,0.5335706472396851
UF-PD+CD,105,19,0.13153673646350703,0.19020140202095112,0.5485591888427734
UF-PD+CD,105,20,0.1266291526456674,0.19513008712480465,0.5255414843559265
UF-PD+CD,105,21,0.11830830480903387,0.17896919573346773,0.5044088363647461
UF-PD+CD,105,22,0.12069992690036695,0.18468986886243025,0.5121014714241028
UF-PD+CD,105,23,0.11369406928618749,0.21843608592947325,0.5328736901283264
UF-PD+CD,105,24,0.10766655416227877,0.17388496485849222,0.48315396904945374
UF-PD+CD,105,25,0.1119800213103493,0.1822805410871903,0.5301066637039185
UF-PD+CD,105,26,0.11122505304714043,0.19727517291903496,0.46738943457603455
UF-PD+CD,105,27,0.10516033399229248,0.20295414390663305,0.49260276556015015
UF-PD+CD,105,28,0.09235447505488992,0.17276795798291764,0.5436281561851501
UF-PD+CD,105,29,0.09480667905882001,0.18891864207883677,0.4937911331653595
UF-PD+CD,105,30,0.08609849416340391,0.16604862424234548,0.5222585797309875
UF-PD+CD,105,31,0.08855069428682327,0.1856863321736455,0.5109782218933105
UF-PD+CD,105,32,0.08760362692798178,0.19375124387443066,0.5337716937065125
UF-PD+CD,105,33,0.08545366705705722,0.18078275366375843,0.5395386815071106
UF-PD+CD,105,34,0.08232191282634933,0.19387759423504272,0.4784487783908844
UF-PD+CD,105,35,0.0775609730432431,0.16880259631822506,0.5241938233375549
ModDrop-SD,105,1,1.3112004349629085,0.7272666903833548,0.7500788569450378
ModDrop-SD,105,2,0.4167057126760483,0.9439278319478035,0.5364974737167358
ModDrop-SD,105,3,0.20409045151124397,0.6451751937468847,0.6034343242645264
ModDrop-SD,105,4,0.1518731111039718,0.5751427685221037,0.40565499663352966
ModDrop-SD,105,5,0.12063789305587609,0.6483385525643826,0.504745602607727
ModDrop-SD,105,6,0.10506716432670753,0.6523315111796061,0.7275874018669128
ModDrop-SD,105,7,0.08900430550177892,0.5567141448458036,0.517724335193634
ModDrop-SD,105,8,0.07237105024978518,0.40783847992618877,0.39057663083076477
ModDrop-SD,105,9,0.06717471204077204,0.41240087275703746,0.5568224787712097
ModDrop-SD,105,10,0.061247127673899136,0.3982568538437287,0.6178469061851501
ModDrop-SD,105,11,0.05551892154229184,0.369076461220781,0.55422043800354
ModDrop-SD,105,12,0.05364670713121692,0.3728618770837784,0.5494077801704407
ModDrop-SD,105,13,0.050691654556430876,0.4259489743659894,0.5204604268074036
ModDrop-SD,105,14,0.045776520778114595,0.3622306069980065,0.7276398539543152
ModDrop-SD,105,15,0.04700945604903003,0.3512004626293977,0.6886684894561768
ModDrop-SD,105,16,0.04181019077077508,0.30521036343028146,0.6556085348129272
ModDrop-SD,105,17,0.03977728064637631,0.2919836612418294,0.8222358226776123
EF-PD+CD,106,1,1.3098536779483159,0.691243652254343,0.6672270894050598
EF-PD+CD,106,2,0.48508017634352046,0.8813135561843713,0.45674362778663635
EF-PD+CD,106,3,0.3449139669537544,0.8253573924303055,0.44198641180992126
EF-PD+CD,106,4,0.2981602679938078,0.639855969697237,0.4896906912326813
EF-PD+CD,106,5,0.27482885991533595,0.6079283691942692,0.5231156349182129
EF-PD+CD,106,6,0.2501269802451134,0.5857203615208467,0.4605705440044403
EF-PD+CD,106,7,0.24445523073275885,0.5169468658665816,0.4638042449951172
EF-PD+CD,106,8,0.2317390131453673,0.5887178008755048,0.4229482412338257
EF-PD+CD,106,9,0.2160405603547891,0.5026845963050922,0.48223838210105896
EF-PD+CD,106,10,0.2241403628140688,0.6628450254599253,0.43019282817840576
EF-PD+CD,106,11,0.21502545724312463,0.5854977828760942,0.4741041362285614
EF-PD+CD,106,12,0.20518058724701405,0.5173200642069181,0.3823520541191101
EF-PD+CD,106,13,0.19499410626788935,0.5184867593149344,0.42422211170196533
EF-PD+CD,106,14,0.19188901161154112,0.5106063336133957,0.4429416060447693
EF-PD+CD,106,15,0.19023777917027473,0.5171567114690939,0.4544443190097809
EF-PD+CD,106,16,0.1856290145466725,0.513193336625894,0.4371742010116577
EF-PD+CD,106,17,0.19237125602861246,0.5384159497916698,0.4997906982898712
EF-PD+CD,106,18,0.18739155369500318,0.46385734404126805,0.45256146788597107
EF-PD+CD,106,19,0.18528140957156816,0.48625323548913,0.49235156178474426
EF-PD+CD,106,20,0.17415355456372103,0.43464992940425873,0.4084617495536804
