seed,model,regime,metric,value
101,CRF,complete_drift,ece,0.2031255711406114
101,CRF,complete_drift,aurc,0.1982711932305688
101,CRF,missing_drift,accuracy,0.5912007332722273
101,CRF,missing_drift,macro_f1,0.5585160921036377
101,CRF,missing_drift,macro_auroc,0.8552501932309848
101,CRF,missing_drift,nll,1.8579495906904713
101,CRF,missing_drift,ece,0.2220296180242797
101,CRF,missing_drift,aurc,0.22500935595609942
101,CRF,reported_fault,accuracy,0.5797433547204399
101,CRF,reported_fault,macro_f1,0.5488970979836475
101,CRF,reported_fault,macro_auroc,0.8481615126990905
101,CRF,reported_fault,nll,1.9239356008363124
101,CRF,reported_fault,ece,0.22802221292918368
101,CRF,reported_fault,aurc,0.23707167726420694
101,CRF,silent_fault,accuracy,0.5435380384967919
101,CRF,silent_fault,macro_f1,0.5190094245102191
101,CRF,silent_fault,macro_auroc,0.8208046062380862
101,CRF,silent_fault,nll,2.3453221291294737
101,CRF,silent_fault,ece,0.269247030591768
101,CRF,silent_fault,aurc,0.2774208755456871
102,EF,complete_drift,accuracy,0.6198441796516957
102,EF,complete_drift,macro_f1,0.6105201604091395
102,EF,complete_drift,macro_auroc,0.8765114295239219
102,EF,complete_drift,nll,1.6846756186014364
102,EF,complete_drift,ece,0.21683772719583855
102,EF,complete_drift,aurc,0.17092524375107462
102,EF,missing_drift,accuracy,0.5884509624197983
102,EF,missing_drift,macro_f1,0.5889896919013561
102,EF,missing_drift,macro_auroc,0.8575096028584047
102,EF,missing_drift,nll,1.602295620715352
102,EF,missing_drift,ece,0.20292751895354277
102,EF,missing_drift,aurc,0.20952807119349534
102,EF,reported_fault,accuracy,0.5185609532538955
102,EF,reported_fault,macro_f1,0.5141529614655624
102,EF,reported_fault,macro_auroc,0.7941559828248946
102,EF,reported_fault,nll,2.6514232199764796
102,EF,reported_fault,ece,0.2957054705015024
102,EF,reported_fault,aurc,0.3109710401543187
102,EF,silent_fault,accuracy,0.516269477543538
102,EF,silent_fault,macro_f1,0.5131448731913125
102,EF,silent_fault,macro_auroc,0.7936104619051151
102,EF,silent_fault,nll,2.6657893876691086
102,EF,silent_fault,ece,0.2991421596035293
102,EF,silent_fault,aurc,0.31221498232308986
102,MD,complete_drift,accuracy,0.632218148487626
102,MD,complete_drift,macro_f1,0.5924716307656376
102,MD,complete_drift,macro_auroc,0.8734366554240448
102,MD,complete_drift,nll,1.5213445620341166
102,MD,complete_drift,ece,0.18977356612627705
102,MD,complete_drift,aurc,0.17797002023776035
102,MD,missing_drift,accuracy,0.6161778185151238
102,MD,missing_drift,macro_f1,0.5781858661052944
102,MD,missing_drift,macro_auroc,0.8599926840427955
102,MD,missing_drift,nll,1.424763854166341
102,MD,missing_drift,ece,0.14717088169892048
102,MD,missing_drift,aurc,0.20455136891035103
102,MD,reported_fault,accuracy,0.5288725939505041
102,MD,reported_fault,macro_f1,0.5001116102248273
102,MD,reported_fault,macro_auroc,0.7831098758029383
102,MD,reported_fault,nll,2.413572500057151
102,MD,reported_fault,ece,0.25680043846778533
102,MD,reported_fault,aurc,0.32171526677692436
102,MD,silent_fault,accuracy,0.5300183318056828
102,MD,silent_fault,macro_f1,0.5014762094269775
102,MD,silent_fault,macro_auroc,0.7826774397493779
102,MD,silent_fault,nll,2.4290445219017722
102,MD,silent_fault,ece,0.25729888250434974
102,MD,silent_fault,aurc,0.3227157643253002
102,UF,complete_drift,accuracy,0.576076993583868
102,UF,complete_drift,macro_f1,0.5596368123030917
102,UF,complete_drift,macro_auroc,0.874377503470873
102,UF,complete_drift,nll,1.3354038002008364
102,UF,complete_drift,ece,0.15709232456988964
102,UF,complete_drift,aurc,0.20297189637228868
102,UF,missing_drift,accuracy,0.5307057745187901
102,UF,missing_drift,macro_f1,0.5151219586621356
102,UF,missing_drift,macro_auroc,0.8512443456201888
102,UF,missing_drift,nll,1.5321157854794232
102,UF,missing_drift,ece,0.20044776771343925
102,UF,missing_drift,aurc,0.24536743903756197
102,UF,reported_fault,accuracy,0.47868927589367555
102,UF,reported_fault,macro_f1,0.46719495074236717
102,UF,reported_fault,macro_auroc,0.7916472556435955
102,UF,reported_fault,nll,2.3350861602706763
102,UF,reported_fault,ece,0.27247116115801273
102,UF,reported_fault,aurc,0.3232029185348986
102,UF,silent_fault,accuracy,0.47868927589367555
102,UF,silent_fault,macro_f1,0.46719495074236717
102,UF,silent_fault,macro_auroc,0.7916472556435955
102,UF,silent_fault,nll,2.3350861602706763
102,UF,silent_fault,ece,0.27247116115801273
102,UF,silent_fault,aurc,0.3232029185348986
102,GF,complete_drift,accuracy,0.5531622364802933
102,GF,complete_drift,macro_f1,0.5430275024020162
102,GF,complete_drift,macro_auroc,0.8324964797576865
102,GF,complete_drift,nll,1.7690328090505731
102,GF,complete_drift,ece,0.1757346211593704
102,GF,complete_drift,aurc,0.23678463840850594
102,GF,missing_drift,accuracy,0.5091659028414299
102,GF,missing_drift,macro_f1,0.4975173141975216
102,GF,missing_drift,macro_auroc,0.8119456383574489
102,GF,missing_drift,nll,1.9049973816980434
102,GF,missing_drift,ece,0.22552740353302164
102,GF,missing_drift,aurc,0.2848790141069583
102,GF,reported_fault,accuracy,0.4848762603116407
102,GF,reported_fault,macro_f1,0.4743095996926436
102,GF,reported_fault,macro_auroc,0.7747707943613547
102,GF,reported_fault,nll,2.5772241599662364
102,GF,reported_fault,ece,0.28157611553899525
102,GF,reported_fault,aurc,0.3496029939187843
102,GF,silent_fault,accuracy,0.4848762603116407
102,GF,silent_fault,macro_f1,0.4747449450032339
102,GF,silent_fault,macro_auroc,0.7741277038328965
102,GF,silent_fault,nll,2.5884377546293225
102,GF,silent_fault,ece,0.28250056689589753
102,GF,silent_fault,aurc,0.35100869984088495
102,RWF,complete_drift,accuracy,0.5912007332722273
102,RWF,complete_drift,macro_f1,0.5802341854810807
102,RWF,complete_drift,macro_auroc,0.8630222088309424
102,RWF,complete_drift,nll,1.6665921483530435
102,RWF,complete_drift,ece,0.1739149440752597
102,RWF,complete_drift,aurc,0.18549037259948112
102,RWF,missing_drift,accuracy,0.5632447296058661
102,RWF,missing_drift,macro_f1,0.5548034408089142
102,RWF,missing_drift,macro_auroc,0.8377413398596518
102,RWF,missing_drift,nll,1.9356403493768317
102,RWF,missing_drift,ece,0.20899352885434436
102,RWF,missing_drift,aurc,0.22919899014061135
102,RWF,reported_fault,accuracy,0.5430797433547204
102,RWF,reported_fault,macro_f1,0.5326908354655445
