seed,method,fault,metric,value,affected_fraction
102,UF,bias,accuracy,0.4550870760769935,0.398487626031164
102,UF,bias,macro_f1,0.4468741093346944,0.398487626031164
102,UF,bias,macro_auroc,0.7607823175304458,0.398487626031164
102,UF,bias,nll,2.835566992472885,0.398487626031164
102,UF,bias,ece,0.3357899065934442,0.398487626031164
102,UF,bias,aurc,0.4264082488187684,0.398487626031164
102,UF,clipping,accuracy,0.5153528872593951,0.398487626031164
102,UF,clipping,macro_f1,0.4942907233595888,0.398487626031164
102,UF,clipping,macro_auroc,0.8353899767740489,0.398487626031164
102,UF,clipping,nll,1.6275048216496877,0.398487626031164
102,UF,clipping,ece,0.2022664306581184,0.398487626031164
102,UF,clipping,aurc,0.2685531195994996,0.398487626031164
102,UF,burst,accuracy,0.4500458295142071,0.4000916590284143
102,UF,burst,macro_f1,0.434617630270934,0.4000916590284143
102,UF,burst,macro_auroc,0.7761276031598761,0.4000916590284143
102,UF,burst,nll,2.4858224880668214,0.4000916590284143
102,UF,burst,ece,0.2932607889325656,0.4000916590284143
102,UF,burst,aurc,0.3533723165460318,0.4000916590284143
102,UF,correlated,accuracy,0.4670027497708524,0.398487626031164
102,UF,correlated,macro_f1,0.4548668171021385,0.398487626031164
102,UF,correlated,macro_auroc,0.7667970015696935,0.398487626031164
102,UF,correlated,nll,2.908776582862866,0.398487626031164
102,UF,correlated,ece,0.3059978134704773,0.398487626031164
102,UF,correlated,aurc,0.3722460813172243,0.398487626031164
102,UF,misleading_quality,accuracy,0.4825847846012832,0.398487626031164
102,UF,misleading_quality,macro_f1,0.4687165967342655,0.398487626031164
102,UF,misleading_quality,macro_auroc,0.7933237629668305,0.398487626031164
102,UF,misleading_quality,nll,2.3116025853411597,0.398487626031164
102,UF,misleading_quality,ece,0.2723719662859503,0.398487626031164
102,UF,misleading_quality,aurc,0.3306338457849302,0.398487626031164
102,UF,delayed_quality,accuracy,0.4825847846012832,0.398487626031164
102,UF,delayed_quality,macro_f1,0.4687165967342655,0.398487626031164
102,UF,delayed_quality,macro_auroc,0.7933237629668305,0.398487626031164
102,UF,delayed_quality,nll,2.3116025853411597,0.398487626031164
102,UF,delayed_quality,ece,0.2723719662859503,0.398487626031164
102,UF,delayed_quality,aurc,0.3306338457849302,0.398487626031164
102,GF,silent_gaussian,accuracy,0.4830430797433547,0.398487626031164
102,GF,silent_gaussian,macro_f1,0.474046963914936,0.398487626031164
102,GF,silent_gaussian,macro_auroc,0.7708838503390764,0.398487626031164
102,GF,silent_gaussian,nll,2.6206782429499107,0.398487626031164
102,GF,silent_gaussian,ece,0.2840005791345722,0.398487626031164
102,GF,silent_gaussian,aurc,0.3589868731460223,0.398487626031164
102,GF,bias,accuracy,0.4825847846012832,0.398487626031164
102,GF,bias,macro_f1,0.4909264384786846,0.398487626031164
102,GF,bias,macro_auroc,0.7616289466137157,0.398487626031164
102,GF,bias,nll,2.7757593668475256,0.398487626031164
102,GF,bias,ece,0.2995975601096747,0.398487626031164
102,GF,bias,aurc,0.376472497368965,0.398487626031164
102,GF,clipping,accuracy,0.4885426214482126,0.398487626031164
102,GF,clipping,macro_f1,0.4690771299555844,0.398487626031164
102,GF,clipping,macro_auroc,0.7966163520855417,0.398487626031164
102,GF,clipping,nll,2.033052504799433,0.398487626031164
102,GF,clipping,ece,0.2363609296195448,0.398487626031164
102,GF,clipping,aurc,0.3011794739534061,0.398487626031164
102,GF,burst,accuracy,0.4578368469294225,0.4000916590284143
102,GF,burst,macro_f1,0.4485291043803623,0.4000916590284143
102,GF,burst,macro_auroc,0.7583322934482748,0.4000916590284143
102,GF,burst,nll,2.7004709073717543,0.4000916590284143
102,GF,burst,ece,0.2958348250711434,0.4000916590284143
102,GF,burst,aurc,0.373931953537033,0.4000916590284143
102,GF,correlated,accuracy,0.4830430797433547,0.398487626031164
102,GF,correlated,macro_f1,0.4691172287161789,0.398487626031164
102,GF,correlated,macro_auroc,0.7680066214907879,0.398487626031164
102,GF,correlated,nll,2.778401460976024,0.398487626031164
102,GF,correlated,ece,0.285658066189147,0.398487626031164
102,GF,correlated,aurc,0.3611376818007619,0.398487626031164
102,GF,misleading_quality,accuracy,0.4864802933088909,0.398487626031164
102,GF,misleading_quality,macro_f1,0.476332928949648,0.398487626031164
102,GF,misleading_quality,macro_auroc,0.7718825468746432,0.398487626031164
102,GF,misleading_quality,nll,2.6029801694600367,0.398487626031164
102,GF,misleading_quality,ece,0.2782871984730719,0.398487626031164
102,GF,misleading_quality,aurc,0.3549836415664723,0.398487626031164
102,GF,delayed_quality,accuracy,0.4835013748854262,0.398487626031164
102,GF,delayed_quality,macro_f1,0.4742023956613772,0.398487626031164
102,GF,delayed_quality,macro_auroc,0.771048902201354,0.398487626031164
102,GF,delayed_quality,nll,2.6168002654532088,0.398487626031164
102,GF,delayed_quality,ece,0.2829238034299925,0.398487626031164
102,GF,delayed_quality,aurc,0.3582342742283039,0.398487626031164
102,MOME_A,silent_gaussian,accuracy,0.4729605866177818,0.398487626031164
102,MOME_A,silent_gaussian,macro_f1,0.4747985488371316,0.398487626031164
102,MOME_A,silent_gaussian,macro_auroc,0.7583084964251495,0.398487626031164
102,MOME_A,silent_gaussian,nll,2.7881786587735378,0.398487626031164
102,MOME_A,silent_gaussian,ece,0.3097345054040361,0.398487626031164
102,MOME_A,silent_gaussian,aurc,0.3577770705283988,0.398487626031164
102,MOME_A,bias,accuracy,0.4326306141154903,0.398487626031164
102,MOME_A,bias,macro_f1,0.4569814875343499,0.398487626031164
102,MOME_A,bias,macro_auroc,0.6992880348260231,0.398487626031164
102,MOME_A,bias,nll,4.253991625919003,0.398487626031164
102,MOME_A,bias,ece,0.3758767268848354,0.398487626031164
102,MOME_A,bias,aurc,0.4819276912316835,0.398487626031164
102,MOME_A,clipping,accuracy,0.5155820348304307,0.398487626031164
102,MOME_A,clipping,macro_f1,0.5016559055925199,0.398487626031164
102,MOME_A,clipping,macro_auroc,0.8192500208966548,0.398487626031164
102,MOME_A,clipping,nll,1.7306790146318791,0.398487626031164
102,MOME_A,clipping,ece,0.2170044565547725,0.398487626031164
102,MOME_A,clipping,aurc,0.2637003484387934,0.398487626031164
102,MOME_A,burst,accuracy,0.4651695692025664,0.4000916590284143
102,MOME_A,burst,macro_f1,0.4664584231273185,0.4000916590284143
102,MOME_A,burst,macro_auroc,0.7431618504704086,0.4000916590284143
102,MOME_A,burst,nll,2.929553319671488,0.4000916590284143
102,MOME_A,burst,ece,0.3109718670780018,0.4000916590284143
102,MOME_A,burst,aurc,0.370793524026337,0.4000916590284143
102,MOME_A,correlated,accuracy,0.4663153070577452,0.398487626031164
102,MOME_A,correlated,macro_f1,0.46148284700238,0.398487626031164
102,MOME_A,correlated,macro_auroc,0.752062403183185,0.398487626031164
102,MOME_A,correlated,nll,3.029172845893969,0.398487626031164
102,MOME_A,correlated,ece,0.3246870048951928,0.398487626031164
102,MOME_A,correlated,aurc,0.3651262880457144,0.398487626031164
102,MOME_A,misleading_quality,accuracy,0.4725022914757104,0.398487626031164
102,MOME_A,misleading_quality,macro_f1,0.4741806558532803,0.398487626031164
102,MOME_A,misleading_quality,macro_auroc,0.7583635576718599,0.398487626031164
102,MOME_A,misleading_quality,nll,2.7795164468360265,0.398487626031164
102,MOME_A,misleading_quality,ece,0.3076156980702081,0.398487626031164
102,MOME_A,misleading_quality,aurc,0.3577492119053296,0.398487626031164
102,MOME_A,delayed_quality,accuracy,0.4729605866177818,0.398487626031164
102,MOME_A,delayed_quality,macro_f1,0.4749198301976815,0.398487626031164
102,MOME_A,delayed_quality,macro_auroc,0.7582139735543661,0.398487626031164
102,MOME_A,delayed_quality,nll,2.786570349982953,0.398487626031164
102,MOME_A,delayed_quality,ece,0.3102160494887261,0.398487626031164
102,MOME_A,delayed_quality,aurc,0.3579445290381082,0.398487626031164
102,CFA,silent_gaussian,accuracy,0.5041246562786434,0.398487626031164
102,CFA,silent_gaussian,macro_f1,0.4927088091759937,0.398487626031164
102,CFA,silent_gaussian,macro_auroc,0.7965147221024053,0.398487626031164
102,CFA,silent_gaussian,nll,2.251283042631525,0.398487626031164
102,CFA,silent_gaussian,ece,0.2483708269477546,0.398487626031164
102,CFA,silent_gaussian,aurc,0.3070291818235997,0.398487626031164
102,CFA,bias,accuracy,0.4901466544454629,0.398487626031164
102,CFA,bias,macro_f1,0.5064278153201057,0.398487626031164
102,CFA,bias,macro_auroc,0.7793545377184746,0.398487626031164
102,CFA,bias,nll,2.634299342715228,0.398487626031164
102,CFA,bias,ece,0.2487469670916783,0.398487626031164
102,CFA,bias,aurc,0.3003250322185483,0.398487626031164
102,CFA,clipping,accuracy,0.5364344637946837,0.398487626031164
102,CFA,clipping,macro_f1,0.5229879595706417,0.398487626031164
102,CFA,clipping,macro_auroc,0.8377188229443466,0.398487626031164
102,CFA,clipping,nll,1.6452792278005106,0.398487626031164
102,CFA,clipping,ece,0.1875317133177758,0.398487626031164
102,CFA,clipping,aurc,0.2439128808805087,0.398487626031164
102,CFA,burst,accuracy,0.461961503208066,0.4000916590284143
102,CFA,burst,macro_f1,0.4541114698473023,0.4000916590284143
102,CFA,burst,macro_auroc,0.7821035222548764,0.4000916590284143
102,CFA,burst,nll,2.4010915176633323,0.4000916590284143
102,CFA,burst,ece,0.2831133644341548,0.4000916590284143
102,CFA,burst,aurc,0.3372694898014239,0.4000916590284143
102,CFA,correlated,accuracy,0.4851054078826764,0.398487626031164
102,CFA,correlated,macro_f1,0.4700222389723662,0.398487626031164
102,CFA,correlated,macro_auroc,0.7742486378317209,0.398487626031164
102,CFA,correlated,nll,2.695518781777677,0.398487626031164
102,CFA,correlated,ece,0.2856982895313983,0.398487626031164
102,CFA,correlated,aurc,0.347320107623706,0.398487626031164
102,CFA,misleading_quality,accuracy,0.4702108157653529,0.398487626031164
102,CFA,misleading_quality,macro_f1,0.4621912994100721,0.398487626031164
102,CFA,misleading_quality,macro_auroc,0.7507648054969,0.398487626031164
102,CFA,misleading_quality,nll,3.110695094593077,0.398487626031164
102,CFA,misleading_quality,ece,0.302244643065276,0.398487626031164
102,CFA,misleading_quality,aurc,0.3808737154150887,0.398487626031164
