building,seed,method,metric,value
auditorium,103,PDRF-NOQ,class_2_auprc,0.6546564810798156
auditorium,103,PDRF-NOQ,balanced_accuracy,0.9588466152231334
auditorium,103,PDRF-NOQ,native_sensor_fault_recall,0.9780701754385965
auditorium,103,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.4150145947933197
auditorium,103,PDRF-NOQ,train_seconds,6.1432445000100415
auditorium,103,PDRF-NOQ,inference_seconds,0.007613800000399351
auditorium,103,PDRF-NOQ,recall_return_air_temperature_fault,0.9720670391061452
auditorium,103,PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,103,RC-PDRF-NOQ,accuracy,0.9443019029292281
auditorium,103,RC-PDRF-NOQ,macro_f1,0.7131199637479031
auditorium,103,RC-PDRF-NOQ,macro_auroc,0.9866902353407077
auditorium,103,RC-PDRF-NOQ,macro_auprc,0.8237100747558687
auditorium,103,RC-PDRF-NOQ,nll,0.12012212195869588
auditorium,103,RC-PDRF-NOQ,class_1_precision,0.998840579710145
auditorium,103,RC-PDRF-NOQ,class_1_recall,0.9440061363138286
auditorium,103,RC-PDRF-NOQ,class_1_f1,0.9706495408709368
auditorium,103,RC-PDRF-NOQ,class_1_auroc,0.9866902353407078
auditorium,103,RC-PDRF-NOQ,class_1_auprc,0.9996651613250109
auditorium,103,RC-PDRF-NOQ,class_2_precision,0.299039780521262
auditorium,103,RC-PDRF-NOQ,class_2_recall,0.956140350877193
auditorium,103,RC-PDRF-NOQ,class_2_f1,0.4555903866248694
auditorium,103,RC-PDRF-NOQ,class_2_auroc,0.9866902353407077
auditorium,103,RC-PDRF-NOQ,class_2_auprc,0.6477549881867264
auditorium,103,RC-PDRF-NOQ,balanced_accuracy,0.9500732435955108
auditorium,103,RC-PDRF-NOQ,native_sensor_fault_recall,0.956140350877193
auditorium,103,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.41054099798202515
auditorium,103,RC-PDRF-NOQ,train_seconds,6.966016599995783
auditorium,103,RC-PDRF-NOQ,inference_seconds,0.007097900001099333
auditorium,103,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.9441340782122905
auditorium,103,RC-PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,103,HGB-current,accuracy,0.9835364549925165
auditorium,103,HGB-current,macro_f1,0.8606670496950282
auditorium,103,HGB-current,macro_auroc,0.9913902730198276
auditorium,103,HGB-current,macro_auprc,0.9373239505860957
auditorium,103,HGB-current,nll,0.03917358579641544
auditorium,103,HGB-current,class_1_precision,0.9977807367953839
auditorium,103,HGB-current,class_1_recall,0.9853166776243699
auditorium,103,HGB-current,class_1_f1,0.9915095379865476
auditorium,103,HGB-current,class_1_auroc,0.9913902730198276
auditorium,103,HGB-current,class_1_auprc,0.9997301842828814
auditorium,103,HGB-current,class_2_precision,0.6081871345029239
auditorium,103,HGB-current,class_2_recall,0.9122807017543859
auditorium,103,HGB-current,class_2_f1,0.7298245614035088
auditorium,103,HGB-current,class_2_auroc,0.9913902730198277
auditorium,103,HGB-current,class_2_auprc,0.87491771688931
auditorium,103,HGB-current,balanced_accuracy,0.9487986896893779
auditorium,103,HGB-current,native_sensor_fault_recall,0.9122807017543859
auditorium,103,HGB-current,train_seconds,0.4051144000113709
auditorium,103,HGB-current,recall_return_air_temperature_fault,0.888268156424581
auditorium,103,HGB-current,recall_supply_air_temperature_fault,1.0
auditorium,103,HGB-lag,accuracy,0.9858883899935856
auditorium,103,HGB-lag,macro_f1,0.8529049044088215
auditorium,103,HGB-lag,macro_auroc,0.9920239454652409
auditorium,103,HGB-lag,macro_auprc,0.9246043252557774
auditorium,103,HGB-lag,nll,0.03470326255842766
auditorium,103,HGB-lag,class_1_precision,0.992983994737996
auditorium,103,HGB-lag,class_1_recall,0.992548761779531
auditorium,103,HGB-lag,class_1_f1,0.9927663305567733
auditorium,103,HGB-lag,class_1_auroc,0.9920239454652409
auditorium,103,HGB-lag,class_1_auprc,0.9997914014398108
auditorium,103,HGB-lag,class_2_precision,0.7068965517241379
auditorium,103,HGB-lag,class_2_recall,0.7192982456140351
auditorium,103,HGB-lag,class_2_f1,0.7130434782608696
auditorium,103,HGB-lag,class_2_auroc,0.9920239454652409
auditorium,103,HGB-lag,class_2_auprc,0.8494172490717439
auditorium,103,HGB-lag,balanced_accuracy,0.855923503696783
auditorium,103,HGB-lag,native_sensor_fault_recall,0.7192982456140351
auditorium,103,HGB-lag,train_seconds,0.4429161000007298
auditorium,103,HGB-lag,recall_return_air_temperature_fault,0.6424581005586593
auditorium,103,HGB-lag,recall_supply_air_temperature_fault,1.0
auditorium,104,EF-PD,accuracy,0.9875988881761814
auditorium,104,EF-PD,macro_f1,0.8769826729260842
auditorium,104,EF-PD,macro_auroc,0.995965835034661
auditorium,104,EF-PD,macro_auprc,0.9490536237006092
auditorium,104,EF-PD,nll,0.030027554292978327
auditorium,104,EF-PD,class_1_precision,0.9951637722576391
auditorium,104,EF-PD,class_1_recall,0.9921104536489151
auditorium,104,EF-PD,class_1_f1,0.9936347673397717
auditorium,104,EF-PD,class_1_auroc,0.995965835034661
auditorium,104,EF-PD,class_1_auprc,0.9998986096766652
auditorium,104,EF-PD,class_2_precision,0.71875
auditorium,104,EF-PD,class_2_recall,0.8070175438596491
auditorium,104,EF-PD,class_2_f1,0.7603305785123967
auditorium,104,EF-PD,class_2_auroc,0.995965835034661
auditorium,104,EF-PD,class_2_auprc,0.8982086377245532
auditorium,104,EF-PD,balanced_accuracy,0.8995639987542821
auditorium,104,EF-PD,native_sensor_fault_recall,0.8070175438596491
auditorium,104,EF-PD,mean_temperature_group_weight_on_faults,0.0
auditorium,104,EF-PD,train_seconds,1.9947229999961564
auditorium,104,EF-PD,inference_seconds,0.002557399988290854
auditorium,104,EF-PD,recall_return_air_temperature_fault,0.7541899441340782
auditorium,104,EF-PD,recall_supply_air_temperature_fault,1.0
auditorium,104,UF-PD,accuracy,0.9700662818045755
auditorium,104,UF-PD,macro_f1,0.7826586295258706
auditorium,104,UF-PD,macro_auroc,0.9825157348774083
auditorium,104,UF-PD,macro_auprc,0.8419617069536636
auditorium,104,UF-PD,nll,0.08561196416045315
auditorium,104,UF-PD,class_1_precision,0.9961857751851021
auditorium,104,UF-PD,class_1_recall,0.9730440499671269
auditorium,104,UF-PD,class_1_f1,0.9844789356984479
auditorium,104,UF-PD,class_1_auroc,0.9825157348774082
auditorium,104,UF-PD,class_1_auprc,0.9995480412463571
auditorium,104,UF-PD,class_2_precision,0.4409090909090909
auditorium,104,UF-PD,class_2_recall,0.8508771929824561
auditorium,104,UF-PD,class_2_f1,0.5808383233532934
auditorium,104,UF-PD,class_2_auroc,0.9825157348774083
auditorium,104,UF-PD,class_2_auprc,0.6843753726609701
auditorium,104,UF-PD,balanced_accuracy,0.9119606214747915
auditorium,104,UF-PD,native_sensor_fault_recall,0.8508771929824561
auditorium,104,UF-PD,mean_temperature_group_weight_on_faults,0.40000009536743164
auditorium,104,UF-PD,train_seconds,3.6804693000012776
auditorium,104,UF-PD,inference_seconds,0.005668500001775101
auditorium,104,UF-PD,recall_return_air_temperature_fault,0.8156424581005587
auditorium,104,UF-PD,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,104,CAGF,accuracy,0.9655762240752619
auditorium,104,CAGF,macro_f1,0.7597396754653986
auditorium,104,CAGF,macro_auroc,0.9887448047029692
auditorium,104,CAGF,macro_auprc,0.8874847855340853
auditorium,104,CAGF,nll,0.08371644597305543
auditorium,104,CAGF,class_1_precision,0.9953860004501462
auditorium,104,CAGF,class_1_recall,0.9692088538242385
auditorium,104,CAGF,class_1_f1,0.9821230290917167
auditorium,104,CAGF,class_1_auroc,0.9887448047029692
auditorium,104,CAGF,class_1_auprc,0.9997152224732505
auditorium,104,CAGF,class_2_precision,0.3995726495726496
auditorium,104,CAGF,class_2_recall,0.8201754385964912
auditorium,104,CAGF,class_2_f1,0.5373563218390804
auditorium,104,CAGF,class_2_auroc,0.9887448047029692
auditorium,104,CAGF,class_2_auprc,0.7752543485949202
auditorium,104,CAGF,balanced_accuracy,0.8946921462103649
auditorium,104,CAGF,native_sensor_fault_recall,0.8201754385964912
auditorium,104,CAGF,mean_temperature_group_weight_on_faults,0.00010761801968328655
auditorium,104,CAGF,train_seconds,4.970411000002059
auditorium,104,CAGF,inference_seconds,0.006956299999728799
auditorium,104,CAGF,recall_return_air_temperature_fault,0.770949720670391
auditorium,104,CAGF,recall_supply_air_temperature_fault,1.0
auditorium,104,ENT-PD,accuracy,0.9689972204404533
auditorium,104,ENT-PD,macro_f1,0.7842125275833707
auditorium,104,ENT-PD,macro_auroc,0.9863855342937664
auditorium,104,ENT-PD,macro_auprc,0.8676449842371506
auditorium,104,ENT-PD,nll,0.08213278269750957
auditorium,104,ENT-PD,class_1_precision,0.9972985141828006
auditorium,104,ENT-PD,class_1_recall,0.9708525093140478
auditorium,104,ENT-PD,class_1_f1,0.9838978345363687
auditorium,104,ENT-PD,class_1_auroc,0.9863855342937663
auditorium,104,ENT-PD,class_1_auprc,0.9996508600735781
auditorium,104,ENT-PD,class_2_precision,0.4340425531914894
auditorium,104,ENT-PD,class_2_recall,0.8947368421052632
auditorium,104,ENT-PD,class_2_f1,0.5845272206303725
auditorium,104,ENT-PD,class_2_auroc,0.9863855342937664
auditorium,104,ENT-PD,class_2_auprc,0.7356391084007232
auditorium,104,ENT-PD,balanced_accuracy,0.9327946757096555
auditorium,104,ENT-PD,native_sensor_fault_recall,0.8947368421052632
auditorium,104,ENT-PD,mean_temperature_group_weight_on_faults,0.3263821601867676
auditorium,104,ENT-PD,train_seconds,4.767643700004555
auditorium,104,ENT-PD,inference_seconds,0.00637599999026861
auditorium,104,ENT-PD,recall_return_air_temperature_fault,0.8715083798882681
auditorium,104,ENT-PD,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,104,PDRF-NOQ,accuracy,0.9341458199700663
auditorium,104,PDRF-NOQ,macro_f1,0.6908848855653751
auditorium,104,PDRF-NOQ,macro_auroc,0.9847183293539568
auditorium,104,PDRF-NOQ,macro_auprc,0.8230860955286479
auditorium,104,PDRF-NOQ,nll,0.14400801269987087
auditorium,104,PDRF-NOQ,class_1_precision,0.9990616936429745
auditorium,104,PDRF-NOQ,class_1_recall,0.9333771641463949
auditorium,104,PDRF-NOQ,class_1_f1,0.9651031044640834
auditorium,104,PDRF-NOQ,class_1_auroc,0.9847183293539568
auditorium,104,PDRF-NOQ,class_1_auprc,0.9996138165153344
auditorium,104,PDRF-NOQ,class_2_precision,0.26570048309178745
auditorium,104,PDRF-NOQ,class_2_recall,0.9649122807017544
auditorium,104,PDRF-NOQ,class_2_f1,0.4166666666666667
auditorium,104,PDRF-NOQ,class_2_auroc,0.9847183293539569
auditorium,104,PDRF-NOQ,class_2_auprc,0.6465583745419614
auditorium,104,PDRF-NOQ,balanced_accuracy,0.9491447224240747
auditorium,104,PDRF-NOQ,native_sensor_fault_recall,0.9649122807017544
auditorium,104,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.412459135055542
auditorium,104,PDRF-NOQ,train_seconds,6.047776400009752
auditorium,104,PDRF-NOQ,inference_seconds,0.007383599993772805
auditorium,104,PDRF-NOQ,recall_return_air_temperature_fault,0.9553072625698324
auditorium,104,PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,104,RC-PDRF-NOQ,accuracy,0.9370322856531965
auditorium,104,RC-PDRF-NOQ,macro_f1,0.6943424030425145
auditorium,104,RC-PDRF-NOQ,macro_auroc,0.984078168794768
auditorium,104,RC-PDRF-NOQ,macro_auprc,0.817040440200745
auditorium,104,RC-PDRF-NOQ,nll,0.13162725755918941
auditorium,104,RC-PDRF-NOQ,class_1_precision,0.9984818404764685
auditorium,104,RC-PDRF-NOQ,class_1_recall,0.9368836291913215
auditorium,104,RC-PDRF-NOQ,class_1_f1,0.966702470461869
auditorium,104,RC-PDRF-NOQ,class_1_auroc,0.9840781687947678
auditorium,104,RC-PDRF-NOQ,class_1_auprc,0.9995977344069908
auditorium,104,RC-PDRF-NOQ,class_2_precision,0.2718078381795196
auditorium,104,RC-PDRF-NOQ,class_2_recall,0.9429824561403509
auditorium,104,RC-PDRF-NOQ,class_2_f1,0.42198233562315995
auditorium,104,RC-PDRF-NOQ,class_2_auroc,0.984078168794768
auditorium,104,RC-PDRF-NOQ,class_2_auprc,0.634483145994499
auditorium,104,RC-PDRF-NOQ,balanced_accuracy,0.9399330426658362
auditorium,104,RC-PDRF-NOQ,native_sensor_fault_recall,0.9429824561403509
auditorium,104,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.41195034980773926
auditorium,104,RC-PDRF-NOQ,train_seconds,7.112089399990509
auditorium,104,RC-PDRF-NOQ,inference_seconds,0.01024889999825973
auditorium,104,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.9273743016759777
auditorium,104,RC-PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,104,HGB-current,accuracy,0.9801154586273252
auditorium,104,HGB-current,macro_f1,0.8350754341601914
auditorium,104,HGB-current,macro_auroc,0.991816325824423
auditorium,104,HGB-current,macro_auprc,0.9177063403656981
auditorium,104,HGB-current,nll,0.05760883087016767
auditorium,104,HGB-current,class_1_precision,0.9966666666666667
auditorium,104,HGB-current,class_1_recall,0.9829059829059829
auditorium,104,HGB-current,class_1_f1,0.9897384971863621
auditorium,104,HGB-current,class_1_auroc,0.991816325824423
auditorium,104,HGB-current,class_1_auprc,0.9997820183592988
auditorium,104,HGB-current,class_2_precision,0.559322033898305
auditorium,104,HGB-current,class_2_recall,0.868421052631579
auditorium,104,HGB-current,class_2_f1,0.6804123711340206
auditorium,104,HGB-current,class_2_auroc,0.9918163258244229
auditorium,104,HGB-current,class_2_auprc,0.8356306623720974
auditorium,104,HGB-current,balanced_accuracy,0.9256635177687809
auditorium,104,HGB-current,native_sensor_fault_recall,0.868421052631579
auditorium,104,HGB-current,train_seconds,0.43505759999970905
auditorium,104,HGB-current,recall_return_air_temperature_fault,0.8379888268156425
auditorium,104,HGB-current,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,104,HGB-lag,accuracy,0.986529826812059
auditorium,104,HGB-lag,macro_f1,0.8577821818306433
auditorium,104,HGB-lag,macro_auroc,0.9880690796682698
auditorium,104,HGB-lag,macro_auprc,0.9103463490321853
auditorium,104,HGB-lag,nll,0.039721514158012255
auditorium,104,HGB-lag,class_1_precision,0.992988606485539
auditorium,104,HGB-lag,class_1_recall,0.9932062239754548
auditorium,104,HGB-lag,class_1_f1,0.9930974033088638
auditorium,104,HGB-lag,class_1_auroc,0.98806907966827
auditorium,104,HGB-lag,class_1_auprc,0.9996860375220569
auditorium,104,HGB-lag,class_2_precision,0.7256637168141593
auditorium,104,HGB-lag,class_2_recall,0.7192982456140351
auditorium,104,HGB-lag,class_2_f1,0.7224669603524229
auditorium,104,HGB-lag,class_2_auroc,0.9880690796682698
auditorium,104,HGB-lag,class_2_auprc,0.8210066605423135
auditorium,104,HGB-lag,balanced_accuracy,0.856252234794745
auditorium,104,HGB-lag,native_sensor_fault_recall,0.7192982456140351
auditorium,104,HGB-lag,train_seconds,0.5406422000087332
auditorium,104,HGB-lag,recall_return_air_temperature_fault,0.6480446927374302
auditorium,104,HGB-lag,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,105,EF-PD,accuracy,0.9901646354500748
auditorium,105,EF-PD,macro_f1,0.9106770157582149
auditorium,105,EF-PD,macro_auroc,0.9981958237693731
auditorium,105,EF-PD,macro_auprc,0.9748306812076674
auditorium,105,EF-PD,nll,0.027241917820887238
auditorium,105,EF-PD,class_1_precision,0.9990057445868317
auditorium,105,EF-PD,class_1_recall,0.9909051062897217
auditorium,105,EF-PD,class_1_f1,0.9949389371768071
auditorium,105,EF-PD,class_1_auroc,0.998195823769373
auditorium,105,EF-PD,class_1_auprc,0.9999544670664995
auditorium,105,EF-PD,class_2_precision,0.7251655629139073
auditorium,105,EF-PD,class_2_recall,0.9605263157894737
auditorium,105,EF-PD,class_2_f1,0.8264150943396227
auditorium,105,EF-PD,class_2_auroc,0.9981958237693731
auditorium,105,EF-PD,class_2_auprc,0.9497068953488352
auditorium,105,EF-PD,balanced_accuracy,0.9757157110395978
auditorium,105,EF-PD,native_sensor_fault_recall,0.9605263157894737
auditorium,105,EF-PD,mean_temperature_group_weight_on_faults,0.0
auditorium,105,EF-PD,train_seconds,1.9731686000013724
auditorium,105,EF-PD,inference_seconds,0.003611699998145923
auditorium,105,EF-PD,recall_return_air_temperature_fault,0.9497206703910615
auditorium,105,EF-PD,recall_supply_air_temperature_fault,1.0
auditorium,105,UF-PD,accuracy,0.966538379302972
auditorium,105,UF-PD,macro_f1,0.7635136494080536
auditorium,105,UF-PD,macro_auroc,0.9806971406161689
auditorium,105,UF-PD,macro_auprc,0.8331428293608845
auditorium,105,UF-PD,nll,0.08953232484224259
auditorium,105,UF-PD,class_1_precision,0.9953906689151208
auditorium,105,UF-PD,class_1_recall,0.970195047118124
auditorium,105,UF-PD,class_1_f1,0.982631374507519
auditorium,105,UF-PD,class_1_auroc,0.9806971406161689
auditorium,105,UF-PD,class_1_auprc,0.9995003028904149
auditorium,105,UF-PD,class_2_precision,0.4074074074074074
auditorium,105,UF-PD,class_2_recall,0.8201754385964912
auditorium,105,UF-PD,class_2_f1,0.5443959243085881
auditorium,105,UF-PD,class_2_auroc,0.9806971406161689
auditorium,105,UF-PD,class_2_auprc,0.6667853558313541
auditorium,105,UF-PD,balanced_accuracy,0.8951852428573076
auditorium,105,UF-PD,native_sensor_fault_recall,0.8201754385964912
auditorium,105,UF-PD,mean_temperature_group_weight_on_faults,0.40000009536743164
auditorium,105,UF-PD,train_seconds,3.702222599997185
auditorium,105,UF-PD,inference_seconds,0.005284800005028956
auditorium,105,UF-PD,recall_return_air_temperature_fault,0.776536312849162
auditorium,105,UF-PD,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,105,CAGF,accuracy,0.9897370109044259
auditorium,105,CAGF,macro_f1,0.871726320228234
auditorium,105,CAGF,macro_auroc,0.9890889150335844
auditorium,105,CAGF,macro_auprc,0.9042983059347827
auditorium,105,CAGF,nll,0.034836571810142145
auditorium,105,CAGF,class_1_precision,0.9907608695652174
auditorium,105,CAGF,class_1_recall,0.9987946526408065
auditorium,105,CAGF,class_1_f1,0.9947615409800283
auditorium,105,CAGF,class_1_auroc,0.9890889150335843
auditorium,105,CAGF,class_1_auprc,0.9997180839439452
auditorium,105,CAGF,class_2_precision,0.9285714285714286
auditorium,105,CAGF,class_2_recall,0.6271929824561403
auditorium,105,CAGF,class_2_f1,0.7486910994764397
auditorium,105,CAGF,class_2_auroc,0.9890889150335844
auditorium,105,CAGF,class_2_auprc,0.80887852792562
auditorium,105,CAGF,balanced_accuracy,0.8129938175484734
auditorium,105,CAGF,native_sensor_fault_recall,0.6271929824561403
auditorium,105,CAGF,mean_temperature_group_weight_on_faults,4.18701529270038e-05
auditorium,105,CAGF,train_seconds,5.138165900003514
auditorium,105,CAGF,inference_seconds,0.00935120000212919
auditorium,105,CAGF,recall_return_air_temperature_fault,0.5363128491620112
auditorium,105,CAGF,recall_supply_air_temperature_fault,0.9591836734693877
auditorium,105,ENT-PD,accuracy,0.9653624118024374
auditorium,105,ENT-PD,macro_f1,0.758913306679352
auditorium,105,ENT-PD,macro_auroc,0.9799421164131016
auditorium,105,ENT-PD,macro_auprc,0.8264419595792459
auditorium,105,ENT-PD,nll,0.08495085069200783
auditorium,105,ENT-PD,class_1_precision,0.995384961728951
auditorium,105,ENT-PD,class_1_recall,0.9689896997589306
auditorium,105,ENT-PD,class_1_f1,0.9820099944475291
auditorium,105,ENT-PD,class_1_auroc,0.9799421164131016
auditorium,105,ENT-PD,class_1_auprc,0.9994838009117902
auditorium,105,ENT-PD,class_2_precision,0.39787234042553193
auditorium,105,ENT-PD,class_2_recall,0.8201754385964912
auditorium,105,ENT-PD,class_2_f1,0.5358166189111748
auditorium,105,ENT-PD,class_2_auroc,0.9799421164131016
auditorium,105,ENT-PD,class_2_auprc,0.6534001182467016
auditorium,105,ENT-PD,balanced_accuracy,0.894582569177711
auditorium,105,ENT-PD,native_sensor_fault_recall,0.8201754385964912
auditorium,105,ENT-PD,mean_temperature_group_weight_on_faults,0.3615138530731201
auditorium,105,ENT-PD,train_seconds,4.580164400002104
auditorium,105,ENT-PD,inference_seconds,0.010064400004921481
auditorium,105,ENT-PD,recall_return_air_temperature_fault,0.7877094972067039
auditorium,105,ENT-PD,recall_supply_air_temperature_fault,0.9387755102040817
auditorium,105,PDRF-NOQ,accuracy,0.9333974770151807
auditorium,105,PDRF-NOQ,macro_f1,0.6914885929424216
auditorium,105,PDRF-NOQ,macro_auroc,0.9846625796355891
auditorium,105,PDRF-NOQ,macro_auprc,0.8100090065025665
auditorium,105,PDRF-NOQ,nll,0.1455682491797366
auditorium,105,PDRF-NOQ,class_1_precision,0.9995300199741511
auditorium,105,PDRF-NOQ,class_1_recall,0.9321718167872014
auditorium,105,PDRF-NOQ,class_1_f1,0.964676532290072
auditorium,105,PDRF-NOQ,class_1_auroc,0.9846625796355892
auditorium,105,PDRF-NOQ,class_1_auprc,0.9996134026294864
auditorium,105,PDRF-NOQ,class_2_precision,0.265717674970344
auditorium,105,PDRF-NOQ,class_2_recall,0.9824561403508771
auditorium,105,PDRF-NOQ,class_2_f1,0.41830065359477125
auditorium,105,PDRF-NOQ,class_2_auroc,0.984662579635589
auditorium,105,PDRF-NOQ,class_2_auprc,0.6204046103756464
auditorium,105,PDRF-NOQ,balanced_accuracy,0.9573139785690392
auditorium,105,PDRF-NOQ,native_sensor_fault_recall,0.9824561403508771
auditorium,105,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.39543431997299194
auditorium,105,PDRF-NOQ,train_seconds,6.125282699998934
auditorium,105,PDRF-NOQ,inference_seconds,0.005461599997943267
auditorium,105,PDRF-NOQ,recall_return_air_temperature_fault,0.9776536312849162
auditorium,105,PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,105,RC-PDRF-NOQ,accuracy,0.9344665383793029
auditorium,105,RC-PDRF-NOQ,macro_f1,0.6904603798331607
auditorium,105,RC-PDRF-NOQ,macro_auroc,0.9848173331641619
auditorium,105,RC-PDRF-NOQ,macro_auprc,0.8161547165207548
auditorium,105,RC-PDRF-NOQ,nll,0.13661463958735215
auditorium,105,RC-PDRF-NOQ,class_1_precision,0.9988280792218446
auditorium,105,RC-PDRF-NOQ,class_1_recall,0.9339250493096647
auditorium,105,RC-PDRF-NOQ,class_1_f1,0.9652868225833853
auditorium,105,RC-PDRF-NOQ,class_1_auroc,0.9848173331641619
auditorium,105,RC-PDRF-NOQ,class_1_auprc,0.9996169678460357
auditorium,105,RC-PDRF-NOQ,class_2_precision,0.26552984165651644
auditorium,105,RC-PDRF-NOQ,class_2_recall,0.956140350877193
auditorium,105,RC-PDRF-NOQ,class_2_f1,0.4156339370829361
auditorium,105,RC-PDRF-NOQ,class_2_auroc,0.9848173331641619
auditorium,105,RC-PDRF-NOQ,class_2_auprc,0.632692465195474
auditorium,105,RC-PDRF-NOQ,balanced_accuracy,0.9450327000934289
auditorium,105,RC-PDRF-NOQ,native_sensor_fault_recall,0.956140350877193
auditorium,105,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.39458417892456055
auditorium,105,RC-PDRF-NOQ,train_seconds,6.549725400007446
auditorium,105,RC-PDRF-NOQ,inference_seconds,0.006406600004993379
auditorium,105,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.9441340782122905
auditorium,105,RC-PDRF-NOQ,recall_supply_air_temperature_fault,1.0
auditorium,105,HGB-current,accuracy,0.9815052384006842
auditorium,105,HGB-current,macro_f1,0.8488633806932884
auditorium,105,HGB-current,macro_auroc,0.9923771872152438
auditorium,105,HGB-current,macro_auprc,0.9312065648825509
auditorium,105,HGB-current,nll,0.05356099815953446
auditorium,105,HGB-current,class_1_precision,0.9978867756645534
auditorium,105,HGB-current,class_1_recall,0.9831251369712908
auditorium,105,HGB-current,class_1_f1,0.9904509576640724
auditorium,105,HGB-current,class_1_auroc,0.9923771872152438
auditorium,105,HGB-current,class_1_auprc,0.9997979051282724
auditorium,105,HGB-current,class_2_precision,0.5757575757575758
auditorium,105,HGB-current,class_2_recall,0.9166666666666666
auditorium,105,HGB-current,class_2_f1,0.7072758037225042
auditorium,105,HGB-current,class_2_auroc,0.9923771872152438
auditorium,105,HGB-current,class_2_auprc,0.8626152246368296
auditorium,105,HGB-current,balanced_accuracy,0.9498959018189788
auditorium,105,HGB-current,native_sensor_fault_recall,0.9166666666666666
auditorium,105,HGB-current,train_seconds,0.44657839999126736
auditorium,105,HGB-current,recall_return_air_temperature_fault,0.8994413407821229
auditorium,105,HGB-current,recall_supply_air_temperature_fault,0.9795918367346939
auditorium,105,HGB-lag,accuracy,0.9866367329484712
auditorium,105,HGB-lag,macro_f1,0.8615852030823558
auditorium,105,HGB-lag,macro_auroc,0.9901584926045115
auditorium,105,HGB-lag,macro_auprc,0.9274838306211484
auditorium,105,HGB-lag,nll,0.032949963899346686
auditorium,105,HGB-lag,class_1_precision,0.9935299923237197
auditorium,105,HGB-lag,class_1_recall,0.9927679158448389
auditorium,105,HGB-lag,class_1_f1,0.9931488078925733
auditorium,105,HGB-lag,class_1_auroc,0.9901584926045115
auditorium,105,HGB-lag,class_1_auprc,0.9997318515538802
auditorium,105,HGB-lag,class_2_precision,0.7191489361702128
auditorium,105,HGB-lag,class_2_recall,0.7412280701754386
auditorium,105,HGB-lag,class_2_f1,0.7300215982721382
auditorium,105,HGB-lag,class_2_auroc,0.9901584926045115
auditorium,105,HGB-lag,class_2_auprc,0.8552358096884166
auditorium,105,HGB-lag,balanced_accuracy,0.8669979930101388
auditorium,105,HGB-lag,native_sensor_fault_recall,0.7412280701754386
auditorium,105,HGB-lag,train_seconds,0.49586460000136867
auditorium,105,HGB-lag,recall_return_air_temperature_fault,0.6871508379888268
auditorium,105,HGB-lag,recall_supply_air_temperature_fault,0.9387755102040817
hospital,101,EF-PD,accuracy,0.9724417859431745
hospital,101,EF-PD,macro_f1,0.9455063044396395
hospital,101,EF-PD,macro_auroc,0.9891111127171501
hospital,101,EF-PD,macro_auprc,0.9823083557093093
hospital,101,EF-PD,nll,0.2616242190890832
hospital,101,EF-PD,class_1_precision,0.971028847344311
hospital,101,EF-PD,class_1_recall,0.9969492818100928
hospital,101,EF-PD,class_1_f1,0.9838183642749624
hospital,101,EF-PD,class_1_auroc,0.9891111127171501
hospital,101,EF-PD,class_1_auprc,0.9977177555779309
hospital,101,EF-PD,class_2_precision,0.9813229571984435
hospital,101,EF-PD,class_2_recall,0.8434782608695652
hospital,101,EF-PD,class_2_f1,0.9071942446043165
hospital,101,EF-PD,class_2_auroc,0.9891111127171501
hospital,101,EF-PD,class_2_auprc,0.9668989558406876
hospital,101,EF-PD,balanced_accuracy,0.9202137713398291
hospital,101,EF-PD,native_sensor_fault_recall,0.8434782608695652
hospital,101,EF-PD,mean_temperature_group_weight_on_faults,0.0
hospital,101,EF-PD,train_seconds,3.129812800005311
hospital,101,EF-PD,inference_seconds,0.002628700007335283
hospital,101,EF-PD,recall_return_air_temperature_fault,0.8480161398789509
hospital,101,EF-PD,recall_supply_air_temperature_fault,0.0
hospital,101,UF-PD,accuracy,0.9574877162999359
hospital,101,UF-PD,macro_f1,0.9186200087083114
hospital,101,UF-PD,macro_auroc,0.9529316185939063
hospital,101,UF-PD,macro_auprc,0.9468460129791425
hospital,101,UF-PD,nll,0.13652330274122038
hospital,101,UF-PD,class_1_precision,0.9688637790332706
hospital,101,UF-PD,class_1_recall,0.98093301131308
hospital,101,UF-PD,class_1_f1,0.9748610409297626
