method,seed,subset,metric,value,n
QMF-PD-scale030,101,fault_unaffected,accuracy,0.5740669488264717,2599
QMF-PD-scale030,101,fault_unaffected,macro_f1,0.54773982033443,2599
QMF-PD-scale030,101,fault_unaffected,macro_auroc,0.85137168645878,2599
QMF-PD-scale030,101,fault_unaffected,macro_auprc,0.6281513101196592,2599
QMF-PD-scale030,101,fault_unaffected,nll,1.4487518254489724,2599
QMF-PD-scale030,101,fault_unaffected,brier,0.5975820153436016,2599
QMF-PD-scale030,101,fault_unaffected,ece15,0.16635691993463125,2599
QMF-PD-normalized,101,clean_matched_mask,accuracy,0.5662236480293309,4364
QMF-PD-normalized,101,clean_matched_mask,macro_f1,0.5439721377139288,4364
QMF-PD-normalized,101,clean_matched_mask,macro_auroc,0.8458479118627485,4364
QMF-PD-normalized,101,clean_matched_mask,macro_auprc,0.6244898288953061,4364
QMF-PD-normalized,101,clean_matched_mask,nll,1.7031871557843463,4364
QMF-PD-normalized,101,clean_matched_mask,brier,0.6512711039637846,4364
QMF-PD-normalized,101,clean_matched_mask,ece15,0.21817277927774553,4364
QMF-PD-normalized,101,fault_all,accuracy,0.525435380384968,4364
QMF-PD-normalized,101,fault_all,macro_f1,0.5042240229903986,4364
QMF-PD-normalized,101,fault_all,macro_auroc,0.8109935795394722,4364
QMF-PD-normalized,101,fault_all,macro_auprc,0.5313343062635373,4364
QMF-PD-normalized,101,fault_all,nll,2.1311693704821346,4364
QMF-PD-normalized,101,fault_all,brier,0.7327138075755105,4364
QMF-PD-normalized,101,fault_all,ece15,0.27067743758752083,4364
QMF-PD-normalized,101,fault_affected,accuracy,0.4509915014164306,1765
QMF-PD-normalized,101,fault_affected,macro_f1,0.435197427654685,1765
QMF-PD-normalized,101,fault_affected,macro_auroc,0.7610000384708443,1765
QMF-PD-normalized,101,fault_affected,macro_auprc,0.43922137897529506,1765
QMF-PD-normalized,101,fault_affected,nll,2.8247788614299987,1765
QMF-PD-normalized,101,fault_affected,brier,0.8726484809240416,1765
QMF-PD-normalized,101,fault_affected,ece15,0.358435372413049,1765
QMF-PD-normalized,101,fault_unaffected,accuracy,0.5759907656791073,2599
QMF-PD-normalized,101,fault_unaffected,macro_f1,0.5507596842939138,2599
QMF-PD-normalized,101,fault_unaffected,macro_auroc,0.8497839597293448,2599
QMF-PD-normalized,101,fault_unaffected,macro_auprc,0.6325375615553606,2599
QMF-PD-normalized,101,fault_unaffected,nll,1.6601340678569019,2599
QMF-PD-normalized,101,fault_unaffected,brier,0.6376831425273547,2599
QMF-PD-normalized,101,fault_unaffected,ece15,0.21108039430399586,2599
QMF-PD-rank0,101,clean_matched_mask,accuracy,0.5671402383134739,4364
QMF-PD-rank0,101,clean_matched_mask,macro_f1,0.5470747950544541,4364
QMF-PD-rank0,101,clean_matched_mask,macro_auroc,0.8475586766804324,4364
QMF-PD-rank0,101,clean_matched_mask,macro_auprc,0.6262553197275024,4364
QMF-PD-rank0,101,clean_matched_mask,nll,1.6643755543394196,4364
QMF-PD-rank0,101,clean_matched_mask,brier,0.6307302419821582,4364
QMF-PD-rank0,101,clean_matched_mask,ece15,0.19746039647311928,4364
QMF-PD-rank0,101,fault_all,accuracy,0.5229147571035747,4364
QMF-PD-rank0,101,fault_all,macro_f1,0.5018786202613755,4364
QMF-PD-rank0,101,fault_all,macro_auroc,0.8061979387854145,4364
QMF-PD-rank0,101,fault_all,macro_auprc,0.5204302930437791,4364
QMF-PD-rank0,101,fault_all,nll,2.294143181088192,4364
QMF-PD-rank0,101,fault_all,brier,0.7288405840088333,4364
QMF-PD-rank0,101,fault_all,ece15,0.2612336001142955,4364
QMF-PD-rank0,101,fault_affected,accuracy,0.44362606232294616,1765
QMF-PD-rank0,101,fault_affected,macro_f1,0.4275324051343288,1765
QMF-PD-rank0,101,fault_affected,macro_auroc,0.7488497607016592,1765
QMF-PD-rank0,101,fault_affected,macro_auprc,0.4210198250147584,1765
QMF-PD-rank0,101,fault_affected,nll,3.280167352254409,1765
QMF-PD-rank0,101,fault_affected,brier,0.8918223695242755,1765
QMF-PD-rank0,101,fault_affected,ece15,0.3634329406465417,1765
QMF-PD-rank0,101,fault_unaffected,accuracy,0.5767602924201616,2599
QMF-PD-rank0,101,fault_unaffected,macro_f1,0.5533612943268512,2599
QMF-PD-rank0,101,fault_unaffected,macro_auroc,0.8516539391550916,2599
QMF-PD-rank0,101,fault_unaffected,macro_auprc,0.63581947965889,2599
QMF-PD-rank0,101,fault_unaffected,nll,1.6245269201769292,2599
QMF-PD-rank0,101,fault_unaffected,brier,0.6181584557153528,2599
QMF-PD-rank0,101,fault_unaffected,ece15,0.1918292074661706,2599
QMF-PD-rank1,101,clean_matched_mask,accuracy,0.5664527956003667,4364
QMF-PD-rank1,101,clean_matched_mask,macro_f1,0.5467010378193414,4364
QMF-PD-rank1,101,clean_matched_mask,macro_auroc,0.8484587991264775,4364
QMF-PD-rank1,101,clean_matched_mask,macro_auprc,0.6249368803403575,4364
QMF-PD-rank1,101,clean_matched_mask,nll,1.622823412780061,4364
QMF-PD-rank1,101,clean_matched_mask,brier,0.6226791277408599,4364
QMF-PD-rank1,101,clean_matched_mask,ece15,0.19113295427655871,4364
QMF-PD-rank1,101,fault_all,accuracy,0.5178735105407882,4364
QMF-PD-rank1,101,fault_all,macro_f1,0.4971351724494146,4364
QMF-PD-rank1,101,fault_all,macro_auroc,0.8058759200344096,4364
QMF-PD-rank1,101,fault_all,macro_auprc,0.5169450278162794,4364
QMF-PD-rank1,101,fault_all,nll,2.239187041565714,4364
QMF-PD-rank1,101,fault_all,brier,0.7234175043945772,4364
QMF-PD-rank1,101,fault_all,ece15,0.25895629772672296,4364
QMF-PD-rank1,101,fault_affected,accuracy,0.43342776203966005,1765
QMF-PD-rank1,101,fault_affected,macro_f1,0.41757150384098957,1765
QMF-PD-rank1,101,fault_affected,macro_auroc,0.7475171334396901,1765
QMF-PD-rank1,101,fault_affected,macro_auprc,0.4162693215931448,1765
QMF-PD-rank1,101,fault_affected,nll,3.201867892054169,1765
QMF-PD-rank1,101,fault_affected,brier,0.889755655960347,1765
QMF-PD-rank1,101,fault_affected,ece15,0.3682473750695291,1765
QMF-PD-rank1,101,fault_unaffected,accuracy,0.5752212389380531,2599
QMF-PD-rank1,101,fault_unaffected,macro_f1,0.5521913284584924,2599
QMF-PD-rank1,101,fault_unaffected,macro_auroc,0.8526391546427176,2599
QMF-PD-rank1,101,fault_unaffected,macro_auprc,0.6337070798927956,2599
QMF-PD-rank1,101,fault_unaffected,nll,1.5854234012763242,2599
QMF-PD-rank1,101,fault_unaffected,brier,0.6104560432504511,2599
QMF-PD-rank1,101,fault_unaffected,ece15,0.18547410614539128,2599
QMF-PD-faithful,101,clean_matched_mask,accuracy,0.5692025664527957,4364
QMF-PD-faithful,101,clean_matched_mask,macro_f1,0.5455884265596607,4364
QMF-PD-faithful,101,clean_matched_mask,macro_auroc,0.8452835083448017,4364
QMF-PD-faithful,101,clean_matched_mask,macro_auprc,0.6185362274221912,4364
QMF-PD-faithful,101,clean_matched_mask,nll,1.5637886290359506,4364
QMF-PD-faithful,101,clean_matched_mask,brier,0.6290944520907641,4364
QMF-PD-faithful,101,clean_matched_mask,ece15,0.17095661080697608,4364
QMF-PD-faithful,101,fault_all,accuracy,0.536205316223648,4364
QMF-PD-faithful,101,fault_all,macro_f1,0.5147176860158886,4364
QMF-PD-faithful,101,fault_all,macro_auroc,0.8180668019968915,4364
QMF-PD-faithful,101,fault_all,macro_auprc,0.5507068427436891,4364
QMF-PD-faithful,101,fault_all,nll,1.8966034471941775,4364
QMF-PD-faithful,101,fault_all,brier,0.691505001631995,4364
QMF-PD-faithful,101,fault_all,ece15,0.21250952696589898,4364
QMF-PD-faithful,101,fault_affected,accuracy,0.4764872521246459,1765
QMF-PD-faithful,101,fault_affected,macro_f1,0.46129523701522585,1765
QMF-PD-faithful,101,fault_affected,macro_auroc,0.7760371370318687,1765
QMF-PD-faithful,101,fault_affected,macro_auprc,0.47617734346813956,1765
QMF-PD-faithful,101,fault_affected,nll,2.436061666820441,1765
QMF-PD-faithful,101,fault_affected,brier,0.8009679579617062,1765
QMF-PD-faithful,101,fault_affected,ece15,0.282263112844894,1765
QMF-PD-faithful,101,fault_unaffected,accuracy,0.5767602924201616,2599
QMF-PD-faithful,101,fault_unaffected,macro_f1,0.5502493442612221,2599
QMF-PD-faithful,101,fault_unaffected,macro_auroc,0.8489627499917027,2599
QMF-PD-faithful,101,fault_unaffected,macro_auprc,0.6274631341725452,2599
QMF-PD-faithful,101,fault_unaffected,nll,1.530253405778112,2599
QMF-PD-faithful,101,fault_unaffected,brier,0.6171679035473698,2599
QMF-PD-faithful,101,fault_unaffected,ece15,0.1661450167535222,2599
QMF-PD-current,102,clean_matched_mask,accuracy,0.5719523373052245,4364
QMF-PD-current,102,clean_matched_mask,macro_f1,0.554671244710756,4364
QMF-PD-current,102,clean_matched_mask,macro_auroc,0.8431486225179566,4364
QMF-PD-current,102,clean_matched_mask,macro_auprc,0.6023456637191925,4364
QMF-PD-current,102,clean_matched_mask,nll,2.0864767192436515,4364
QMF-PD-current,102,clean_matched_mask,brier,0.642733769257851,4364
QMF-PD-current,102,clean_matched_mask,ece15,0.24005330566702693,4364
QMF-PD-current,102,fault_all,accuracy,0.5222273143904674,4364
QMF-PD-current,102,fault_all,macro_f1,0.5078812822255275,4364
QMF-PD-current,102,fault_all,macro_auroc,0.7974314191762016,4364
QMF-PD-current,102,fault_all,macro_auprc,0.5084741576756112,4364
QMF-PD-current,102,fault_all,nll,2.9752570326042656,4364
QMF-PD-current,102,fault_all,brier,0.7579686940253489,4364
QMF-PD-current,102,fault_all,ece15,0.3116994228634017,4364
QMF-PD-current,102,fault_affected,accuracy,0.4441926345609065,1765
QMF-PD-current,102,fault_affected,macro_f1,0.43494786663395574,1765
QMF-PD-current,102,fault_affected,macro_auroc,0.7374038407204752,1765
QMF-PD-current,102,fault_affected,macro_auprc,0.4140327249167128,1765
QMF-PD-current,102,fault_affected,nll,4.31533998635101,1765
QMF-PD-current,102,fault_affected,brier,0.9409704522620643,1765
QMF-PD-current,102,fault_affected,ece15,0.4168693459911994,1765
QMF-PD-current,102,fault_unaffected,accuracy,0.5752212389380531,2599
QMF-PD-current,102,fault_unaffected,macro_f1,0.5550279175507209,2599
QMF-PD-current,102,fault_unaffected,macro_auroc,0.846321378072151,2599
QMF-PD-current,102,fault_unaffected,macro_auprc,0.6053722923870668,2599
QMF-PD-current,102,fault_unaffected,nll,2.0651968504715206,2599
QMF-PD-current,102,fault_unaffected,brier,0.6336908551304654,2599
QMF-PD-current,102,fault_unaffected,ece15,0.24113579558243703,2599
QMF-PD-scale003,102,clean_matched_mask,accuracy,0.5813473877176902,4364
QMF-PD-scale003,102,clean_matched_mask,macro_f1,0.5501587941420877,4364
QMF-PD-scale003,102,clean_matched_mask,macro_auroc,0.8375297199037947,4364
QMF-PD-scale003,102,clean_matched_mask,macro_auprc,0.6109998532040434,4364
QMF-PD-scale003,102,clean_matched_mask,nll,1.739035280143882,4364
QMF-PD-scale003,102,clean_matched_mask,brier,0.6103998982707862,4364
QMF-PD-scale003,102,clean_matched_mask,ece15,0.17434162265466616,4364
QMF-PD-scale003,102,fault_all,accuracy,0.5384967919340055,4364
QMF-PD-scale003,102,fault_all,macro_f1,0.513013752832294,4364
QMF-PD-scale003,102,fault_all,macro_auroc,0.8055631420119034,4364
QMF-PD-scale003,102,fault_all,macro_auprc,0.542335775628781,4364
QMF-PD-scale003,102,fault_all,nll,2.146404227823054,4364
QMF-PD-scale003,102,fault_all,brier,0.6894207463576796,4364
QMF-PD-scale003,102,fault_all,ece15,0.22389485025274766,4364
QMF-PD-scale003,102,fault_affected,accuracy,0.4606232294617564,1765
QMF-PD-scale003,102,fault_affected,macro_f1,0.44500461395096513,1765
