seed,model,stress_type,level,metric,value
102,CRF_NR,fault_modality,0.0,aurc,0.3257679868590921
102,CRF_NR,fault_modality,1.0,macro_auroc,0.7972753569166744
102,CRF_NR,fault_modality,1.0,nll,2.4757223566195043
102,CRF_NR,fault_modality,1.0,aurc,0.3184153745961337
102,CRF_NR,fault_modality,2.0,macro_auroc,0.7908856587710736
102,CRF_NR,fault_modality,2.0,nll,2.5275426441956004
102,CRF_NR,fault_modality,2.0,aurc,0.32783553221749395
102,CRF_NR,fault_modality,3.0,macro_auroc,0.7679434860056901
102,CRF_NR,fault_modality,3.0,nll,2.9300453952220975
102,CRF_NR,fault_modality,3.0,aurc,0.3777449613532144
102,CRF_NR,reported_quality,0.15,macro_auroc,0.8288343607983514
102,CRF_NR,reported_quality,0.15,nll,1.859432184305893
102,CRF_NR,reported_quality,0.15,aurc,0.27581165221567144
102,CRF_NR,reported_quality,0.4,macro_auroc,0.814130577565416
102,CRF_NR,reported_quality,0.4,nll,2.0603076072753868
102,CRF_NR,reported_quality,0.4,aurc,0.2941510375161806
102,CRF_NR,reported_quality,0.7,macro_auroc,0.799957923305166
102,CRF_NR,reported_quality,0.7,nll,2.3030026156481838
102,CRF_NR,reported_quality,0.7,aurc,0.3127554138607928
102,CRF_NR,reported_quality,1.0,macro_auroc,0.7889745469846158
102,CRF_NR,reported_quality,1.0,nll,2.500029447739214
102,CRF_NR,reported_quality,1.0,aurc,0.3257679868590921
102,CRF,severity,0.0,macro_auroc,0.8605034961696184
102,CRF,severity,0.0,nll,1.5913442905313073
102,CRF,severity,0.0,aurc,0.23718713217746673
102,CRF,severity,1.0,macro_auroc,0.8467790660331062
102,CRF,severity,1.0,nll,1.6935653118261684
102,CRF,severity,1.0,aurc,0.25637688035761175
102,CRF,severity,2.0,macro_auroc,0.8388073969689094
102,CRF,severity,2.0,nll,1.7719576487896473
102,CRF,severity,2.0,aurc,0.26770813448114494
102,CRF,severity,3.0,macro_auroc,0.8299335699897566
102,CRF,severity,3.0,nll,1.8787418528869204
102,CRF,severity,3.0,aurc,0.2802706923271805
102,CRF,severity,4.0,macro_auroc,0.8199560128703746
102,CRF,severity,4.0,nll,2.010749375267401
102,CRF,severity,4.0,aurc,0.29291030127254464
102,CRF,severity,5.0,macro_auroc,0.8101353326153563
102,CRF,severity,5.0,nll,2.1611190380862775
102,CRF,severity,5.0,aurc,0.306655470813456
102,CRF,fraction,0.1,macro_auroc,0.8536368879760982
102,CRF,fraction,0.1,nll,1.656301919540785
102,CRF,fraction,0.1,aurc,0.24611141570945663
102,CRF,fraction,0.25,macro_auroc,0.8401490032070363
102,CRF,fraction,0.25,nll,1.7784526939429977
102,CRF,fraction,0.25,aurc,0.26341373380888966
102,CRF,fraction,0.4,macro_auroc,0.8299335699897566
102,CRF,fraction,0.4,nll,1.8787418528869204
102,CRF,fraction,0.4,aurc,0.2802706923271805
102,CRF,fraction,0.6,macro_auroc,0.8119525624963243
102,CRF,fraction,0.6,nll,2.0743410195485033
102,CRF,fraction,0.6,aurc,0.3087202959258323
102,CRF,fraction,0.8,macro_auroc,0.798605986493533
102,CRF,fraction,0.8,nll,2.2223095383679397
102,CRF,fraction,0.8,aurc,0.323995032585998
102,CRF,fault_modality,0.0,macro_auroc,0.8299335699897566
102,CRF,fault_modality,0.0,nll,1.8787418528869204
102,CRF,fault_modality,0.0,aurc,0.2802706923271805
102,CRF,fault_modality,1.0,macro_auroc,0.8358482732933018
102,CRF,fault_modality,1.0,nll,1.8979338669832904
102,CRF,fault_modality,1.0,aurc,0.2769403536484584
102,CRF,fault_modality,2.0,macro_auroc,0.8225998946309124
102,CRF,fault_modality,2.0,nll,2.0419298891376143
102,CRF,fault_modality,2.0,aurc,0.3089179129610378
102,CRF,fault_modality,3.0,macro_auroc,0.7991202876735701
102,CRF,fault_modality,3.0,nll,2.3570246064586837
102,CRF,fault_modality,3.0,aurc,0.3401931892677707
102,CRF,reported_quality,0.15,macro_auroc,0.8511822956301636
102,CRF,reported_quality,0.15,nll,1.6685495717228083
102,CRF,reported_quality,0.15,aurc,0.25584863641851235
102,CRF,reported_quality,0.4,macro_auroc,0.84635670640268
102,CRF,reported_quality,0.4,nll,1.7014951225179473
102,CRF,reported_quality,0.4,aurc,0.2618432786102641
102,CRF,reported_quality,0.7,macro_auroc,0.8383138498981161
102,CRF,reported_quality,0.7,nll,1.7813226041739738
102,CRF,reported_quality,0.7,aurc,0.2707506913305721
102,CRF,reported_quality,1.0,macro_auroc,0.8299335699897566
102,CRF,reported_quality,1.0,nll,1.8787418528869204
102,CRF,reported_quality,1.0,aurc,0.2802706923271805
103,UF,severity,0.0,macro_auroc,0.8648090625593982
103,UF,severity,0.0,nll,1.4164514221288467
103,UF,severity,0.0,aurc,0.1982345585882086
103,UF,severity,1.0,macro_auroc,0.8417686634690731
103,UF,severity,1.0,nll,1.6773292012549843
103,UF,severity,1.0,aurc,0.23430959718933514
103,UF,severity,2.0,macro_auroc,0.8200003464125133
103,UF,severity,2.0,nll,2.0288914871670563
103,UF,severity,2.0,aurc,0.26515813769668606
103,UF,severity,3.0,macro_auroc,0.8025150794758477
103,UF,severity,3.0,nll,2.3412635928130534
103,UF,severity,3.0,aurc,0.29368884662145694
103,UF,severity,4.0,macro_auroc,0.787765891098091
103,UF,severity,4.0,nll,2.622037803322039
103,UF,severity,4.0,aurc,0.3210790600670468
103,UF,severity,5.0,macro_auroc,0.7751399930458795
103,UF,severity,5.0,nll,2.8714344772143625
103,UF,severity,5.0,aurc,0.34460970241622013
103,UF,fraction,0.1,macro_auroc,0.8465278461269365
103,UF,fraction,0.1,nll,1.6703761941405524
103,UF,fraction,0.1,aurc,0.23029429734051526
103,UF,fraction,0.25,macro_auroc,0.8189314000585485
103,UF,fraction,0.25,nll,2.0219411619034307
103,UF,fraction,0.25,aurc,0.275385016539059
103,UF,fraction,0.4,macro_auroc,0.8025150794758477
103,UF,fraction,0.4,nll,2.3412635928130534
103,UF,fraction,0.4,aurc,0.29368884662145694
103,UF,fraction,0.6,macro_auroc,0.7682846595412806
103,UF,fraction,0.6,nll,2.873174490134213
103,UF,fraction,0.6,aurc,0.35658365500452044
103,UF,fraction,0.8,macro_auroc,0.7485091599614727
103,UF,fraction,0.8,nll,3.288751889248571
103,UF,fraction,0.8,aurc,0.38670925683572976
103,UF,fault_modality,0.0,macro_auroc,0.8025150794758477
103,UF,fault_modality,0.0,nll,2.3412635928130534
103,UF,fault_modality,0.0,aurc,0.29368884662145694
103,UF,fault_modality,1.0,macro_auroc,0.8026029298130025
103,UF,fault_modality,1.0,nll,2.443733093643083
103,UF,fault_modality,1.0,aurc,0.315163547513865
103,UF,fault_modality,2.0,macro_auroc,0.8257555924197034
103,UF,fault_modality,2.0,nll,1.9329745600910464
103,UF,fault_modality,2.0,aurc,0.2657730721209275
103,UF,fault_modality,3.0,macro_auroc,0.8108075521035306
103,UF,fault_modality,3.0,nll,2.1976912348068667
103,UF,fault_modality,3.0,aurc,0.30466831263149174
103,UF,reported_quality,0.15,macro_auroc,0.8025150794758477
103,UF,reported_quality,0.15,nll,2.3412635928130534
103,UF,reported_quality,0.15,aurc,0.29368884662145694
103,UF,reported_quality,0.4,macro_auroc,0.8025150794758477
103,UF,reported_quality,0.4,nll,2.3412635928130534
103,UF,reported_quality,0.4,aurc,0.29368884662145694
103,UF,reported_quality,0.7,macro_auroc,0.8025150794758477
103,UF,reported_quality,0.7,nll,2.3412635928130534
103,UF,reported_quality,0.7,aurc,0.29368884662145694
103,UF,reported_quality,1.0,macro_auroc,0.8025150794758477
103,UF,reported_quality,1.0,nll,2.3412635928130534
103,UF,reported_quality,1.0,aurc,0.29368884662145694
103,RWF,severity,0.0,macro_auroc,0.8503225537427012
103,RWF,severity,0.0,nll,1.6848876036027385
103,RWF,severity,0.0,aurc,0.23656741708076878
103,RWF,severity,1.0,macro_auroc,0.8313945141059894
103,RWF,severity,1.0,nll,1.8927577328715388
103,RWF,severity,1.0,aurc,0.2658200246920578
103,RWF,severity,2.0,macro_auroc,0.808862994253568
103,RWF,severity,2.0,nll,2.2296403520893797
103,RWF,severity,2.0,aurc,0.3002472154254442
103,RWF,severity,3.0,macro_auroc,0.7914406493499161
103,RWF,severity,3.0,nll,2.553179132310277
103,RWF,severity,3.0,aurc,0.3278786148586412
103,RWF,severity,4.0,macro_auroc,0.7781035808167794
103,RWF,severity,4.0,nll,2.823715976470229
103,RWF,severity,4.0,aurc,0.3499304261341622
103,RWF,severity,5.0,macro_auroc,0.7674413650814028
103,RWF,severity,5.0,nll,3.0400286960446588
103,RWF,severity,5.0,aurc,0.36889361491427825
103,RWF,fraction,0.1,macro_auroc,0.8345527914903929
103,RWF,fraction,0.1,nll,1.913976048615541
103,RWF,fraction,0.1,aurc,0.2649346005569482
103,RWF,fraction,0.25,macro_auroc,0.8086286525317377
103,RWF,fraction,0.25,nll,2.271212844566782
103,RWF,fraction,0.25,aurc,0.3037271448014147
103,RWF,fraction,0.4,macro_auroc,0.7914406493499161
103,RWF,fraction,0.4,nll,2.553179132310277
103,RWF,fraction,0.4,aurc,0.3278786148586412
103,RWF,fraction,0.6,macro_auroc,0.7624677055961349
103,RWF,fraction,0.6,nll,3.027074715545481
103,RWF,fraction,0.6,aurc,0.375770108383863
103,RWF,fraction,0.8,macro_auroc,0.7363728132067502
103,RWF,fraction,0.8,nll,3.5187860081330697
103,RWF,fraction,0.8,aurc,0.4189989348278635
103,RWF,fault_modality,0.0,macro_auroc,0.7914406493499161
103,RWF,fault_modality,0.0,nll,2.553179132310277
103,RWF,fault_modality,0.0,aurc,0.3278786148586412
103,RWF,fault_modality,1.0,macro_auroc,0.7650990866649537
103,RWF,fault_modality,1.0,nll,3.1790650449544584
103,RWF,fault_modality,1.0,aurc,0.38666634620210477
103,RWF,fault_modality,2.0,macro_auroc,0.8057079520855955
103,RWF,fault_modality,2.0,nll,2.2850860258157124
103,RWF,fault_modality,2.0,aurc,0.30451366474730257
103,RWF,fault_modality,3.0,macro_auroc,0.7682348201354987
103,RWF,fault_modality,3.0,nll,2.9814388460831944
103,RWF,fault_modality,3.0,aurc,0.3727091051010544
103,RWF,reported_quality,0.15,macro_auroc,0.8356118271067386
103,RWF,reported_quality,0.15,nll,1.8601920333605606
103,RWF,reported_quality,0.15,aurc,0.2586466115368235
103,RWF,reported_quality,0.4,macro_auroc,0.8180503743854414
103,RWF,reported_quality,0.4,nll,2.1110162867847264
103,RWF,reported_quality,0.4,aurc,0.2869243978497743
103,RWF,reported_quality,0.7,macro_auroc,0.8025065208680422
103,RWF,reported_quality,0.7,nll,2.3588175448237574
103,RWF,reported_quality,0.7,aurc,0.3124413957053174
103,RWF,reported_quality,1.0,macro_auroc,0.7914406493499161
103,RWF,reported_quality,1.0,nll,2.553179132310277
103,RWF,reported_quality,1.0,aurc,0.3278786148586412
103,CFA,severity,0.0,macro_auroc,0.8526195096643489
103,CFA,severity,0.0,nll,1.641999203783936
103,CFA,severity,0.0,aurc,0.22836442830506226
103,CFA,severity,1.0,macro_auroc,0.8387650486263136
103,CFA,severity,1.0,nll,1.7790800295622353
103,CFA,severity,1.0,aurc,0.24985121851054687
103,CFA,severity,2.0,macro_auroc,0.8229129394238651
103,CFA,severity,2.0,nll,1.9850128250633274
103,CFA,severity,2.0,aurc,0.2729695376379086
103,CFA,severity,3.0,macro_auroc,0.8095865102383875
103,CFA,severity,3.0,nll,2.197690751398108
103,CFA,severity,3.0,aurc,0.29223298427866573
103,CFA,severity,4.0,macro_auroc,0.797948006586987
103,CFA,severity,4.0,nll,2.395328486404631
103,CFA,severity,4.0,aurc,0.3107217242505807
103,CFA,severity,5.0,macro_auroc,0.78819901852999
103,CFA,severity,5.0,nll,2.582029132098858
103,CFA,severity,5.0,aurc,0.32513822187848335
103,CFA,fraction,0.1,macro_auroc,0.8421189106060631
103,CFA,fraction,0.1,nll,1.7784287895573918
103,CFA,fraction,0.1,aurc,0.24669217557738637
103,CFA,fraction,0.25,macro_auroc,0.8225992852133186
103,CFA,fraction,0.25,nll,2.0141201846857695
103,CFA,fraction,0.25,aurc,0.2750703359541205
103,CFA,fraction,0.4,macro_auroc,0.8095865102383875
103,CFA,fraction,0.4,nll,2.197690751398108
103,CFA,fraction,0.4,aurc,0.29223298427866573
103,CFA,fraction,0.6,macro_auroc,0.790517769906991
103,CFA,fraction,0.6,nll,2.4727157778983524
103,CFA,fraction,0.6,aurc,0.32432169049527676
103,CFA,fraction,0.8,macro_auroc,0.7710573343413087
103,CFA,fraction,0.8,nll,2.7710857166568386
103,CFA,fraction,0.8,aurc,0.3551507051898652
103,CFA,fault_modality,0.0,macro_auroc,0.8095865102383875
103,CFA,fault_modality,0.0,nll,2.197690751398108
103,CFA,fault_modality,0.0,aurc,0.29223298427866573
103,CFA,fault_modality,1.0,macro_auroc,0.7886240851221936
103,CFA,fault_modality,1.0,nll,2.6616746511907223
103,CFA,fault_modality,1.0,aurc,0.3375400032343636
103,CFA,fault_modality,2.0,macro_auroc,0.8016430684735704
103,CFA,fault_modality,2.0,nll,2.318233299605834
103,CFA,fault_modality,2.0,aurc,0.30555543687820785
103,CFA,fault_modality,3.0,macro_auroc,0.7782322943796295
103,CFA,fault_modality,3.0,nll,2.7569260833700793
103,CFA,fault_modality,3.0,aurc,0.35528319294611543
103,CFA,reported_quality,0.15,macro_auroc,0.8417370822977951
103,CFA,reported_quality,0.15,nll,1.7526515482164755
103,CFA,reported_quality,0.15,aurc,0.24728330344559013
103,CFA,reported_quality,0.4,macro_auroc,0.8312559266624602
103,CFA,reported_quality,0.4,nll,1.8883327579270228
103,CFA,reported_quality,0.4,aurc,0.2619754282335661
103,CFA,reported_quality,0.7,macro_auroc,0.8195795185783478
103,CFA,reported_quality,0.7,nll,2.052159387526009
103,CFA,reported_quality,0.7,aurc,0.27842289307674467
103,CFA,reported_quality,1.0,macro_auroc,0.8095865102383875
103,CFA,reported_quality,1.0,nll,2.197690751398108
103,CFA,reported_quality,1.0,aurc,0.29223298427866573
103,CRF_NR,severity,0.0,macro_auroc,0.8512192067789058
103,CRF_NR,severity,0.0,nll,1.5965138956737066
103,CRF_NR,severity,0.0,aurc,0.2326413413321297
103,CRF_NR,severity,1.0,macro_auroc,0.8344768327859287
103,CRF_NR,severity,1.0,nll,1.7835554092174672
103,CRF_NR,severity,1.0,aurc,0.25760294154839586
103,CRF_NR,severity,2.0,macro_auroc,0.8161811120156132
103,CRF_NR,severity,2.0,nll,2.0443544919887335
103,CRF_NR,severity,2.0,aurc,0.2856442263231177
103,CRF_NR,severity,3.0,macro_auroc,0.8005782875707733
103,CRF_NR,severity,3.0,nll,2.3029204093180726
103,CRF_NR,severity,3.0,aurc,0.30936318396404366
103,CRF_NR,severity,4.0,macro_auroc,0.7870635729111369
103,CRF_NR,severity,4.0,nll,2.5448639124529198
103,CRF_NR,severity,4.0,aurc,0.33203022614581823
103,CRF_NR,severity,5.0,macro_auroc,0.7755486906917222
103,CRF_NR,severity,5.0,nll,2.7657130829817027
103,CRF_NR,severity,5.0,aurc,0.3527819874522756
103,CRF_NR,fraction,0.1,macro_auroc,0.838668489119069
103,CRF_NR,fraction,0.1,nll,1.7701054790832202
103,CRF_NR,fraction,0.1,aurc,0.25468475991290473
103,CRF_NR,fraction,0.25,macro_auroc,0.8142216927493761
103,CRF_NR,fraction,0.25,nll,2.079050521389851
103,CRF_NR,fraction,0.25,aurc,0.2909772710713432
103,CRF_NR,fraction,0.4,macro_auroc,0.8005782875707733
103,CRF_NR,fraction,0.4,nll,2.3029204093180726
103,CRF_NR,fraction,0.4,aurc,0.30936318396404366
103,CRF_NR,fraction,0.6,macro_auroc,0.7757772291195163
103,CRF_NR,fraction,0.6,nll,2.693514051241208
103,CRF_NR,fraction,0.6,aurc,0.34969542114309493
103,CRF_NR,fraction,0.8,macro_auroc,0.7559087759728701
103,CRF_NR,fraction,0.8,nll,3.0331044878581253
103,CRF_NR,fraction,0.8,aurc,0.38373236916021736
103,CRF_NR,fault_modality,0.0,macro_auroc,0.8005782875707733
103,CRF_NR,fault_modality,0.0,nll,2.3029204093180726
103,CRF_NR,fault_modality,0.0,aurc,0.30936318396404366
103,CRF_NR,fault_modality,1.0,macro_auroc,0.7936895063784893
103,CRF_NR,fault_modality,1.0,nll,2.492233897760422
103,CRF_NR,fault_modality,1.0,aurc,0.334703303472865
103,CRF_NR,fault_modality,2.0,macro_auroc,0.8147318173475232
103,CRF_NR,fault_modality,2.0,nll,2.0632327658751795
103,CRF_NR,fault_modality,2.0,aurc,0.2882550539035311
103,CRF_NR,fault_modality,3.0,macro_auroc,0.7754079075366302
103,CRF_NR,fault_modality,3.0,nll,2.755818602016575
103,CRF_NR,fault_modality,3.0,aurc,0.36895680072738934
103,CRF_NR,reported_quality,0.15,macro_auroc,0.8405501707211874
103,CRF_NR,reported_quality,0.15,nll,1.7175828381111193
103,CRF_NR,reported_quality,0.15,aurc,0.24680154844356203
103,CRF_NR,reported_quality,0.4,macro_auroc,0.8258796159332024
103,CRF_NR,reported_quality,0.4,nll,1.9162884299933722
103,CRF_NR,reported_quality,0.4,aurc,0.2695549550958126
103,CRF_NR,reported_quality,0.7,macro_auroc,0.8116729043552677
103,CRF_NR,reported_quality,0.7,nll,2.1283366076417005
103,CRF_NR,reported_quality,0.7,aurc,0.2919057409773169
103,CRF_NR,reported_quality,1.0,macro_auroc,0.8005782875707733
103,CRF_NR,reported_quality,1.0,nll,2.3029204093180726
103,CRF_NR,reported_quality,1.0,aurc,0.30936318396404366
103,CRF,severity,0.0,macro_auroc,0.8534256041687747
103,CRF,severity,0.0,nll,1.6499657332880304
103,CRF,severity,0.0,aurc,0.24247985544817965
103,CRF,severity,1.0,macro_auroc,0.842546406150198
103,CRF,severity,1.0,nll,1.7727260888643979
103,CRF,severity,1.0,aurc,0.25825299730113416
103,CRF,severity,2.0,macro_auroc,0.8314335686540053
103,CRF,severity,2.0,nll,1.93993700182334
103,CRF,severity,2.0,aurc,0.2727312623412464
103,CRF,severity,3.0,macro_auroc,0.8205613949075413
103,CRF,severity,3.0,nll,2.131955937939429
103,CRF,severity,3.0,aurc,0.288300410848062
103,CRF,severity,4.0,macro_auroc,0.8103160066864995
103,CRF,severity,4.0,nll,2.316086820643223
103,CRF,severity,4.0,aurc,0.30146104568629195
103,CRF,severity,5.0,macro_auroc,0.8005996178275167
103,CRF,severity,5.0,nll,2.4953643978774753
103,CRF,severity,5.0,aurc,0.31519956761974505
103,CRF,fraction,0.1,macro_auroc,0.8445961398456009
103,CRF,fraction,0.1,nll,1.7736043921274127
103,CRF,fraction,0.1,aurc,0.2565002747460121
103,CRF,fraction,0.25,macro_auroc,0.8300015712172542
103,CRF,fraction,0.25,nll,1.9561469190940692
103,CRF,fraction,0.25,aurc,0.27643052123895157
103,CRF,fraction,0.4,macro_auroc,0.8205613949075413
103,CRF,fraction,0.4,nll,2.131955937939429
103,CRF,fraction,0.4,aurc,0.288300410848062
103,CRF,fraction,0.6,macro_auroc,0.8046533807078827
103,CRF,fraction,0.6,nll,2.3834989042537558
103,CRF,fraction,0.6,aurc,0.3138855416456452
103,CRF,fraction,0.8,macro_auroc,0.7898798129297487
103,CRF,fraction,0.8,nll,2.622482167491225
103,CRF,fraction,0.8,aurc,0.3358765096758792
103,CRF,fault_modality,0.0,macro_auroc,0.8205613949075413
103,CRF,fault_modality,0.0,nll,2.131955937939429
103,CRF,fault_modality,0.0,aurc,0.288300410848062
103,CRF,fault_modality,1.0,macro_auroc,0.8256107534623339
103,CRF,fault_modality,1.0,nll,2.0732943072357486
103,CRF,fault_modality,1.0,aurc,0.28634470876834434
103,CRF,fault_modality,2.0,macro_auroc,0.8251270582827973
103,CRF,fault_modality,2.0,nll,2.0220848035397005
103,CRF,fault_modality,2.0,aurc,0.2827109654782764
103,CRF,fault_modality,3.0,macro_auroc,0.7988176738215517
103,CRF,fault_modality,3.0,nll,2.421090659216067
103,CRF,fault_modality,3.0,aurc,0.3302297455872213
103,CRF,reported_quality,0.15,macro_auroc,0.8463781787213236
103,CRF,reported_quality,0.15,nll,1.7347590704521632
103,CRF,reported_quality,0.15,aurc,0.24946670030172738
103,CRF,reported_quality,0.4,macro_auroc,0.8388698808324045
103,CRF,reported_quality,0.4,nll,1.8384291482938118
103,CRF,reported_quality,0.4,aurc,0.2614711503811757
103,CRF,reported_quality,0.7,macro_auroc,0.8294234487810644
103,CRF,reported_quality,0.7,nll,1.9865883182747384
103,CRF,reported_quality,0.7,aurc,0.27635884942197586
103,CRF,reported_quality,1.0,macro_auroc,0.8205613949075413
103,CRF,reported_quality,1.0,nll,2.131955937939429
103,CRF,reported_quality,1.0,aurc,0.288300410848062
104,UF,severity,0.0,macro_auroc,0.8517033130155717
104,UF,severity,0.0,nll,1.4701193182276084
104,UF,severity,0.0,aurc,0.21175786626433424
104,UF,severity,1.0,macro_auroc,0.8308855362741944
104,UF,severity,1.0,nll,1.7020748471150522
104,UF,severity,1.0,aurc,0.24713904161196526
104,UF,severity,2.0,macro_auroc,0.8086200293020549
104,UF,severity,2.0,nll,2.0320038399291698
104,UF,severity,2.0,aurc,0.2864381944398113
104,UF,severity,3.0,macro_auroc,0.7916611438748543
104,UF,severity,3.0,nll,2.3374124013495106
104,UF,severity,3.0,aurc,0.315526532865997
104,UF,severity,4.0,macro_auroc,0.7778891823255566
104,UF,severity,4.0,nll,2.6084942445731647
104,UF,severity,4.0,aurc,0.34013582441549206
104,UF,severity,5.0,macro_auroc,0.766394899658451
104,UF,severity,5.0,nll,2.8429190295543934
104,UF,severity,5.0,aurc,0.35939883071732526
104,UF,fraction,0.1,macro_auroc,0.8348751011374703
104,UF,fraction,0.1,nll,1.7049282207968641
104,UF,fraction,0.1,aurc,0.24186605634008201
104,UF,fraction,0.25,macro_auroc,0.8125906817313595
104,UF,fraction,0.25,nll,2.0188011028275543
104,UF,fraction,0.25,aurc,0.27674337218718814
104,UF,fraction,0.4,macro_auroc,0.7916611438748543
104,UF,fraction,0.4,nll,2.3374124013495106
104,UF,fraction,0.4,aurc,0.315526532865997
104,UF,fraction,0.6,macro_auroc,0.7699768057167299
104,UF,fraction,0.6,nll,2.7313041791596175
104,UF,fraction,0.6,aurc,0.34910736150888266
104,UF,fraction,0.8,macro_auroc,0.7390296275868123
104,UF,fraction,0.8,nll,3.220651546715567
104,UF,fraction,0.8,aurc,0.4097643938136862
104,UF,fault_modality,0.0,macro_auroc,0.7916611438748543
104,UF,fault_modality,0.0,nll,2.3374124013495106
104,UF,fault_modality,0.0,aurc,0.315526532865997
104,UF,fault_modality,1.0,macro_auroc,0.7969839354479094
104,UF,fault_modality,1.0,nll,2.3688524077373083
104,UF,fault_modality,1.0,aurc,0.32283322159522365
104,UF,fault_modality,2.0,macro_auroc,0.807966558247993
104,UF,fault_modality,2.0,nll,2.030203899682346
104,UF,fault_modality,2.0,aurc,0.3052506536751087
104,UF,fault_modality,3.0,macro_auroc,0.7884929073347484
104,UF,fault_modality,3.0,nll,2.3877317883274545
104,UF,fault_modality,3.0,aurc,0.3382084507802187
104,UF,reported_quality,0.15,macro_auroc,0.7916611438748543
104,UF,reported_quality,0.15,nll,2.3374124013495106
104,UF,reported_quality,0.15,aurc,0.315526532865997
104,UF,reported_quality,0.4,macro_auroc,0.7916611438748543
104,UF,reported_quality,0.4,nll,2.3374124013495106
104,UF,reported_quality,0.4,aurc,0.315526532865997
104,UF,reported_quality,0.7,macro_auroc,0.7916611438748543
104,UF,reported_quality,0.7,nll,2.3374124013495106
104,UF,reported_quality,0.7,aurc,0.315526532865997
104,UF,reported_quality,1.0,macro_auroc,0.7916611438748543
104,UF,reported_quality,1.0,nll,2.3374124013495106
104,UF,reported_quality,1.0,aurc,0.315526532865997
104,RWF,severity,0.0,macro_auroc,0.846238087886435
104,RWF,severity,0.0,nll,1.5813516207311442
104,RWF,severity,0.0,aurc,0.2414409134823418
104,RWF,severity,1.0,macro_auroc,0.8244995748322909
104,RWF,severity,1.0,nll,1.8039495003218713
104,RWF,severity,1.0,aurc,0.27731439423220317
104,RWF,severity,2.0,macro_auroc,0.7976164498981709
104,RWF,severity,2.0,nll,2.173944584867195
104,RWF,severity,2.0,aurc,0.3221300144632701
104,RWF,severity,3.0,macro_auroc,0.7772805066272875
104,RWF,severity,3.0,nll,2.5281490663510464
104,RWF,severity,3.0,aurc,0.35554274654222023
104,RWF,severity,4.0,macro_auroc,0.7617800443743857
104,RWF,severity,4.0,nll,2.823560547461768
104,RWF,severity,4.0,aurc,0.3809098424637103
104,RWF,severity,5.0,macro_auroc,0.7495917106885771
104,RWF,severity,5.0,nll,3.077810231604296
104,RWF,severity,5.0,aurc,0.402066012989679
104,RWF,fraction,0.1,macro_auroc,0.8296749676677817
104,RWF,fraction,0.1,nll,1.8130263413516312
104,RWF,fraction,0.1,aurc,0.26911646314528725
104,RWF,fraction,0.25,macro_auroc,0.8046248260206358
104,RWF,fraction,0.25,nll,2.12675282914458
104,RWF,fraction,0.25,aurc,0.3096112544536769
104,RWF,fraction,0.4,macro_auroc,0.7772805066272875
104,RWF,fraction,0.4,nll,2.5281490663510464
104,RWF,fraction,0.4,aurc,0.35554274654222023
104,RWF,fraction,0.6,macro_auroc,0.7583528546296083
104,RWF,fraction,0.6,nll,2.862829432849697
104,RWF,fraction,0.6,aurc,0.38392110872287694
104,RWF,fraction,0.8,macro_auroc,0.7262312607667324
104,RWF,fraction,0.8,nll,3.3903698263602107
104,RWF,fraction,0.8,aurc,0.43879227051649694
104,RWF,fault_modality,0.0,macro_auroc,0.7772805066272875
104,RWF,fault_modality,0.0,nll,2.5281490663510464
104,RWF,fault_modality,0.0,aurc,0.35554274654222023
104,RWF,fault_modality,1.0,macro_auroc,0.770201504119897
104,RWF,fault_modality,1.0,nll,2.808111089088874
104,RWF,fault_modality,1.0,aurc,0.3665308920311764
104,RWF,fault_modality,2.0,macro_auroc,0.7854157476527498
104,RWF,fault_modality,2.0,nll,2.466024552873465
104,RWF,fault_modality,2.0,aurc,0.3406152603191404
104,RWF,fault_modality,3.0,macro_auroc,0.7651358063589738
104,RWF,fault_modality,3.0,nll,2.7734439090019567
104,RWF,fault_modality,3.0,aurc,0.3744565705027958
104,RWF,reported_quality,0.15,macro_auroc,0.8272092434198072
104,RWF,reported_quality,0.15,nll,1.7798253371206214
104,RWF,reported_quality,0.15,aurc,0.2753851810280266
104,RWF,reported_quality,0.4,macro_auroc,0.8067026364982892
104,RWF,reported_quality,0.4,nll,2.0613237235998287
104,RWF,reported_quality,0.4,aurc,0.30888269755922193
104,RWF,reported_quality,0.7,macro_auroc,0.7894858839168157
104,RWF,reported_quality,0.7,nll,2.322735728180982
104,RWF,reported_quality,0.7,aurc,0.3356505057803942
104,RWF,reported_quality,1.0,macro_auroc,0.7772805066272875
104,RWF,reported_quality,1.0,nll,2.5281490663510464
104,RWF,reported_quality,1.0,aurc,0.35554274654222023
104,CFA,severity,0.0,macro_auroc,0.8469051306620944
104,CFA,severity,0.0,nll,1.5650644082568341
104,CFA,severity,0.0,aurc,0.21758218048338993
104,CFA,severity,1.0,macro_auroc,0.8301103096354742
104,CFA,severity,1.0,nll,1.7236264357389934
104,CFA,severity,1.0,aurc,0.249175862778072
104,CFA,severity,2.0,macro_auroc,0.8072729268668378
104,CFA,severity,2.0,nll,2.010235272661265
104,CFA,severity,2.0,aurc,0.28910708928639306
104,CFA,severity,3.0,macro_auroc,0.7892079057799042
104,CFA,severity,3.0,nll,2.3077953287939694
104,CFA,severity,3.0,aurc,0.318640577357356
104,CFA,severity,4.0,macro_auroc,0.7746789156643091
104,CFA,severity,4.0,nll,2.5822658210854827
104,CFA,severity,4.0,aurc,0.34455617136172423
104,CFA,severity,5.0,macro_auroc,0.7632749604762226
