seed,model,stress_type,level,metric,value
14,GF,missingness,1.0,aurc,0.16204378306878306
14,GF,missingness,1.5,auroc,0.7765424109682557
14,GF,missingness,1.5,ece,0.03397289365033309
14,GF,missingness,1.5,nll,0.5672835692826628
14,GF,missingness,1.5,aurc,0.1732580687830688
14,GF,missingness,2.0,auroc,0.7659387190448297
14,GF,missingness,2.0,ece,0.03179832818855842
14,GF,missingness,2.0,nll,0.5792495602398573
14,GF,missingness,2.0,aurc,0.18690410052910053
14,GF,sensor_noise,0.0,auroc,0.7827205334815228
14,GF,sensor_noise,0.0,ece,0.04067198363256951
14,GF,sensor_noise,0.0,nll,0.5645407838784853
14,GF,sensor_noise,0.0,aurc,0.17266481481481483
14,GF,sensor_noise,0.5,auroc,0.7938887972839099
14,GF,sensor_noise,0.5,ece,0.024987409039090077
14,GF,sensor_noise,0.5,nll,0.5472548641284791
14,GF,sensor_noise,0.5,aurc,0.15932936507936507
14,GF,sensor_noise,1.0,auroc,0.791330035772959
14,GF,sensor_noise,1.0,ece,0.01621816369394461
14,GF,sensor_noise,1.0,nll,0.5528312513563537
14,GF,sensor_noise,1.0,aurc,0.16363783068783067
14,GF,sensor_noise,1.5,auroc,0.7621206191069205
14,GF,sensor_noise,1.5,ece,0.04152845066661636
14,GF,sensor_noise,1.5,nll,0.5851940420646446
14,GF,sensor_noise,1.5,aurc,0.19251626984126985
14,GF,sensor_noise,2.0,auroc,0.7729832313795392
14,GF,sensor_noise,2.0,ece,0.04170906362434229
14,GF,sensor_noise,2.0,nll,0.5737022902490265
14,GF,sensor_noise,2.0,aurc,0.1787765873015873
14,GF,sensor_noise,3.0,auroc,0.7681261191671641
14,GF,sensor_noise,3.0,ece,0.04113133724406361
14,GF,sensor_noise,3.0,nll,0.5812601622143787
14,GF,sensor_noise,3.0,aurc,0.1841575396825397
14,QWF,missingness,0.5,auroc,0.7948298219774591
14,QWF,missingness,0.5,ece,0.028664555764446657
14,QWF,missingness,0.5,nll,0.5510641219197228
14,QWF,missingness,0.5,aurc,0.1612361111111111
14,QWF,missingness,1.0,auroc,0.7987595808345972
14,QWF,missingness,1.0,ece,0.01564256729185581
14,QWF,missingness,1.0,nll,0.5434528055646393
14,QWF,missingness,1.0,aurc,0.15597843915343915
14,QWF,missingness,1.5,auroc,0.7839882416941631
14,QWF,missingness,1.5,ece,0.039102872510751084
14,QWF,missingness,1.5,nll,0.5617524704225857
14,QWF,missingness,1.5,aurc,0.16847248677248675
14,QWF,missingness,2.0,auroc,0.7787122613543093
14,QWF,missingness,2.0,ece,0.04621163750191529
14,QWF,missingness,2.0,nll,0.5723325545054266
14,QWF,missingness,2.0,aurc,0.178044708994709
14,QWF,sensor_noise,0.0,auroc,0.7867669908307864
14,QWF,sensor_noise,0.0,ece,0.04137018096943697
14,QWF,sensor_noise,0.0,nll,0.5619361263761269
14,QWF,sensor_noise,0.0,aurc,0.17039431216931217
14,QWF,sensor_noise,0.5,auroc,0.7962141316507252
14,QWF,sensor_noise,0.5,ece,0.028236263434092204
14,QWF,sensor_noise,0.5,nll,0.5463089629502181
14,QWF,sensor_noise,0.5,aurc,0.15939351851851852
14,QWF,sensor_noise,1.0,auroc,0.793101348420087
14,QWF,sensor_noise,1.0,ece,0.024451252562304335
14,QWF,sensor_noise,1.0,nll,0.5513786810857783
14,QWF,sensor_noise,1.0,aurc,0.16359298941798942
14,QWF,sensor_noise,1.5,auroc,0.7734428927237147
14,QWF,sensor_noise,1.5,ece,0.04351166805873315
14,QWF,sensor_noise,1.5,nll,0.5761920332264798
14,QWF,sensor_noise,1.5,aurc,0.18218425925925927
14,QWF,sensor_noise,2.0,auroc,0.7847796288884863
14,QWF,sensor_noise,2.0,ece,0.0364380134070913
14,QWF,sensor_noise,2.0,nll,0.5613021994374541
14,QWF,sensor_noise,2.0,aurc,0.16978809523809524
14,QWF,sensor_noise,3.0,auroc,0.7917785741238107
14,QWF,sensor_noise,3.0,ece,0.02936054576436679
14,QWF,sensor_noise,3.0,nll,0.5545569356754468
14,QWF,sensor_noise,3.0,aurc,0.16486177248677245
14,LWF,missingness,0.5,auroc,0.7933600865209471
14,LWF,missingness,0.5,ece,0.02881740842262904
14,LWF,missingness,0.5,nll,0.5521294998211373
14,LWF,missingness,0.5,aurc,0.16406706349206346
14,LWF,missingness,1.0,auroc,0.796709402241262
14,LWF,missingness,1.0,ece,0.021723274665574232
14,LWF,missingness,1.0,nll,0.544252263963966
14,LWF,missingness,1.0,aurc,0.15562579365079365
14,LWF,missingness,1.5,auroc,0.7875069333826374
14,LWF,missingness,1.5,ece,0.039917108884702124
14,LWF,missingness,1.5,nll,0.5557921823254425
14,LWF,missingness,1.5,aurc,0.16480992063492064
14,LWF,missingness,2.0,auroc,0.7813704578756862
14,LWF,missingness,2.0,ece,0.033248633733640114
14,LWF,missingness,2.0,nll,0.5646018318032797
14,LWF,missingness,2.0,aurc,0.17320357142857143
14,LWF,sensor_noise,0.0,auroc,0.7882954153931647
14,LWF,sensor_noise,0.0,ece,0.03261647983888785
14,LWF,sensor_noise,0.0,nll,0.5590301795631303
14,LWF,sensor_noise,0.0,aurc,0.16909298941798942
14,LWF,sensor_noise,0.5,auroc,0.7984407993070218
14,LWF,sensor_noise,0.5,ece,0.019231882162392144
14,LWF,sensor_noise,0.5,nll,0.5428859153339954
14,LWF,sensor_noise,0.5,aurc,0.15615436507936506
14,LWF,sensor_noise,1.0,auroc,0.7960936888819349
14,LWF,sensor_noise,1.0,ece,0.030418564858535925
14,LWF,sensor_noise,1.0,nll,0.5474632347357361
14,LWF,sensor_noise,1.0,aurc,0.15826428571428572
14,LWF,sensor_noise,1.5,auroc,0.7741620708059065
14,LWF,sensor_noise,1.5,ece,0.03506323090940714
14,LWF,sensor_noise,1.5,nll,0.574190104749916
14,LWF,sensor_noise,1.5,aurc,0.18098518518518517
14,LWF,sensor_noise,2.0,auroc,0.7837862082136725
14,LWF,sensor_noise,2.0,ece,0.038874489789207774
14,LWF,sensor_noise,2.0,nll,0.5623429469746671
14,LWF,sensor_noise,2.0,aurc,0.17163849206349208
14,LWF,sensor_noise,3.0,auroc,0.7853874601722044
14,LWF,sensor_noise,3.0,ece,0.03408285409957171
14,LWF,sensor_noise,3.0,nll,0.5635629906569288
14,LWF,sensor_noise,3.0,aurc,0.16933293650793652
14,RWF,missingness,0.5,auroc,0.79516823912796
14,RWF,missingness,0.5,ece,0.02659250120570262
14,RWF,missingness,0.5,nll,0.5492284612522764
14,RWF,missingness,0.5,aurc,0.1608275132275132
14,RWF,missingness,1.0,auroc,0.7981613064960327
14,RWF,missingness,1.0,ece,0.026680749704440426
14,RWF,missingness,1.0,nll,0.5432654003079956
14,RWF,missingness,1.0,aurc,0.15614616402116402
14,RWF,missingness,1.5,auroc,0.7883562727557174
14,RWF,missingness,1.5,ece,0.03897408756613732
14,RWF,missingness,1.5,nll,0.5545347711266034
14,RWF,missingness,1.5,aurc,0.16179708994708994
14,RWF,missingness,2.0,auroc,0.783227901627144
14,RWF,missingness,2.0,ece,0.03779581338043014
14,RWF,missingness,2.0,nll,0.5630649532706857
14,RWF,missingness,2.0,aurc,0.17229973544973545
14,RWF,sensor_noise,0.0,auroc,0.7896780216726869
14,RWF,sensor_noise,0.0,ece,0.034980386073390636
14,RWF,sensor_noise,0.0,nll,0.5576164230827158
14,RWF,sensor_noise,0.0,aurc,0.1669765873015873
14,RWF,sensor_noise,0.5,auroc,0.7985105771158121
14,RWF,sensor_noise,0.5,ece,0.022247889341165627
14,RWF,sensor_noise,0.5,nll,0.542649253419391
14,RWF,sensor_noise,0.5,aurc,0.15521164021164022
14,RWF,sensor_noise,1.0,auroc,0.7952758180486312
14,RWF,sensor_noise,1.0,ece,0.025302585519850252
14,RWF,sensor_noise,1.0,nll,0.5485938377680543
14,RWF,sensor_noise,1.0,aurc,0.15941693121693123
14,RWF,sensor_noise,1.5,auroc,0.7779038427326098
14,RWF,sensor_noise,1.5,ece,0.032164887527624766
14,RWF,sensor_noise,1.5,nll,0.5693466801364425
14,RWF,sensor_noise,1.5,aurc,0.17853611111111112
14,RWF,sensor_noise,2.0,auroc,0.7899179042318429
14,RWF,sensor_noise,2.0,ece,0.038730122750004134
14,RWF,sensor_noise,2.0,nll,0.5539777282136893
14,RWF,sensor_noise,2.0,aurc,0.16445079365079365
14,RWF,sensor_noise,3.0,auroc,0.7974825766589229
14,RWF,sensor_noise,3.0,ece,0.0184727308601141
14,RWF,sensor_noise,3.0,nll,0.5455837015636404
14,RWF,sensor_noise,3.0,aurc,0.1574429894179894
14,CFA,missingness,0.5,auroc,0.7949721261668944
14,CFA,missingness,0.5,ece,0.02114391601458191
14,CFA,missingness,0.5,nll,0.5490521271357461
14,CFA,missingness,0.5,aurc,0.16131931216931217
14,CFA,missingness,1.0,auroc,0.7976408167111445
14,CFA,missingness,1.0,ece,0.02356138609101375
14,CFA,missingness,1.0,nll,0.5441124017996323
14,CFA,missingness,1.0,aurc,0.15819735449735448
14,CFA,missingness,1.5,auroc,0.7886769417026965
14,CFA,missingness,1.5,ece,0.03762566835805774
14,CFA,missingness,1.5,nll,0.5534152104143195
14,CFA,missingness,1.5,aurc,0.16195066137566136
14,CFA,missingness,2.0,auroc,0.7829132089043352
14,CFA,missingness,2.0,ece,0.031696585481365516
14,CFA,missingness,2.0,nll,0.562527121795892
14,CFA,missingness,2.0,aurc,0.1716371693121693
14,CFA,sensor_noise,0.0,auroc,0.7893608224506807
14,CFA,sensor_noise,0.0,ece,0.03437173398584127
14,CFA,sensor_noise,0.0,nll,0.5576907215541964
14,CFA,sensor_noise,0.0,aurc,0.16686666666666666
14,CFA,sensor_noise,0.5,auroc,0.7977252434334414
14,CFA,sensor_noise,0.5,ece,0.02257084064433972
14,CFA,sensor_noise,0.5,nll,0.5434093543462293
14,CFA,sensor_noise,0.5,aurc,0.1565084656084656
14,CFA,sensor_noise,1.0,auroc,0.7948168769424432
14,CFA,sensor_noise,1.0,ece,0.024583711345369616
14,CFA,sensor_noise,1.0,nll,0.5490726505743481
14,CFA,sensor_noise,1.0,aurc,0.1599607142857143
14,CFA,sensor_noise,1.5,auroc,0.7775707169542787
14,CFA,sensor_noise,1.5,ece,0.03018746261422833
14,CFA,sensor_noise,1.5,nll,0.56905120269617
14,CFA,sensor_noise,1.5,aurc,0.17850753968253966
14,CFA,sensor_noise,2.0,auroc,0.7895403910199935
14,CFA,sensor_noise,2.0,ece,0.03174590694904327
14,CFA,sensor_noise,2.0,nll,0.5541822565460071
14,CFA,sensor_noise,2.0,aurc,0.16482949735449737
14,CFA,sensor_noise,3.0,auroc,0.7965710206982315
14,CFA,sensor_noise,3.0,ece,0.019856995545327667
14,CFA,sensor_noise,3.0,nll,0.5460126045626097
14,CFA,sensor_noise,3.0,aurc,0.15720383597883597
14,CRF_NR,missingness,0.5,auroc,0.7951157644581056
14,CRF_NR,missingness,0.5,ece,0.019323386112848916
14,CRF_NR,missingness,0.5,nll,0.5489004849054556
14,CRF_NR,missingness,0.5,aurc,0.16119246031746032
14,CRF_NR,missingness,1.0,auroc,0.7979139516153407
14,CRF_NR,missingness,1.0,ece,0.025741683946301542
14,CRF_NR,missingness,1.0,nll,0.5438315781682301
14,CRF_NR,missingness,1.0,aurc,0.157365873015873
14,CRF_NR,missingness,1.5,auroc,0.7886500526225964
14,CRF_NR,missingness,1.5,ece,0.036641928917417924
14,CRF_NR,missingness,1.5,nll,0.5533505872049334
14,CRF_NR,missingness,1.5,aurc,0.1615825396825397
14,CRF_NR,missingness,2.0,auroc,0.7829612807771262
14,CRF_NR,missingness,2.0,ece,0.034791690664986774
14,CRF_NR,missingness,2.0,nll,0.56231776042212
14,CRF_NR,missingness,2.0,aurc,0.17216626984126987
14,CRF_NR,sensor_noise,0.0,auroc,0.7895633231453182
14,CRF_NR,sensor_noise,0.0,ece,0.035648893833160396
14,CRF_NR,sensor_noise,0.0,nll,0.5572789251384488
14,CRF_NR,sensor_noise,0.0,aurc,0.1666857142857143
14,CRF_NR,sensor_noise,0.5,auroc,0.7977123545388243
14,CRF_NR,sensor_noise,0.5,ece,0.02402531065046787
14,CRF_NR,sensor_noise,0.5,nll,0.5433346107878549
14,CRF_NR,sensor_noise,0.5,aurc,0.15696560846560845
14,CRF_NR,sensor_noise,1.0,auroc,0.7948006528742826
14,CRF_NR,sensor_noise,1.0,ece,0.02503078148327768
14,CRF_NR,sensor_noise,1.0,nll,0.5489498589790996
14,CRF_NR,sensor_noise,1.0,aurc,0.15933029100529097
14,CRF_NR,sensor_noise,1.5,auroc,0.7777379469845223
14,CRF_NR,sensor_noise,1.5,ece,0.029145876914262778
14,CRF_NR,sensor_noise,1.5,nll,0.5687089449625661
14,CRF_NR,sensor_noise,1.5,aurc,0.17809920634920634
14,CRF_NR,sensor_noise,2.0,auroc,0.7895127898181837
14,CRF_NR,sensor_noise,2.0,ece,0.030968073348204294
14,CRF_NR,sensor_noise,2.0,nll,0.5539946479600563
14,CRF_NR,sensor_noise,2.0,aurc,0.16422354497354497
14,CRF_NR,sensor_noise,3.0,auroc,0.7966305762802561
14,CRF_NR,sensor_noise,3.0,ece,0.022032529977460705
14,CRF_NR,sensor_noise,3.0,nll,0.5458481766727261
14,CRF_NR,sensor_noise,3.0,aurc,0.15742460317460316
14,CRF,missingness,0.5,auroc,0.7958597485484973
14,CRF,missingness,0.5,ece,0.021348582466443382
14,CRF,missingness,0.5,nll,0.5483508522653584
14,CRF,missingness,0.5,aurc,0.15951626984126982
14,CRF,missingness,1.0,auroc,0.7993847464045757
14,CRF,missingness,1.0,ece,0.026480742079516253
14,CRF,missingness,1.0,nll,0.5423522912707259
14,CRF,missingness,1.0,aurc,0.15452261904761902
14,CRF,missingness,1.5,auroc,0.7884078286778928
14,CRF,missingness,1.5,ece,0.03544548978159825
14,CRF,missingness,1.5,nll,0.554650036300053
14,CRF,missingness,1.5,aurc,0.16213227513227513
14,CRF,missingness,2.0,auroc,0.7826937697072422
14,CRF,missingness,2.0,ece,0.02790776344388723
14,CRF,missingness,2.0,nll,0.563286011894128
14,CRF,missingness,2.0,aurc,0.1718623015873016
14,CRF,sensor_noise,0.0,auroc,0.7875223117532648
14,CRF,sensor_noise,0.0,ece,0.034177335190276305
14,CRF,sensor_noise,0.0,nll,0.5588681535329184
14,CRF,sensor_noise,0.0,aurc,0.16863095238095238
14,CRF,sensor_noise,0.5,auroc,0.797337243260997
14,CRF,sensor_noise,0.5,ece,0.035542671486735344
14,CRF,sensor_noise,0.5,nll,0.5438561305939282
14,CRF,sensor_noise,0.5,aurc,0.15708505291005292
14,CRF,sensor_noise,1.0,auroc,0.7926404070863174
14,CRF,sensor_noise,1.0,ece,0.02821965705603361
14,CRF,sensor_noise,1.0,nll,0.5511389191865314
14,CRF,sensor_noise,1.0,aurc,0.16123134920634924
14,CRF,sensor_noise,1.5,auroc,0.7781960505248177
14,CRF,sensor_noise,1.5,ece,0.03319602716341615
14,CRF,sensor_noise,1.5,nll,0.5684965419539895
14,CRF,sensor_noise,1.5,aurc,0.17637261904761906
14,CRF,sensor_noise,2.0,auroc,0.7885035652294305
14,CRF,sensor_noise,2.0,ece,0.027439351667960483
14,CRF,sensor_noise,2.0,nll,0.5550513272095313
14,CRF,sensor_noise,2.0,aurc,0.16518703703703705
14,CRF,sensor_noise,3.0,auroc,0.7957830203480091
14,CRF,sensor_noise,3.0,ece,0.029611637653162083
14,CRF,sensor_noise,3.0,nll,0.5473828771443273
14,CRF,sensor_noise,3.0,aurc,0.15828201058201055
15,EF,missingness,0.5,auroc,0.7970447575447798
15,EF,missingness,0.5,ece,0.028867117777466776
15,EF,missingness,0.5,nll,0.5465144461033618
15,EF,missingness,0.5,aurc,0.15803690476190477
15,EF,missingness,1.0,auroc,0.7782501303058498
15,EF,missingness,1.0,ece,0.037411722704768176
15,EF,missingness,1.0,nll,0.5677146631726423
15,EF,missingness,1.0,aurc,0.17835820105820105
15,EF,missingness,1.5,auroc,0.7742444466287924
15,EF,missingness,1.5,ece,0.03428717047721147
15,EF,missingness,1.5,nll,0.5683626501921512
15,EF,missingness,1.5,aurc,0.17803888888888886
15,EF,missingness,2.0,auroc,0.77414192443788
15,EF,missingness,2.0,ece,0.035194682891170184
15,EF,missingness,2.0,nll,0.5721580702649078
15,EF,missingness,2.0,aurc,0.1805293650793651
15,EF,sensor_noise,0.0,auroc,0.7839798400865013
15,EF,sensor_noise,0.0,ece,0.0303159505178531
15,EF,sensor_noise,0.0,nll,0.5589533079953599
15,EF,sensor_noise,0.0,aurc,0.16929232804232805
15,EF,sensor_noise,0.5,auroc,0.773064231373044
15,EF,sensor_noise,0.5,ece,0.020140329846491417
15,EF,sensor_noise,0.5,nll,0.5696144157271603
15,EF,sensor_noise,0.5,aurc,0.18079113756613757
15,EF,sensor_noise,1.0,auroc,0.7756216176815696
15,EF,sensor_noise,1.0,ece,0.02366843981668353
15,EF,sensor_noise,1.0,nll,0.5663206570824151
15,EF,sensor_noise,1.0,aurc,0.17762314814814814
15,EF,sensor_noise,1.5,auroc,0.7833354668032089
15,EF,sensor_noise,1.5,ece,0.027789863688250382
15,EF,sensor_noise,1.5,nll,0.561240621034708
15,EF,sensor_noise,1.5,aurc,0.1743005291005291
15,EF,sensor_noise,2.0,auroc,0.7698277538491388
15,EF,sensor_noise,2.0,ece,0.029182692751288417
15,EF,sensor_noise,2.0,nll,0.5750671404476967
15,EF,sensor_noise,2.0,aurc,0.18458994708994708
15,EF,sensor_noise,3.0,auroc,0.753833125889047
15,EF,sensor_noise,3.0,ece,0.034391438047091175
15,EF,sensor_noise,3.0,nll,0.5966723178144486
15,EF,sensor_noise,3.0,aurc,0.2027689153439153
15,MD,missingness,0.5,auroc,0.786179385750478
15,MD,missingness,0.5,ece,0.03327215326329072
15,MD,missingness,0.5,nll,0.5656977486888647
15,MD,missingness,0.5,aurc,0.17109365079365077
15,MD,missingness,1.0,auroc,0.7705496327420798
15,MD,missingness,1.0,ece,0.03346806837369998
15,MD,missingness,1.0,nll,0.5823014782351779
15,MD,missingness,1.0,aurc,0.18457460317460317
15,MD,missingness,1.5,auroc,0.7686916313921645
15,MD,missingness,1.5,ece,0.028404535281161467
15,MD,missingness,1.5,nll,0.5745522563895018
15,MD,missingness,1.5,aurc,0.18202473544973544
15,MD,missingness,2.0,auroc,0.7783677974034494
15,MD,missingness,2.0,ece,0.025817443651457626
15,MD,missingness,2.0,nll,0.5664524321449671
15,MD,missingness,2.0,aurc,0.17566600529100532
15,MD,sensor_noise,0.0,auroc,0.7824321897052129
15,MD,sensor_noise,0.0,ece,0.03089635004103184
15,MD,sensor_noise,0.0,nll,0.565475581546755
15,MD,sensor_noise,0.0,aurc,0.17217619047619045
15,MD,sensor_noise,0.5,auroc,0.7643572506760589
15,MD,sensor_noise,0.5,ece,0.04038513588905334
15,MD,sensor_noise,0.5,nll,0.5833559032570449
15,MD,sensor_noise,0.5,aurc,0.18693597883597884
15,MD,sensor_noise,1.0,auroc,0.7738891239573037
15,MD,sensor_noise,1.0,ece,0.033206186642249426
15,MD,sensor_noise,1.0,nll,0.5712337818128311
15,MD,sensor_noise,1.0,aurc,0.17683399470899472
15,MD,sensor_noise,1.5,auroc,0.7791018625192012
15,MD,sensor_noise,1.5,ece,0.03131925196945667
15,MD,sensor_noise,1.5,nll,0.5703566635949641
15,MD,sensor_noise,1.5,aurc,0.1774929894179894
15,MD,sensor_noise,2.0,auroc,0.7655099188275496
15,MD,sensor_noise,2.0,ece,0.04580617815007766
15,MD,sensor_noise,2.0,nll,0.5881918770185565
15,MD,sensor_noise,2.0,aurc,0.190143253968254
15,MD,sensor_noise,3.0,auroc,0.7455383179231863
15,MD,sensor_noise,3.0,ece,0.061895011285940806
15,MD,sensor_noise,3.0,nll,0.6265487832055469
15,MD,sensor_noise,3.0,aurc,0.2084415343915344
15,UF,missingness,0.5,auroc,0.7988968398595493
15,UF,missingness,0.5,ece,0.02179617919027805
15,UF,missingness,0.5,nll,0.5435236438407802
15,UF,missingness,0.5,aurc,0.15565952380952383
15,UF,missingness,1.0,auroc,0.7842771093982093
15,UF,missingness,1.0,ece,0.020388182073831557
15,UF,missingness,1.0,nll,0.5596503480112971
15,UF,missingness,1.0,aurc,0.17036137566137566
15,UF,missingness,1.5,auroc,0.7859222823807477
15,UF,missingness,1.5,ece,0.03285620762159426
15,UF,missingness,1.5,nll,0.5555686488478316
15,UF,missingness,1.5,aurc,0.16546574074074072
15,UF,missingness,2.0,auroc,0.7801625988796491
15,UF,missingness,2.0,ece,0.027287918967505303
15,UF,missingness,2.0,nll,0.5660588211787337
15,UF,missingness,2.0,aurc,0.17520171957671957
15,UF,sensor_noise,0.0,auroc,0.790390518296153
15,UF,sensor_noise,0.0,ece,0.020888540372252462
15,UF,sensor_noise,0.0,nll,0.5539893417506048
15,UF,sensor_noise,0.0,aurc,0.16560410052910052
15,UF,sensor_noise,0.5,auroc,0.7743212297604591
15,UF,sensor_noise,0.5,ece,0.02706961929301421
15,UF,sensor_noise,0.5,nll,0.5713553306922672
15,UF,sensor_noise,0.5,aurc,0.18135198412698414
15,UF,sensor_noise,1.0,auroc,0.7829800492102886
15,UF,sensor_noise,1.0,ece,0.022901363369077447
15,UF,sensor_noise,1.0,nll,0.562223176414532
15,UF,sensor_noise,1.0,aurc,0.17299656084656082
15,UF,sensor_noise,1.5,auroc,0.7890767231325029
15,UF,sensor_noise,1.5,ece,0.016559035814677676
15,UF,sensor_noise,1.5,nll,0.5550485221966786
15,UF,sensor_noise,1.5,aurc,0.1674469576719577
15,UF,sensor_noise,2.0,auroc,0.7813554789067774
15,UF,sensor_noise,2.0,ece,0.032261343528827036
15,UF,sensor_noise,2.0,nll,0.5643200216521446
15,UF,sensor_noise,2.0,aurc,0.17436600529100532
15,UF,sensor_noise,3.0,auroc,0.7619141180654339
15,UF,sensor_noise,3.0,ece,0.03446723067760468
15,UF,sensor_noise,3.0,nll,0.5878518376091647
15,UF,sensor_noise,3.0,aurc,0.1933210317460318
15,GF,missingness,0.5,auroc,0.7979879105738034
15,GF,missingness,0.5,ece,0.023427777595818038
15,GF,missingness,0.5,nll,0.5462508950321914
15,GF,missingness,0.5,aurc,0.15884444444444445
15,GF,missingness,1.0,auroc,0.7789252302366496
15,GF,missingness,1.0,ece,0.027680726478497186
15,GF,missingness,1.0,nll,0.5656737752980482
15,GF,missingness,1.0,aurc,0.17602671957671956
15,GF,missingness,1.5,auroc,0.7848964048251159
15,GF,missingness,1.5,ece,0.02112299262235562
15,GF,missingness,1.5,nll,0.5573407255846945
15,GF,missingness,1.5,aurc,0.16706812169312169
15,GF,missingness,2.0,auroc,0.7807057507875037
15,GF,missingness,2.0,ece,0.015329241630931693
15,GF,missingness,2.0,nll,0.5649015355827443
15,GF,missingness,2.0,aurc,0.1748047619047619
15,GF,sensor_noise,0.0,auroc,0.7864389191611656
15,GF,sensor_noise,0.0,ece,0.02368112137168646
15,GF,sensor_noise,0.0,nll,0.5582679658707639
15,GF,sensor_noise,0.0,aurc,0.1682329365079365
15,GF,sensor_noise,0.5,auroc,0.7730108933933799
15,GF,sensor_noise,0.5,ece,0.03391962453350424
15,GF,sensor_noise,0.5,nll,0.572555489102331
15,GF,sensor_noise,0.5,aurc,0.18304007936507935
15,GF,sensor_noise,1.0,auroc,0.7781305779364391
15,GF,sensor_noise,1.0,ece,0.02699809939910967
15,GF,sensor_noise,1.0,nll,0.5667990763585472
15,GF,sensor_noise,1.0,aurc,0.17722738095238094
15,GF,sensor_noise,1.5,auroc,0.7794085488137907
15,GF,sensor_noise,1.5,ece,0.02369209252794583
15,GF,sensor_noise,1.5,nll,0.5668344365702895
15,GF,sensor_noise,1.5,aurc,0.1780753968253968
15,GF,sensor_noise,2.0,auroc,0.7724376788621885
15,GF,sensor_noise,2.0,ece,0.027863736464331545
15,GF,sensor_noise,2.0,nll,0.5737793540115668
15,GF,sensor_noise,2.0,aurc,0.1834293650793651
15,GF,sensor_noise,3.0,auroc,0.7518974484352774
15,GF,sensor_noise,3.0,ece,0.04478438220918178
15,GF,sensor_noise,3.0,nll,0.5993281828214363
15,GF,sensor_noise,3.0,aurc,0.20216825396825394
15,QWF,missingness,0.5,auroc,0.7991635183785947
15,QWF,missingness,0.5,ece,0.02352297077079614
15,QWF,missingness,0.5,nll,0.5430025548745598
15,QWF,missingness,0.5,aurc,0.15626931216931217
15,QWF,missingness,1.0,auroc,0.7856837899523073
15,QWF,missingness,1.0,ece,0.023043976058562596
15,QWF,missingness,1.0,nll,0.5580528392211577
15,QWF,missingness,1.0,aurc,0.17052156084656087
15,QWF,missingness,1.5,auroc,0.7855833625032748
15,QWF,missingness,1.5,ece,0.02890589358160893
15,QWF,missingness,1.5,nll,0.5561490328786773
15,QWF,missingness,1.5,aurc,0.1666281746031746
15,QWF,missingness,2.0,auroc,0.7820694087689253
15,QWF,missingness,2.0,ece,0.02817763392503063
15,QWF,missingness,2.0,nll,0.5640941082798526
15,QWF,missingness,2.0,aurc,0.17410621693121692
15,QWF,sensor_noise,0.0,auroc,0.7918812599590257
15,QWF,sensor_noise,0.0,ece,0.02564250332365433
15,QWF,sensor_noise,0.0,nll,0.5523320146797475
15,QWF,sensor_noise,0.0,aurc,0.1633234126984127
15,QWF,sensor_noise,0.5,auroc,0.7761702797221448
15,QWF,sensor_noise,0.5,ece,0.02308858423431714
15,QWF,sensor_noise,0.5,nll,0.5696226683974102
15,QWF,sensor_noise,0.5,aurc,0.17902222222222225
15,QWF,sensor_noise,1.0,auroc,0.7838000725353966
15,QWF,sensor_noise,1.0,ece,0.021606396997968357
15,QWF,sensor_noise,1.0,nll,0.5614992893180042
15,QWF,sensor_noise,1.0,aurc,0.17264060846560844
15,QWF,sensor_noise,1.5,auroc,0.7907123833703135
15,QWF,sensor_noise,1.5,ece,0.021658546020587283
15,QWF,sensor_noise,1.5,nll,0.5531569994032951
15,QWF,sensor_noise,1.5,aurc,0.1658387566137566
15,QWF,sensor_noise,2.0,auroc,0.7876949489384748
15,QWF,sensor_noise,2.0,ece,0.03404784124344586
15,QWF,sensor_noise,2.0,nll,0.5581759789619212
15,QWF,sensor_noise,2.0,aurc,0.1679649470899471
15,QWF,sensor_noise,3.0,auroc,0.7709370554765292
15,QWF,sensor_noise,3.0,ece,0.02567489751428366
15,QWF,sensor_noise,3.0,nll,0.575146744449959
15,QWF,sensor_noise,3.0,aurc,0.1847957671957672
15,LWF,missingness,0.5,auroc,0.8015596248722165
15,LWF,missingness,0.5,ece,0.031334973514080044
15,LWF,missingness,0.5,nll,0.5409905762280364
15,LWF,missingness,0.5,aurc,0.15531362433862433
15,LWF,missingness,1.0,auroc,0.78681696164116
15,LWF,missingness,1.0,ece,0.021974261624117693
15,LWF,missingness,1.0,nll,0.5575889980078593
15,LWF,missingness,1.0,aurc,0.1691600529100529
15,LWF,missingness,1.5,auroc,0.7905595246937823
15,LWF,missingness,1.5,ece,0.03064024860287706
15,LWF,missingness,1.5,nll,0.5500384492587453
15,LWF,missingness,1.5,aurc,0.16211415343915345
15,LWF,missingness,2.0,auroc,0.7853407655952824
15,LWF,missingness,2.0,ece,0.028790978694955508
15,LWF,missingness,2.0,nll,0.5587639004460799
15,LWF,missingness,2.0,aurc,0.16997341269841268
15,LWF,sensor_noise,0.0,auroc,0.7934520295071705
15,LWF,sensor_noise,0.0,ece,0.016848483302940923
15,LWF,sensor_noise,0.0,nll,0.5501768435307074
15,LWF,sensor_noise,0.0,aurc,0.16082949735449736
15,LWF,sensor_noise,0.5,auroc,0.7795785766226746
15,LWF,sensor_noise,0.5,ece,0.02794517068316539
15,LWF,sensor_noise,0.5,nll,0.5640780122702551
15,LWF,sensor_noise,0.5,aurc,0.1732186507936508
