method,seed,temperature,clean_inference_ms_per_observation,fault_inference_ms_per_observation,parameters,train_seconds,epochs
QMF-PD-faithful,106,0.8407217742674157,0.001207126491134568,0.0009259853295864081,17560,16.73763630000758,47
QMF-PD-faithful,107,1.089967708485253,0.0007087763469951359,0.0007775893730348733,17560,14.021238600020297,40
QMF-PD-faithful,108,0.8216740228315624,0.0009343492195943215,0.0008252978938017945,17560,16.366780499985907,46
QMF-PD-faithful,109,0.6324990942898413,0.0008193171433408726,0.0007450045870726298,17560,10.569184699998004,31
QMF-PD-faithful,110,0.941708905501793,0.0008523602212658006,0.0007665902859015744,17560,11.84337119999691,34
