seed,method,fault_type,subset,metric,value,n,inference_ms_per_observation
103,RO-CAGF,gaussian,unaffected,ece15,0.22449077156104688,2599,0.001560219984335567
103,RO-CAGF,gaussian,all,accuracy,0.48762603116406966,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,macro_f1,0.4776337644636261,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,macro_auroc,0.8138848531529342,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,macro_auprc,0.5431238761752473,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,nll,1.9244114399645251,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,brier,0.7405407869551491,4364,0.001560219984335567
103,RO-CAGF,gaussian,all,ece15,0.2669535800200007,4364,0.001560219984335567
103,RO-CAGF,offset,fault_applied_available,accuracy,0.38231197771587744,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,macro_f1,0.3457258880939298,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,macro_auroc,0.7801663202803053,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,macro_auprc,0.5147299489029136,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,nll,2.6102736710296313,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,brier,0.9540418663773456,1436,0.0011991292400320602
103,RO-CAGF,offset,fault_applied_available,ece15,0.41996772157697626,1436,0.0011991292400320602
103,RO-CAGF,offset,assigned,accuracy,0.4,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,macro_f1,0.3756385278967386,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,macro_auroc,0.7814931289824446,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,macro_auprc,0.5100333262743276,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,nll,2.5459451110289457,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,brier,0.9292238508371465,1765,0.0011991292400320602
103,RO-CAGF,offset,assigned,ece15,0.39937779932116657,1765,0.0011991292400320602
103,RO-CAGF,offset,unaffected,accuracy,0.5140438630242401,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,macro_f1,0.49880305799587915,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,macro_auroc,0.8327837299803428,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,macro_auprc,0.5755508924605904,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,nll,1.705758071768293,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,brier,0.6768280521177433,2599,0.0011991292400320602
103,RO-CAGF,offset,unaffected,ece15,0.22449077156104688,2599,0.0011991292400320602
103,RO-CAGF,offset,all,accuracy,0.4679193400549954,4364,0.0011991292400320602
103,RO-CAGF,offset,all,macro_f1,0.4571754368473047,4364,0.0011991292400320602
103,RO-CAGF,offset,all,macro_auroc,0.8030363423428565,4364,0.0011991292400320602
103,RO-CAGF,offset,all,macro_auprc,0.5341296337856284,4364,0.0011991292400320602
103,RO-CAGF,offset,all,nll,2.0455679077662423,4364,0.0011991292400320602
103,RO-CAGF,offset,all,brier,0.7789083877592985,4364,0.0011991292400320602
103,RO-CAGF,offset,all,ece15,0.2952230311486286,4364,0.0011991292400320602
103,RO-CAGF,drift,fault_applied_available,accuracy,0.4206128133704735,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,macro_f1,0.3980630886255023,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,macro_auroc,0.7818438256869258,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,macro_auprc,0.5280076737637188,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,nll,2.3623961699744767,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,brier,0.877706973246713,1436,0.0011839825836267223
103,RO-CAGF,drift,fault_applied_available,ece15,0.3573892218654866,1436,0.0011839825836267223
103,RO-CAGF,drift,assigned,accuracy,0.4311614730878187,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,macro_f1,0.41451372680262405,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,macro_auroc,0.7836246030459265,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,macro_auprc,0.5214460933798567,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,nll,2.3442725379325133,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,brier,0.8671179547829886,1765,0.0011839825836267223
103,RO-CAGF,drift,assigned,ece15,0.34846405344711817,1765,0.0011839825836267223
103,RO-CAGF,drift,unaffected,accuracy,0.5140438630242401,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,macro_f1,0.49880305799587915,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,macro_auroc,0.8327837299803428,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,macro_auprc,0.5755508924605904,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,nll,1.705758071768293,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,brier,0.6768280521177433,2599,0.0011839825836267223
103,RO-CAGF,drift,unaffected,ece15,0.22449077156104688,2599,0.0011839825836267223
103,RO-CAGF,drift,all,accuracy,0.4805224564619615,4364,0.0011839825836267223
103,RO-CAGF,drift,all,macro_f1,0.46967691178547266,4364,0.0011839825836267223
103,RO-CAGF,drift,all,macro_auroc,0.8071740627275177,4364,0.0011839825836267223
103,RO-CAGF,drift,all,macro_auprc,0.5423114043006425,4364,0.0011839825836267223
103,RO-CAGF,drift,all,nll,1.9640023505904398,4364,0.0011839825836267223
103,RO-CAGF,drift,all,brier,0.7537899398822158,4364,0.0011839825836267223
103,RO-CAGF,drift,all,ece15,0.2744319096863215,4364,0.0011839825836267223
103,RO-CAGF,stuck_at,fault_applied_available,accuracy,0.366991643454039,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,macro_f1,0.3253156895997509,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,macro_auroc,0.7706275799583703,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,macro_auprc,0.4958796289363468,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,nll,2.574061405903982,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,brier,0.9590832919374963,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,fault_applied_available,ece15,0.4174496410492403,1436,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,accuracy,0.3875354107648725,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,macro_f1,0.36009677127609274,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,macro_auroc,0.773955791430439,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,macro_auprc,0.49523869863650277,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,nll,2.516482894190174,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,brier,0.9333255432475579,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,assigned,ece15,0.3973290494075915,1765,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,accuracy,0.5140438630242401,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,macro_f1,0.49880305799587915,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,macro_auroc,0.8327837299803428,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,macro_auprc,0.5755508924605904,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,nll,1.705758071768293,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,brier,0.6768280521177433,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,unaffected,ece15,0.22449077156104688,2599,0.0012809349255769502
103,RO-CAGF,stuck_at,all,accuracy,0.462878093492209,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,macro_f1,0.4519076756408859,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,macro_auroc,0.8006398576506585,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,macro_auprc,0.5293367162147633,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,nll,2.033652047839471,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,brier,0.7805672986448109,4364,0.0012809349255769502
103,RO-CAGF,stuck_at,all,ece15,0.2943944103886074,4364,0.0012809349255769502
103,RO-PDRF-Full,gaussian,fault_applied_available,accuracy,0.4700557103064067,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,macro_f1,0.46182813283464785,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,macro_auroc,0.7844471501908553,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,macro_auprc,0.49757525236550193,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,nll,3.313339614968105,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,brier,0.8723994250860369,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,fault_applied_available,ece15,0.3879537310523907,1436,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,accuracy,0.488385269121813,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,macro_f1,0.47908003051596354,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,macro_auroc,0.7961246795087389,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,macro_auprc,0.5164323482188019,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,nll,3.0965389647334374,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,brier,0.8361787722909063,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,assigned,ece15,0.36746682055273405,1765,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,accuracy,0.5806079261254329,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,macro_f1,0.5627904088590926,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,macro_auroc,0.8640518087158068,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,macro_auprc,0.6218318854033846,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,nll,1.8619434097698295,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,brier,0.6275531932860701,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,unaffected,ece15,0.2503780676980072,2599,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,accuracy,0.5433088909257562,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,macro_f1,0.5296318152509933,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,macro_auroc,0.8352093170589726,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,macro_auprc,0.5749461379731635,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,nll,2.3612699804643227,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,brier,0.7119308621548914,4364,0.0014350137451478373
103,RO-PDRF-Full,gaussian,all,ece15,0.29759253866075924,4364,0.0014350137451478373
103,RO-PDRF-Full,offset,fault_applied_available,accuracy,0.4756267409470752,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,macro_f1,0.4675000778248732,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,macro_auroc,0.803574824352964,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,macro_auprc,0.5487834100028609,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,nll,3.548086712368948,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,brier,0.9462807889352721,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,fault_applied_available,ece15,0.43636487119294143,1436,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,accuracy,0.49291784702549574,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,macro_f1,0.4843935071996948,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,macro_auroc,0.8047013913754085,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,macro_auprc,0.5512253962878626,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,nll,3.28752867117401,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,brier,0.8962884824821256,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,assigned,ece15,0.4076605200598666,1765,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,accuracy,0.5806079261254329,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,macro_f1,0.5627904088590926,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,macro_auroc,0.8640518087158068,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,macro_auprc,0.6218318854033846,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,nll,1.8619434097698295,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,brier,0.6275531932860701,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,unaffected,ece15,0.2503780676980072,2599,0.0011901237452778314
103,RO-PDRF-Full,offset,all,accuracy,0.5451420714940421,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,macro_f1,0.5333579526868325,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,macro_auroc,0.8300349201616916,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,macro_auprc,0.5800338864135887,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,nll,2.438514900690631,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,brier,0.7362419617166471,4364,0.0011901237452778314
103,RO-PDRF-Full,offset,all,ece15,0.3136640780363795,4364,0.0011901237452778314
103,RO-PDRF-Full,drift,fault_applied_available,accuracy,0.504874651810585,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,macro_f1,0.4981013563594998,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,macro_auroc,0.8127734423637266,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,macro_auprc,0.5667689882240291,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,nll,3.2243213180626804,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,brier,0.8872721556252738,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,fault_applied_available,ece15,0.40306384928918815,1436,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,accuracy,0.5167138810198301,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,macro_f1,0.5077050704970077,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,macro_auroc,0.813907860840482,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,macro_auprc,0.5687395513049723,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,nll,3.024113880112367,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,brier,0.8482791921517245,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,assigned,ece15,0.38101936966265226,1765,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,accuracy,0.5806079261254329,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,macro_f1,0.5627904088590926,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,macro_auroc,0.8640518087158068,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,macro_auprc,0.6218318854033846,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,nll,1.8619434097698295,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,brier,0.6275531932860701,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,unaffected,ece15,0.2503780676980072,2599,0.0010905362062022179
103,RO-PDRF-Full,drift,all,accuracy,0.5547662694775435,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,macro_f1,0.5416493669233926,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,macro_auroc,0.8355963944644015,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,macro_auprc,0.5893647049736724,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,nll,2.3319779835907686,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,brier,0.7168248220665192,4364,0.0010905362062022179
103,RO-PDRF-Full,drift,all,ece15,0.3025141691978539,4364,0.0010905362062022179
103,RO-PDRF-Full,stuck_at,fault_applied_available,accuracy,0.49512534818941506,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,macro_f1,0.4941531230848144,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,macro_auroc,0.8074873490329669,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,macro_auprc,0.5531605066660631,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,nll,2.8437746105438175,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,brier,0.8679806260163883,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,fault_applied_available,ece15,0.3807575242765103,1436,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,accuracy,0.5087818696883852,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,macro_f1,0.5043281752430436,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,macro_auroc,0.8129292175342847,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,macro_auprc,0.5582174514200362,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,nll,2.7145019413038187,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,brier,0.8325836473821157,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,assigned,ece15,0.36226798626924034,1765,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,accuracy,0.5806079261254329,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,macro_f1,0.5627904088590926,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,macro_auroc,0.8640518087158068,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,macro_auprc,0.6218318854033846,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,nll,1.8619434097698295,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,brier,0.6275531932860701,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,unaffected,ece15,0.2503780676980072,2599,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,accuracy,0.5515582034830431,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,macro_f1,0.5402489919798809,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,macro_auroc,0.8382253402811362,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,macro_auprc,0.585986054811171,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,nll,2.2067568396867614,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,brier,0.7104768301970511,4364,0.0010294454587550063
103,RO-PDRF-Full,stuck_at,all,ece15,0.29536614786939375,4364,0.0010294454587550063
103,RO-MER,gaussian,fault_applied_available,accuracy,0.4338440111420613,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,macro_f1,0.42886972978168797,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,macro_auroc,0.7773986859303005,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,macro_auprc,0.48995278741878595,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,nll,2.1279077143372147,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,brier,0.8369688745803534,1436,0.0009330430818319587
103,RO-MER,gaussian,fault_applied_available,ece15,0.3326135812363585,1436,0.0009330430818319587
103,RO-MER,gaussian,assigned,accuracy,0.45325779036827196,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,macro_f1,0.4531276707742656,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,macro_auroc,0.7850309448980654,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,macro_auprc,0.5058210758977307,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,nll,1.965973240546212,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,brier,0.7915714398347757,1765,0.0009330430818319587
103,RO-MER,gaussian,assigned,ece15,0.2974502650604032,1765,0.0009330430818319587
103,RO-MER,gaussian,unaffected,accuracy,0.5417468257021931,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,macro_f1,0.5296262028350281,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,macro_auroc,0.8511222540370378,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,macro_auprc,0.6203980322827665,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,nll,1.3220586338308573,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,brier,0.5976300072716848,2599,0.0009330430818319587
103,RO-MER,gaussian,unaffected,ece15,0.18048928043919374,2599,0.0009330430818319587
103,RO-MER,gaussian,all,accuracy,0.5059578368469294,4364,0.0009330430818319587
103,RO-MER,gaussian,all,macro_f1,0.5007832893004314,4364,0.0009330430818319587
103,RO-MER,gaussian,all,macro_auroc,0.8220565175510565,4364,0.0009330430818319587
103,RO-MER,gaussian,all,macro_auprc,0.5703538760753958,4364,0.0009330430818319587
103,RO-MER,gaussian,all,nll,1.5824869749978148,4364,0.0009330430818319587
103,RO-MER,gaussian,all,brier,0.6760687397359046,4364,0.0009330430818319587
103,RO-MER,gaussian,all,ece15,0.2277935842866476,4364,0.0009330430818319587
103,RO-MER,offset,fault_applied_available,accuracy,0.4338440111420613,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,macro_f1,0.39363817841231263,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,macro_auroc,0.8044696388947535,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,macro_auprc,0.5466950238048608,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,nll,2.187115793784564,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,brier,0.8787457419072221,1436,0.0016468377654994715
103,RO-MER,offset,fault_applied_available,ece15,0.36290924438900607,1436,0.0016468377654994715
103,RO-MER,offset,assigned,accuracy,0.45325779036827196,1765,0.0016468377654994715
103,RO-MER,offset,assigned,macro_f1,0.43433820681678964,1765,0.0016468377654994715
103,RO-MER,offset,assigned,macro_auroc,0.8002292504762519,1765,0.0016468377654994715
103,RO-MER,offset,assigned,macro_auprc,0.5508801087990768,1765,0.0016468377654994715
103,RO-MER,offset,assigned,nll,2.0141447998019597,1765,0.0016468377654994715
103,RO-MER,offset,assigned,brier,0.8255610044134633,1765,0.0016468377654994715
103,RO-MER,offset,assigned,ece15,0.32229857609393575,1765,0.0016468377654994715
103,RO-MER,offset,unaffected,accuracy,0.5417468257021931,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,macro_f1,0.5296262028350281,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,macro_auroc,0.8511222540370378,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,macro_auprc,0.6203980322827665,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,nll,1.3220586338308573,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,brier,0.5976300072716848,2599,0.0016468377654994715
103,RO-MER,offset,unaffected,ece15,0.18048928043919374,2599,0.0016468377654994715
103,RO-MER,offset,all,accuracy,0.5059578368469294,4364,0.0016468377654994715
103,RO-MER,offset,all,macro_f1,0.49812676131916733,4364,0.0016468377654994715
103,RO-MER,offset,all,macro_auroc,0.8218402908198875,4364,0.0016468377654994715
103,RO-MER,offset,all,macro_auprc,0.5806697484474674,4364,0.0016468377654994715
103,RO-MER,offset,all,nll,1.6019697435785645,4364,0.0016468377654994715
103,RO-MER,offset,all,brier,0.6898156649149567,4364,0.0016468377654994715
103,RO-MER,offset,all,ece15,0.23733448000892818,4364,0.0016468377654994715
103,RO-MER,drift,fault_applied_available,accuracy,0.49303621169916434,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,macro_f1,0.47352911154229055,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,macro_auroc,0.8120583469927363,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,macro_auprc,0.5774132290715585,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,nll,1.8547818123013755,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,brier,0.7707518048070608,1436,0.0013489917455361447
103,RO-MER,drift,fault_applied_available,ece15,0.28328618168581826,1436,0.0013489917455361447
103,RO-MER,drift,assigned,accuracy,0.5014164305949008,1765,0.0013489917455361447
103,RO-MER,drift,assigned,macro_f1,0.4928332914852686,1765,0.0013489917455361447
103,RO-MER,drift,assigned,macro_auroc,0.8117379963589607,1765,0.0013489917455361447
103,RO-MER,drift,assigned,macro_auprc,0.5796932318938431,1765,0.0013489917455361447
103,RO-MER,drift,assigned,nll,1.7437586256320678,1765,0.0013489917455361447
103,RO-MER,drift,assigned,brier,0.7376973819342385,1765,0.0013489917455361447
103,RO-MER,drift,assigned,ece15,0.25731761097570316,1765,0.0013489917455361447
103,RO-MER,drift,unaffected,accuracy,0.5417468257021931,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,macro_f1,0.5296262028350281,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,macro_auroc,0.8511222540370378,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,macro_auprc,0.6203980322827665,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,nll,1.3220586338308573,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,brier,0.5976300072716848,2599,0.0013489917455361447
103,RO-MER,drift,unaffected,ece15,0.18048928043919374,2599,0.0013489917455361447
103,RO-MER,drift,all,accuracy,0.525435380384968,4364,0.0013489917455361447
103,RO-MER,drift,all,macro_f1,0.5180953760186766,4364,0.0013489917455361447
103,RO-MER,drift,all,macro_auroc,0.8314791335350175,4364,0.0013489917455361447
103,RO-MER,drift,all,macro_auprc,0.5978699626806752,4364,0.0013489917455361447
103,RO-MER,drift,all,nll,1.492613282210586,4364,0.0013489917455361447
103,RO-MER,drift,all,brier,0.6542796214512008,4364,0.0013489917455361447
103,RO-MER,drift,all,ece15,0.2115621380234781,4364,0.0013489917455361447
103,RO-MER,stuck_at,fault_applied_available,accuracy,0.4818941504178273,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,macro_f1,0.45097914049156884,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,macro_auroc,0.8007252268102469,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,macro_auprc,0.561906070880827,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,nll,1.889766816414805,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,brier,0.7762686408419701,1436,0.0015655591233811016
103,RO-MER,stuck_at,fault_applied_available,ece15,0.262422283130768,1436,0.0015655591233811016
103,RO-MER,stuck_at,assigned,accuracy,0.49235127478753543,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,macro_f1,0.47604649647782415,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,macro_auroc,0.8021423190969009,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,macro_auprc,0.5653966640782894,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,nll,1.7722223456926256,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,brier,0.7421858672294965,1765,0.0015655591233811016
103,RO-MER,stuck_at,assigned,ece15,0.24034279179640605,1765,0.0015655591233811016
