seed,method,fault,calibrated,metric,value
102,DWR,correlated_dual,True,ece_20,0.3061509095883555
102,DWR,correlated_dual,True,adaptive_ece_15,0.3060312989064578
102,DWR,correlated_dual,True,class_1_auroc,0.7311783133697891
102,DWR,correlated_dual,True,class_1_auprc,0.4313175791198897
102,DWR,correlated_dual,True,class_1_recall,0.4934876989869754
102,DWR,correlated_dual,True,class_2_auroc,0.8799495261128956
102,DWR,correlated_dual,True,class_2_auprc,0.6473453462319781
102,DWR,correlated_dual,True,class_2_recall,0.7912408759124088
102,DWR,correlated_dual,True,class_3_auroc,0.8745435833184177
102,DWR,correlated_dual,True,class_3_auprc,0.7519157941375416
102,DWR,correlated_dual,True,class_3_recall,0.6797297297297298
102,DWR,correlated_dual,True,class_4_auroc,0.768302859474094
102,DWR,correlated_dual,True,class_4_auprc,0.3066552490863259
102,DWR,correlated_dual,True,class_4_recall,0.1694915254237288
102,DWR,correlated_dual,True,class_5_auroc,0.8095728724152168
102,DWR,correlated_dual,True,class_5_auprc,0.6659441335256292
102,DWR,correlated_dual,True,class_5_recall,0.607795371498173
102,DWR,correlated_dual,True,class_6_auroc,0.749672708818642
102,DWR,correlated_dual,True,class_6_auprc,0.30907744276948
102,DWR,correlated_dual,True,class_6_recall,0.2030598052851182
102,BCRF,natural,False,accuracy,0.6074702108157654
102,BCRF,natural,False,macro_f1,0.5766633563798907
102,BCRF,natural,False,macro_auroc,0.8837737155661957
102,BCRF,natural,False,macro_auprc,0.6847754476927649
102,BCRF,natural,False,micro_auprc,0.7118445570863501
102,BCRF,natural,False,nll,1.3255106244731405
102,BCRF,natural,False,brier,0.5284084328483577
102,BCRF,natural,False,ece_10,0.1488705734516588
102,BCRF,natural,False,ece_15,0.1495954969421534
102,BCRF,natural,False,ece_20,0.1495643810571387
102,BCRF,natural,False,adaptive_ece_15,0.1488705871986971
102,BCRF,natural,False,class_1_auroc,0.8154649074109462
102,BCRF,natural,False,class_1_auprc,0.5893964260495821
102,BCRF,natural,False,class_1_recall,0.6280752532561505
102,BCRF,natural,False,class_2_auroc,0.9399328998875052
102,BCRF,natural,False,class_2_auprc,0.916634154042553
102,BCRF,natural,False,class_2_recall,0.8715328467153285
102,BCRF,natural,False,class_3_auroc,0.9652247031800012
102,BCRF,natural,False,class_3_auprc,0.9158585798935288
102,BCRF,natural,False,class_3_recall,0.7797297297297298
102,BCRF,natural,False,class_4_auroc,0.8540886276255115
102,BCRF,natural,False,class_4_auprc,0.4067706858660227
102,BCRF,natural,False,class_4_recall,0.0706214689265536
102,BCRF,natural,False,class_5_auroc,0.8643204782173285
102,BCRF,natural,False,class_5_auprc,0.7751139408351637
102,BCRF,natural,False,class_5_recall,0.7235079171741778
102,BCRF,natural,False,class_6_auroc,0.8636106770758808
102,BCRF,natural,False,class_6_auprc,0.5048788994697392
102,BCRF,natural,False,class_6_recall,0.5549374130737135
102,BCRF,natural,True,accuracy,0.6074702108157654
102,BCRF,natural,True,macro_f1,0.5766633563798907
102,BCRF,natural,True,macro_auroc,0.8839516322610416
102,BCRF,natural,True,macro_auprc,0.6866207834485221
102,BCRF,natural,True,micro_auprc,0.7111957271477825
102,BCRF,natural,True,nll,1.5835775287956793
102,BCRF,natural,True,brier,0.5693206437373179
102,BCRF,natural,True,ece_10,0.2088911301848212
102,BCRF,natural,True,ece_15,0.2086592504838319
102,BCRF,natural,True,ece_20,0.2088911627734286
102,BCRF,natural,True,adaptive_ece_15,0.2081928139059069
102,BCRF,natural,True,class_1_auroc,0.8170413188429038
102,BCRF,natural,True,class_1_auprc,0.5938593712382797
102,BCRF,natural,True,class_1_recall,0.6280752532561505
102,BCRF,natural,True,class_2_auroc,0.9397126718423564
102,BCRF,natural,True,class_2_auprc,0.9157209998670712
102,BCRF,natural,True,class_2_recall,0.8715328467153285
102,BCRF,natural,True,class_3_auroc,0.964643368534097
102,BCRF,natural,True,class_3_auprc,0.9167832526070484
102,BCRF,natural,True,class_3_recall,0.7797297297297298
102,BCRF,natural,True,class_4_auroc,0.8543511401426647
102,BCRF,natural,True,class_4_auprc,0.414403291793066
102,BCRF,natural,True,class_4_recall,0.0706214689265536
102,BCRF,natural,True,class_5_auroc,0.8629388102253744
102,BCRF,natural,True,class_5_auprc,0.7710212557145053
102,BCRF,natural,True,class_5_recall,0.7235079171741778
102,BCRF,natural,True,class_6_auroc,0.8650224839788534
102,BCRF,natural,True,class_6_auprc,0.5079365294711614
102,BCRF,natural,True,class_6_recall,0.5549374130737135
102,BCRF,silent_gaussian,False,accuracy,0.5348304307974335
102,BCRF,silent_gaussian,False,macro_f1,0.5146342331149497
102,BCRF,silent_gaussian,False,macro_auroc,0.8375562737288393
102,BCRF,silent_gaussian,False,macro_auprc,0.5842335193113988
102,BCRF,silent_gaussian,False,micro_auprc,0.6039810019430938
102,BCRF,silent_gaussian,False,nll,1.7997301235393293
102,BCRF,silent_gaussian,False,brier,0.6584730650223167
102,BCRF,silent_gaussian,False,ece_10,0.2250387810518936
102,BCRF,silent_gaussian,False,ece_15,0.2250387841454894
102,BCRF,silent_gaussian,False,ece_20,0.2250387934604224
102,BCRF,silent_gaussian,False,adaptive_ece_15,0.2250387805260505
102,BCRF,silent_gaussian,False,class_1_auroc,0.7904034722815965
102,BCRF,silent_gaussian,False,class_1_auprc,0.5160466303938749
102,BCRF,silent_gaussian,False,class_1_recall,0.6338639652677279
102,BCRF,silent_gaussian,False,class_2_auroc,0.8871182465879534
102,BCRF,silent_gaussian,False,class_2_auprc,0.7270755833787261
102,BCRF,silent_gaussian,False,class_2_recall,0.7051094890510949
102,BCRF,silent_gaussian,False,class_3_auroc,0.9234980013125708
102,BCRF,silent_gaussian,False,class_3_auprc,0.8232368046107713
102,BCRF,silent_gaussian,False,class_3_recall,0.6932432432432433
102,BCRF,silent_gaussian,False,class_4_auroc,0.7905068983421725
102,BCRF,silent_gaussian,False,class_4_auprc,0.3238398864586431
102,BCRF,silent_gaussian,False,class_4_recall,0.097457627118644
102,BCRF,silent_gaussian,False,class_5_auroc,0.8488189127967758
102,BCRF,silent_gaussian,False,class_5_auprc,0.73929366221413
102,BCRF,silent_gaussian,False,class_5_recall,0.6601705237515225
102,BCRF,silent_gaussian,False,class_6_auroc,0.7849921110519679
102,BCRF,silent_gaussian,False,class_6_auprc,0.3759085488122475
102,BCRF,silent_gaussian,False,class_6_recall,0.4019471488178025
102,BCRF,silent_gaussian,True,accuracy,0.5348304307974335
102,BCRF,silent_gaussian,True,macro_f1,0.5146342331149497
102,BCRF,silent_gaussian,True,macro_auroc,0.8372835690049083
102,BCRF,silent_gaussian,True,macro_auprc,0.5839766750357892
102,BCRF,silent_gaussian,True,micro_auprc,0.6030350250909079
102,BCRF,silent_gaussian,True,nll,2.203337282546538
102,BCRF,silent_gaussian,True,brier,0.7075651135139118
102,BCRF,silent_gaussian,True,ece_10,0.284532744563795
102,BCRF,silent_gaussian,True,ece_15,0.2845327259407581
102,BCRF,silent_gaussian,True,ece_20,0.2845719445950935
102,BCRF,silent_gaussian,True,adaptive_ece_15,0.284532716147786
102,BCRF,silent_gaussian,True,class_1_auroc,0.7910738706948621
102,BCRF,silent_gaussian,True,class_1_auprc,0.5153264721065478
102,BCRF,silent_gaussian,True,class_1_recall,0.6338639652677279
102,BCRF,silent_gaussian,True,class_2_auroc,0.8869476194538741
102,BCRF,silent_gaussian,True,class_2_auprc,0.7308475797293409
102,BCRF,silent_gaussian,True,class_2_recall,0.7051094890510949
102,BCRF,silent_gaussian,True,class_3_auroc,0.9211954089851442
102,BCRF,silent_gaussian,True,class_3_auprc,0.8200719788467381
102,BCRF,silent_gaussian,True,class_3_recall,0.6932432432432433
102,BCRF,silent_gaussian,True,class_4_auroc,0.7903635692121302
102,BCRF,silent_gaussian,True,class_4_auprc,0.3252749063955025
102,BCRF,silent_gaussian,True,class_4_recall,0.097457627118644
102,BCRF,silent_gaussian,True,class_5_auroc,0.8476464373833499
102,BCRF,silent_gaussian,True,class_5_auprc,0.7357396017874026
102,BCRF,silent_gaussian,True,class_5_recall,0.6601705237515225
102,BCRF,silent_gaussian,True,class_6_auroc,0.7864745083000892
102,BCRF,silent_gaussian,True,class_6_auprc,0.3765995113492031
102,BCRF,silent_gaussian,True,class_6_recall,0.4019471488178025
102,BCRF,gain_loss,False,accuracy,0.5650779101741522
102,BCRF,gain_loss,False,macro_f1,0.5419225902373079
102,BCRF,gain_loss,False,macro_auroc,0.8615561487102036
102,BCRF,gain_loss,False,macro_auprc,0.630393213748312
102,BCRF,gain_loss,False,micro_auprc,0.6527081518265399
102,BCRF,gain_loss,False,nll,1.456435255570519
102,BCRF,gain_loss,False,brier,0.582976695088529
102,BCRF,gain_loss,False,ece_10,0.1647353818269632
102,BCRF,gain_loss,False,ece_15,0.1647353832508368
102,BCRF,gain_loss,False,ece_20,0.1647353609093387
102,BCRF,gain_loss,False,adaptive_ece_15,0.164735364767797
102,BCRF,gain_loss,False,class_1_auroc,0.8020620612022729
102,BCRF,gain_loss,False,class_1_auprc,0.5858274112436431
102,BCRF,gain_loss,False,class_1_recall,0.6410998552821997
102,BCRF,gain_loss,False,class_2_auroc,0.9231269207952812
102,BCRF,gain_loss,False,class_2_auprc,0.8027119267788171
102,BCRF,gain_loss,False,class_2_recall,0.8189781021897811
102,BCRF,gain_loss,False,class_3_auroc,0.9433782292226002
102,BCRF,gain_loss,False,class_3_auprc,0.865782922515668
102,BCRF,gain_loss,False,class_3_recall,0.7027027027027027
102,BCRF,gain_loss,False,class_4_auroc,0.8133877906761118
102,BCRF,gain_loss,False,class_4_auprc,0.3484045859901033
102,BCRF,gain_loss,False,class_4_recall,0.0805084745762711
102,BCRF,gain_loss,False,class_5_auroc,0.858004478130695
102,BCRF,gain_loss,False,class_5_auprc,0.755831847629079
102,BCRF,gain_loss,False,class_5_recall,0.6894031668696712
102,BCRF,gain_loss,False,class_6_auroc,0.8293774122342608
102,BCRF,gain_loss,False,class_6_auprc,0.4238005883325612
102,BCRF,gain_loss,False,class_6_recall,0.4436717663421418
102,BCRF,gain_loss,True,accuracy,0.5650779101741522
102,BCRF,gain_loss,True,macro_f1,0.5419225902373079
102,BCRF,gain_loss,True,macro_auroc,0.8612674959387085
102,BCRF,gain_loss,True,macro_auprc,0.6309170756058425
102,BCRF,gain_loss,True,micro_auprc,0.6516113166582611
102,BCRF,gain_loss,True,nll,1.7289168068140115
102,BCRF,gain_loss,True,brier,0.6258225095571861
102,BCRF,gain_loss,True,ece_10,0.2285068863908922
102,BCRF,gain_loss,True,ece_15,0.2285068376240765
102,BCRF,gain_loss,True,ece_20,0.2285461006336098
102,BCRF,gain_loss,True,adaptive_ece_15,0.2285068786193426
102,BCRF,gain_loss,True,class_1_auroc,0.8027452647571376
102,BCRF,gain_loss,True,class_1_auprc,0.5858106693060894
102,BCRF,gain_loss,True,class_1_recall,0.6410998552821997
102,BCRF,gain_loss,True,class_2_auroc,0.9235832491771208
102,BCRF,gain_loss,True,class_2_auprc,0.8085435606810064
102,BCRF,gain_loss,True,class_2_recall,0.8189781021897811
102,BCRF,gain_loss,True,class_3_auroc,0.941384016466798
102,BCRF,gain_loss,True,class_3_auprc,0.8635883503075343
102,BCRF,gain_loss,True,class_3_recall,0.7027027027027027
102,BCRF,gain_loss,True,class_4_auroc,0.8128635383055792
102,BCRF,gain_loss,True,class_4_auprc,0.3519504416992302
102,BCRF,gain_loss,True,class_4_recall,0.0805084745762711
102,BCRF,gain_loss,True,class_5_auroc,0.8566334674434811
102,BCRF,gain_loss,True,class_5_auprc,0.752002282518788
102,BCRF,gain_loss,True,class_5_recall,0.6894031668696712
102,BCRF,gain_loss,True,class_6_auroc,0.830395439482134
102,BCRF,gain_loss,True,class_6_auprc,0.4236071491224073
102,BCRF,gain_loss,True,class_6_recall,0.4436717663421418
102,BCRF,offset,False,accuracy,0.5091659028414299
102,BCRF,offset,False,macro_f1,0.4976238619978495
102,BCRF,offset,False,macro_auroc,0.8345915779258762
102,BCRF,offset,False,macro_auprc,0.5807551501886299
102,BCRF,offset,False,micro_auprc,0.586121419467359
102,BCRF,offset,False,nll,1.8517738781172768
102,BCRF,offset,False,brier,0.6874831589415059
102,BCRF,offset,False,ece_10,0.2429234873090284
102,BCRF,offset,False,ece_15,0.2429234878007257
102,BCRF,offset,False,ece_20,0.2429235282257595
102,BCRF,offset,False,adaptive_ece_15,0.2429234908055428
102,BCRF,offset,False,class_1_auroc,0.7865564137408231
102,BCRF,offset,False,class_1_auprc,0.5285784483191207
102,BCRF,offset,False,class_1_recall,0.6555716353111433
102,BCRF,offset,False,class_2_auroc,0.8636832049331082
102,BCRF,offset,False,class_2_auprc,0.6760315209585938
102,BCRF,offset,False,class_2_recall,0.5708029197080292
102,BCRF,offset,False,class_3_auroc,0.9235214933476524
102,BCRF,offset,False,class_3_auprc,0.8383444675777177
102,BCRF,offset,False,class_3_recall,0.6364864864864865
102,BCRF,offset,False,class_4_auroc,0.790323004364005
102,BCRF,offset,False,class_4_auprc,0.3398180868291251
102,BCRF,offset,False,class_4_recall,0.077683615819209
102,BCRF,offset,False,class_5_auroc,0.838589275382348
102,BCRF,offset,False,class_5_auprc,0.7278268131780966
102,BCRF,offset,False,class_5_recall,0.6138855054811205
102,BCRF,offset,False,class_6_auroc,0.8048760757873207
102,BCRF,offset,False,class_6_auprc,0.3739315642691256
102,BCRF,offset,False,class_6_recall,0.4840055632823365
102,BCRF,offset,True,accuracy,0.5091659028414299
102,BCRF,offset,True,macro_f1,0.4976238619978495
102,BCRF,offset,True,macro_auroc,0.8342122980315271
102,BCRF,offset,True,macro_auprc,0.5801437110942782
102,BCRF,offset,True,micro_auprc,0.5847779351241282
102,BCRF,offset,True,nll,2.267019533043476
102,BCRF,offset,True,brier,0.7420322991450224
102,BCRF,offset,True,ece_10,0.3032168671283888
102,BCRF,offset,True,ece_15,0.3032168914947238
102,BCRF,offset,True,ece_20,0.3032560789126196
102,BCRF,offset,True,adaptive_ece_15,0.3032168591178195
102,BCRF,offset,True,class_1_auroc,0.7877230606416046
102,BCRF,offset,True,class_1_auprc,0.5289558761265898
102,BCRF,offset,True,class_1_recall,0.6555716353111433
102,BCRF,offset,True,class_2_auroc,0.8629673645845527
102,BCRF,offset,True,class_2_auprc,0.6780633776099552
102,BCRF,offset,True,class_2_recall,0.5708029197080292
102,BCRF,offset,True,class_3_auroc,0.9218871189069864
102,BCRF,offset,True,class_3_auprc,0.835515510714177
102,BCRF,offset,True,class_3_recall,0.6364864864864865
102,BCRF,offset,True,class_4_auroc,0.7909094561683294
102,BCRF,offset,True,class_4_auprc,0.3434477006354997
102,BCRF,offset,True,class_4_recall,0.077683615819209
102,BCRF,offset,True,class_5_auroc,0.8369110936698015
102,BCRF,offset,True,class_5_auprc,0.7237655284409593
102,BCRF,offset,True,class_5_recall,0.6138855054811205
102,BCRF,offset,True,class_6_auroc,0.8048756942178876
102,BCRF,offset,True,class_6_auprc,0.3711142730384882
102,BCRF,offset,True,class_6_recall,0.4840055632823365
102,BCRF,linear_drift,False,accuracy,0.5401008249312558
102,BCRF,linear_drift,False,macro_f1,0.5235488296679638
102,BCRF,linear_drift,False,macro_auroc,0.8510354107766321
102,BCRF,linear_drift,False,macro_auprc,0.6111732057870028
102,BCRF,linear_drift,False,micro_auprc,0.6260011962285115
102,BCRF,linear_drift,False,nll,1.6562640771523738
102,BCRF,linear_drift,False,brier,0.6301421718977879
102,BCRF,linear_drift,False,ece_10,0.2080020724115407
102,BCRF,linear_drift,False,ece_15,0.2080020672418894
102,BCRF,linear_drift,False,ece_20,0.2080021087254383
102,BCRF,linear_drift,False,adaptive_ece_15,0.2080020867800297
102,BCRF,linear_drift,False,class_1_auroc,0.7972091095383332
102,BCRF,linear_drift,False,class_1_auprc,0.5587675878870695
102,BCRF,linear_drift,False,class_1_recall,0.6353111432706223
102,BCRF,linear_drift,False,class_2_auroc,0.9056658128696508
102,BCRF,linear_drift,False,class_2_auprc,0.749869316236603
102,BCRF,linear_drift,False,class_2_recall,0.6802919708029197
102,BCRF,linear_drift,False,class_3_auroc,0.9272958803174036
102,BCRF,linear_drift,False,class_3_auprc,0.8460752242624366
102,BCRF,linear_drift,False,class_3_recall,0.672972972972973
102,BCRF,linear_drift,False,class_4_auroc,0.8019697517585826
102,BCRF,linear_drift,False,class_4_auprc,0.3435739721332089
102,BCRF,linear_drift,False,class_4_recall,0.0748587570621469
102,BCRF,linear_drift,False,class_5_auroc,0.8467778670470294
102,BCRF,linear_drift,False,class_5_auprc,0.7467441600175269
102,BCRF,linear_drift,False,class_5_recall,0.6431181485992692
102,BCRF,linear_drift,False,class_6_auroc,0.8272940431287931
102,BCRF,linear_drift,False,class_6_auprc,0.4220089741851718
102,BCRF,linear_drift,False,class_6_recall,0.5187760778859527
102,BCRF,linear_drift,True,accuracy,0.5401008249312558
102,BCRF,linear_drift,True,macro_f1,0.5235488296679638
102,BCRF,linear_drift,True,macro_auroc,0.8505728051229982
102,BCRF,linear_drift,True,macro_auprc,0.611099543543231
102,BCRF,linear_drift,True,micro_auprc,0.6250064336866267
102,BCRF,linear_drift,True,nll,2.000086113572934
102,BCRF,linear_drift,True,brier,0.6781274844171014
102,BCRF,linear_drift,True,ece_10,0.2678155328747223
102,BCRF,linear_drift,True,ece_15,0.267815554120145
102,BCRF,linear_drift,True,ece_20,0.2678547532295109
102,BCRF,linear_drift,True,adaptive_ece_15,0.2678155445798507
102,BCRF,linear_drift,True,class_1_auroc,0.7982175636898192
102,BCRF,linear_drift,True,class_1_auprc,0.5601971906205567
102,BCRF,linear_drift,True,class_1_recall,0.6353111432706223
102,BCRF,linear_drift,True,class_2_auroc,0.9053872541530844
102,BCRF,linear_drift,True,class_2_auprc,0.7544182399636862
102,BCRF,linear_drift,True,class_2_recall,0.6802919708029197
102,BCRF,linear_drift,True,class_3_auroc,0.9255384523596444
102,BCRF,linear_drift,True,class_3_auprc,0.8431221335914375
102,BCRF,linear_drift,True,class_3_recall,0.672972972972973
102,BCRF,linear_drift,True,class_4_auroc,0.8014087978587942
102,BCRF,linear_drift,True,class_4_auprc,0.3455265329513439
102,BCRF,linear_drift,True,class_4_recall,0.0748587570621469
102,BCRF,linear_drift,True,class_5_auroc,0.8454281709692956
102,BCRF,linear_drift,True,class_5_auprc,0.7429173366531598
102,BCRF,linear_drift,True,class_5_recall,0.6431181485992692
102,BCRF,linear_drift,True,class_6_auroc,0.8274565917073515
102,BCRF,linear_drift,True,class_6_auprc,0.4204158274792022
102,BCRF,linear_drift,True,class_6_recall,0.5187760778859527
102,BCRF,stuck_at,False,accuracy,0.5501833180568286
102,BCRF,stuck_at,False,macro_f1,0.5313030681369703
102,BCRF,stuck_at,False,macro_auroc,0.8537176480249546
102,BCRF,stuck_at,False,macro_auprc,0.6182912038987382
102,BCRF,stuck_at,False,micro_auprc,0.637166554810682
102,BCRF,stuck_at,False,nll,1.4832303994532228
102,BCRF,stuck_at,False,brier,0.5995376391777288
102,BCRF,stuck_at,False,ece_10,0.1702086014842135
102,BCRF,stuck_at,False,ece_15,0.1711573870383087
102,BCRF,stuck_at,False,ece_20,0.1705373058370446
102,BCRF,stuck_at,False,adaptive_ece_15,0.1702085490091802
102,BCRF,stuck_at,False,class_1_auroc,0.7983381290230309
102,BCRF,stuck_at,False,class_1_auprc,0.5783793056689045
102,BCRF,stuck_at,False,class_1_recall,0.6497829232995659
102,BCRF,stuck_at,False,class_2_auroc,0.918680695127008
102,BCRF,stuck_at,False,class_2_auprc,0.7834975062256547
102,BCRF,stuck_at,False,class_2_recall,0.7605839416058394
102,BCRF,stuck_at,False,class_3_auroc,0.9382027101604916
102,BCRF,stuck_at,False,class_3_auprc,0.8553261644082152
102,BCRF,stuck_at,False,class_3_recall,0.6878378378378378
102,BCRF,stuck_at,False,class_4_auroc,0.793935980170357
102,BCRF,stuck_at,False,class_4_auprc,0.3290242442707825
102,BCRF,stuck_at,False,class_4_recall,0.0847457627118644
102,BCRF,stuck_at,False,class_5_auroc,0.8554235195714526
102,BCRF,stuck_at,False,class_5_auprc,0.7521196431476167
102,BCRF,stuck_at,False,class_5_recall,0.6747868453105969
102,BCRF,stuck_at,False,class_6_auroc,0.8177248540973879
102,BCRF,stuck_at,False,class_6_auprc,0.4114003596712551
102,BCRF,stuck_at,False,class_6_recall,0.4283727399165508
102,BCRF,stuck_at,True,accuracy,0.5501833180568286
102,BCRF,stuck_at,True,macro_f1,0.5313030681369703
102,BCRF,stuck_at,True,macro_auroc,0.8532623731092382
102,BCRF,stuck_at,True,macro_auprc,0.6184343541252703
102,BCRF,stuck_at,True,micro_auprc,0.6359896569847705
102,BCRF,stuck_at,True,nll,1.758243197175265
102,BCRF,stuck_at,True,brier,0.6456370465060697
102,BCRF,stuck_at,True,ece_10,0.2367819744058971
102,BCRF,stuck_at,True,ece_15,0.2364669141626816
102,BCRF,stuck_at,True,ece_20,0.2368249587789792
102,BCRF,stuck_at,True,adaptive_ece_15,0.2364411748242312
102,BCRF,stuck_at,True,class_1_auroc,0.7986931269485977
102,BCRF,stuck_at,True,class_1_auprc,0.5777125467037523
102,BCRF,stuck_at,True,class_1_recall,0.6497829232995659
102,BCRF,stuck_at,True,class_2_auroc,0.9191929733365344
102,BCRF,stuck_at,True,class_2_auprc,0.7890754253094452
102,BCRF,stuck_at,True,class_2_recall,0.7605839416058394
102,BCRF,stuck_at,True,class_3_auroc,0.936125715947736
102,BCRF,stuck_at,True,class_3_auprc,0.8528009495184338
102,BCRF,stuck_at,True,class_3_recall,0.6878378378378378
102,BCRF,stuck_at,True,class_4_auroc,0.7925169831497484
102,BCRF,stuck_at,True,class_4_auprc,0.3314105456816575
102,BCRF,stuck_at,True,class_4_recall,0.0847457627118644
102,BCRF,stuck_at,True,class_5_auroc,0.8541468775987924
102,BCRF,stuck_at,True,class_5_auprc,0.7484690036887284
102,BCRF,stuck_at,True,class_5_recall,0.6747868453105969
102,BCRF,stuck_at,True,class_6_auroc,0.8188985616740214
102,BCRF,stuck_at,True,class_6_auprc,0.411137653849604
102,BCRF,stuck_at,True,class_6_recall,0.4283727399165508
102,BCRF,clipping,False,accuracy,0.5616406966086159
102,BCRF,clipping,False,macro_f1,0.5310573548520042
102,BCRF,clipping,False,macro_auroc,0.857546196911609
102,BCRF,clipping,False,macro_auprc,0.6252588198537808
102,BCRF,clipping,False,micro_auprc,0.6476715576858096
102,BCRF,clipping,False,nll,1.520290023802213
102,BCRF,clipping,False,brier,0.5951012911355442
102,BCRF,clipping,False,ece_10,0.1747161947074666
102,BCRF,clipping,False,ece_15,0.1763407751494432
102,BCRF,clipping,False,ece_20,0.1754207471359989
102,BCRF,clipping,False,adaptive_ece_15,0.1740159248262234
102,BCRF,clipping,False,class_1_auroc,0.8023429863087427
102,BCRF,clipping,False,class_1_auprc,0.5882729915736299
102,BCRF,clipping,False,class_1_recall,0.6454413892908828
102,BCRF,clipping,False,class_2_auroc,0.925957347184553
102,BCRF,clipping,False,class_2_auprc,0.812262345720611
102,BCRF,clipping,False,class_2_recall,0.8467153284671532
102,BCRF,clipping,False,class_3_auroc,0.9385519211264244
102,BCRF,clipping,False,class_3_auprc,0.8586071775295615
102,BCRF,clipping,False,class_3_recall,0.7202702702702702
102,BCRF,clipping,False,class_4_auroc,0.8163057554179185
102,BCRF,clipping,False,class_4_auprc,0.3477304302516968
102,BCRF,clipping,False,class_4_recall,0.0805084745762711
102,BCRF,clipping,False,class_5_auroc,0.8571934916183737
102,BCRF,clipping,False,class_5_auprc,0.7533988001062359
102,BCRF,clipping,False,class_5_recall,0.6942752740560292
102,BCRF,clipping,False,class_6_auroc,0.8049256798136415
102,BCRF,clipping,False,class_6_auprc,0.3912811739409497
102,BCRF,clipping,False,class_6_recall,0.368567454798331
102,BCRF,clipping,True,accuracy,0.5616406966086159
102,BCRF,clipping,True,macro_f1,0.5310573548520042
102,BCRF,clipping,True,macro_auroc,0.8573734031703495
102,BCRF,clipping,True,macro_auprc,0.6254581387400804
102,BCRF,clipping,True,micro_auprc,0.6466885143668766
102,BCRF,clipping,True,nll,1.8218362376156327
102,BCRF,clipping,True,brier,0.6398333268317145
102,BCRF,clipping,True,ece_10,0.2364574221298303
102,BCRF,clipping,True,ece_15,0.237269494003052
102,BCRF,clipping,True,ece_20,0.2375222017303942
102,BCRF,clipping,True,adaptive_ece_15,0.2364373032334854
102,BCRF,clipping,True,class_1_auroc,0.802976545314638
102,BCRF,clipping,True,class_1_auprc,0.5885024992462364
102,BCRF,clipping,True,class_1_recall,0.6454413892908828
102,BCRF,clipping,True,class_2_auroc,0.9263438374836068
102,BCRF,clipping,True,class_2_auprc,0.8177567229109921
102,BCRF,clipping,True,class_2_recall,0.8467153284671532
102,BCRF,clipping,True,class_3_auroc,0.9358734562376946
102,BCRF,clipping,True,class_3_auprc,0.8543836129268223
102,BCRF,clipping,True,class_3_recall,0.7202702702702702
102,BCRF,clipping,True,class_4_auroc,0.8155338643078788
102,BCRF,clipping,True,class_4_auprc,0.3493882080469809
102,BCRF,clipping,True,class_4_recall,0.0805084745762711
102,BCRF,clipping,True,class_5_auroc,0.8562712909743286
102,BCRF,clipping,True,class_5_auprc,0.7501806768763003
102,BCRF,clipping,True,class_5_recall,0.6942752740560292
102,BCRF,clipping,True,class_6_auroc,0.8072414247039498
102,BCRF,clipping,True,class_6_auprc,0.3925371124331507
102,BCRF,clipping,True,class_6_recall,0.368567454798331
102,BCRF,correlated_dual,False,accuracy,0.5215398716773603
102,BCRF,correlated_dual,False,macro_f1,0.5057245290146133
102,BCRF,correlated_dual,False,macro_auroc,0.8158510956149919
102,BCRF,correlated_dual,False,macro_auprc,0.5383608194272254
102,BCRF,correlated_dual,False,micro_auprc,0.556263115039394
102,BCRF,correlated_dual,False,nll,2.1368756911381763
102,BCRF,correlated_dual,False,brier,0.70809608471519
102,BCRF,correlated_dual,False,ece_10,0.2555081860856328
102,BCRF,correlated_dual,False,ece_15,0.2555082375226383
102,BCRF,correlated_dual,False,ece_20,0.255508213354348
102,BCRF,correlated_dual,False,adaptive_ece_15,0.255508193044516
102,BCRF,correlated_dual,False,class_1_auroc,0.7734203084817711
102,BCRF,correlated_dual,False,class_1_auprc,0.4319229237839348
102,BCRF,correlated_dual,False,class_1_recall,0.622286541244573
102,BCRF,correlated_dual,False,class_2_auroc,0.8694325457370001
102,BCRF,correlated_dual,False,class_2_auprc,0.6530073482782071
102,BCRF,correlated_dual,False,class_2_recall,0.691970802919708
102,BCRF,correlated_dual,False,class_3_auroc,0.8972984159656345
102,BCRF,correlated_dual,False,class_3_auprc,0.7742380914563063
102,BCRF,correlated_dual,False,class_3_recall,0.6648648648648648
102,BCRF,correlated_dual,False,class_4_auroc,0.7655471541247884
102,BCRF,correlated_dual,False,class_4_auprc,0.3085907355798341
102,BCRF,correlated_dual,False,class_4_recall,0.1285310734463277
102,BCRF,correlated_dual,False,class_5_auroc,0.8283919536661645
102,BCRF,correlated_dual,False,class_5_auprc,0.7008652910929019
102,BCRF,correlated_dual,False,class_5_recall,0.633373934226553
102,BCRF,correlated_dual,False,class_6_auroc,0.7610161957145937
102,BCRF,correlated_dual,False,class_6_auprc,0.3615405263721684
102,BCRF,correlated_dual,False,class_6_recall,0.3741307371349096
102,BCRF,correlated_dual,True,accuracy,0.5215398716773603
102,BCRF,correlated_dual,True,macro_f1,0.5057245290146133
102,BCRF,correlated_dual,True,macro_auroc,0.815551167196868
102,BCRF,correlated_dual,True,macro_auprc,0.538259052312272
102,BCRF,correlated_dual,True,micro_auprc,0.5554976110905033
102,BCRF,correlated_dual,True,nll,2.6423331125228384
102,BCRF,correlated_dual,True,brier,0.7549519731176144
102,BCRF,correlated_dual,True,ece_10,0.3112981396938113
