seed,method,fault_realization,batch,subset,metric,value,n
104,UF-PD+CD,70001,9,all,macro_f1,0.5469710979091374,470
104,UF-PD+CD,70001,9,all,macro_auroc,0.855548326061271,470
104,UF-PD+CD,70001,9,all,macro_auprc,0.641555238538355,470
104,UF-PD+CD,70001,9,all,nll,1.6121408041398484,470
104,UF-PD+CD,70001,9,all,brier,0.6126047821661856,470
104,UF-PD+CD,70001,9,all,ece15,0.2053660187315433,470
104,UF-PD+CD,70001,9,affected,accuracy,0.4666666666666667,195
104,UF-PD+CD,70001,9,affected,macro_f1,0.46190665493877575,195
104,UF-PD+CD,70001,9,affected,macro_auroc,0.7726089652985187,195
104,UF-PD+CD,70001,9,affected,macro_auprc,0.5121377676121416,195
104,UF-PD+CD,70001,9,affected,nll,2.511148988451888,195
104,UF-PD+CD,70001,9,affected,brier,0.8245130741655075,195
104,UF-PD+CD,70001,9,affected,ece15,0.3297349969546,195
104,UF-PD+CD,70001,9,unaffected,accuracy,0.64,275
104,UF-PD+CD,70001,9,unaffected,macro_f1,0.5962205843569005,275
104,UF-PD+CD,70001,9,unaffected,macro_auroc,0.930826036073818,275
104,UF-PD+CD,70001,9,unaffected,macro_auprc,0.7911354074619168,275
104,UF-PD+CD,70001,9,unaffected,nll,0.9746622734458573,275
104,UF-PD+CD,70001,9,unaffected,brier,0.46234253874848474,275
104,UF-PD+CD,70001,9,unaffected,ece15,0.13321629307486793,275
104,UF-PD+CD,70001,10,all,accuracy,0.5086111111111111,3600
104,UF-PD+CD,70001,10,all,macro_f1,0.506445255392687,3600
104,UF-PD+CD,70001,10,all,macro_auroc,0.8075975,3600
104,UF-PD+CD,70001,10,all,macro_auprc,0.5411815406767618,3600
104,UF-PD+CD,70001,10,all,nll,2.1907497640850173,3600
104,UF-PD+CD,70001,10,all,brier,0.7465825714569209,3600
104,UF-PD+CD,70001,10,all,ece15,0.2808167984336615,3600
104,UF-PD+CD,70001,10,affected,accuracy,0.4393103448275862,1450
104,UF-PD+CD,70001,10,affected,macro_f1,0.4401117485255939,1450
104,UF-PD+CD,70001,10,affected,macro_auroc,0.7636734915391684,1450
104,UF-PD+CD,70001,10,affected,macro_auprc,0.4655950608661858,1450
104,UF-PD+CD,70001,10,affected,nll,2.8699926859376137,1450
104,UF-PD+CD,70001,10,affected,brier,0.8937958771307098,1450
104,UF-PD+CD,70001,10,affected,ece15,0.37546822500639954,1450
104,UF-PD+CD,70001,10,unaffected,accuracy,0.5553488372093023,2150
104,UF-PD+CD,70001,10,unaffected,macro_f1,0.5490029585415027,2150
104,UF-PD+CD,70001,10,unaffected,macro_auroc,0.8408755374209517,2150
104,UF-PD+CD,70001,10,unaffected,macro_auprc,0.6082250288616513,2150
104,UF-PD+CD,70001,10,unaffected,nll,1.7326557005100107,2150
104,UF-PD+CD,70001,10,unaffected,brier,0.6472991792583191,2150
104,UF-PD+CD,70001,10,unaffected,ece15,0.2169820922335913,2150
104,CAGF+CD,70001,all,all,accuracy,0.4718148487626031,4364
104,CAGF+CD,70001,all,all,macro_f1,0.4570266829874556,4364
104,CAGF+CD,70001,all,all,macro_auroc,0.7913242154986576,4364
104,CAGF+CD,70001,all,all,macro_auprc,0.49000657190030544,4364
104,CAGF+CD,70001,all,all,nll,1.9102472486248496,4364
104,CAGF+CD,70001,all,all,brier,0.766200262040094,4364
104,CAGF+CD,70001,all,all,ece15,0.2649375460017558,4364
104,CAGF+CD,70001,all,affected,accuracy,0.45609065155807366,1765
104,CAGF+CD,70001,all,affected,macro_f1,0.43692401127941877,1765
104,CAGF+CD,70001,all,affected,macro_auroc,0.7714124555000925,1765
104,CAGF+CD,70001,all,affected,macro_auprc,0.4722521505962327,1765
104,CAGF+CD,70001,all,affected,nll,2.1376710758126074,1765
104,CAGF+CD,70001,all,affected,brier,0.8039305386278525,1765
104,CAGF+CD,70001,all,affected,ece15,0.28138234562981906,1765
104,CAGF+CD,70001,all,unaffected,accuracy,0.48249326664101577,2599
104,CAGF+CD,70001,all,unaffected,macro_f1,0.4689197668740484,2599
104,CAGF+CD,70001,all,unaffected,macro_auroc,0.8050833341846483,2599
104,CAGF+CD,70001,all,unaffected,macro_auprc,0.5059448977367137,2599
104,CAGF+CD,70001,all,unaffected,nll,1.7558020562484005,2599
104,CAGF+CD,70001,all,unaffected,brier,0.7405773539302849,2599
104,CAGF+CD,70001,all,unaffected,ece15,0.25376972028639466,2599
104,CAGF+CD,70001,8,all,accuracy,0.5680272108843537,294
104,CAGF+CD,70001,8,all,macro_f1,0.571679950264786,294
104,CAGF+CD,70001,8,all,macro_auroc,0.8742109974239959,294
104,CAGF+CD,70001,8,all,macro_auprc,0.6518493059948177,294
104,CAGF+CD,70001,8,all,nll,1.0900984643776215,294
104,CAGF+CD,70001,8,all,brier,0.5401019606020209,294
104,CAGF+CD,70001,8,all,ece15,0.13701337484680876,294
104,CAGF+CD,70001,8,affected,accuracy,0.575,120
104,CAGF+CD,70001,8,affected,macro_f1,0.5341051732209207,120
104,CAGF+CD,70001,8,affected,macro_auroc,0.8663579943881755,120
104,CAGF+CD,70001,8,affected,macro_auprc,0.680825343471613,120
104,CAGF+CD,70001,8,affected,nll,1.2443703669553023,120
104,CAGF+CD,70001,8,affected,brier,0.5611929973578778,120
104,CAGF+CD,70001,8,affected,ece15,0.1662764330705007,120
104,CAGF+CD,70001,8,unaffected,accuracy,0.5632183908045977,174
104,CAGF+CD,70001,8,unaffected,macro_f1,0.5956898614939224,174
104,CAGF+CD,70001,8,unaffected,macro_auroc,0.8897391118242934,174
104,CAGF+CD,70001,8,unaffected,macro_auprc,0.6803325583102042,174
104,CAGF+CD,70001,8,unaffected,nll,0.9837040488068071,174
104,CAGF+CD,70001,8,unaffected,brier,0.5255564180117746,174
104,CAGF+CD,70001,8,unaffected,ece15,0.13171152890413657,174
104,CAGF+CD,70001,9,all,accuracy,0.5765957446808511,470
104,CAGF+CD,70001,9,all,macro_f1,0.536946306224911,470
104,CAGF+CD,70001,9,all,macro_auroc,0.866024813218088,470
104,CAGF+CD,70001,9,all,macro_auprc,0.683806090396018,470
104,CAGF+CD,70001,9,all,nll,1.349893501543117,470
104,CAGF+CD,70001,9,all,brier,0.5574752692932061,470
104,CAGF+CD,70001,9,all,ece15,0.16240461440162454,470
104,CAGF+CD,70001,9,affected,accuracy,0.5435897435897435,195
104,CAGF+CD,70001,9,affected,macro_f1,0.5128431797354669,195
104,CAGF+CD,70001,9,affected,macro_auroc,0.8476801693178434,195
104,CAGF+CD,70001,9,affected,macro_auprc,0.6685264734410693,195
104,CAGF+CD,70001,9,affected,nll,1.522468820844861,195
104,CAGF+CD,70001,9,affected,brier,0.6042462734295392,195
104,CAGF+CD,70001,9,affected,ece15,0.17153396216722636,195
104,CAGF+CD,70001,9,unaffected,accuracy,0.6,275
104,CAGF+CD,70001,9,unaffected,macro_f1,0.558301163220324,275
104,CAGF+CD,70001,9,unaffected,macro_auroc,0.8740997176041235,275
104,CAGF+CD,70001,9,unaffected,macro_auprc,0.7025378207008077,275
104,CAGF+CD,70001,9,unaffected,nll,1.22752191149279,275
104,CAGF+CD,70001,9,unaffected,brier,0.524310375451079,275
104,CAGF+CD,70001,9,unaffected,ece15,0.17189086003737017,275
104,CAGF+CD,70001,10,all,accuracy,0.4502777777777778,3600
104,CAGF+CD,70001,10,all,macro_f1,0.4284636367642764,3600
104,CAGF+CD,70001,10,all,macro_auroc,0.7799012037037037,3600
104,CAGF+CD,70001,10,all,macro_auprc,0.4669951825326281,3600
104,CAGF+CD,70001,10,all,nll,2.050383360762933,3600
104,CAGF+CD,70001,10,all,brier,0.8119151640439358,3600
104,CAGF+CD,70001,10,all,ece15,0.29850326940831207,3600
104,CAGF+CD,70001,10,affected,accuracy,0.43448275862068964,1450
104,CAGF+CD,70001,10,affected,macro_f1,0.41037273123946955,1450
104,CAGF+CD,70001,10,affected,macro_auroc,0.7551954542309584,1450
104,CAGF+CD,70001,10,affected,macro_auprc,0.44577134006033176,1450
104,CAGF+CD,70001,10,affected,nll,2.2943335066964603,1450
104,CAGF+CD,70001,10,affected,brier,0.8508732535699683,1450
104,CAGF+CD,70001,10,affected,ece15,0.31520312761438307,1450
104,CAGF+CD,70001,10,unaffected,accuracy,0.46093023255813953,2150
104,CAGF+CD,70001,10,unaffected,macro_f1,0.4370885871985739,2150
104,CAGF+CD,70001,10,unaffected,macro_auroc,0.7960405984998625,2150
104,CAGF+CD,70001,10,unaffected,macro_auprc,0.48568709474032296,2150
104,CAGF+CD,70001,10,unaffected,nll,1.885858843737996,2150
104,CAGF+CD,70001,10,unaffected,brier,0.785641103665914,2150
104,CAGF+CD,70001,10,unaffected,ece15,0.2874840466089027,2150
104,PDRF+CD,70001,all,all,accuracy,0.5453712190650779,4364
104,PDRF+CD,70001,all,all,macro_f1,0.528495524687488,4364
104,PDRF+CD,70001,all,all,macro_auroc,0.8328240564119497,4364
104,PDRF+CD,70001,all,all,macro_auprc,0.5731082936840212,4364
104,PDRF+CD,70001,all,all,nll,2.219575942235666,4364
104,PDRF+CD,70001,all,all,brier,0.7223122470877491,4364
104,PDRF+CD,70001,all,all,ece15,0.29990807096418387,4364
104,PDRF+CD,70001,all,affected,accuracy,0.4855524079320113,1765
104,PDRF+CD,70001,all,affected,macro_f1,0.4805464737763135,1765
104,PDRF+CD,70001,all,affected,macro_auroc,0.7934957175537778,1765
104,PDRF+CD,70001,all,affected,macro_auprc,0.5084483009495565,1765
104,PDRF+CD,70001,all,affected,nll,2.789080134293135,1765
104,PDRF+CD,70001,all,affected,brier,0.8446229526915484,1765
104,PDRF+CD,70001,all,affected,ece15,0.3611221180083731,1765
104,PDRF+CD,70001,all,unaffected,accuracy,0.5859946133128127,2599
104,PDRF+CD,70001,all,unaffected,macro_f1,0.5589187109279515,2599
104,PDRF+CD,70001,all,unaffected,macro_auroc,0.8632466818331165,2599
104,PDRF+CD,70001,all,unaffected,macro_auprc,0.638025634314298,2599
104,PDRF+CD,70001,all,unaffected,nll,1.8328214601343062,2599
104,PDRF+CD,70001,all,unaffected,brier,0.6392501480532334,2599
104,PDRF+CD,70001,all,unaffected,ece15,0.25833711038419216,2599
104,PDRF+CD,70001,8,all,accuracy,0.5986394557823129,294
104,PDRF+CD,70001,8,all,macro_f1,0.6207724496131586,294
104,PDRF+CD,70001,8,all,macro_auroc,0.9041648747343968,294
104,PDRF+CD,70001,8,all,macro_auprc,0.7163834691135609,294
104,PDRF+CD,70001,8,all,nll,1.1023904942961553,294
104,PDRF+CD,70001,8,all,brier,0.5523443771679553,294
104,PDRF+CD,70001,8,all,ece15,0.2300048053872829,294
104,PDRF+CD,70001,8,affected,accuracy,0.575,120
104,PDRF+CD,70001,8,affected,macro_f1,0.5555972053569858,120
104,PDRF+CD,70001,8,affected,macro_auroc,0.8551705543234193,120
104,PDRF+CD,70001,8,affected,macro_auprc,0.653499927782243,120
104,PDRF+CD,70001,8,affected,nll,1.5335412350500812,120
104,PDRF+CD,70001,8,affected,brier,0.675982284384272,120
104,PDRF+CD,70001,8,affected,ece15,0.26035585353771845,120
104,PDRF+CD,70001,8,unaffected,accuracy,0.6149425287356322,174
104,PDRF+CD,70001,8,unaffected,macro_f1,0.6631138900439439,174
104,PDRF+CD,70001,8,unaffected,macro_auroc,0.9426174933025697,174
104,PDRF+CD,70001,8,unaffected,macro_auprc,0.8015548739139225,174
104,PDRF+CD,70001,8,unaffected,nll,0.805045155845172,174
104,PDRF+CD,70001,8,unaffected,brier,0.4670768549498059,174
104,PDRF+CD,70001,8,unaffected,ece15,0.21538850082748234,174
104,PDRF+CD,70001,9,all,accuracy,0.5957446808510638,470
104,PDRF+CD,70001,9,all,macro_f1,0.5576733398829563,470
104,PDRF+CD,70001,9,all,macro_auroc,0.8886517868908737,470
104,PDRF+CD,70001,9,all,macro_auprc,0.6973916844172391,470
104,PDRF+CD,70001,9,all,nll,1.5182569121614944,470
104,PDRF+CD,70001,9,all,brier,0.5838779657656099,470
104,PDRF+CD,70001,9,all,ece15,0.22401688422294372,470
104,PDRF+CD,70001,9,affected,accuracy,0.5538461538461539,195
104,PDRF+CD,70001,9,affected,macro_f1,0.5157055350018321,195
104,PDRF+CD,70001,9,affected,macro_auroc,0.8420861633633652,195
104,PDRF+CD,70001,9,affected,macro_auprc,0.6136739338456522,195
104,PDRF+CD,70001,9,affected,nll,2.14050779137289,195
104,PDRF+CD,70001,9,affected,brier,0.6953604576789285,195
104,PDRF+CD,70001,9,affected,ece15,0.29292222933891493,195
104,PDRF+CD,70001,9,unaffected,accuracy,0.6254545454545455,275
104,PDRF+CD,70001,9,unaffected,macro_f1,0.5810003939827152,275
104,PDRF+CD,70001,9,unaffected,macro_auroc,0.9215755655871073,275
104,PDRF+CD,70001,9,unaffected,macro_auprc,0.787360696532421,275
104,PDRF+CD,70001,9,unaffected,nll,1.077024470538868,275
104,PDRF+CD,70001,9,unaffected,brier,0.5048267442270751,275
104,PDRF+CD,70001,9,unaffected,ece15,0.1863654293797233,275
104,PDRF+CD,70001,10,all,accuracy,0.5344444444444445,3600
104,PDRF+CD,70001,10,all,macro_f1,0.5141281499346902,3600
104,PDRF+CD,70001,10,all,macro_auroc,0.8240642592592593,3600
104,PDRF+CD,70001,10,all,macro_auprc,0.5582429214838285,3600
104,PDRF+CD,70001,10,all,nll,2.4023738494104094,3600
104,PDRF+CD,70001,10,all,brier,0.7542663209704781,3600
104,PDRF+CD,70001,10,all,ece15,0.31593216228816245,3600
104,PDRF+CD,70001,10,affected,accuracy,0.4689655172413793,1450
104,PDRF+CD,70001,10,affected,macro_f1,0.4656914603529804,1450
104,PDRF+CD,70001,10,affected,macro_auroc,0.7818212161285101,1450
104,PDRF+CD,70001,10,affected,macro_auprc,0.49539910071711796,1450
104,PDRF+CD,70001,10,affected,nll,2.9802085996576966,1450
104,PDRF+CD,70001,10,affected,brier,0.8786526538807443,1450
104,PDRF+CD,70001,10,affected,ece15,0.3810368695341308,1450
104,PDRF+CD,70001,10,unaffected,accuracy,0.5786046511627907,2150
104,PDRF+CD,70001,10,unaffected,macro_f1,0.5454448893479619,2150
104,PDRF+CD,70001,10,unaffected,macro_auroc,0.856910823028303,2150
104,PDRF+CD,70001,10,unaffected,macro_auprc,0.6251312242534293,2150
104,PDRF+CD,70001,10,unaffected,nll,2.0126713434296803,2150
104,PDRF+CD,70001,10,unaffected,brier,0.6703778638914613,2150
104,PDRF+CD,70001,10,unaffected,ece15,0.2720243406850238,2150
104,PDRF+CD-T07,70001,all,all,accuracy,0.5467461044912924,4364
104,PDRF+CD-T07,70001,all,all,macro_f1,0.5294043369618413,4364
104,PDRF+CD-T07,70001,all,all,macro_auroc,0.8329400903580565,4364
104,PDRF+CD-T07,70001,all,all,macro_auprc,0.5731115193352866,4364
104,PDRF+CD-T07,70001,all,all,nll,2.2497398586780375,4364
104,PDRF+CD-T07,70001,all,all,brier,0.722880870972725,4364
104,PDRF+CD-T07,70001,all,all,ece15,0.3013861271203603,4364
104,PDRF+CD-T07,70001,all,affected,accuracy,0.484985835694051,1765
104,PDRF+CD-T07,70001,all,affected,macro_f1,0.4795897229824042,1765
104,PDRF+CD-T07,70001,all,affected,macro_auroc,0.79245350222409,1765
104,PDRF+CD-T07,70001,all,affected,macro_auprc,0.5072854388861275,1765
104,PDRF+CD-T07,70001,all,affected,nll,2.855741055206484,1765
104,PDRF+CD-T07,70001,all,affected,brier,0.8503141919522785,1765
104,PDRF+CD-T07,70001,all,affected,ece15,0.364904279377913,1765
104,PDRF+CD-T07,70001,all,unaffected,accuracy,0.5886879569065026,2599
104,PDRF+CD-T07,70001,all,unaffected,macro_f1,0.5609125882321527,2599
104,PDRF+CD-T07,70001,all,unaffected,macro_auroc,0.8644175020375435,2599
104,PDRF+CD-T07,70001,all,unaffected,macro_auprc,0.6390979581191275,2599
104,PDRF+CD-T07,70001,all,unaffected,nll,1.8381999926246675,2599
104,PDRF+CD-T07,70001,all,unaffected,brier,0.6363399661905351,2599
104,PDRF+CD-T07,70001,all,unaffected,ece15,0.2583635313068733,2599
104,PDRF+CD-T07,70001,8,all,accuracy,0.6020408163265306,294
104,PDRF+CD-T07,70001,8,all,macro_f1,0.6204855736652726,294
104,PDRF+CD-T07,70001,8,all,macro_auroc,0.9056372105905788,294
104,PDRF+CD-T07,70001,8,all,macro_auprc,0.7197994935299089,294
104,PDRF+CD-T07,70001,8,all,nll,1.1180853088794476,294
104,PDRF+CD-T07,70001,8,all,brier,0.5513333132957444,294
104,PDRF+CD-T07,70001,8,all,ece15,0.22411758782101324,294
104,PDRF+CD-T07,70001,8,affected,accuracy,0.575,120
104,PDRF+CD-T07,70001,8,affected,macro_f1,0.5512762969000894,120
104,PDRF+CD-T07,70001,8,affected,macro_auroc,0.8543131377556136,120
104,PDRF+CD-T07,70001,8,affected,macro_auprc,0.6498958803459921,120
104,PDRF+CD-T07,70001,8,affected,nll,1.5648486508805548,120
104,PDRF+CD-T07,70001,8,affected,brier,0.6760580672985744,120
104,PDRF+CD-T07,70001,8,affected,ece15,0.2650643825531006,120
104,PDRF+CD-T07,70001,8,unaffected,accuracy,0.6206896551724138,174
104,PDRF+CD-T07,70001,8,unaffected,macro_f1,0.6655620121932179,174
104,PDRF+CD-T07,70001,8,unaffected,macro_auroc,0.9468135240585202,174
104,PDRF+CD-T07,70001,8,unaffected,macro_auprc,0.8101978477817385,174
104,PDRF+CD-T07,70001,8,unaffected,nll,0.8099726592235117,174
104,PDRF+CD-T07,70001,8,unaffected,brier,0.46531624156965473,174
104,PDRF+CD-T07,70001,8,unaffected,ece15,0.2035741518283713,174
104,PDRF+CD-T07,70001,9,all,accuracy,0.6,470
104,PDRF+CD-T07,70001,9,all,macro_f1,0.5597372446676134,470
104,PDRF+CD-T07,70001,9,all,macro_auroc,0.8902647010588721,470
104,PDRF+CD-T07,70001,9,all,macro_auprc,0.703131311350854,470
104,PDRF+CD-T07,70001,9,all,nll,1.5143768171806555,470
104,PDRF+CD-T07,70001,9,all,brier,0.5773576710629243,470
104,PDRF+CD-T07,70001,9,all,ece15,0.22030092642662374,470
104,PDRF+CD-T07,70001,9,affected,accuracy,0.558974358974359,195
104,PDRF+CD-T07,70001,9,affected,macro_f1,0.5201001582867079,195
104,PDRF+CD-T07,70001,9,affected,macro_auroc,0.8420119084846204,195
104,PDRF+CD-T07,70001,9,affected,macro_auprc,0.6153911457951683,195
104,PDRF+CD-T07,70001,9,affected,nll,2.193727493057894,195
104,PDRF+CD-T07,70001,9,affected,brier,0.6924271536559015,195
104,PDRF+CD-T07,70001,9,affected,ece15,0.28495580477592275,195
104,PDRF+CD-T07,70001,9,unaffected,accuracy,0.6290909090909091,275
104,PDRF+CD-T07,70001,9,unaffected,macro_f1,0.5812200946587381,275
104,PDRF+CD-T07,70001,9,unaffected,macro_auroc,0.9240721267407909,275
104,PDRF+CD-T07,70001,9,unaffected,macro_auprc,0.7895779295211193,275
104,PDRF+CD-T07,70001,9,unaffected,nll,1.0326554288313403,275
104,PDRF+CD-T07,70001,9,unaffected,brier,0.49576294704244983,275
104,PDRF+CD-T07,70001,9,unaffected,ece15,0.18345915425907483,275
104,PDRF+CD-T07,70001,10,all,accuracy,0.5352777777777777,3600
104,PDRF+CD-T07,70001,10,all,macro_f1,0.5147653367357707,3600
104,PDRF+CD-T07,70001,10,all,macro_auroc,0.8239918981481481,3600
104,PDRF+CD-T07,70001,10,all,macro_auprc,0.5575161087831494,3600
104,PDRF+CD-T07,70001,10,all,nll,2.4381640439959695,3600
104,PDRF+CD-T07,70001,10,all,brier,0.7558894503934581,3600
104,PDRF+CD-T07,70001,10,all,ece15,0.31843134989341104,3600
104,PDRF+CD-T07,70001,10,affected,accuracy,0.4675862068965517,1450
104,PDRF+CD-T07,70001,10,affected,macro_f1,0.4642359373425922,1450
104,PDRF+CD-T07,70001,10,affected,macro_auroc,0.7806345861968446,1450
104,PDRF+CD-T07,70001,10,affected,macro_auprc,0.49364866303792115,1450
104,PDRF+CD-T07,70001,10,affected,nll,3.0516029401293014,1450
104,PDRF+CD-T07,70001,10,affected,brier,0.885968472935891,1450
104,PDRF+CD-T07,70001,10,affected,ece15,0.3863472340846884,1450
104,PDRF+CD-T07,70001,10,unaffected,accuracy,0.5809302325581396,2150
104,PDRF+CD-T07,70001,10,unaffected,macro_f1,0.5473043604134634,2150
104,PDRF+CD-T07,70001,10,unaffected,macro_auroc,0.8578230556727339,2150
104,PDRF+CD-T07,70001,10,unaffected,macro_auprc,0.6249343197155696,2150
104,PDRF+CD-T07,70001,10,unaffected,nll,2.024449439626977,2150
104,PDRF+CD-T07,70001,10,unaffected,brier,0.6681617375160035,2150
104,PDRF+CD-T07,70001,10,unaffected,ece15,0.27262764067150824,2150
104,ModDrop-SD,70001,all,all,accuracy,0.5073327222731439,4364
104,ModDrop-SD,70001,all,all,macro_f1,0.49313419529024555,4364
104,ModDrop-SD,70001,all,all,macro_auroc,0.7816622808054466,4364
104,ModDrop-SD,70001,all,all,macro_auprc,0.48794018957306373,4364
104,ModDrop-SD,70001,all,all,nll,2.4544529867637626,4364
104,ModDrop-SD,70001,all,all,brier,0.750164312587464,4364
104,ModDrop-SD,70001,all,all,ece15,0.2654135165263162,4364
104,ModDrop-SD,70001,all,affected,accuracy,0.3886685552407932,1765
104,ModDrop-SD,70001,all,affected,macro_f1,0.37793091060129286,1765
104,ModDrop-SD,70001,all,affected,macro_auroc,0.6950616481117216,1765
104,ModDrop-SD,70001,all,affected,macro_auprc,0.3629847405874078,1765
104,ModDrop-SD,70001,all,affected,nll,3.9816614336159617,1765
104,ModDrop-SD,70001,all,affected,brier,1.012396305490382,1765
104,ModDrop-SD,70001,all,affected,ece15,0.43322568133937733,1765
104,ModDrop-SD,70001,all,unaffected,accuracy,0.5879184301654482,2599
104,ModDrop-SD,70001,all,unaffected,macro_f1,0.5708728767546641,2599
104,ModDrop-SD,70001,all,unaffected,macro_auroc,0.8582497095963202,2599
104,ModDrop-SD,70001,all,unaffected,macro_auprc,0.6393785273242304,2599
104,ModDrop-SD,70001,all,unaffected,nll,1.417314507081527,2599
104,ModDrop-SD,70001,all,unaffected,brier,0.5720806390693224,2599
104,ModDrop-SD,70001,all,unaffected,ece15,0.15213434774860046,2599
104,ModDrop-SD,70001,8,all,accuracy,0.6360544217687075,294
104,ModDrop-SD,70001,8,all,macro_f1,0.5710981828120291,294
104,ModDrop-SD,70001,8,all,macro_auroc,0.8282701920177865,294
104,ModDrop-SD,70001,8,all,macro_auprc,0.5302678314811291,294
104,ModDrop-SD,70001,8,all,nll,1.6746868130166799,294
104,ModDrop-SD,70001,8,all,brier,0.5535114262369359,294
104,ModDrop-SD,70001,8,all,ece15,0.15328301408258427,294
104,ModDrop-SD,70001,8,affected,accuracy,0.375,120
104,ModDrop-SD,70001,8,affected,macro_f1,0.3366899434315165,120
104,ModDrop-SD,70001,8,affected,macro_auroc,0.6941134783119134,120
104,ModDrop-SD,70001,8,affected,macro_auprc,0.3527242685272595,120
104,ModDrop-SD,70001,8,affected,nll,3.2224541845857306,120
104,ModDrop-SD,70001,8,affected,brier,0.9686770714789357,120
104,ModDrop-SD,70001,8,affected,ece15,0.41696470131476715,120
104,ModDrop-SD,70001,8,unaffected,accuracy,0.8160919540229885,174
104,ModDrop-SD,70001,8,unaffected,macro_f1,0.7543207078668757,174
104,ModDrop-SD,70001,8,unaffected,macro_auroc,0.9578521616186629,174
104,ModDrop-SD,70001,8,unaffected,macro_auprc,0.8436538742130472,174
104,ModDrop-SD,70001,8,unaffected,nll,0.6072610395207828,174
104,ModDrop-SD,70001,8,unaffected,brier,0.2671902915872809,174
104,ModDrop-SD,70001,8,unaffected,ece15,0.10742337230978338,174
104,ModDrop-SD,70001,9,all,accuracy,0.5127659574468085,470
104,ModDrop-SD,70001,9,all,macro_f1,0.4794808337039113,470
104,ModDrop-SD,70001,9,all,macro_auroc,0.7776579428534847,470
104,ModDrop-SD,70001,9,all,macro_auprc,0.48660819698198826,470
104,ModDrop-SD,70001,9,all,nll,2.5096918074239154,470
104,ModDrop-SD,70001,9,all,brier,0.7459076833691671,470
104,ModDrop-SD,70001,9,all,ece15,0.26067206041609986,470
104,ModDrop-SD,70001,9,affected,accuracy,0.3384615384615385,195
104,ModDrop-SD,70001,9,affected,macro_f1,0.3213412579334927,195
104,ModDrop-SD,70001,9,affected,macro_auroc,0.6456194541062903,195
104,ModDrop-SD,70001,9,affected,macro_auprc,0.300351042974046,195
104,ModDrop-SD,70001,9,affected,nll,4.5436197702404755,195
104,ModDrop-SD,70001,9,affected,brier,1.1293088829536186,195
104,ModDrop-SD,70001,9,affected,ece15,0.5165929769858335,195
104,ModDrop-SD,70001,9,unaffected,accuracy,0.6363636363636364,275
104,ModDrop-SD,70001,9,unaffected,macro_f1,0.590668501991388,275
104,ModDrop-SD,70001,9,unaffected,macro_auroc,0.9190669741387051,275
104,ModDrop-SD,70001,9,unaffected,macro_auprc,0.7955669193044955,275
104,ModDrop-SD,70001,9,unaffected,nll,1.0674519792449007,275
104,ModDrop-SD,70001,9,unaffected,brier,0.47404137820928327,275
104,ModDrop-SD,70001,9,unaffected,ece15,0.128634419224479,275
104,ModDrop-SD,70001,10,all,accuracy,0.4961111111111111,3600
104,ModDrop-SD,70001,10,all,macro_f1,0.4844633165764751,3600
104,ModDrop-SD,70001,10,all,macro_auroc,0.7802518055555554,3600
104,ModDrop-SD,70001,10,all,macro_auprc,0.4908424369461664,3600
104,ModDrop-SD,70001,10,all,nll,2.510922156033588,3600
104,ModDrop-SD,70001,10,all,brier,0.7667800248984794,3600
104,ModDrop-SD,70001,10,all,ece15,0.28024207108550603,3600
104,ModDrop-SD,70001,10,affected,accuracy,0.39655172413793105,1450
104,ModDrop-SD,70001,10,affected,macro_f1,0.38863169472593584,1450
104,ModDrop-SD,70001,10,affected,macro_auroc,0.7015268309316202,1450
104,ModDrop-SD,70001,10,affected,macro_auprc,0.38263205890464214,1450
104,ModDrop-SD,70001,10,affected,nll,3.9689186710241326,1450
104,ModDrop-SD,70001,10,affected,brier,1.0002917230600665,1450
104,ModDrop-SD,70001,10,affected,ece15,0.42918622867814427,1450
104,ModDrop-SD,70001,10,unaffected,accuracy,0.5632558139534883,2150
104,ModDrop-SD,70001,10,unaffected,macro_f1,0.5475647343149833,2150
104,ModDrop-SD,70001,10,unaffected,macro_auroc,0.8483827080884918,2150
104,ModDrop-SD,70001,10,unaffected,macro_auprc,0.619074600770022,2150
104,ModDrop-SD,70001,10,unaffected,nll,1.5276221808074069,2150
104,ModDrop-SD,70001,10,unaffected,brier,0.6092953912546182,2150
104,ModDrop-SD,70001,10,unaffected,ece15,0.17979135629742643,2150
105,EF-PD+CD,70001,all,all,accuracy,0.5394133822181485,4364
105,EF-PD+CD,70001,all,all,macro_f1,0.5193089370016283,4364
105,EF-PD+CD,70001,all,all,macro_auroc,0.8093834021371781,4364
105,EF-PD+CD,70001,all,all,macro_auprc,0.5547104493283346,4364
105,EF-PD+CD,70001,all,all,nll,2.295969646180378,4364
105,EF-PD+CD,70001,all,all,brier,0.7116684377929089,4364
105,EF-PD+CD,70001,all,all,ece15,0.2715138495583036,4364
105,EF-PD+CD,70001,all,affected,accuracy,0.43569405099150144,1765
105,EF-PD+CD,70001,all,affected,macro_f1,0.4233531024331037,1765
105,EF-PD+CD,70001,all,affected,macro_auroc,0.7512854193490622,1765
105,EF-PD+CD,70001,all,affected,macro_auprc,0.460745612655292,1765
105,EF-PD+CD,70001,all,affected,nll,3.230088079004006,1765
105,EF-PD+CD,70001,all,affected,brier,0.9044280767794549,1765
105,EF-PD+CD,70001,all,affected,ece15,0.3930745765102484,1765
105,EF-PD+CD,70001,all,unaffected,accuracy,0.6098499422854944,2599
