seed,method,subset,metric,value,n
107,CAGF,fault_applied_available,macro_auroc,0.7842771392241953,1436
107,CAGF,fault_applied_available,macro_auprc,0.48933252253977333,1436
107,CAGF,fault_applied_available,nll,2.204671634054609,1436
107,CAGF,fault_applied_available,brier,0.8122936623899322,1436
107,CAGF,fault_applied_available,ece15,0.3211463963106751,1436
107,PDRF,fault_applied_available,accuracy,0.4449860724233983,1436
107,PDRF,fault_applied_available,macro_f1,0.4411494168242925,1436
107,PDRF,fault_applied_available,macro_auroc,0.7761479565646012,1436
107,PDRF,fault_applied_available,macro_auprc,0.49461691423243037,1436
107,PDRF,fault_applied_available,nll,3.300754674638222,1436
107,PDRF,fault_applied_available,brier,0.8843385000591307,1436
107,PDRF,fault_applied_available,ece15,0.38609226395721297,1436
107,RO-CAGF,fault_applied_available,accuracy,0.4832869080779944,1436
107,RO-CAGF,fault_applied_available,macro_f1,0.4729499670383728,1436
107,RO-CAGF,fault_applied_available,macro_auroc,0.8052016351700447,1436
107,RO-CAGF,fault_applied_available,macro_auprc,0.5022646974386976,1436
107,RO-CAGF,fault_applied_available,nll,1.8250221308713888,1436
107,RO-CAGF,fault_applied_available,brier,0.7418826236430204,1436
107,RO-CAGF,fault_applied_available,ece15,0.2512462469753891,1436
107,RO-PDRF,fault_applied_available,accuracy,0.4832869080779944,1436
107,RO-PDRF,fault_applied_available,macro_f1,0.47227811030687583,1436
107,RO-PDRF,fault_applied_available,macro_auroc,0.8028140073290907,1436
107,RO-PDRF,fault_applied_available,macro_auprc,0.5244463599879583,1436
107,RO-PDRF,fault_applied_available,nll,2.482131987664256,1436
107,RO-PDRF,fault_applied_available,brier,0.8126810823035728,1436
107,RO-PDRF,fault_applied_available,ece15,0.33501857349665276,1436
108,CAGF,fault_applied_available,accuracy,0.5146239554317549,1436
108,CAGF,fault_applied_available,macro_f1,0.5007506675998592,1436
108,CAGF,fault_applied_available,macro_auroc,0.8188947133107471,1436
108,CAGF,fault_applied_available,macro_auprc,0.5418142006437286,1436
108,CAGF,fault_applied_available,nll,1.7958152184868648,1436
108,CAGF,fault_applied_available,brier,0.7044818302598317,1436
108,CAGF,fault_applied_available,ece15,0.2154253866125888,1436
108,PDRF,fault_applied_available,accuracy,0.4881615598885794,1436
108,PDRF,fault_applied_available,macro_f1,0.48720302353728834,1436
108,PDRF,fault_applied_available,macro_auroc,0.7940392839925762,1436
108,PDRF,fault_applied_available,macro_auprc,0.5047431389035332,1436
108,PDRF,fault_applied_available,nll,3.0215559991457193,1436
108,PDRF,fault_applied_available,brier,0.8369920337698908,1436
108,PDRF,fault_applied_available,ece15,0.35788035033004983,1436
108,RO-CAGF,fault_applied_available,accuracy,0.5215877437325905,1436
108,RO-CAGF,fault_applied_available,macro_f1,0.5116119325802546,1436
108,RO-CAGF,fault_applied_available,macro_auroc,0.8223691300684779,1436
108,RO-CAGF,fault_applied_available,macro_auprc,0.547223594569645,1436
108,RO-CAGF,fault_applied_available,nll,1.9224881360057908,1436
108,RO-CAGF,fault_applied_available,brier,0.7284594258265072,1436
108,RO-CAGF,fault_applied_available,ece15,0.2525950995007188,1436
108,RO-PDRF,fault_applied_available,accuracy,0.5027855153203342,1436
108,RO-PDRF,fault_applied_available,macro_f1,0.4959768689388637,1436
108,RO-PDRF,fault_applied_available,macro_auroc,0.810976342215386,1436
108,RO-PDRF,fault_applied_available,macro_auprc,0.5282967694647668,1436
108,RO-PDRF,fault_applied_available,nll,2.52236670113278,1436
108,RO-PDRF,fault_applied_available,brier,0.7839435449027133,1436
108,RO-PDRF,fault_applied_available,ece15,0.3295508366865665,1436
109,CAGF,fault_applied_available,accuracy,0.45403899721448465,1436
109,CAGF,fault_applied_available,macro_f1,0.43725412596960056,1436
109,CAGF,fault_applied_available,macro_auroc,0.7756762786548924,1436
109,CAGF,fault_applied_available,macro_auprc,0.47465491740437016,1436
109,CAGF,fault_applied_available,nll,1.809418135967534,1436
109,CAGF,fault_applied_available,brier,0.7547053086996593,1436
109,CAGF,fault_applied_available,ece15,0.235425057112239,1436
109,PDRF,fault_applied_available,accuracy,0.46866295264623953,1436
109,PDRF,fault_applied_available,macro_f1,0.4622356795581824,1436
109,PDRF,fault_applied_available,macro_auroc,0.7903198655009221,1436
109,PDRF,fault_applied_available,macro_auprc,0.5005136940218614,1436
109,PDRF,fault_applied_available,nll,3.799621288947415,1436
109,PDRF,fault_applied_available,brier,0.8763354830928288,1436
109,PDRF,fault_applied_available,ece15,0.3939339492990592,1436
109,RO-CAGF,fault_applied_available,accuracy,0.4428969359331476,1436
109,RO-CAGF,fault_applied_available,macro_f1,0.41688229027124674,1436
109,RO-CAGF,fault_applied_available,macro_auroc,0.787564056159523,1436
109,RO-CAGF,fault_applied_available,macro_auprc,0.472769063352303,1436
109,RO-CAGF,fault_applied_available,nll,1.7671011949078055,1436
109,RO-CAGF,fault_applied_available,brier,0.7645642467631588,1436
109,RO-CAGF,fault_applied_available,ece15,0.23356381697609743,1436
109,RO-PDRF,fault_applied_available,accuracy,0.4937325905292479,1436
109,RO-PDRF,fault_applied_available,macro_f1,0.4867315173225573,1436
109,RO-PDRF,fault_applied_available,macro_auroc,0.8052701522095084,1436
109,RO-PDRF,fault_applied_available,macro_auprc,0.5191098900455452,1436
109,RO-PDRF,fault_applied_available,nll,3.274597276968556,1436
109,RO-PDRF,fault_applied_available,brier,0.8330632436657922,1436
109,RO-PDRF,fault_applied_available,ece15,0.3691850521291289,1436
110,CAGF,fault_applied_available,accuracy,0.504874651810585,1436
110,CAGF,fault_applied_available,macro_f1,0.4880072491305598,1436
110,CAGF,fault_applied_available,macro_auroc,0.7986481582588976,1436
110,CAGF,fault_applied_available,macro_auprc,0.522959786160206,1436
110,CAGF,fault_applied_available,nll,2.3394494602527836,1436
110,CAGF,fault_applied_available,brier,0.7918997318007082,1436
110,CAGF,fault_applied_available,ece15,0.3035231386784959,1436
110,PDRF,fault_applied_available,accuracy,0.44080779944289694,1436
110,PDRF,fault_applied_available,macro_f1,0.4336178296922208,1436
110,PDRF,fault_applied_available,macro_auroc,0.7678116844762636,1436
110,PDRF,fault_applied_available,macro_auprc,0.45016118239991787,1436
110,PDRF,fault_applied_available,nll,3.400194466767161,1436
110,PDRF,fault_applied_available,brier,0.9100258559778736,1436
110,PDRF,fault_applied_available,ece15,0.400256671960214,1436
110,RO-CAGF,fault_applied_available,accuracy,0.4958217270194986,1436
110,RO-CAGF,fault_applied_available,macro_f1,0.4791549830215252,1436
110,RO-CAGF,fault_applied_available,macro_auroc,0.7963247341968257,1436
110,RO-CAGF,fault_applied_available,macro_auprc,0.5100978693162347,1436
110,RO-CAGF,fault_applied_available,nll,2.056680544948226,1436
110,RO-CAGF,fault_applied_available,brier,0.7637046123997089,1436
110,RO-CAGF,fault_applied_available,ece15,0.2727153654803784,1436
110,RO-PDRF,fault_applied_available,accuracy,0.47214484679665736,1436
110,RO-PDRF,fault_applied_available,macro_f1,0.4552129534581975,1436
110,RO-PDRF,fault_applied_available,macro_auroc,0.782337656382626,1436
110,RO-PDRF,fault_applied_available,macro_auprc,0.47907149671683164,1436
110,RO-PDRF,fault_applied_available,nll,2.892412553199312,1436
110,RO-PDRF,fault_applied_available,brier,0.8475774820404247,1436
110,RO-PDRF,fault_applied_available,ece15,0.3557144804887965,1436
101,CAGF,assigned_unavailable,accuracy,0.49848024316109424,329
101,CAGF,assigned_unavailable,macro_f1,0.44273263773826815,329
101,CAGF,assigned_unavailable,macro_auroc,0.820100998958219,329
101,CAGF,assigned_unavailable,macro_auprc,0.531549912123439,329
101,CAGF,assigned_unavailable,nll,1.8562416883678472,329
101,CAGF,assigned_unavailable,brier,0.7193406392080666,329
101,CAGF,assigned_unavailable,ece15,0.2504179118740678,329
101,PDRF,assigned_unavailable,accuracy,0.5501519756838906,329
101,PDRF,assigned_unavailable,macro_f1,0.522474719915857,329
101,PDRF,assigned_unavailable,macro_auroc,0.8443249084231491,329
101,PDRF,assigned_unavailable,macro_auprc,0.6326898735756267,329
101,PDRF,assigned_unavailable,nll,2.5002060390013394,329
101,PDRF,assigned_unavailable,brier,0.7477061071839484,329
101,PDRF,assigned_unavailable,ece15,0.3247948135865487,329
101,RO-CAGF,assigned_unavailable,accuracy,0.5258358662613982,329
101,RO-CAGF,assigned_unavailable,macro_f1,0.47534289194451046,329
101,RO-CAGF,assigned_unavailable,macro_auroc,0.8484080924739521,329
101,RO-CAGF,assigned_unavailable,macro_auprc,0.5827510830534733,329
101,RO-CAGF,assigned_unavailable,nll,1.54119482125957,329
101,RO-CAGF,assigned_unavailable,brier,0.6411440140549033,329
101,RO-CAGF,assigned_unavailable,ece15,0.1871373263243599,329
101,RO-PDRF,assigned_unavailable,accuracy,0.541033434650456,329
101,RO-PDRF,assigned_unavailable,macro_f1,0.5145882202195509,329
101,RO-PDRF,assigned_unavailable,macro_auroc,0.840256896874159,329
101,RO-PDRF,assigned_unavailable,macro_auprc,0.6255595940565264,329
101,RO-PDRF,assigned_unavailable,nll,2.1420396315672154,329
101,RO-PDRF,assigned_unavailable,brier,0.7324221986152959,329
101,RO-PDRF,assigned_unavailable,ece15,0.3041091202855664,329
102,CAGF,assigned_unavailable,accuracy,0.5106382978723404,329
102,CAGF,assigned_unavailable,macro_f1,0.4973794392214099,329
102,CAGF,assigned_unavailable,macro_auroc,0.8092828763223702,329
102,CAGF,assigned_unavailable,macro_auprc,0.5480238743751483,329
102,CAGF,assigned_unavailable,nll,2.0544276580643492,329
102,CAGF,assigned_unavailable,brier,0.7264904820821876,329
102,CAGF,assigned_unavailable,ece15,0.2713488531821235,329
102,PDRF,assigned_unavailable,accuracy,0.5714285714285714,329
102,PDRF,assigned_unavailable,macro_f1,0.5338295915826274,329
102,PDRF,assigned_unavailable,macro_auroc,0.850003254333615,329
102,PDRF,assigned_unavailable,macro_auprc,0.6230660530334491,329
102,PDRF,assigned_unavailable,nll,2.1574005637970988,329
102,PDRF,assigned_unavailable,brier,0.6525664982504018,329
102,PDRF,assigned_unavailable,ece15,0.24144278815881057,329
102,RO-CAGF,assigned_unavailable,accuracy,0.5258358662613982,329
102,RO-CAGF,assigned_unavailable,macro_f1,0.5090004011518626,329
102,RO-CAGF,assigned_unavailable,macro_auroc,0.801673807268899,329
102,RO-CAGF,assigned_unavailable,macro_auprc,0.5590049005950646,329
102,RO-CAGF,assigned_unavailable,nll,1.9271070958738004,329
102,RO-CAGF,assigned_unavailable,brier,0.6988932974670908,329
102,RO-CAGF,assigned_unavailable,ece15,0.24375415944341175,329
102,RO-PDRF,assigned_unavailable,accuracy,0.5653495440729484,329
102,RO-PDRF,assigned_unavailable,macro_f1,0.5280666487563903,329
102,RO-PDRF,assigned_unavailable,macro_auroc,0.8541189035516471,329
102,RO-PDRF,assigned_unavailable,macro_auprc,0.622432299015689,329
102,RO-PDRF,assigned_unavailable,nll,1.8904681706799251,329
102,RO-PDRF,assigned_unavailable,brier,0.6460788041459569,329
102,RO-PDRF,assigned_unavailable,ece15,0.2319524292312476,329
103,CAGF,assigned_unavailable,accuracy,0.46808510638297873,329
103,CAGF,assigned_unavailable,macro_f1,0.4396878876672085,329
103,CAGF,assigned_unavailable,macro_auroc,0.7964498962197947,329
103,CAGF,assigned_unavailable,macro_auprc,0.5276291321145135,329
103,CAGF,assigned_unavailable,nll,1.8941250969237744,329
103,CAGF,assigned_unavailable,brier,0.7660747478285311,329
103,CAGF,assigned_unavailable,ece15,0.26140434002687474,329
103,PDRF,assigned_unavailable,accuracy,0.5683890577507599,329
103,PDRF,assigned_unavailable,macro_f1,0.5339926352060432,329
103,PDRF,assigned_unavailable,macro_auroc,0.848815273134294,329
103,PDRF,assigned_unavailable,macro_auprc,0.601129273187552,329
103,PDRF,assigned_unavailable,nll,2.629518672705469,329
103,PDRF,assigned_unavailable,brier,0.681848487658494,329
103,PDRF,assigned_unavailable,ece15,0.2848071551156693,329
103,RO-CAGF,assigned_unavailable,accuracy,0.47720364741641336,329
103,RO-CAGF,assigned_unavailable,macro_f1,0.4641180236832411,329
103,RO-CAGF,assigned_unavailable,macro_auroc,0.8003422463273782,329
103,RO-CAGF,assigned_unavailable,macro_auprc,0.52030737460409,329
103,RO-CAGF,assigned_unavailable,nll,2.307778620370024,329
103,RO-CAGF,assigned_unavailable,brier,0.8208996228819213,329
103,RO-CAGF,assigned_unavailable,ece15,0.3135420734572849,329
103,RO-PDRF,assigned_unavailable,accuracy,0.5683890577507599,329
103,RO-PDRF,assigned_unavailable,macro_f1,0.5341127996082489,329
103,RO-PDRF,assigned_unavailable,macro_auroc,0.8525192258686373,329
103,RO-PDRF,assigned_unavailable,macro_auprc,0.6079487868397884,329
103,RO-PDRF,assigned_unavailable,nll,2.4002192104072364,329
103,RO-PDRF,assigned_unavailable,brier,0.6780849749171444,329
103,RO-PDRF,assigned_unavailable,ece15,0.2848013011991083,329
104,CAGF,assigned_unavailable,accuracy,0.47720364741641336,329
104,CAGF,assigned_unavailable,macro_f1,0.44547968921534925,329
104,CAGF,assigned_unavailable,macro_auroc,0.78610121141916,329
104,CAGF,assigned_unavailable,macro_auprc,0.49486019350626087,329
104,CAGF,assigned_unavailable,nll,1.8379830100773737,329
104,CAGF,assigned_unavailable,brier,0.7642179188498168,329
104,CAGF,assigned_unavailable,ece15,0.23994201798871223,329
104,PDRF,assigned_unavailable,accuracy,0.5562310030395137,329
104,PDRF,assigned_unavailable,macro_f1,0.5371319958943949,329
104,PDRF,assigned_unavailable,macro_auroc,0.8265672340779092,329
104,PDRF,assigned_unavailable,macro_auprc,0.6094104641784909,329
104,PDRF,assigned_unavailable,nll,2.753711478559518,329
104,PDRF,assigned_unavailable,brier,0.7450389795242559,329
104,PDRF,assigned_unavailable,ece15,0.3349733871620813,329
104,RO-CAGF,assigned_unavailable,accuracy,0.513677811550152,329
104,RO-CAGF,assigned_unavailable,macro_f1,0.4834256021756022,329
104,RO-CAGF,assigned_unavailable,macro_auroc,0.8034706752693866,329
104,RO-CAGF,assigned_unavailable,macro_auprc,0.5219916910638026,329
104,RO-CAGF,assigned_unavailable,nll,1.9435296901669021,329
104,RO-CAGF,assigned_unavailable,brier,0.7698234170801382,329
104,RO-CAGF,assigned_unavailable,ece15,0.2610228229393983,329
104,RO-PDRF,assigned_unavailable,accuracy,0.5531914893617021,329
104,RO-PDRF,assigned_unavailable,macro_f1,0.5337128064880243,329
104,RO-PDRF,assigned_unavailable,macro_auroc,0.8311008791892348,329
104,RO-PDRF,assigned_unavailable,macro_auprc,0.6113318233756851,329
104,RO-PDRF,assigned_unavailable,nll,2.5631237540971097,329
104,RO-PDRF,assigned_unavailable,brier,0.7394747328998088,329
104,RO-PDRF,assigned_unavailable,ece15,0.3308267241467832,329
105,CAGF,assigned_unavailable,accuracy,0.46504559270516715,329
105,CAGF,assigned_unavailable,macro_f1,0.4474232069604458,329
105,CAGF,assigned_unavailable,macro_auroc,0.829997689752354,329
105,CAGF,assigned_unavailable,macro_auprc,0.5666900190506764,329
105,CAGF,assigned_unavailable,nll,2.11481139427113,329
105,CAGF,assigned_unavailable,brier,0.7949633649483275,329
105,CAGF,assigned_unavailable,ece15,0.37068139884568885,329
105,PDRF,assigned_unavailable,accuracy,0.5775075987841946,329
105,PDRF,assigned_unavailable,macro_f1,0.5458071832859609,329
105,PDRF,assigned_unavailable,macro_auroc,0.8573986247644552,329
105,PDRF,assigned_unavailable,macro_auprc,0.6300451149910524,329
105,PDRF,assigned_unavailable,nll,1.6969557555876678,329
105,PDRF,assigned_unavailable,brier,0.623604694564872,329
105,PDRF,assigned_unavailable,ece15,0.2238264932526195,329
105,RO-CAGF,assigned_unavailable,accuracy,0.45896656534954405,329
105,RO-CAGF,assigned_unavailable,macro_f1,0.44380419712900526,329
105,RO-CAGF,assigned_unavailable,macro_auroc,0.7982547555256082,329
105,RO-CAGF,assigned_unavailable,macro_auprc,0.4959291126621699,329
105,RO-CAGF,assigned_unavailable,nll,1.8781993789485225,329
105,RO-CAGF,assigned_unavailable,brier,0.7890481648108927,329
105,RO-CAGF,assigned_unavailable,ece15,0.2980104745843623,329
105,RO-PDRF,assigned_unavailable,accuracy,0.5805471124620061,329
105,RO-PDRF,assigned_unavailable,macro_f1,0.5543969237140777,329
105,RO-PDRF,assigned_unavailable,macro_auroc,0.8450383370782815,329
105,RO-PDRF,assigned_unavailable,macro_auprc,0.6372749990823806,329
105,RO-PDRF,assigned_unavailable,nll,2.012564055311621,329
105,RO-PDRF,assigned_unavailable,brier,0.6787432519144723,329
105,RO-PDRF,assigned_unavailable,ece15,0.26204631303618753,329
106,CAGF,assigned_unavailable,accuracy,0.601823708206687,329
106,CAGF,assigned_unavailable,macro_f1,0.5587088758382284,329
106,CAGF,assigned_unavailable,macro_auroc,0.8631072168772578,329
106,CAGF,assigned_unavailable,macro_auprc,0.6105672750817852,329
106,CAGF,assigned_unavailable,nll,1.3261969812236631,329
106,CAGF,assigned_unavailable,brier,0.555916545490664,329
106,CAGF,assigned_unavailable,ece15,0.11309013159901735,329
106,PDRF,assigned_unavailable,accuracy,0.5775075987841946,329
106,PDRF,assigned_unavailable,macro_f1,0.548689724884393,329
106,PDRF,assigned_unavailable,macro_auroc,0.8543689315214245,329
106,PDRF,assigned_unavailable,macro_auprc,0.6218558453232162,329
106,PDRF,assigned_unavailable,nll,2.806394595157342,329
106,PDRF,assigned_unavailable,brier,0.732018991040417,329
106,PDRF,assigned_unavailable,ece15,0.32356780305275834,329
106,RO-CAGF,assigned_unavailable,accuracy,0.5227963525835866,329
106,RO-CAGF,assigned_unavailable,macro_f1,0.5006665510251781,329
106,RO-CAGF,assigned_unavailable,macro_auroc,0.8100362711003587,329
106,RO-CAGF,assigned_unavailable,macro_auprc,0.530941604576775,329
106,RO-CAGF,assigned_unavailable,nll,2.5395688057377988,329
106,RO-CAGF,assigned_unavailable,brier,0.7791090740551531,329
106,RO-CAGF,assigned_unavailable,ece15,0.3108251568395971,329
106,RO-PDRF,assigned_unavailable,accuracy,0.574468085106383,329
106,RO-PDRF,assigned_unavailable,macro_f1,0.5434525051371178,329
106,RO-PDRF,assigned_unavailable,macro_auroc,0.8553448746651399,329
106,RO-PDRF,assigned_unavailable,macro_auprc,0.6266706548669475,329
106,RO-PDRF,assigned_unavailable,nll,2.5354669659963385,329
106,RO-PDRF,assigned_unavailable,brier,0.7186790201056664,329
106,RO-PDRF,assigned_unavailable,ece15,0.323614987676626,329
107,CAGF,assigned_unavailable,accuracy,0.47720364741641336,329
107,CAGF,assigned_unavailable,macro_f1,0.4580278492343041,329
107,CAGF,assigned_unavailable,macro_auroc,0.8031227501466206,329
107,CAGF,assigned_unavailable,macro_auprc,0.5414899703218464,329
107,CAGF,assigned_unavailable,nll,2.30929865925462,329
107,CAGF,assigned_unavailable,brier,0.7665142695217589,329
107,CAGF,assigned_unavailable,ece15,0.3027136872981303,329
107,PDRF,assigned_unavailable,accuracy,0.5623100303951368,329
107,PDRF,assigned_unavailable,macro_f1,0.5282465660415252,329
107,PDRF,assigned_unavailable,macro_auroc,0.8542492481569575,329
107,PDRF,assigned_unavailable,macro_auprc,0.6254951708948547,329
107,PDRF,assigned_unavailable,nll,2.045211865261765,329
107,PDRF,assigned_unavailable,brier,0.6416409755740083,329
107,PDRF,assigned_unavailable,ece15,0.24842769491613903,329
107,RO-CAGF,assigned_unavailable,accuracy,0.47416413373860183,329
107,RO-CAGF,assigned_unavailable,macro_f1,0.4579032722241074,329
107,RO-CAGF,assigned_unavailable,macro_auroc,0.8069723961546943,329
107,RO-CAGF,assigned_unavailable,macro_auprc,0.5195303272740669,329
107,RO-CAGF,assigned_unavailable,nll,2.1519887110992344,329
107,RO-CAGF,assigned_unavailable,brier,0.765268787815154,329
107,RO-CAGF,assigned_unavailable,ece15,0.302135183900399,329
107,RO-PDRF,assigned_unavailable,accuracy,0.5531914893617021,329
107,RO-PDRF,assigned_unavailable,macro_f1,0.5317830771382268,329
107,RO-PDRF,assigned_unavailable,macro_auroc,0.852912847167055,329
107,RO-PDRF,assigned_unavailable,macro_auprc,0.6456124644310862,329
107,RO-PDRF,assigned_unavailable,nll,2.0248465976120995,329
107,RO-PDRF,assigned_unavailable,brier,0.6736384217086723,329
107,RO-PDRF,assigned_unavailable,ece15,0.2825620520472156,329
108,CAGF,assigned_unavailable,accuracy,0.5106382978723404,329
108,CAGF,assigned_unavailable,macro_f1,0.484268469582001,329
108,CAGF,assigned_unavailable,macro_auroc,0.8260081206733328,329
108,CAGF,assigned_unavailable,macro_auprc,0.56554334112595,329
108,CAGF,assigned_unavailable,nll,1.8810304671615943,329
108,CAGF,assigned_unavailable,brier,0.6940827827923045,329
108,CAGF,assigned_unavailable,ece15,0.2371141356529547,329
108,PDRF,assigned_unavailable,accuracy,0.574468085106383,329
108,PDRF,assigned_unavailable,macro_f1,0.5563151111396726,329
108,PDRF,assigned_unavailable,macro_auroc,0.8346042797378853,329
108,PDRF,assigned_unavailable,macro_auprc,0.606067563376471,329
108,PDRF,assigned_unavailable,nll,2.5510513827404204,329
108,PDRF,assigned_unavailable,brier,0.7080727034462763,329
108,PDRF,assigned_unavailable,ece15,0.2968647712895156,329
108,RO-CAGF,assigned_unavailable,accuracy,0.49544072948328266,329
108,RO-CAGF,assigned_unavailable,macro_f1,0.47622108998218105,329
108,RO-CAGF,assigned_unavailable,macro_auroc,0.8218372783176514,329
108,RO-CAGF,assigned_unavailable,macro_auprc,0.5627538489448137,329
108,RO-CAGF,assigned_unavailable,nll,2.030506075566688,329
108,RO-CAGF,assigned_unavailable,brier,0.7684056117847116,329
108,RO-CAGF,assigned_unavailable,ece15,0.30734767462549717,329
108,RO-PDRF,assigned_unavailable,accuracy,0.5501519756838906,329
108,RO-PDRF,assigned_unavailable,macro_f1,0.5273461816596827,329
108,RO-PDRF,assigned_unavailable,macro_auroc,0.8403341484816274,329
108,RO-PDRF,assigned_unavailable,macro_auprc,0.5983879882069981,329
108,RO-PDRF,assigned_unavailable,nll,2.3705604221172156,329
108,RO-PDRF,assigned_unavailable,brier,0.7113666866951477,329
108,RO-PDRF,assigned_unavailable,ece15,0.31346869328575677,329
109,CAGF,assigned_unavailable,accuracy,0.5501519756838906,329
109,CAGF,assigned_unavailable,macro_f1,0.5014026501824123,329
109,CAGF,assigned_unavailable,macro_auroc,0.8324130926272679,329
109,CAGF,assigned_unavailable,macro_auprc,0.5631223244540821,329
109,CAGF,assigned_unavailable,nll,1.4346062411691454,329
109,CAGF,assigned_unavailable,brier,0.6277724395486597,329
109,CAGF,assigned_unavailable,ece15,0.1619283084501765,329
109,PDRF,assigned_unavailable,accuracy,0.5896656534954408,329
109,PDRF,assigned_unavailable,macro_f1,0.5621832362966405,329
109,PDRF,assigned_unavailable,macro_auroc,0.8524903102405207,329
109,PDRF,assigned_unavailable,macro_auprc,0.6282360317678845,329
109,PDRF,assigned_unavailable,nll,2.6423183473966136,329
109,PDRF,assigned_unavailable,brier,0.6954117552692696,329
109,PDRF,assigned_unavailable,ece15,0.29945234929272124,329
109,RO-CAGF,assigned_unavailable,accuracy,0.513677811550152,329
109,RO-CAGF,assigned_unavailable,macro_f1,0.47068088336183805,329
109,RO-CAGF,assigned_unavailable,macro_auroc,0.8130857754308982,329
109,RO-CAGF,assigned_unavailable,macro_auprc,0.528666450290609,329
109,RO-CAGF,assigned_unavailable,nll,1.5459521271974226,329
109,RO-CAGF,assigned_unavailable,brier,0.6710160648019995,329
109,RO-CAGF,assigned_unavailable,ece15,0.14105984860935375,329
109,RO-PDRF,assigned_unavailable,accuracy,0.5927051671732523,329
109,RO-PDRF,assigned_unavailable,macro_f1,0.5657066130526239,329
109,RO-PDRF,assigned_unavailable,macro_auroc,0.8534842200468077,329
109,RO-PDRF,assigned_unavailable,macro_auprc,0.6222655062234426,329
109,RO-PDRF,assigned_unavailable,nll,2.612703228984676,329
109,RO-PDRF,assigned_unavailable,brier,0.695500222908797,329
109,RO-PDRF,assigned_unavailable,ece15,0.2962380771747429,329
110,CAGF,assigned_unavailable,accuracy,0.513677811550152,329
110,CAGF,assigned_unavailable,macro_f1,0.49459086375069977,329
110,CAGF,assigned_unavailable,macro_auroc,0.802198868953815,329
110,CAGF,assigned_unavailable,macro_auprc,0.5214538992060834,329
110,CAGF,assigned_unavailable,nll,2.5896485023176443,329
110,CAGF,assigned_unavailable,brier,0.8406737439234256,329
110,CAGF,assigned_unavailable,ece15,0.36910391908274554,329
110,PDRF,assigned_unavailable,accuracy,0.5714285714285714,329
110,PDRF,assigned_unavailable,macro_f1,0.5570459115637812,329
110,PDRF,assigned_unavailable,macro_auroc,0.82231466568093,329
110,PDRF,assigned_unavailable,macro_auprc,0.6223427111537954,329
110,PDRF,assigned_unavailable,nll,2.520337456398349,329
110,PDRF,assigned_unavailable,brier,0.7216710534361152,329
110,PDRF,assigned_unavailable,ece15,0.31975138615454823,329
110,RO-CAGF,assigned_unavailable,accuracy,0.5015197568389058,329
110,RO-CAGF,assigned_unavailable,macro_f1,0.4785190735190736,329
110,RO-CAGF,assigned_unavailable,macro_auroc,0.8075022174478761,329
110,RO-CAGF,assigned_unavailable,macro_auprc,0.5418841733782617,329
110,RO-CAGF,assigned_unavailable,nll,2.228187834774946,329
110,RO-CAGF,assigned_unavailable,brier,0.7896218333851801,329
110,RO-CAGF,assigned_unavailable,ece15,0.31454080160345377,329
110,RO-PDRF,assigned_unavailable,accuracy,0.5805471124620061,329
110,RO-PDRF,assigned_unavailable,macro_f1,0.5647454712689639,329
110,RO-PDRF,assigned_unavailable,macro_auroc,0.8233291853452492,329
110,RO-PDRF,assigned_unavailable,macro_auprc,0.6265693848494007,329
110,RO-PDRF,assigned_unavailable,nll,2.3362306519140987,329
110,RO-PDRF,assigned_unavailable,brier,0.7161610534598998,329
110,RO-PDRF,assigned_unavailable,ece15,0.3130078919594155,329
101,CAGF,unaffected,accuracy,0.571758368603309,2599
101,CAGF,unaffected,macro_f1,0.5422901268585648,2599
101,CAGF,unaffected,macro_auroc,0.8449012816526751,2599
101,CAGF,unaffected,macro_auprc,0.6043338010672765,2599
101,CAGF,unaffected,nll,1.674227630535031,2599
101,CAGF,unaffected,brier,0.6222880340517927,2599
101,CAGF,unaffected,ece15,0.1998277043978487,2599
101,PDRF,unaffected,accuracy,0.5952289342054636,2599
101,PDRF,unaffected,macro_f1,0.5678425090401407,2599
101,PDRF,unaffected,macro_auroc,0.8708594184391668,2599
101,PDRF,unaffected,macro_auprc,0.6523599117995511,2599
101,PDRF,unaffected,nll,1.7607936122326848,2599
101,PDRF,unaffected,brier,0.6224221779896415,2599
101,PDRF,unaffected,ece15,0.2338026661925479,2599
101,RO-CAGF,unaffected,accuracy,0.5886879569065026,2599
101,RO-CAGF,unaffected,macro_f1,0.5573154585602011,2599
101,RO-CAGF,unaffected,macro_auroc,0.8552172808029216,2599
101,RO-CAGF,unaffected,macro_auprc,0.6289295206669775,2599
101,RO-CAGF,unaffected,nll,1.4700329291594587,2599
101,RO-CAGF,unaffected,brier,0.5926470483313981,2599
101,RO-CAGF,unaffected,ece15,0.15944925514325275,2599
101,RO-PDRF,unaffected,accuracy,0.5852250865717584,2599
101,RO-PDRF,unaffected,macro_f1,0.5587407928915825,2599
101,RO-PDRF,unaffected,macro_auroc,0.8653044915946438,2599
101,RO-PDRF,unaffected,macro_auprc,0.6328965083851464,2599
101,RO-PDRF,unaffected,nll,1.5886838294273289,2599
101,RO-PDRF,unaffected,brier,0.6223091922884578,2599
101,RO-PDRF,unaffected,ece15,0.21464096958841722,2599
102,CAGF,unaffected,accuracy,0.5398230088495575,2599
102,CAGF,unaffected,macro_f1,0.5251943208480115,2599
102,CAGF,unaffected,macro_auroc,0.8316867986639327,2599
102,CAGF,unaffected,macro_auprc,0.5704726889093036,2599
