method,seed,subset,metric,value,n
RO-PDRF-ECA,102,unaffected,nll,1.70874133303954,2599
RO-PDRF-ECA,102,unaffected,brier,0.6019582164534499,2599
RO-PDRF-ECA,102,unaffected,ece15,0.22574429724848516,2599
RO-PDRF-CRA,103,all,accuracy,0.5423923006416131,4364
RO-PDRF-CRA,103,all,macro_f1,0.5316457683606942,4364
RO-PDRF-CRA,103,all,macro_auroc,0.8326455485609117,4364
RO-PDRF-CRA,103,all,macro_auprc,0.5699563764179788,4364
RO-PDRF-CRA,103,all,nll,2.4075756712091816,4364
RO-PDRF-CRA,103,all,brier,0.721223232086351,4364
RO-PDRF-CRA,103,all,ece15,0.3005458072142028,4364
RO-PDRF-CRA,103,affected,accuracy,0.47592067988668557,1765
RO-PDRF-CRA,103,affected,macro_f1,0.4725207472269373,1765
RO-PDRF-CRA,103,affected,macro_auroc,0.7900530566083473,1765
RO-PDRF-CRA,103,affected,macro_auprc,0.5071250473594926,1765
RO-PDRF-CRA,103,affected,nll,3.233919756389634,1765
RO-PDRF-CRA,103,affected,brier,0.8634124333901789,1765
RO-PDRF-CRA,103,affected,ece15,0.38266673912069954,1765
RO-PDRF-CRA,103,unaffected,accuracy,0.5875336667949211,2599
RO-PDRF-CRA,103,unaffected,macro_f1,0.5695942097741534,2599
RO-PDRF-CRA,103,unaffected,macro_auroc,0.8652150063654188,2599
RO-PDRF-CRA,103,unaffected,macro_auprc,0.6229976265628742,2599
RO-PDRF-CRA,103,unaffected,nll,1.8463993301766701,2599
RO-PDRF-CRA,103,unaffected,brier,0.6246615005352713,2599
RO-PDRF-CRA,103,unaffected,ece15,0.24477689206118586,2599
RO-PDRF-ECA,103,all,accuracy,0.532538955087076,4364
RO-PDRF-ECA,103,all,macro_f1,0.5071306038881599,4364
RO-PDRF-ECA,103,all,macro_auroc,0.8371444341781912,4364
RO-PDRF-ECA,103,all,macro_auprc,0.5694495847079312,4364
RO-PDRF-ECA,103,all,nll,1.8978845387088237,4364
RO-PDRF-ECA,103,all,brier,0.6967538864662199,4364
RO-PDRF-ECA,103,all,ece15,0.2673459844262528,4364
RO-PDRF-ECA,103,affected,accuracy,0.4679886685552408,1765
RO-PDRF-ECA,103,affected,macro_f1,0.45448630137837776,1765
RO-PDRF-ECA,103,affected,macro_auroc,0.790765799336573,1765
RO-PDRF-ECA,103,affected,macro_auprc,0.49229360590223475,1765
RO-PDRF-ECA,103,affected,nll,2.473678893121796,1765
RO-PDRF-ECA,103,affected,brier,0.8302756820116813,1765
RO-PDRF-ECA,103,affected,ece15,0.3470796610917316,1765
RO-PDRF-ECA,103,unaffected,accuracy,0.5763755290496345,2599
RO-PDRF-ECA,103,unaffected,macro_f1,0.5403364583776366,2599
RO-PDRF-ECA,103,unaffected,macro_auroc,0.8724766111902958,2599
