model,stress_type,level,metric,mean,sd,n,ci95
UF,fraction,0.25,macro_auroc,0.8166610266984365,0.008858973651619655,10,0.0054908487562252755
UF,fraction,0.25,nll,2.0755820697843874,0.1139719433796643,10,0.07064054236535562
UF,fraction,0.4,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,fraction,0.4,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,fraction,0.4,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,fraction,0.6,aurc,0.346860097410722,0.01592902024470998,10,0.009872909034170377
UF,fraction,0.6,macro_auroc,0.769968023023185,0.008283707720330503,10,0.005134295238003635
UF,fraction,0.6,nll,2.854400889058275,0.20528171056496614,10,0.12723492240270573
UF,fraction,0.8,aurc,0.3856033316019997,0.018653824777137007,10,0.011561760380409408
UF,fraction,0.8,macro_auroc,0.7467491304260309,0.008218522699996277,10,0.005093893143821848
UF,fraction,0.8,nll,3.2939167311842246,0.2786345061859525,10,0.17269945615572155
UF,reported_quality,0.15,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,reported_quality,0.15,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,reported_quality,0.15,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,reported_quality,0.4,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,reported_quality,0.4,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,reported_quality,0.4,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,reported_quality,0.7,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,reported_quality,0.7,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,reported_quality,0.7,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,reported_quality,1.0,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,reported_quality,1.0,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,reported_quality,1.0,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,severity,0.0,aurc,0.21910710802297037,0.027254066760182875,10,0.016892245587034924
UF,severity,0.0,macro_auroc,0.8565407410004943,0.009746075068485606,10,0.0060406799108256234
UF,severity,0.0,nll,1.5104295886814298,0.09019951686385365,10,0.055906239758762896
UF,severity,1.0,aurc,0.24707117077567237,0.021084485601726988,10,0.013068299567718687
UF,severity,1.0,macro_auroc,0.8363390773781534,0.008684468377827187,10,0.00538268926696176
UF,severity,1.0,nll,1.746369440250988,0.08732081850154641,10,0.05412200402855135
UF,severity,2.0,aurc,0.2794836508222101,0.019074391233413177,10,0.011822430170631877
UF,severity,2.0,macro_auroc,0.8148410396853532,0.008678483592134037,10,0.005378979858358486
UF,severity,2.0,nll,2.074526761458872,0.10355317122070143,10,0.06418292047819979
UF,severity,3.0,aurc,0.3070623618575216,0.01749529633047503,10,0.010843697009801853
UF,severity,3.0,macro_auroc,0.7974702312075281,0.008658763870822024,10,0.005366757448461219
UF,severity,3.0,nll,2.383373540237457,0.12438482822374064,10,0.07709451525694
UF,severity,4.0,aurc,0.3304666811819697,0.016726567919074974,10,0.010367234204108856
UF,severity,4.0,macro_auroc,0.7830125903095017,0.008711483401715236,10,0.005399433352241659
UF,severity,4.0,nll,2.6630385427151997,0.14490822154382121,10,0.08981504622550018
UF,severity,5.0,aurc,0.351399636118317,0.0166909800704943,10,0.010345176627034993
UF,severity,5.0,macro_auroc,0.7709127387936648,0.008841605255857836,10,0.005480083713002806
UF,severity,5.0,nll,2.9079204432324888,0.1631714297094414,10,0.1011346999217887
