seed,method,fault_realization,batch,subset,metric,value,n
102,UF-PD+CD,70001,9,affected,macro_auprc,0.5829555017819578,195
102,UF-PD+CD,70001,9,affected,nll,1.718113572296488,195
102,UF-PD+CD,70001,9,affected,brier,0.6795358163392511,195
102,UF-PD+CD,70001,9,affected,ece15,0.21385997854746305,195
102,UF-PD+CD,70001,9,unaffected,accuracy,0.6290909090909091,275
102,UF-PD+CD,70001,9,unaffected,macro_f1,0.5882974021657971,275
102,UF-PD+CD,70001,9,unaffected,macro_auroc,0.9095077615529429,275
102,UF-PD+CD,70001,9,unaffected,macro_auprc,0.786694037545249,275
102,UF-PD+CD,70001,9,unaffected,nll,1.0630385438536658,275
102,UF-PD+CD,70001,9,unaffected,brier,0.5015279063953043,275
102,UF-PD+CD,70001,9,unaffected,ece15,0.1522500649365512,275
102,UF-PD+CD,70001,10,all,accuracy,0.5025,3600
102,UF-PD+CD,70001,10,all,macro_f1,0.4913560179461684,3600
102,UF-PD+CD,70001,10,all,macro_auroc,0.8064826851851853,3600
102,UF-PD+CD,70001,10,all,macro_auprc,0.5359814414095824,3600
102,UF-PD+CD,70001,10,all,nll,1.8622266132009722,3600
102,UF-PD+CD,70001,10,all,brier,0.7121068226757898,3600
102,UF-PD+CD,70001,10,all,ece15,0.25134447780748204,3600
102,UF-PD+CD,70001,10,affected,accuracy,0.46482758620689657,1450
102,UF-PD+CD,70001,10,affected,macro_f1,0.45042913090641895,1450
102,UF-PD+CD,70001,10,affected,macro_auroc,0.7723135082224978,1450
102,UF-PD+CD,70001,10,affected,macro_auprc,0.48676191911769356,1450
102,UF-PD+CD,70001,10,affected,nll,2.2142240192503855,1450
102,UF-PD+CD,70001,10,affected,brier,0.7889233040015123,1450
102,UF-PD+CD,70001,10,affected,ece15,0.29062835981105933,1450
102,UF-PD+CD,70001,10,unaffected,accuracy,0.5279069767441861,2150
102,UF-PD+CD,70001,10,unaffected,macro_f1,0.5172398692139141,2150
102,UF-PD+CD,70001,10,unaffected,macro_auroc,0.8307388441920254,2150
102,UF-PD+CD,70001,10,unaffected,macro_auprc,0.5711531131559825,2150
102,UF-PD+CD,70001,10,unaffected,nll,1.6248330137722977,2150
102,UF-PD+CD,70001,10,unaffected,brier,0.6603003585258841,2150
102,UF-PD+CD,70001,10,unaffected,ece15,0.22485070608383004,2150
102,ModDrop-SD,70001,all,all,accuracy,0.5249770852428964,4364
102,ModDrop-SD,70001,all,all,macro_f1,0.5208241485493715,4364
102,ModDrop-SD,70001,all,all,macro_auroc,0.7935707596745689,4364
102,ModDrop-SD,70001,all,all,macro_auprc,0.5171508633761525,4364
102,ModDrop-SD,70001,all,all,nll,2.9565996257996043,4364
102,ModDrop-SD,70001,all,all,brier,0.7604048573620774,4364
102,ModDrop-SD,70001,all,all,ece15,0.2999794871625717,4364
102,ModDrop-SD,70001,all,affected,accuracy,0.4084985835694051,1765
102,ModDrop-SD,70001,all,affected,macro_f1,0.4031338213324885,1765
102,ModDrop-SD,70001,all,affected,macro_auroc,0.710917013624706,1765
102,ModDrop-SD,70001,all,affected,macro_auprc,0.39223324940684284,1765
102,ModDrop-SD,70001,all,affected,nll,4.930205488226201,1765
102,ModDrop-SD,70001,all,affected,brier,1.033085477265696,1765
102,ModDrop-SD,70001,all,affected,ece15,0.462438363951259,1765
102,ModDrop-SD,70001,all,unaffected,accuracy,0.6040784917275875,2599
102,ModDrop-SD,70001,all,unaffected,macro_f1,0.6009377945349552,2599
102,ModDrop-SD,70001,all,unaffected,macro_auroc,0.8669368343891835,2599
102,ModDrop-SD,70001,all,unaffected,macro_auprc,0.6528843945946637,2599
102,ModDrop-SD,70001,all,unaffected,nll,1.6163093806349478,2599
102,ModDrop-SD,70001,all,unaffected,brier,0.5752254444610051,2599
102,ModDrop-SD,70001,all,unaffected,ece15,0.18965250598829314,2599
102,ModDrop-SD,70001,8,all,accuracy,0.5952380952380952,294
102,ModDrop-SD,70001,8,all,macro_f1,0.5607972279132802,294
102,ModDrop-SD,70001,8,all,macro_auroc,0.8176539657517085,294
102,ModDrop-SD,70001,8,all,macro_auprc,0.5357800124755693,294
102,ModDrop-SD,70001,8,all,nll,2.328213867231683,294
102,ModDrop-SD,70001,8,all,brier,0.6496168167679055,294
102,ModDrop-SD,70001,8,all,ece15,0.22822711500180823,294
102,ModDrop-SD,70001,8,affected,accuracy,0.4,120
102,ModDrop-SD,70001,8,affected,macro_f1,0.36745534159327264,120
102,ModDrop-SD,70001,8,affected,macro_auroc,0.7007764365482485,120
102,ModDrop-SD,70001,8,affected,macro_auprc,0.3727474431894942,120
102,ModDrop-SD,70001,8,affected,nll,4.418569740450128,120
102,ModDrop-SD,70001,8,affected,brier,1.0025460964971298,120
102,ModDrop-SD,70001,8,affected,ece15,0.4466731891036033,120
102,ModDrop-SD,70001,8,unaffected,accuracy,0.7298850574712644,174
102,ModDrop-SD,70001,8,unaffected,macro_f1,0.7053339921638222,174
102,ModDrop-SD,70001,8,unaffected,macro_auroc,0.9222096258883999,174
102,ModDrop-SD,70001,8,unaffected,macro_auprc,0.7631775624036418,174
102,ModDrop-SD,70001,8,unaffected,nll,0.8865891270810314,174
102,ModDrop-SD,70001,8,unaffected,brier,0.4062173135063715,174
102,ModDrop-SD,70001,8,unaffected,ece15,0.13221059756717463,174
102,ModDrop-SD,70001,9,all,accuracy,0.5234042553191489,470
102,ModDrop-SD,70001,9,all,macro_f1,0.5085051386503807,470
102,ModDrop-SD,70001,9,all,macro_auroc,0.7792509881602562,470
102,ModDrop-SD,70001,9,all,macro_auprc,0.5175316405879874,470
102,ModDrop-SD,70001,9,all,nll,3.2825495504834867,470
102,ModDrop-SD,70001,9,all,brier,0.7692493722160857,470
102,ModDrop-SD,70001,9,all,ece15,0.29324655849882897,470
102,ModDrop-SD,70001,9,affected,accuracy,0.3333333333333333,195
102,ModDrop-SD,70001,9,affected,macro_f1,0.32533514565984856,195
102,ModDrop-SD,70001,9,affected,macro_auroc,0.6591350274861597,195
102,ModDrop-SD,70001,9,affected,macro_auprc,0.3437704406811693,195
102,ModDrop-SD,70001,9,affected,nll,5.804755341915937,195
102,ModDrop-SD,70001,9,affected,brier,1.1849911726713662,195
102,ModDrop-SD,70001,9,affected,ece15,0.5435050680087163,195
102,ModDrop-SD,70001,9,unaffected,accuracy,0.6581818181818182,275
102,ModDrop-SD,70001,9,unaffected,macro_f1,0.6349576734177914,275
102,ModDrop-SD,70001,9,unaffected,macro_auroc,0.9034895927682817,275
102,ModDrop-SD,70001,9,unaffected,macro_auprc,0.7870273614952654,275
102,ModDrop-SD,70001,9,unaffected,nll,1.4940763529222958,275
102,ModDrop-SD,70001,9,unaffected,brier,0.4744506409841597,275
102,ModDrop-SD,70001,9,unaffected,ece15,0.12156965450807052,275
102,ModDrop-SD,70001,10,all,accuracy,0.5194444444444445,3600
102,ModDrop-SD,70001,10,all,macro_f1,0.5165378873772206,3600
102,ModDrop-SD,70001,10,all,macro_auroc,0.7953751388888888,3600
102,ModDrop-SD,70001,10,all,macro_auprc,0.524053299242392,3600
102,ModDrop-SD,70001,10,all,nll,2.9653632225822553,3600
102,ModDrop-SD,70001,10,all,brier,0.7682978467935503,3600
102,ModDrop-SD,70001,10,all,ece15,0.3103277876310878,3600
102,ModDrop-SD,70001,10,affected,accuracy,0.4193103448275862,1450
102,ModDrop-SD,70001,10,affected,macro_f1,0.4164177001716203,1450
102,ModDrop-SD,70001,10,affected,macro_auroc,0.7183332841748503,1450
102,ModDrop-SD,70001,10,affected,macro_auprc,0.41237847946609835,1450
102,ModDrop-SD,70001,10,affected,nll,4.854935880132153,1450
102,ModDrop-SD,70001,10,affected,brier,1.0151841773264698,1450
102,ModDrop-SD,70001,10,affected,ece15,0.45475047816490305,1450
102,ModDrop-SD,70001,10,unaffected,accuracy,0.5869767441860465,2150
102,ModDrop-SD,70001,10,unaffected,macro_f1,0.5832653981708599,2150
102,ModDrop-SD,70001,10,unaffected,macro_auroc,0.8620396096720665,2150
102,ModDrop-SD,70001,10,unaffected,macro_auprc,0.638738851664057,2150
102,ModDrop-SD,70001,10,unaffected,nll,1.691000267490464,2150
102,ModDrop-SD,70001,10,unaffected,brier,0.6017931122480927,2150
102,ModDrop-SD,70001,10,unaffected,ece15,0.21292642234369769,2150
103,EF-PD+CD,70001,all,all,accuracy,0.5316223648029331,4364
103,EF-PD+CD,70001,all,all,macro_f1,0.5232048233764236,4364
103,EF-PD+CD,70001,all,all,macro_auroc,0.8008429441011091,4364
103,EF-PD+CD,70001,all,all,macro_auprc,0.5472010857968702,4364
103,EF-PD+CD,70001,all,all,nll,1.9923186734693192,4364
103,EF-PD+CD,70001,all,all,brier,0.7114602010816958,4364
103,EF-PD+CD,70001,all,all,ece15,0.24416290192867396,4364
103,EF-PD+CD,70001,all,affected,accuracy,0.44079320113314446,1765
103,EF-PD+CD,70001,all,affected,macro_f1,0.4330655514093143,1765
103,EF-PD+CD,70001,all,affected,macro_auroc,0.7497798661032665,1765
103,EF-PD+CD,70001,all,affected,macro_auprc,0.4599115568496159,1765
103,EF-PD+CD,70001,all,affected,nll,2.6573667075158314,1765
103,EF-PD+CD,70001,all,affected,brier,0.8766823096265408,1765
103,EF-PD+CD,70001,all,affected,ece15,0.35382928159351723,1765
103,EF-PD+CD,70001,all,unaffected,accuracy,0.593305117352828,2599
103,EF-PD+CD,70001,all,unaffected,macro_f1,0.58411986341206,2599
103,EF-PD+CD,70001,all,unaffected,macro_auroc,0.8400758980508728,2599
103,EF-PD+CD,70001,all,unaffected,macro_auprc,0.6207449320458928,2599
103,EF-PD+CD,70001,all,unaffected,nll,1.5406796661233806,2599
103,EF-PD+CD,70001,all,unaffected,brier,0.599256652954858,2599
103,EF-PD+CD,70001,all,unaffected,ece15,0.16968769355662378,2599
103,EF-PD+CD,70001,8,all,accuracy,0.6360544217687075,294
103,EF-PD+CD,70001,8,all,macro_f1,0.6304856488049766,294
103,EF-PD+CD,70001,8,all,macro_auroc,0.8910960985307677,294
103,EF-PD+CD,70001,8,all,macro_auprc,0.6751429294238019,294
103,EF-PD+CD,70001,8,all,nll,1.1478960240025955,294
103,EF-PD+CD,70001,8,all,brier,0.5169374558117295,294
103,EF-PD+CD,70001,8,all,ece15,0.10382653712009897,294
103,EF-PD+CD,70001,8,affected,accuracy,0.43333333333333335,120
103,EF-PD+CD,70001,8,affected,macro_f1,0.45484188975237566,120
103,EF-PD+CD,70001,8,affected,macro_auroc,0.8099495702233178,120
103,EF-PD+CD,70001,8,affected,macro_auprc,0.5375650697936422,120
103,EF-PD+CD,70001,8,affected,nll,1.762258225424626,120
103,EF-PD+CD,70001,8,affected,brier,0.7765686330029188,120
103,EF-PD+CD,70001,8,affected,ece15,0.2964461748798688,120
103,EF-PD+CD,70001,8,unaffected,accuracy,0.7758620689655172,174
103,EF-PD+CD,70001,8,unaffected,macro_f1,0.7691637338696163,174
103,EF-PD+CD,70001,8,unaffected,macro_auroc,0.9670452368514942,174
103,EF-PD+CD,70001,8,unaffected,macro_auprc,0.8955922582869533,174
103,EF-PD+CD,70001,8,unaffected,nll,0.724197954056368,174
103,EF-PD+CD,70001,8,unaffected,brier,0.3378814715419437,174
103,EF-PD+CD,70001,8,unaffected,ece15,0.1335571529878967,174
103,EF-PD+CD,70001,9,all,accuracy,0.5936170212765958,470
103,EF-PD+CD,70001,9,all,macro_f1,0.5958334833500855,470
103,EF-PD+CD,70001,9,all,macro_auroc,0.8455514520184323,470
103,EF-PD+CD,70001,9,all,macro_auprc,0.6268668702438295,470
103,EF-PD+CD,70001,9,all,nll,1.432103621038108,470
103,EF-PD+CD,70001,9,all,brier,0.5695954712513129,470
103,EF-PD+CD,70001,9,all,ece15,0.1490898624379584,470
103,EF-PD+CD,70001,9,affected,accuracy,0.47692307692307695,195
103,EF-PD+CD,70001,9,affected,macro_f1,0.4736137902353969,195
103,EF-PD+CD,70001,9,affected,macro_auroc,0.7509032092499403,195
103,EF-PD+CD,70001,9,affected,macro_auprc,0.4636071192724494,195
103,EF-PD+CD,70001,9,affected,nll,2.3424873243508366,195
103,EF-PD+CD,70001,9,affected,brier,0.8211366027741686,195
103,EF-PD+CD,70001,9,affected,ece15,0.2791487377423506,195
103,EF-PD+CD,70001,9,unaffected,accuracy,0.6763636363636364,275
103,EF-PD+CD,70001,9,unaffected,macro_f1,0.6825536862800913,275
103,EF-PD+CD,70001,9,unaffected,macro_auroc,0.9266970206384292,275
103,EF-PD+CD,70001,9,unaffected,macro_auprc,0.7957939118453966,275
103,EF-PD+CD,70001,9,unaffected,nll,0.7865588132345365,275
103,EF-PD+CD,70001,9,unaffected,brier,0.3912299416260153,275
103,EF-PD+CD,70001,9,unaffected,ece15,0.11413068066943774,275
103,EF-PD+CD,70001,10,all,accuracy,0.515,3600
103,EF-PD+CD,70001,10,all,macro_f1,0.5044974110149395,3600
103,EF-PD+CD,70001,10,all,macro_auroc,0.7933798148148149,3600
103,EF-PD+CD,70001,10,all,macro_auprc,0.541701374771907,3600
103,EF-PD+CD,70001,10,all,nll,2.1344190439098427,3600
103,EF-PD+CD,70001,10,all,brier,0.7458674538954875,3600
103,EF-PD+CD,70001,10,all,ece15,0.2742339075025585,3600
103,EF-PD+CD,70001,10,affected,accuracy,0.43655172413793103,1450
103,EF-PD+CD,70001,10,affected,macro_f1,0.4257572401960925,1450
103,EF-PD+CD,70001,10,affected,macro_auroc,0.7471060787167243,1450
103,EF-PD+CD,70001,10,affected,macro_auprc,0.4629565166967012,1450
103,EF-PD+CD,70001,10,affected,nll,2.77379049894212,1450
103,EF-PD+CD,70001,10,affected,brier,0.8924375193031251,1450
103,EF-PD+CD,70001,10,affected,ece15,0.36986400413102116,1450
103,EF-PD+CD,70001,10,unaffected,accuracy,0.567906976744186,2150
103,EF-PD+CD,70001,10,unaffected,macro_f1,0.5569716221404516,2150
103,EF-PD+CD,70001,10,unaffected,macro_auroc,0.828533791984452,2150
103,EF-PD+CD,70001,10,unaffected,macro_auprc,0.6070529246039533,2150
103,EF-PD+CD,70001,10,unaffected,nll,1.7032150393531913,2150
103,EF-PD+CD,70001,10,unaffected,brier,0.6470178748996389,2150
103,EF-PD+CD,70001,10,unaffected,ece15,0.2097391902707344,2150
103,UF-PD+CD,70001,all,all,accuracy,0.5384967919340055,4364
103,UF-PD+CD,70001,all,all,macro_f1,0.5238036517483129,4364
103,UF-PD+CD,70001,all,all,macro_auroc,0.833323473395119,4364
103,UF-PD+CD,70001,all,all,macro_auprc,0.5807515178683883,4364
103,UF-PD+CD,70001,all,all,nll,1.9897676860833606,4364
103,UF-PD+CD,70001,all,all,brier,0.6926195803954638,4364
103,UF-PD+CD,70001,all,all,ece15,0.27357059854443855,4364
103,UF-PD+CD,70001,all,affected,accuracy,0.4889518413597734,1765
103,UF-PD+CD,70001,all,affected,macro_f1,0.47984343360026244,1765
103,UF-PD+CD,70001,all,affected,macro_auroc,0.7952555399210525,1765
103,UF-PD+CD,70001,all,affected,macro_auprc,0.5109026830081237,1765
103,UF-PD+CD,70001,all,affected,nll,2.540077438197886,1765
103,UF-PD+CD,70001,all,affected,brier,0.806278460988263,1765
103,UF-PD+CD,70001,all,affected,ece15,0.3331148082743961,1765
103,UF-PD+CD,70001,all,unaffected,accuracy,0.572143131973836,2599
103,UF-PD+CD,70001,all,unaffected,macro_f1,0.5526150363818417,2599
103,UF-PD+CD,70001,all,unaffected,macro_auroc,0.8599942964462733,2599
103,UF-PD+CD,70001,all,unaffected,macro_auprc,0.6332399323932718,2599
103,UF-PD+CD,70001,all,unaffected,nll,1.616048289206817,2599
103,UF-PD+CD,70001,all,unaffected,brier,0.6154329993080104,2599
103,UF-PD+CD,70001,all,unaffected,ece15,0.2331336994224349,2599
103,UF-PD+CD,70001,8,all,accuracy,0.6938775510204082,294
103,UF-PD+CD,70001,8,all,macro_f1,0.6398159485612099,294
103,UF-PD+CD,70001,8,all,macro_auroc,0.8973696626645203,294
103,UF-PD+CD,70001,8,all,macro_auprc,0.6771266027526917,294
103,UF-PD+CD,70001,8,all,nll,1.0899976964204845,294
103,UF-PD+CD,70001,8,all,brier,0.47209162473054944,294
103,UF-PD+CD,70001,8,all,ece15,0.14402523707775844,294
103,UF-PD+CD,70001,8,affected,accuracy,0.6083333333333333,120
103,UF-PD+CD,70001,8,affected,macro_f1,0.5610053526720193,120
103,UF-PD+CD,70001,8,affected,macro_auroc,0.8524681395982712,120
103,UF-PD+CD,70001,8,affected,macro_auprc,0.5972857618925017,120
103,UF-PD+CD,70001,8,affected,nll,1.6026092883652376,120
103,UF-PD+CD,70001,8,affected,brier,0.6354845931018609,120
103,UF-PD+CD,70001,8,affected,ece15,0.24244377190868055,120
103,UF-PD+CD,70001,8,unaffected,accuracy,0.7528735632183908,174
103,UF-PD+CD,70001,8,unaffected,macro_f1,0.6950987320173366,174
103,UF-PD+CD,70001,8,unaffected,macro_auroc,0.9383496074900743,174
103,UF-PD+CD,70001,8,unaffected,macro_auprc,0.7798979684690512,174
103,UF-PD+CD,70001,8,unaffected,nll,0.7364724605965168,174
103,UF-PD+CD,70001,8,unaffected,brier,0.3594068189572312,174
103,UF-PD+CD,70001,8,unaffected,ece15,0.10413839231277337,174
103,UF-PD+CD,70001,9,all,accuracy,0.5808510638297872,470
103,UF-PD+CD,70001,9,all,macro_f1,0.5345882238982912,470
103,UF-PD+CD,70001,9,all,macro_auroc,0.8775708623511358,470
103,UF-PD+CD,70001,9,all,macro_auprc,0.665471411561063,470
103,UF-PD+CD,70001,9,all,nll,1.6325783024760594,470
103,UF-PD+CD,70001,9,all,brier,0.5977096439743144,470
103,UF-PD+CD,70001,9,all,ece15,0.2294620697802686,470
103,UF-PD+CD,70001,9,affected,accuracy,0.5282051282051282,195
103,UF-PD+CD,70001,9,affected,macro_f1,0.5036949418128691,195
103,UF-PD+CD,70001,9,affected,macro_auroc,0.8247338892705733,195
103,UF-PD+CD,70001,9,affected,macro_auprc,0.572016619296753,195
103,UF-PD+CD,70001,9,affected,nll,2.209909374368445,195
103,UF-PD+CD,70001,9,affected,brier,0.7331216733402341,195
103,UF-PD+CD,70001,9,affected,ece15,0.3039632302064162,195
103,UF-PD+CD,70001,9,unaffected,accuracy,0.6181818181818182,275
103,UF-PD+CD,70001,9,unaffected,macro_f1,0.5540778422693188,275
103,UF-PD+CD,70001,9,unaffected,macro_auroc,0.9202831578007461,275
103,UF-PD+CD,70001,9,unaffected,macro_auprc,0.7814533166371992,275
103,UF-PD+CD,70001,9,unaffected,nll,1.223198087861459,275
103,UF-PD+CD,70001,9,unaffected,brier,0.5016902049693895,275
103,UF-PD+CD,70001,9,unaffected,ece15,0.17915714838288047,275
103,UF-PD+CD,70001,10,all,accuracy,0.5202777777777777,3600
103,UF-PD+CD,70001,10,all,macro_f1,0.5109393306308839,3600
103,UF-PD+CD,70001,10,all,macro_auroc,0.8243794907407408,3600
103,UF-PD+CD,70001,10,all,macro_auprc,0.5714925065022269,3600
103,UF-PD+CD,70001,10,all,nll,2.1098819603212267,3600
103,UF-PD+CD,70001,10,all,brier,0.7230203829186372,3600
103,UF-PD+CD,70001,10,all,ece15,0.2927790661156177,3600
103,UF-PD+CD,70001,10,affected,accuracy,0.47379310344827585,1450
103,UF-PD+CD,70001,10,affected,macro_f1,0.4678670490259915,1450
103,UF-PD+CD,70001,10,affected,macro_auroc,0.786756883094576,1450
103,UF-PD+CD,70001,10,affected,macro_auprc,0.5056311273355724,1450
103,UF-PD+CD,70001,10,affected,nll,2.662062921250754,1450
103,UF-PD+CD,70001,10,affected,brier,0.8302514525315279,1450
103,UF-PD+CD,70001,10,affected,ece15,0.3464574805004843,1450
103,UF-PD+CD,70001,10,unaffected,accuracy,0.5516279069767441,2150
103,UF-PD+CD,70001,10,unaffected,macro_f1,0.5387695610151712,2150
103,UF-PD+CD,70001,10,unaffected,macro_auroc,0.850178995049303,2150
103,UF-PD+CD,70001,10,unaffected,macro_auprc,0.6204283566215499,2150
103,UF-PD+CD,70001,10,unaffected,nll,1.7374808471361964,2150
103,UF-PD+CD,70001,10,unaffected,brier,0.6507017545750599,2150
103,UF-PD+CD,70001,10,unaffected,ece15,0.2571017332132473,2150
103,ModDrop-SD,70001,all,all,accuracy,0.5210815765352887,4364
103,ModDrop-SD,70001,all,all,macro_f1,0.5126776918103338,4364
103,ModDrop-SD,70001,all,all,macro_auroc,0.7867724306203673,4364
103,ModDrop-SD,70001,all,all,macro_auprc,0.5028605693787607,4364
103,ModDrop-SD,70001,all,all,nll,3.0448040237993332,4364
103,ModDrop-SD,70001,all,all,brier,0.7816368940504033,4364
103,ModDrop-SD,70001,all,all,ece15,0.3201275508847399,4364
103,ModDrop-SD,70001,all,affected,accuracy,0.3960339943342776,1765
103,ModDrop-SD,70001,all,affected,macro_f1,0.3841396400742058,1765
103,ModDrop-SD,70001,all,affected,macro_auroc,0.701977526905659,1765
103,ModDrop-SD,70001,all,affected,macro_auprc,0.3743914843831078,1765
103,ModDrop-SD,70001,all,affected,nll,5.041301007606158,1765
103,ModDrop-SD,70001,all,affected,brier,1.0675675536267337,1765
103,ModDrop-SD,70001,all,affected,ece15,0.4845448226665303,1765
103,ModDrop-SD,70001,all,unaffected,accuracy,0.6060023085802232,2599
103,ModDrop-SD,70001,all,unaffected,macro_f1,0.5989483725750803,2599
103,ModDrop-SD,70001,all,unaffected,macro_auroc,0.8631865795821416,2599
103,ModDrop-SD,70001,all,unaffected,macro_auprc,0.652433672284135,2599
103,ModDrop-SD,70001,all,unaffected,nll,1.6889682498789613,2599
103,ModDrop-SD,70001,all,unaffected,brier,0.5874592818333109,2599
103,ModDrop-SD,70001,all,unaffected,ece15,0.20847051434445352,2599
103,ModDrop-SD,70001,8,all,accuracy,0.6360544217687075,294
103,ModDrop-SD,70001,8,all,macro_f1,0.5974154368608188,294
103,ModDrop-SD,70001,8,all,macro_auroc,0.8252035361299709,294
103,ModDrop-SD,70001,8,all,macro_auprc,0.5594800614191372,294
103,ModDrop-SD,70001,8,all,nll,1.9395720195140076,294
103,ModDrop-SD,70001,8,all,brier,0.58001716971251,294
103,ModDrop-SD,70001,8,all,ece15,0.19437422851721448,294
103,ModDrop-SD,70001,8,affected,accuracy,0.4083333333333333,120
103,ModDrop-SD,70001,8,affected,macro_f1,0.3679073161831783,120
103,ModDrop-SD,70001,8,affected,macro_auroc,0.6975363325365708,120
103,ModDrop-SD,70001,8,affected,macro_auprc,0.3656456284483159,120
103,ModDrop-SD,70001,8,affected,nll,3.8662773418369056,120
103,ModDrop-SD,70001,8,affected,brier,0.9951259953518216,120
103,ModDrop-SD,70001,8,affected,ece15,0.4336003184318543,120
103,ModDrop-SD,70001,8,unaffected,accuracy,0.7931034482758621,174
103,ModDrop-SD,70001,8,unaffected,macro_f1,0.7726111657302436,174
103,ModDrop-SD,70001,8,unaffected,macro_auroc,0.9522931091884423,174
103,ModDrop-SD,70001,8,unaffected,macro_auprc,0.8148113856734769,174
103,ModDrop-SD,70001,8,unaffected,nll,0.6108097282568365,174
103,ModDrop-SD,70001,8,unaffected,brier,0.2937352209957436,174
103,ModDrop-SD,70001,8,unaffected,ece15,0.0504509650770275,174
103,ModDrop-SD,70001,9,all,accuracy,0.5063829787234042,470
103,ModDrop-SD,70001,9,all,macro_f1,0.48523284335622024,470
103,ModDrop-SD,70001,9,all,macro_auroc,0.7661056461706579,470
103,ModDrop-SD,70001,9,all,macro_auprc,0.4734979372095491,470
103,ModDrop-SD,70001,9,all,nll,3.0204478121224536,470
103,ModDrop-SD,70001,9,all,brier,0.7792181126724713,470
103,ModDrop-SD,70001,9,all,ece15,0.2908156140687618,470
103,ModDrop-SD,70001,9,affected,accuracy,0.3282051282051282,195
103,ModDrop-SD,70001,9,affected,macro_f1,0.31982939586422504,195
103,ModDrop-SD,70001,9,affected,macro_auroc,0.6361651480125516,195
103,ModDrop-SD,70001,9,affected,macro_auprc,0.2975495741557559,195
103,ModDrop-SD,70001,9,affected,nll,5.819666595884643,195
103,ModDrop-SD,70001,9,affected,brier,1.210856470892328,195
103,ModDrop-SD,70001,9,affected,ece15,0.5421037985728338,195
103,ModDrop-SD,70001,9,unaffected,accuracy,0.6327272727272727,275
103,ModDrop-SD,70001,9,unaffected,macro_f1,0.5972341148752439,275
103,ModDrop-SD,70001,9,unaffected,macro_auroc,0.9124020009974415,275
103,ModDrop-SD,70001,9,unaffected,macro_auprc,0.7840494757123636,275
103,ModDrop-SD,70001,9,unaffected,nll,1.0355472200001739,275
103,ModDrop-SD,70001,9,unaffected,brier,0.4731472768438456,275
103,ModDrop-SD,70001,9,unaffected,ece15,0.1368628133427013,275
103,ModDrop-SD,70001,10,all,accuracy,0.5136111111111111,3600
103,ModDrop-SD,70001,10,all,macro_f1,0.5060303074751602,3600
103,ModDrop-SD,70001,10,all,macro_auroc,0.7893404629629631,3600
103,ModDrop-SD,70001,10,all,macro_auprc,0.514991709169296,3600
103,ModDrop-SD,70001,10,all,nll,3.1382444762293384,3600
103,ModDrop-SD,70001,10,all,brier,0.7984182902178946,3600
103,ModDrop-SD,70001,10,all,ece15,0.33621225009361905,3600
103,ModDrop-SD,70001,10,affected,accuracy,0.40413793103448276,1450
103,ModDrop-SD,70001,10,affected,macro_f1,0.3939156876120659,1450
103,ModDrop-SD,70001,10,affected,macro_auroc,0.7122132819447701,1450
103,ModDrop-SD,70001,10,affected,macro_auprc,0.4001955897488186,1450
103,ModDrop-SD,70001,10,affected,nll,5.033867593935818,1450
103,ModDrop-SD,70001,10,affected,brier,1.0542928281965258,1450
103,ModDrop-SD,70001,10,affected,ece15,0.48273979807722167,1450
103,ModDrop-SD,70001,10,unaffected,accuracy,0.5874418604651163,2150
103,ModDrop-SD,70001,10,unaffected,macro_f1,0.5795322612446202,2150
103,ModDrop-SD,70001,10,unaffected,macro_auroc,0.8568594663141358,2150
103,ModDrop-SD,70001,10,unaffected,macro_auprc,0.6403752248941436,2150
103,ModDrop-SD,70001,10,unaffected,nll,1.8598009782412477,2150
103,ModDrop-SD,70001,10,unaffected,brier,0.6258517413485851,2150
103,ModDrop-SD,70001,10,unaffected,ece15,0.23739138673904325,2150
104,EF-PD+CD,70001,all,all,accuracy,0.522685609532539,4364
104,EF-PD+CD,70001,all,all,macro_f1,0.5177657216752724,4364
104,EF-PD+CD,70001,all,all,macro_auroc,0.809160404650218,4364
104,EF-PD+CD,70001,all,all,macro_auprc,0.5620101343580566,4364
104,EF-PD+CD,70001,all,all,nll,1.960360240595934,4364
104,EF-PD+CD,70001,all,all,brier,0.7041565027824341,4364
104,EF-PD+CD,70001,all,all,ece15,0.2510003845807503,4364
104,EF-PD+CD,70001,all,affected,accuracy,0.4475920679886686,1765
104,EF-PD+CD,70001,all,affected,macro_f1,0.4383349149794038,1765
104,EF-PD+CD,70001,all,affected,macro_auroc,0.7627043430593524,1765
104,EF-PD+CD,70001,all,affected,macro_auprc,0.4827659428138822,1765
104,EF-PD+CD,70001,all,affected,nll,2.519247388277485,1765
104,EF-PD+CD,70001,all,affected,brier,0.8469171548575581,1765
104,EF-PD+CD,70001,all,affected,ece15,0.3407734216441514,1765
104,EF-PD+CD,70001,all,unaffected,accuracy,0.5736821854559446,2599
104,EF-PD+CD,70001,all,unaffected,macro_f1,0.5730259306625954,2599
104,EF-PD+CD,70001,all,unaffected,macro_auroc,0.8431019442319044,2599
104,EF-PD+CD,70001,all,unaffected,macro_auprc,0.6286034097061072,2599
104,EF-PD+CD,70001,all,unaffected,nll,1.5808158713547111,2599
104,EF-PD+CD,70001,all,unaffected,brier,0.6072066948129868,2599
104,EF-PD+CD,70001,all,unaffected,ece15,0.19035541503279885,2599
104,EF-PD+CD,70001,8,all,accuracy,0.5850340136054422,294
104,EF-PD+CD,70001,8,all,macro_f1,0.6236048440314612,294
