dataset,task,seed,method,environment,fault_type,group,scale,prevalence,subset,metric,value
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,all,macro_auprc,0.4411412016339748
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,all,nll,2.0278445623266252
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,all,brier,0.8307771375651418
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,all,ece15,0.29874385515694
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,accuracy,0.3892733564013841
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_f1,0.383886808575772
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auroc,0.7357850891141458
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auprc,0.38780093236649477
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,nll,2.3522041289548516
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,brier,0.9235528817342155
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,ece15,0.36038108654706946
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,accuracy,0.4650190114068441
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_f1,0.4421630744575767
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_auroc,0.7953282611839977
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_auprc,0.4884972179672209
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,nll,1.8139892434926537
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,brier,0.7696086431205892
chemical,gas_class,104,CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,ece15,0.25810543201268854
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,accuracy,0.4463794683776352
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,macro_f1,0.42458088741207867
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,macro_auroc,0.776118553386744
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,macro_auprc,0.4424481128808924
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,nll,1.9581552317169284
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,brier,0.8006189822204128
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,all,ece15,0.270915994108215
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,accuracy,0.41206896551724137
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_f1,0.39163007463902777
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_auroc,0.7464799419581833
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_auprc,0.395281493184793
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,nll,2.2486775850649328
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,brier,0.8657450585812274
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,affected,ece15,0.3071463481705079
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,accuracy,0.4691310975609756
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_f1,0.4441017951689745
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_auroc,0.796748479397286
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_auprc,0.48797678381559934
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,nll,1.7655070248474434
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,brier,0.7574332456092019
chemical,gas_class,104,CAGF,group:4,silent_gaussian,4,3.0,0.4,unaffected,ece15,0.2470982369637435
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,accuracy,0.46998166819431714
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_f1,0.44927383819486794
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_auroc,0.7862093540031404
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_auprc,0.48157608785610817
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,nll,1.845237684021352
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,brier,0.7678798623660373
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,all,ece15,0.24400069916964012
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,accuracy,0.4610951008645533
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_f1,0.4391054275914576
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_auroc,0.7692042046379428
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_auprc,0.4701461658907611
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,nll,2.022077061255163
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,brier,0.798571903403217
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,affected,ece15,0.25833090705211986
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,accuracy,0.47584632940281474
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_f1,0.4547598138709656
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_auroc,0.7978067070228083
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_auprc,0.4943658688262163
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,nll,1.7285331121306469
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,brier,0.7476247496998119
chemical,gas_class,104,CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,ece15,0.23573357393960162
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,accuracy,0.45783684692942256
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_f1,0.43456530507583396
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.7778361029326716
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.4651796262052052
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,nll,1.9429584077848834
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,brier,0.7856985506207713
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,ece15,0.25753649988653027
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,accuracy,0.43054755043227666
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.40242095671899597
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.7488094589964326
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.4317191262811135
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,nll,2.2678714350327156
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,brier,0.8433907826791014
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,ece15,0.2911693825501874
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.47584632940281474
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.4547598138709656
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.7978067070228083
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.4943658688262163
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,nll,1.7285331121306469
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,brier,0.7476247496998119
chemical,gas_class,104,CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.23573357393960162
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,accuracy,0.4509624197983501
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_f1,0.4253881665446931
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auroc,0.7745890164670528
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auprc,0.45526537034953235
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,nll,1.974766331427768
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,brier,0.7964287412043368
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,ece15,0.263427857056902
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,accuracy,0.4132564841498559
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_f1,0.3805196509063513
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auroc,0.7406353503704581
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auprc,0.40857216524354417
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,nll,2.347877071215739
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,brier,0.8703801496570148
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,ece15,0.3095175126444022
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,accuracy,0.47584632940281474
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_f1,0.4547598138709656
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auroc,0.7978067070228083
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auprc,0.4943658688262163
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,nll,1.7285331121306469
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,brier,0.7476247496998119
chemical,gas_class,104,CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,ece15,0.23573357393960162
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,accuracy,0.4585242896425298
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_f1,0.4378633000418226
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auroc,0.7853360443577541
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auprc,0.4711143465084744
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,nll,1.846120220773635
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,brier,0.7800499107822747
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,ece15,0.2558864205153736
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,accuracy,0.43309002433090027
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_f1,0.4022760232522096
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auroc,0.7525836886072276
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auprc,0.4501692274700573
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,nll,2.261145349019396
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,brier,0.8298409361529767
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,ece15,0.28716777497109414
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,accuracy,0.4611687326081457
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_f1,0.44122065226969726
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auroc,0.7891981608459493
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auprc,0.4758068491484581
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,nll,1.802969366306393
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,brier,0.7748730548684475
chemical,gas_class,104,CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,ece15,0.2531719106889634
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,accuracy,0.4571494042163153
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_f1,0.4334538785718159
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.7747908713634472
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.45423939686372067
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,nll,1.943549361551513
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,brier,0.7955281758141708
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,ece15,0.2608113075264215
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,accuracy,0.4465225014611338
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.41058439289858933
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.7522630673571563
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.42689869218163823
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,nll,2.161068202336926
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,brier,0.8274376169297043
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,ece15,0.27262196825269647
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.4640030154542028
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.44591411315049806
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.7893702176724261
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.47735678849645596
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,nll,1.8032648773510453
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,brier,0.7749488114158751
chemical,gas_class,104,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.2531942291795376
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,accuracy,0.445692025664528
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_f1,0.41580835646632286
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auroc,0.7676409041833314
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auprc,0.44477887519449927
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,nll,2.0449207985637403
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,brier,0.8099514516712732
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,ece15,0.27123894144317406
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,accuracy,0.4377926421404682
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_f1,0.40173980986983276
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auroc,0.7554411382502852
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auprc,0.4328716806633066
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,nll,2.175219080394983
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,brier,0.8246768231041416
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,ece15,0.27688542230671465
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,accuracy,0.462882096069869
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_f1,0.4433292170995354
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auroc,0.7962364099927254
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auprc,0.48441850418718513
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,nll,1.7613750469804677
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,brier,0.7779071572140125
chemical,gas_class,104,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,ece15,0.2589514661347155
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,accuracy,0.46173235563703025
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_f1,0.4416687581675429
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auroc,0.7669562492374338
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auprc,0.46738929780138466
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,nll,1.5923854573470821
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,brier,0.7219874487774859
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,ece15,0.1468697568618519
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,accuracy,0.45185614849187933
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_f1,0.4261675063401837
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auroc,0.7437418691295736
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auprc,0.4353712558245159
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,nll,1.7154749604819932
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,brier,0.7517913583529815
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,ece15,0.14821841441561617
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,accuracy,0.4681818181818182
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_f1,0.451651804729209
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auroc,0.7824697451424093
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auprc,0.49048809738489263
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,nll,1.512004281815042
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,brier,0.7025245926759123
chemical,gas_class,104,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,ece15,0.14598902172662998
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,accuracy,0.4605866177818515
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_f1,0.45943191869280864
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_auroc,0.7684924740837977
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_auprc,0.46949492669282594
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,nll,1.5220648429255506
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,brier,0.7124328346623401
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,ece15,0.11340866226610735
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,accuracy,0.45028248587570624
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_f1,0.461497408848525
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auroc,0.7507729193127958
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auprc,0.4456027171479171
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,nll,1.5308506842640603
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,brier,0.7272410714806833
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,ece15,0.09874153915098156
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,accuracy,0.46761757902852735
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_f1,0.45175052882374905
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auroc,0.7850764520319778
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auprc,0.4950193578146293
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,nll,1.5160698779412933
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,brier,0.7023285250368707
chemical,gas_class,104,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,ece15,0.14753732535594596
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,accuracy,0.4667736021998167
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,macro_f1,0.45214785305705196
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,macro_auroc,0.7623088583277778
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,macro_auprc,0.46796454470772103
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,nll,1.6099720346024955
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,brier,0.7288944893042253
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,all,ece15,0.1447739885158762
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,accuracy,0.45982404692082113
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_f1,0.4443967591260835
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_auroc,0.7352469312691786
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_auprc,0.44056905149027586
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,nll,1.7421843112955016
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,brier,0.7635122240175803
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,affected,ece15,0.15473156036519586
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,accuracy,0.4712297856336969
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_f1,0.45677801641366184
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_auroc,0.7802197718108429
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_auprc,0.4919613259082489
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,nll,1.525195076437179
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,brier,0.7066969572672679
chemical,gas_class,104,RO-CAGF,type:offset,offset,1,,0.4,unaffected,ece15,0.14236347579606362
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,accuracy,0.461044912923923
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_f1,0.4474159978892225
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_auroc,0.764395915694251
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_auprc,0.46838160811215435
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,nll,1.588978521475986
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,brier,0.7245645381111362
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,ece15,0.1495760511589859
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,accuracy,0.4487776484284051
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_f1,0.43652113972255546
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auroc,0.7376150479165847
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auprc,0.4309812280707932
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,nll,1.7057834988044729
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,brier,0.7608881622383837
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,ece15,0.16153077207011313
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,accuracy,0.4690098261526833
chemical,gas_class,104,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_f1,0.45369474114389724
