seed,method,subset,metric,value
104,RO-CAGF KL=.020,unaffected,macro_auprc,0.5452462107079582
104,RO-CAGF KL=.020,unaffected,nll,2.105168176134154
104,RO-CAGF KL=.020,unaffected,brier,0.7295891142981334
104,RO-CAGF KL=.020,unaffected,ece15,0.27892736685234754
104,RO-PDRF interior=0,all,accuracy,0.5435380384967919
104,RO-PDRF interior=0,all,macro_f1,0.5279223281374453
104,RO-PDRF interior=0,all,macro_auroc,0.8323322951727489
104,RO-PDRF interior=0,all,macro_auprc,0.5727535837428438
104,RO-PDRF interior=0,all,nll,2.2598029908153023
104,RO-PDRF interior=0,all,brier,0.7256954760663284
104,RO-PDRF interior=0,all,ece15,0.30716558276077244
104,RO-PDRF interior=0,affected,accuracy,0.48328611898017
104,RO-PDRF interior=0,affected,macro_f1,0.4801209515090102
104,RO-PDRF interior=0,affected,macro_auroc,0.7933946685971275
104,RO-PDRF interior=0,affected,macro_auprc,0.5091811933659239
104,RO-PDRF interior=0,affected,nll,2.8312872162748715
104,RO-PDRF interior=0,affected,brier,0.8473920874559621
104,RO-PDRF interior=0,affected,ece15,0.3699637440716579
104,RO-PDRF interior=0,unaffected,accuracy,0.5844555598307041
104,RO-PDRF interior=0,unaffected,macro_f1,0.5575237531659787
104,RO-PDRF interior=0,unaffected,macro_auroc,0.862526980876228
104,RO-PDRF interior=0,unaffected,macro_auprc,0.6374209120593411
104,RO-PDRF interior=0,unaffected,nll,1.8717038534793502
104,RO-PDRF interior=0,unaffected,brier,0.6430504129256194
104,RO-PDRF interior=0,unaffected,ece15,0.26490628829411517
104,RO-PDRF interior=.001,all,accuracy,0.5437671860678277
104,RO-PDRF interior=.001,all,macro_f1,0.5280080413709342
104,RO-PDRF interior=.001,all,macro_auroc,0.8326881727539496
104,RO-PDRF interior=.001,all,macro_auprc,0.571890479237468
104,RO-PDRF interior=.001,all,nll,2.297640836940678
104,RO-PDRF interior=.001,all,brier,0.7324615516908438
104,RO-PDRF interior=.001,all,ece15,0.3101953457491208
104,RO-PDRF interior=.001,affected,accuracy,0.4827195467422096
104,RO-PDRF interior=.001,affected,macro_f1,0.47899345039824864
104,RO-PDRF interior=.001,affected,macro_auroc,0.7937058963668542
104,RO-PDRF interior=.001,affected,macro_auprc,0.509801582419335
104,RO-PDRF interior=.001,affected,nll,2.880934247258476
104,RO-PDRF interior=.001,affected,brier,0.8524351783766689
104,RO-PDRF interior=.001,affected,ece15,0.3731971880194148
104,RO-PDRF interior=.001,unaffected,accuracy,0.5852250865717584
104,RO-PDRF interior=.001,unaffected,macro_f1,0.5585531801624753
104,RO-PDRF interior=.001,unaffected,macro_auroc,0.8630855608905942
104,RO-PDRF interior=.001,unaffected,macro_auprc,0.6365438919971099
104,RO-PDRF interior=.001,unaffected,nll,1.9015219953820341
104,RO-PDRF interior=.001,unaffected,brier,0.6509865801246718
104,RO-PDRF interior=.001,unaffected,ece15,0.26741033189339836
104,RO-PDRF interior=.020,all,accuracy,0.5442254812098992
104,RO-PDRF interior=.020,all,macro_f1,0.5277731532640263
104,RO-PDRF interior=.020,all,macro_auroc,0.8324544510207329
104,RO-PDRF interior=.020,all,macro_auprc,0.5701539728568022
104,RO-PDRF interior=.020,all,nll,2.2522131250497077
104,RO-PDRF interior=.020,all,brier,0.7244557685166967
104,RO-PDRF interior=.020,all,ece15,0.3039892415774732
104,RO-PDRF interior=.020,affected,accuracy,0.48328611898017
104,RO-PDRF interior=.020,affected,macro_f1,0.47881812578122784
104,RO-PDRF interior=.020,affected,macro_auroc,0.7939587920082404
104,RO-PDRF interior=.020,affected,macro_auprc,0.5070755553412577
104,RO-PDRF interior=.020,affected,nll,2.81877946176665
104,RO-PDRF interior=.020,affected,brier,0.845516567293993
104,RO-PDRF interior=.020,affected,ece15,0.36580435907199094
104,RO-PDRF interior=.020,unaffected,accuracy,0.5856098499422855
104,RO-PDRF interior=.020,unaffected,macro_f1,0.5579588646202083
104,RO-PDRF interior=.020,unaffected,macro_auroc,0.8623797654144417
104,RO-PDRF interior=.020,unaffected,macro_auprc,0.6350979053646343
104,RO-PDRF interior=.020,unaffected,nll,1.8674537621003415
104,RO-PDRF interior=.020,unaffected,brier,0.6422424903935999
104,RO-PDRF interior=.020,unaffected,ece15,0.2620100940865432
105,RO-CAGF KL=0,all,accuracy,0.5329972502291476
105,RO-CAGF KL=0,all,macro_f1,0.5076334557511852
105,RO-CAGF KL=0,all,macro_auroc,0.8298545946530353
105,RO-CAGF KL=0,all,macro_auprc,0.5699408673064409
105,RO-CAGF KL=0,all,nll,1.9835796914188322
105,RO-CAGF KL=0,all,brier,0.7225618797128285
105,RO-CAGF KL=0,all,ece15,0.2778512851619371
105,RO-CAGF KL=0,affected,accuracy,0.4985835694050991
105,RO-CAGF KL=0,affected,macro_f1,0.47999022449176837
105,RO-CAGF KL=0,affected,macro_auroc,0.807153687862904
105,RO-CAGF KL=0,affected,macro_auprc,0.531742695254131
105,RO-CAGF KL=0,affected,nll,2.23773272185242
105,RO-CAGF KL=0,affected,brier,0.7862356604600479
105,RO-CAGF KL=0,affected,ece15,0.319838989642119
105,RO-CAGF KL=0,unaffected,accuracy,0.556367833782224
105,RO-CAGF KL=0,unaffected,macro_f1,0.525126289331643
105,RO-CAGF KL=0,unaffected,macro_auroc,0.8460477412779221
105,RO-CAGF KL=0,unaffected,macro_auprc,0.6011771547823942
105,RO-CAGF KL=0,unaffected,nll,1.8109825006857496
105,RO-CAGF KL=0,unaffected,brier,0.6793205472700267
105,RO-CAGF KL=0,unaffected,ece15,0.2501440611583721
105,RO-CAGF KL=.001,all,accuracy,0.5093950504124656
105,RO-CAGF KL=.001,all,macro_f1,0.4868627735761894
105,RO-CAGF KL=.001,all,macro_auroc,0.8209999107410041
105,RO-CAGF KL=.001,all,macro_auprc,0.5515591422744353
105,RO-CAGF KL=.001,all,nll,2.000462914875002
105,RO-CAGF KL=.001,all,brier,0.7368500404568974
105,RO-CAGF KL=.001,all,ece15,0.2806987573830607
105,RO-CAGF KL=.001,affected,accuracy,0.4696883852691218
105,RO-CAGF KL=.001,affected,macro_f1,0.45187326457818583
105,RO-CAGF KL=.001,affected,macro_auroc,0.7900930221453929
105,RO-CAGF KL=.001,affected,macro_auprc,0.5018814437964104
105,RO-CAGF KL=.001,affected,nll,2.2863022193865086
105,RO-CAGF KL=.001,affected,brier,0.8108945117197868
105,RO-CAGF KL=.001,affected,ece15,0.3220133134562301
105,RO-CAGF KL=.001,unaffected,accuracy,0.5363601385148133
105,RO-CAGF KL=.001,unaffected,macro_f1,0.509482073821257
105,RO-CAGF KL=.001,unaffected,macro_auroc,0.8424620758219534
105,RO-CAGF KL=.001,unaffected,macro_auprc,0.5921184412240801
105,RO-CAGF KL=.001,unaffected,nll,1.8063473425537981
105,RO-CAGF KL=.001,unaffected,brier,0.6865658958709028
105,RO-CAGF KL=.001,unaffected,ece15,0.252641726361187
105,RO-CAGF KL=.020,all,accuracy,0.48762603116406966
105,RO-CAGF KL=.020,all,macro_f1,0.4783961921021529
105,RO-CAGF KL=.020,all,macro_auroc,0.8111017336253438
105,RO-CAGF KL=.020,all,macro_auprc,0.5259168547245879
105,RO-CAGF KL=.020,all,nll,1.8626421781473264
105,RO-CAGF KL=.020,all,brier,0.7352325537376349
105,RO-CAGF KL=.020,all,ece15,0.25513764658616733
105,RO-CAGF KL=.020,affected,accuracy,0.44362606232294616
105,RO-CAGF KL=.020,affected,macro_f1,0.44746729318344935
105,RO-CAGF KL=.020,affected,macro_auroc,0.7798084979227952
105,RO-CAGF KL=.020,affected,macro_auprc,0.48689348287680895
105,RO-CAGF KL=.020,affected,nll,2.1831047513100748
105,RO-CAGF KL=.020,affected,brier,0.8264627723239807
105,RO-CAGF KL=.020,affected,ece15,0.3149938292780274
105,RO-CAGF KL=.020,unaffected,accuracy,0.5175067333589842
105,RO-CAGF KL=.020,unaffected,macro_f1,0.49584811547796837
105,RO-CAGF KL=.020,unaffected,macro_auroc,0.8348757780069155
105,RO-CAGF KL=.020,unaffected,macro_auprc,0.5599200549789117
105,RO-CAGF KL=.020,unaffected,nll,1.6450136896393424
105,RO-CAGF KL=.020,unaffected,brier,0.6732774418465612
105,RO-CAGF KL=.020,unaffected,ece15,0.21486415299785833
105,RO-PDRF interior=0,all,accuracy,0.5529330889092575
105,RO-PDRF interior=0,all,macro_f1,0.5261354575108512
105,RO-PDRF interior=0,all,macro_auroc,0.8393041250656422
105,RO-PDRF interior=0,all,macro_auprc,0.5849638474205198
105,RO-PDRF interior=0,all,nll,2.0640924426781004
105,RO-PDRF interior=0,all,brier,0.6992171932955591
105,RO-PDRF interior=0,all,ece15,0.27505742752366286
105,RO-PDRF interior=0,affected,accuracy,0.48215297450424927
105,RO-PDRF interior=0,affected,macro_f1,0.46211169042742334
105,RO-PDRF interior=0,affected,macro_auroc,0.8055270800594886
105,RO-PDRF interior=0,affected,macro_auprc,0.5255808229612354
105,RO-PDRF interior=0,affected,nll,2.574552037257343
105,RO-PDRF interior=0,affected,brier,0.8212096930891042
105,RO-PDRF interior=0,affected,ece15,0.34361238553909
105,RO-PDRF interior=0,unaffected,accuracy,0.6010003847633705
105,RO-PDRF interior=0,unaffected,macro_f1,0.5655420067182452
105,RO-PDRF interior=0,unaffected,macro_auroc,0.8651561930131795
105,RO-PDRF interior=0,unaffected,macro_auprc,0.6356447345706197
105,RO-PDRF interior=0,unaffected,nll,1.7174355806417925
105,RO-PDRF interior=0,unaffected,brier,0.6163711901652755
105,RO-PDRF interior=0,unaffected,ece15,0.22850123865414507
105,RO-PDRF interior=.001,all,accuracy,0.553391384051329
105,RO-PDRF interior=.001,all,macro_f1,0.5262452852048155
105,RO-PDRF interior=.001,all,macro_auroc,0.8386604707818899
105,RO-PDRF interior=.001,all,macro_auprc,0.5841833326907002
105,RO-PDRF interior=.001,all,nll,2.0476143831672977
105,RO-PDRF interior=.001,all,brier,0.6977188400736568
105,RO-PDRF interior=.001,all,ece15,0.27273114403926596
105,RO-PDRF interior=.001,affected,accuracy,0.48158640226628896
105,RO-PDRF interior=.001,affected,macro_f1,0.46106139365686877
105,RO-PDRF interior=.001,affected,macro_auroc,0.8052335717228861
105,RO-PDRF interior=.001,affected,macro_auprc,0.5245971253373163
105,RO-PDRF interior=.001,affected,nll,2.5482611988687105
105,RO-PDRF interior=.001,affected,brier,0.8189189183554626
105,RO-PDRF interior=.001,affected,ece15,0.3421058533718498
105,RO-PDRF interior=.001,unaffected,accuracy,0.6021546748749519
105,RO-PDRF interior=.001,unaffected,macro_f1,0.5664654461046434
105,RO-PDRF interior=.001,unaffected,macro_auroc,0.8642299727457261
105,RO-PDRF interior=.001,unaffected,macro_auprc,0.6352995297831995
105,RO-PDRF interior=.001,unaffected,nll,1.7076214513808445
105,RO-PDRF interior=.001,unaffected,brier,0.6154109762154856
105,RO-PDRF interior=.001,unaffected,ece15,0.22561819496499708
105,RO-PDRF interior=.020,all,accuracy,0.5740146654445463
105,RO-PDRF interior=.020,all,macro_f1,0.5440273772042329
105,RO-PDRF interior=.020,all,macro_auroc,0.8381198790077398
105,RO-PDRF interior=.020,all,macro_auprc,0.597544227295212
105,RO-PDRF interior=.020,all,nll,2.113860886843351
105,RO-PDRF interior=.020,all,brier,0.684324979279008
105,RO-PDRF interior=.020,all,ece15,0.27377770055771744
105,RO-PDRF interior=.020,affected,accuracy,0.5127478753541076
105,RO-PDRF interior=.020,affected,macro_f1,0.4895902601544224
105,RO-PDRF interior=.020,affected,macro_auroc,0.809354559643246
105,RO-PDRF interior=.020,affected,macro_auprc,0.5451498057200049
105,RO-PDRF interior=.020,affected,nll,2.552645854793498
105,RO-PDRF interior=.020,affected,brier,0.7884476762119295
105,RO-PDRF interior=.020,affected,ece15,0.3281019104101165
105,RO-PDRF interior=.020,unaffected,accuracy,0.6156213928434013
105,RO-PDRF interior=.020,unaffected,macro_f1,0.5789954571135737
105,RO-PDRF interior=.020,unaffected,macro_auroc,0.8599858778869843
105,RO-PDRF interior=.020,unaffected,macro_auprc,0.6426951302261478
105,RO-PDRF interior=.020,unaffected,nll,1.8158787904862872
105,RO-PDRF interior=.020,unaffected,brier,0.6136144905962047
105,RO-PDRF interior=.020,unaffected,ece15,0.2372441463811712
106,RO-CAGF KL=0,all,accuracy,0.5334555453712191
106,RO-CAGF KL=0,all,macro_f1,0.5169131463992719
106,RO-CAGF KL=0,all,macro_auroc,0.83253921557148
106,RO-CAGF KL=0,all,macro_auprc,0.5672606955985067
106,RO-CAGF KL=0,all,nll,2.1094117975069446
106,RO-CAGF KL=0,all,brier,0.7148538702115281
106,RO-CAGF KL=0,all,ece15,0.27597267972860284
106,RO-CAGF KL=0,affected,accuracy,0.5104815864022663
106,RO-CAGF KL=0,affected,macro_f1,0.4976989335225059
106,RO-CAGF KL=0,affected,macro_auroc,0.813288571042824
106,RO-CAGF KL=0,affected,macro_auprc,0.538867368813066
106,RO-CAGF KL=0,affected,nll,2.4635731224393935
106,RO-CAGF KL=0,affected,brier,0.7793137284102041
106,RO-CAGF KL=0,affected,ece15,0.31078622660285693
106,RO-CAGF KL=0,unaffected,accuracy,0.5490573297422086
106,RO-CAGF KL=0,unaffected,macro_f1,0.5301848468482734
106,RO-CAGF KL=0,unaffected,macro_auroc,0.8471906617083209
106,RO-CAGF KL=0,unaffected,macro_auprc,0.5930629457031334
106,RO-CAGF KL=0,unaffected,nll,1.868898239020691
106,RO-CAGF KL=0,unaffected,brier,0.6710787067945742
106,RO-CAGF KL=0,unaffected,ece15,0.2524938622475955
106,RO-CAGF KL=.001,all,accuracy,0.5270394133822182
106,RO-CAGF KL=.001,all,macro_f1,0.5172166574779328
106,RO-CAGF KL=.001,all,macro_auroc,0.8283928789348028
106,RO-CAGF KL=.001,all,macro_auprc,0.5656160693190645
106,RO-CAGF KL=.001,all,nll,2.2614973055425853
106,RO-CAGF KL=.001,all,brier,0.7403039183923557
106,RO-CAGF KL=.001,all,ece15,0.2955910754991878
106,RO-CAGF KL=.001,affected,accuracy,0.5053824362606232
106,RO-CAGF KL=.001,affected,macro_f1,0.49854123574535664
106,RO-CAGF KL=.001,affected,macro_auroc,0.8104224935864245
106,RO-CAGF KL=.001,affected,macro_auprc,0.5453497772127115
106,RO-CAGF KL=.001,affected,nll,2.597829082479933
106,RO-CAGF KL=.001,affected,brier,0.7942785766880454
106,RO-CAGF KL=.001,affected,ece15,0.3236185234430492
106,RO-CAGF KL=.001,unaffected,accuracy,0.5417468257021931
106,RO-CAGF KL=.001,unaffected,macro_f1,0.5299194208289385
106,RO-CAGF KL=.001,unaffected,macro_auroc,0.8414635926755903
106,RO-CAGF KL=.001,unaffected,macro_auprc,0.5837503965757931
106,RO-CAGF KL=.001,unaffected,nll,2.033091924128803
106,RO-CAGF KL=.001,unaffected,brier,0.7036493312850479
106,RO-CAGF KL=.001,unaffected,ece15,0.2771718580191206
106,RO-CAGF KL=.020,all,accuracy,0.5139780018331805
106,RO-CAGF KL=.020,all,macro_f1,0.5066852733287819
106,RO-CAGF KL=.020,all,macro_auroc,0.8255201606656569
106,RO-CAGF KL=.020,all,macro_auprc,0.5467838704579545
106,RO-CAGF KL=.020,all,nll,1.8888894307133495
106,RO-CAGF KL=.020,all,brier,0.7154869256293528
106,RO-CAGF KL=.020,all,ece15,0.2647420147162419
106,RO-CAGF KL=.020,affected,accuracy,0.4804532577903683
106,RO-CAGF KL=.020,affected,macro_f1,0.48241673653386985
106,RO-CAGF KL=.020,affected,macro_auroc,0.8054405545378595
106,RO-CAGF KL=.020,affected,macro_auprc,0.5286523501615661
106,RO-CAGF KL=.020,affected,nll,2.1385961052651163
106,RO-CAGF KL=.020,affected,brier,0.7801753536901997
106,RO-CAGF KL=.020,affected,ece15,0.30227376237807124
106,RO-CAGF KL=.020,unaffected,accuracy,0.5367449018853405
106,RO-CAGF KL=.020,unaffected,macro_f1,0.522919807185942
106,RO-CAGF KL=.020,unaffected,macro_auroc,0.8399784494143674
106,RO-CAGF KL=.020,unaffected,macro_auprc,0.5656748233552146
106,RO-CAGF KL=.020,unaffected,nll,1.7193117929357935
106,RO-CAGF KL=.020,unaffected,brier,0.671556538739243
106,RO-CAGF KL=.020,unaffected,ece15,0.2394036714413295
106,RO-PDRF interior=0,all,accuracy,0.5515582034830431
106,RO-PDRF interior=0,all,macro_f1,0.5349720601041416
106,RO-PDRF interior=0,all,macro_auroc,0.8427289286461085
106,RO-PDRF interior=0,all,macro_auprc,0.5983580688216822
106,RO-PDRF interior=0,all,nll,2.373687974905521
106,RO-PDRF interior=0,all,brier,0.7116039666860979
106,RO-PDRF interior=0,all,ece15,0.30442068817334694
106,RO-PDRF interior=0,affected,accuracy,0.4912181303116147
106,RO-PDRF interior=0,affected,macro_f1,0.47993546272478915
106,RO-PDRF interior=0,affected,macro_auroc,0.8090749348220755
106,RO-PDRF interior=0,affected,macro_auprc,0.538353625252506
106,RO-PDRF interior=0,affected,nll,2.987550868311915
106,RO-PDRF interior=0,affected,brier,0.8306557304449533
106,RO-PDRF interior=0,affected,ece15,0.3699609027537003
106,RO-PDRF interior=0,unaffected,accuracy,0.5925355906117737
106,RO-PDRF interior=0,unaffected,macro_f1,0.5702680346693411
106,RO-PDRF interior=0,unaffected,macro_auroc,0.8679272230812525
106,RO-PDRF interior=0,unaffected,macro_auprc,0.6482684881630472
106,RO-PDRF interior=0,unaffected,nll,1.9568091727268808
106,RO-PDRF interior=0,unaffected,brier,0.6307550390083835
106,RO-PDRF interior=0,unaffected,ece15,0.26011423597477085
106,RO-PDRF interior=.001,all,accuracy,0.5513290559120073
106,RO-PDRF interior=.001,all,macro_f1,0.5352802268971268
106,RO-PDRF interior=.001,all,macro_auroc,0.8425225900857697
106,RO-PDRF interior=.001,all,macro_auprc,0.5984971786028194
106,RO-PDRF interior=.001,all,nll,2.389503216017683
106,RO-PDRF interior=.001,all,brier,0.7137265296617008
106,RO-PDRF interior=.001,all,ece15,0.3056868628541556
106,RO-PDRF interior=.001,affected,accuracy,0.4912181303116147
106,RO-PDRF interior=.001,affected,macro_f1,0.4802644674046999
106,RO-PDRF interior=.001,affected,macro_auroc,0.8087603221386385
106,RO-PDRF interior=.001,affected,macro_auprc,0.5382211643558289
106,RO-PDRF interior=.001,affected,nll,3.009376841771386
106,RO-PDRF interior=.001,affected,brier,0.8333091570293587
106,RO-PDRF interior=.001,affected,ece15,0.3706604601978918
106,RO-PDRF interior=.001,unaffected,accuracy,0.5921508272412467
106,RO-PDRF interior=.001,unaffected,macro_f1,0.5705295002289833
106,RO-PDRF interior=.001,unaffected,macro_auroc,0.8677470966475217
106,RO-PDRF interior=.001,unaffected,macro_auprc,0.6485277125820714
106,RO-PDRF interior=.001,unaffected,nll,1.9685424813292316
106,RO-PDRF interior=.001,unaffected,brier,0.6325170886059424
106,RO-PDRF interior=.001,unaffected,ece15,0.26156278393185106
106,RO-PDRF interior=.020,all,accuracy,0.5476626947754354
106,RO-PDRF interior=.020,all,macro_f1,0.5309380142597797
106,RO-PDRF interior=.020,all,macro_auroc,0.8417130616150063
106,RO-PDRF interior=.020,all,macro_auprc,0.5954938227733214
106,RO-PDRF interior=.020,all,nll,2.3998201519129294
106,RO-PDRF interior=.020,all,brier,0.7158425110031558
106,RO-PDRF interior=.020,all,ece15,0.3095977331975203
106,RO-PDRF interior=.020,affected,accuracy,0.4878186968838527
106,RO-PDRF interior=.020,affected,macro_f1,0.47639025156236636
106,RO-PDRF interior=.020,affected,macro_auroc,0.8073697442784912
106,RO-PDRF interior=.020,affected,macro_auprc,0.5327297248855729
106,RO-PDRF interior=.020,affected,nll,3.0307041760171542
106,RO-PDRF interior=.020,affected,brier,0.8355963115537585
106,RO-PDRF interior=.020,affected,ece15,0.3749360476269601
106,RO-PDRF interior=.020,unaffected,accuracy,0.5883031935359754
106,RO-PDRF interior=.020,unaffected,macro_f1,0.5661321610177865
106,RO-PDRF interior=.020,unaffected,macro_auroc,0.8672268669422314
106,RO-PDRF interior=.020,unaffected,macro_auprc,0.6471915607735534
106,RO-PDRF interior=.020,unaffected,nll,1.9713821747894367
106,RO-PDRF interior=.020,unaffected,brier,0.6345168249809112
106,RO-PDRF interior=.020,unaffected,ece15,0.26522595933328547
107,RO-CAGF KL=0,all,accuracy,0.5300183318056828
107,RO-CAGF KL=0,all,macro_f1,0.512187123154245
107,RO-CAGF KL=0,all,macro_auroc,0.8389629911395663
107,RO-CAGF KL=0,all,macro_auprc,0.5696393723209343
107,RO-CAGF KL=0,all,nll,1.4583764290756829
107,RO-CAGF KL=0,all,brier,0.6400255563486097
107,RO-CAGF KL=0,all,ece15,0.17342519517014815
107,RO-CAGF KL=0,affected,accuracy,0.5008498583569405
107,RO-CAGF KL=0,affected,macro_f1,0.48752659853990893
107,RO-CAGF KL=0,affected,macro_auroc,0.8236629652073075
107,RO-CAGF KL=0,affected,macro_auprc,0.5398264600184512
107,RO-CAGF KL=0,affected,nll,1.6181667925248666
107,RO-CAGF KL=0,affected,brier,0.6930740445174967
107,RO-CAGF KL=0,affected,ece15,0.20974828125565995
107,RO-CAGF KL=0,unaffected,accuracy,0.5498268564832628
107,RO-CAGF KL=0,unaffected,macro_f1,0.5275987135073313
107,RO-CAGF KL=0,unaffected,macro_auroc,0.8513285577322424
107,RO-CAGF KL=0,unaffected,macro_auprc,0.5971971751584559
107,RO-CAGF KL=0,unaffected,nll,1.3498616189610966
107,RO-CAGF KL=0,unaffected,brier,0.6039999381808202
107,RO-CAGF KL=0,unaffected,ece15,0.14899696208459223
107,RO-CAGF KL=.001,all,accuracy,0.5320806599450045
107,RO-CAGF KL=.001,all,macro_f1,0.5159782494787127
107,RO-CAGF KL=.001,all,macro_auroc,0.8391388858412335
107,RO-CAGF KL=.001,all,macro_auprc,0.5649940642675558
107,RO-CAGF KL=.001,all,nll,1.4881068843102596
107,RO-CAGF KL=.001,all,brier,0.6462555400160327
107,RO-CAGF KL=.001,all,ece15,0.19283909316487974
107,RO-CAGF KL=.001,affected,accuracy,0.4991501416430595
107,RO-CAGF KL=.001,affected,macro_f1,0.4889764183252226
107,RO-CAGF KL=.001,affected,macro_auroc,0.8192984545871488
107,RO-CAGF KL=.001,affected,macro_auprc,0.5315356219756819
107,RO-CAGF KL=.001,affected,nll,1.6900838335560178
107,RO-CAGF KL=.001,affected,brier,0.711612136647615
107,RO-CAGF KL=.001,affected,ece15,0.23747389779212458
107,RO-CAGF KL=.001,unaffected,accuracy,0.5544440169295883
107,RO-CAGF KL=.001,unaffected,macro_f1,0.5328952093331686
107,RO-CAGF KL=.001,unaffected,macro_auroc,0.854538825662177
107,RO-CAGF KL=.001,unaffected,macro_auprc,0.5957343453254772
107,RO-CAGF KL=.001,unaffected,nll,1.350942853752829
107,RO-CAGF KL=.001,unaffected,brier,0.6018713949391787
107,RO-CAGF KL=.001,unaffected,ece15,0.16272558726545205
107,RO-CAGF KL=.020,all,accuracy,0.5096241979835013
107,RO-CAGF KL=.020,all,macro_f1,0.4993345286923167
107,RO-CAGF KL=.020,all,macro_auroc,0.8194843837260373
107,RO-CAGF KL=.020,all,macro_auprc,0.5262886984087564
107,RO-CAGF KL=.020,all,nll,1.810405616410216
107,RO-CAGF KL=.020,all,brier,0.7097820895269727
107,RO-CAGF KL=.020,all,ece15,0.24698837534426327
107,RO-CAGF KL=.020,affected,accuracy,0.47422096317280454
107,RO-CAGF KL=.020,affected,macro_f1,0.4700068405031303
107,RO-CAGF KL=.020,affected,macro_auroc,0.7984163174476019
107,RO-CAGF KL=.020,affected,macro_auprc,0.49674594702036284
107,RO-CAGF KL=.020,affected,nll,2.04604479160656
107,RO-CAGF KL=.020,affected,brier,0.7796066362051768
107,RO-CAGF KL=.020,affected,ece15,0.2922804304881407
107,RO-CAGF KL=.020,unaffected,accuracy,0.5336667949211235
107,RO-CAGF KL=.020,unaffected,macro_f1,0.5174744640799168
107,RO-CAGF KL=.020,unaffected,macro_auroc,0.835201574096344
107,RO-CAGF KL=.020,unaffected,macro_auprc,0.5521585000778805
107,RO-CAGF KL=.020,unaffected,nll,1.6503813208267049
107,RO-CAGF KL=.020,unaffected,brier,0.6623637267385809
107,RO-CAGF KL=.020,unaffected,ece15,0.21623015351000088
107,RO-PDRF interior=0,all,accuracy,0.5639321723189734
107,RO-PDRF interior=0,all,macro_f1,0.54950347180426
107,RO-PDRF interior=0,all,macro_auroc,0.8410280920647035
107,RO-PDRF interior=0,all,macro_auprc,0.5946681489744616
107,RO-PDRF interior=0,all,nll,1.8706442026276198
107,RO-PDRF interior=0,all,brier,0.6520006103348193
107,RO-PDRF interior=0,all,ece15,0.22998250070293486
107,RO-PDRF interior=0,affected,accuracy,0.5014164305949008
107,RO-PDRF interior=0,affected,macro_f1,0.49587135821376344
107,RO-PDRF interior=0,affected,macro_auroc,0.8058409899741062
107,RO-PDRF interior=0,affected,macro_auprc,0.5340290929771666
107,RO-PDRF interior=0,affected,nll,2.3868038600980044
107,RO-PDRF interior=0,affected,brier,0.7750954038110884
107,RO-PDRF interior=0,affected,ece15,0.3082936469117238
107,RO-PDRF interior=0,unaffected,accuracy,0.6063870719507503
107,RO-PDRF interior=0,unaffected,macro_f1,0.5838644811130432
107,RO-PDRF interior=0,unaffected,macro_auroc,0.8683510363732925
107,RO-PDRF interior=0,unaffected,macro_auprc,0.6488227276765959
107,RO-PDRF interior=0,unaffected,nll,1.5201163859922875
107,RO-PDRF interior=0,unaffected,brier,0.568406031463863
107,RO-PDRF interior=0,unaffected,ece15,0.17712834300835256
107,RO-PDRF interior=.001,all,accuracy,0.5682859761686526
107,RO-PDRF interior=.001,all,macro_f1,0.5423316556113814
107,RO-PDRF interior=.001,all,macro_auroc,0.846750535470552
107,RO-PDRF interior=.001,all,macro_auprc,0.6111628055527514
107,RO-PDRF interior=.001,all,nll,1.8362768038427675
107,RO-PDRF interior=.001,all,brier,0.6468108686319153
107,RO-PDRF interior=.001,all,ece15,0.23635680744071053
107,RO-PDRF interior=.001,affected,accuracy,0.4906515580736544
107,RO-PDRF interior=.001,affected,macro_f1,0.47654290791001497
107,RO-PDRF interior=.001,affected,macro_auroc,0.8104212857650065
107,RO-PDRF interior=.001,affected,macro_auprc,0.5423845712503877
107,RO-PDRF interior=.001,affected,nll,2.3184729658035934
107,RO-PDRF interior=.001,affected,brier,0.7846085649909328
107,RO-PDRF interior=.001,affected,ece15,0.3218714153715977
107,RO-PDRF interior=.001,unaffected,accuracy,0.6210080800307811
107,RO-PDRF interior=.001,unaffected,macro_f1,0.5845289025097878
107,RO-PDRF interior=.001,unaffected,macro_auroc,0.8759297194235067
107,RO-PDRF interior=.001,unaffected,macro_auprc,0.6765120454084292
107,RO-PDRF interior=.001,unaffected,nll,1.5088138466050385
107,RO-PDRF interior=.001,unaffected,brier,0.5532314403619398
107,RO-PDRF interior=.001,unaffected,ece15,0.17828322889117748
107,RO-PDRF interior=.020,all,accuracy,0.5719523373052245
107,RO-PDRF interior=.020,all,macro_f1,0.5462076541642051
107,RO-PDRF interior=.020,all,macro_auroc,0.8476426940407223
107,RO-PDRF interior=.020,all,macro_auprc,0.6124093564887009
107,RO-PDRF interior=.020,all,nll,1.8709186000195148
107,RO-PDRF interior=.020,all,brier,0.6476902870916645
107,RO-PDRF interior=.020,all,ece15,0.2396426461739457
107,RO-PDRF interior=.020,affected,accuracy,0.49575070821529743
107,RO-PDRF interior=.020,affected,macro_f1,0.482764051465217
107,RO-PDRF interior=.020,affected,macro_auroc,0.8103822388034888
107,RO-PDRF interior=.020,affected,macro_auprc,0.5409116370607437
107,RO-PDRF interior=.020,affected,nll,2.3761166674744016
107,RO-PDRF interior=.020,affected,brier,0.7889336707273573
107,RO-PDRF interior=.020,affected,ece15,0.32504951915052055
